---||Mysuru||A duo from Mysuru cycle 1,000 kilometers to spread COVID-19 awareness||Mysuru-based cyclist pals, Gurprasad B S and Bharath P N, pedalled over 1,000 kilometers from Mysuru to Tirupati to create awareness about staying fit to prevent getting infected from COVID-19. En route they planted saplings too. The duo started the journey on June 30 and completed it on July 9. Guruprasad says, “We decided to uplift the spirit of many people who have lost their hope since the outbreak of the pandemic, so we decided to pedal 1,000 kilometers and selected Tirupati as a final destination because we wanted to reach people who live in villages, to spread awareness about the need to stay safe to fight against the deadly pandemic. On our way, we requested people to indulge in physical activities for at least one hour a day. We were holding the banner at several places to convey a message to people about safety protocol they need to follow. ” The duo planted saplings in 13 different locations in the vicinity of colleges, schools and police stations. “We wanted people to look after the saplings, so through our NGO Helping Hands, we got in touch with locals and ensured they cared for the saplings,” says Bharath. On what they learnt from this journey in the pandemic, they say, “We have done a lot of long distance cycling. This is the first time we did it for a cause, so it was an ultimate satisfaction when our journey culminated at Tirupati. Despite COVID, the reception we get from people at stopover points is overwhelming, which we will cherish for a lifetime.”||http://timesofindia.indiatimes.com//city/mysuru/a-duo-from-mysuru-cycle-1000-kilometers-to-spread-covid-19-awareness/articleshow/84750280.cms||Vinay Lokesh
---||Rajkot||Engineering student stabbed for refusing friendship request in Bhuj||RAJKOT: A 21-year-old engineering student was stabbed twice allegedly by a youth for refusing his friendship request in Bhuj, Kutch on Sunday evening. The girl, a resident of Jetpur town of Rajkot, studies at an engineering college in Bhuj.The girl suffered injuries on her hand and is under treatment, said police. According to police, the girl had also blocked the accused Narendrasinh Jadeja’s on her phone. On Sunday evening, Jadeja met the girl and asked why she had blocked his mobile number. Before she could say anything Jadeja allegedly stabbed her and fled. The girl told police that she had discontinued friendship with Jadeja and blocked his mobile number so that he can't contact her. She got scared after she came to know that a minor girl had committed suicide due to alleged harassment by Jadeja. Police said that Jadeja is on the run and will be arrested soon.||http://timesofindia.indiatimes.com//city/rajkot/engineering-student-stabbed-for-refusing-friendship-request/articleshow/84770154.cms||---
---||Delhi||Delhi: Over 200 women lend their voice to farmers’ agitation||NEW DELHI: With the farmers’ agitation entering the eighth month, more than 200 women gathered at Jantar Mantar on Monday and took turns to voice their demands and raise slogans demanding scrapping of the three farm laws. The women’s Kisan Sansad was moderated by “speaker” Subhasini Ali. It commenced with the singing of the national anthem, followed by observation of silence for two minutes in the memory of farmers who died during the agitation. The women said politicians called them names, but it didn’t deter them from keeping the protest alive. Actress-activist Gul Panag was also present there in their support. “Sikhs are known to help people, and that’s why the entire world is standing in our support. Yet, the government has paid no heed to us. We were here yesterday to demand our rights and we will be here tomorrow, too, if those are not fulfilled,” said Satinder Kaur, who has been staying at Singhu border since the last two months along with her family members. Manpreet, another protester, said it was shameful how the government was treating them and refusing to listen to them. “If the demands are unanswered, it means the government is failing to understand why we are protesting in the first place. What joy are we getting in sitting on the streets? None. Yet it seems like a joke to the government,” she added. Another participant, Kiran, said most women there had been away from their homes for long, along with their children. She added, “Men and women have equally taken part in the protest ever since it began. So, it shouldn’t be surprising that so many women have gathered here today to protest for their rights.” “Many politicians have villainised us and claimed that farmers have ulterior motives. But no one is ready to listen to what we want. We are fighting hard for our rights. We are barely a short distance away from Parliament, yet there has been no indication of any dialogue. Our sansad will continue,” said Sudesh, a farmer. Farmers have been protesting at Delhi's borders since November 26 last year against the three farm laws, Farmers Produce Trade and Commerce (Promotion and Facilitation) Act, 2020, Farmers (Empowerment and Protection) Agreement on Price Assurance and Farms Services Act 2020 and Essential Commodities (Amendment) Act, 2020.||http://timesofindia.indiatimes.com//city/delhi/over-200-women-lend-their-voice-to-farmers-agitation/articleshow/84772974.cms||Pankhuri Yadav
---||Kolkata||New Town trains its eye on the sky||Kolkata: The New Town Kolkata Development Authority (NKDA) is planning a chapter or an association of New Town sky watchers that can organize celestial shows, hold events during solar or lunar eclipses and organise interactive sessions for students and other enthusiasts in the township. The authorities are in touch with a city based sky watcher’s association to work out the plan and to seek collaboration and guidance. NKDA chairman Debashis Sen said he had a talk last week with an enthusiastic sky watcher who wanted to set up a sky watcher chapter at New Town. “There is a sky watchers association in the city whom we are planning meet to hold discussions on how such an association or chapter could be set up in New Town. We will seek collaboration and guidance from them on how such an association functions and what basic do’s and don’ts are needed for its functioning. The plan is to set up a sky watchers chapter in New Town for students and other enthusiasts,” Sen said.||http://timesofindia.indiatimes.com//city/kolkata/new-town-trains-its-eye-on-the-sky/articleshow/84772823.cms||Suman Chakraborti
---||Jaipur||Woman, mother stabbed by man in Tonk||Jaipur: A woman and her mother suffered serious injuries when a man allegedly stabbed them in Tonk district on Monday, police said.“Primary investigation revealed that Aasif, 22, had an affair with the 21-year-old woman for some time and wanted to marry her. However, she refused the marriage proposal which annoyed him. He entered her rented house on Monday and attacked her with a knife,” station house officer, Kotwali police station Jitendra Singh, said.When the woman’s mother rushed to her rescue, the accused hit her also, he said. Both mother and daughter received multiple injuries and were taken to the district hospital from where they were referred to SMS hospital, Jaipur in critical condition, Singh said. A hunt has been launched to nab the accused, he said.PTI||http://timesofindia.indiatimes.com//city/jaipur/woman-mother-stabbed-by-man-in-tonk/articleshow/84775342.cms||---
---||Kolkata||Case backlog soars in West Bengal's consumer court||KOLKATA: Continued uncertainty over the resumption of work at the West Bengal State Consumer Disputes Redressal Commission — or consumer court — that has remained shut since May 15 has left several thousands of litigants and lawyers apprehensive. The closure of the apex consumer court in the state has also led to a ripple effect in district-level courts. A senior officer said the state was trying to resolve the logistics during the pandemic to get the court functioning. “The court authority said that the court cannot function without resolving those logistic issues in this pandemic situation,” said an officer of the department. TOI contacted Gadhadhar Chatterjee, the registrar of the court, who refused to comment. The commission, which functions under the state consumer affairs department, hardly operated last year due to the lockdown. This year, it started functioning, only to be closed due to the second wave of Covid-19. Thousands of litigants, mostly related with real estate projects, are at the receiving end of this stalemate. “After the Supreme Court declared West Bengal Housing Industrial Regulatory Authority (HIRA) Act unconstitutional, all the real-estate related cases came back to this commission, which can handle cases worth Rs 10 lakh to Rs 1 crore,” said Prabir Basu, a prominent consumer law expert. Across the nation, the Real Estate (Regulation & Development) Act, 2016, is effective to handle real estate cases. HIRA is modelled on RERA. But Supreme Court has ruled that West Bengal’s separate real estate regulation is repugnant to the central government’s Real Estate (Regulation & Development) Act, 2016, and is unconstitutional. Unless new RERA court is in place, real estate consumers have no other places than this consumer court to seek redress. In Bengal, like any other places, the highest number of consumers are grappling with issues like not handing over the apartment to the buyer despite making 90% payment, selling one apartment to multiple buyers, selling apartments completely of different dimensions than the promised ones. “Now, the majority of these complaints remain unresolved. Man’s basic right to shelter is compromised,” said H Brahmachari, president of the Consumer Court Bar Association. “I met the court officials and wrote to the president of the commission with an appeal to resume the functioning of the court without any delay. The closure seriously jeopardises the interest of thousands of consumers who are often denied their basic rights as consumers by the sellers of the products, be it real estate property or a service. Three court rooms at this state-level commission list nearly 200 cases a day, but only a third of them could be heard. Just imagine the backlog of cases,” said Brahmachari.||http://timesofindia.indiatimes.com//city/kolkata/case-backlog-soars-in-consumer-court/articleshow/84772845.cms||Krishnendu Bandyopadhyay
---||Mumbai||BMC genomic sequencing lab may begin operating from next month||BMC’s genomic sequencing laboratory could begin operational in the first or second week of August as the main equipment will arrive on Tuesday or Wednesday, said BMC additional municipal commissioner Suresh Kakani. “The equipment will reach the hospital on Tuesday or Wednesday. We will conduct trial runs for a few days and should have the laboratory operational by August first week,” he said. The genome sequencing laboratory will be a part of the BMC’s Molecular Diagnostic Laboratory at Kasturba Hospital in Chinchpokli.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-bmc-genomic-sequencing-lab-may-begin-operating-from-next-month/articleshow/84775364.cms||---
---||Kolkata||Kolkata: Poor nutritional status increases Covid mortality rate, finds study||KOLKATA: The nutritional status of Covid-19 patients is linked with the outcome of treatment as well as mortality, according to a study conducted at a city hospital. The yet-to-be-peer-reviewed study found poorer the nutritional status, the worse was the clinical outcome. The study also showed more deaths among patients who had bad nutritional status. It has recommended evaluation of nutritional status of Covid-19 infected patients who need hospital care so that this aspect could also be taken into consideration during treatment. The observational study conducted at Peerless Hospital had surveyed 106 patients above 18 years for the study. The nutritional status of each patient was evaluated using MUST (Malnutrition Universal Screening Tool), a widely used screening tool in the West. While the ideal MUST score is zero, 13 patients scored 1 on the MUST scale and 22 patients scored 2 and above. Seventy one patients, however, passed the MUST test. While 89 patients recovered and were discharged from the hospital, 17 of them died. Of the 17 deaths, 11 had scored 2 and above on MUST while one had a score of 1, two others had 0 score. “Our aim was to find if there is any correlation between the nutritional status of a patient to the treatment outcome. Our study could establish poor nutrition leads to bad clinical outcome. Covid management is multidisciplinary. If we screen patients and assess for nutritional risk well in advance and take care of this aspect in the management of the patient, this could lead to better treatment outcome,” said Peerless Hospital clinical research and academics director Subhrojyoti Bhowmick. Of the 22 patients who scored 2 and above on MUST, 17 were in the 50-plus age group. Of them, 14 had died. “This kind of screening is being done mostly in NABH-accredited hospitals. We strongly feel that more hospitals should conduct this screening so that in addition to medications and therapies like oxygen, doctors can take care of the nutritional status of the patient,” said hospital’s chief dietician Sudeshna Maitra Nag, who was also part of the study titled ‘Nutritional risk assessment using MUST in Covid-19 patients’. The study concluded that higher nutritional risk was observed in elder patients and higher MUST score was associated with higher mortality.||http://timesofindia.indiatimes.com//city/kolkata/poor-nutritional-status-increases-covid-mortality-rate-finds-study/articleshow/84772875.cms||Sumati Yengkhom
---||Mumbai||BEST’s electric footprint to rise to 15% with 100 double-deckers||MUMBAI: Expect 12% of BEST’s 3,300 buses to be electric by the year-end, when it will have 380 e-buses. To boost the e-move, the undertaking decided on Monday to procure 100 new e-double deckers, which could push the electric footprint to 15% (nearly 500 e-buses) by early 2022. BEST general manager Lokesh Chandra on Monday announced that the undertaking wants to scrap its plan of procuring diesel double-deckers and will go instead for ‘pure electric’ twin-deck buses. TimesViewWhile it is a good decision by BEST to increase electric vehicles, it also has to ensure wet-lease buses run on green fuel. As many as 550 such buses run on diesel, which is not what the city wants. BEST committee and administration should join hands for a cleaner Mumbai and sign contracts for buses which run only on CNG or are electric.The iconic double-deckers have been popular among Mumbaikars for decades, but its fleet shrunk lately from 120 a few years back to 48. Twenty-eight more could be phased out in the coming months as they complete their lifespan, sources said. BEST is in a hurry to get new twin-deck buses so that it maintains the double-decker fleet at 120. “We have approached manufacturers to incorporate latest technology and submit bids for the e-double-decker buses. If they can run in cities abroad, why not in Mumbai?” he said. Such buses are in operation in China, US and UK. Chandra said it will cost Rs 68-70 lakh to purchase a normal double-decker in Mumbai and an electric variant would increase cost by 150%, which is over Rs 1.7 crore per bus. Chandra said though capital costs for each bus will be high, long-running and maintenance costs will be low and commuters will get noiseless, zero emission buses which will be good for the city. Besides, having a double-decker means occupying less road space and carrying 90 passengers in a single trip. Another environment-friendly move by BEST will be to bring in more CNG or electric buses rather than diesel on wet-lease, where a private party supplies the bus, maintains it, provides a driver and fuel, while BEST deploys its conductor and has 100% rights over the earnings from operating it. An official said, “We have nearly 550 AC mini-buses on wet lease which run on diesel. When we sign contracts with operators, we will explore the possibility of smaller CNG or electric buses.” This week, BEST gets 25 new single-decker electric buses which are longer (12 metres) so they can accommodate more commuters.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-bests-electric-footprint-to-rise-to-15-with-100-double-deckers/articleshow/84775451.cms||Somit Sen
---||Jaipur||Rs 3,000 crore for employees’ welfare fundapproved||Jaipur: The state government on Monday approved the formation of an employees’ welfare fund of Rs 3,000 crore for the well-being of serving and retired government employees. The main objective of the fund is to arrange finance through loans at low interest rates for various needs of the employees. The announcement of formation of the fund was made in 2021-22 budget. According to the order, finance will be arranged for various welfare schemes from employees’ welfare fund. These schemes include health scheme, housing loan scheme, loan scheme for higher studies, personal and vehicle loan scheme, crèche scheme for working women and meritorious scholarship scheme for children of low-salaried employees. Principal secretary, finance department, Akhil Arora said the fund will be operated by the director, state insurance and provident fund department. All the serving and retired employees of the state government will be able to avail benefits of the schemes under this fund, he said. tnn||http://timesofindia.indiatimes.com//city/jaipur/rs-3000-crore-for-employees-welfare-fundapproved/articleshow/84775381.cms||टाइम्स न्यूज़ नेटवर्क
---||Goa||Angulo completes move to Mumbai City||Panaji: Mumbai City FC have kickstarted their foreign signing for this season with the capture of Igor Angulo. Angulo, 37, won the Golden Boot in the Indian Super League (ISL) last season with 14 goals for FC Goa. He helped the team qualify for the semi-finals and lost against eventual champions Mumbai on penalties. The Spanish striker was in talks with Odisha FC for almost a month and was on the verge of joining them. However, Mumbai managed to make him rethink and within days, the signing formalities were completed. “Angulo has joined Mumbai. It’s a done deal,” a source who has tracked the development told TOI on Tuesday. Angulo is understood to be the first new foreign signing for this season with three new players expected to join. Moroccan midfielder Ahmed Jahouh and Senegalese defender Mourtada Fall, both of whom followed coach Sergio Lobera to Mumbai, will continue for another season. Hugo Boumous had also moved from Goa to Mumbai last season after winning the ISL League Winners’ Shield. However, he has now switched allegiance to ATK Mohun Bagan in a record transfer. Mumbai won the League Winners’ Shield and ISL Trophy last season, but allowed both strikers – Adam Le Fondre and Bartholomew Ogbeche – to join other clubs. Angulo will take one of the two striking spots in the team, and with a proven record in front of goal, will provide Lobera with options. Before arriving in Goa, the former Gornik Zabrze forward was included in the Best XI of Ekstraklasa, the premier league in Poland, for three successive seasons. At 37, Angulo’s age may raise eyebrows, but the striker has been scoring consistently for the last five seasons. When Angulo arrived in Poland in 2016, his side were in the second division. Goals from the left-footed striker ensured Gornik were back among the elite. In 2017-18, he finished second in the goalscorers list behind Carlitos, another Spanish striker at Wisła Krakow, by just one goal. In 2018-19, Angulo did even better, this time finishing as the best player of the league and the Golden Boot winner with 24 goals, one more than the previous season. When he arrived in Goa, there were big boots to fill with star striker Ferran Corominas leaving after three hugely successful years. Angulo delivered. Mumbai will expect more of the same.||http://timesofindia.indiatimes.com//city/goa/angulo-completes-move-to-mumbai-city/articleshow/84806058.cms||Marcus Mergulhao
---||Chandigarh||Farm debt weight: Rs 71,305 crore in Punjab, Rs 78,311 crore in Haryana||CHANDIGARH: In the run-up to the Punjab assembly polls when questions are being raised over the state government’s unfulfilled election promise of complete farm loan waiver to nearly 15 lakh farmers in the state, as per the National Bank for Agriculture and Rural Development (NABARD) over 21.49 lakh bank accounts of Punjab have outstanding agriculture loans amounting to Rs 71,305 crore. Union minister of state for finance Bhagwat Karad shared this information in the ongoing monsoon session of the parliament on Monday. However, Karad made it clear, “There is no proposal under consideration of the Union government to waive farm loans.” In neighbouring Haryana, there are 44.95 lakh bank accounts which had an outstanding agriculture loan of Rs 78,311 crore as on March 31 this year. Over 5.55 lakh farmers in Himachal Pradesh have to pay back agriculture loan amounting to Rs 9,605 crore and 78,642 people living in UT Chandigarh have an outstanding agriculture loan of Rs 2,449 crore. Ahead of the 2017 Punjab assembly election, the Congress had promised to waive loans of 15 lakh farmers if voted to power. After the Congress government took over in March 2017, it watered down the scheme and has till date waived loans of 5.64 lakh farmers, totalling Rs 4,624 crore. Later the Punjab government decided to offer the farm loan waiver to only small and marginal farmers who own up to two-hectare agriculture land, have an outstanding loan of up to Rs 2 lakh, are not income tax payees and are not employed in public sector jobs. The highest number of 54,444 farm loan waiver beneficiaries in Punjab are in Sangrur district , and they have been disbursed Rs 370.38 crore till date. As many as 46,534 farmers in Ludhiana have got a farm loan waiver of Rs 381 crore, followed by 43,078 in Patiala (Rs 365 crore) and 42,014 in Bathinda (Rs 275 crore).||http://timesofindia.indiatimes.com//city/chandigarh/farm-debt-weight-rs-71305cr-in-punjab-rs-78311cr-in-haryana/articleshow/84777135.cms||Sanjeev Verma
---||Mumbai||Bombay high court begins hearing quashing pleas of Elgar Parishad accused||MUMBAI: The Bombay high court on Monday began hearing quashing petitions filed by accused Rona Wilson and Shoma Sen in the 2018 Elgar Parishad case citing lack of evidence. The National Investigation Agency (NIA) counsel Sandesh Patil raised a preliminary objection saying the chargesheet, filed before trial court, be brought on record before the HC. Senior counsel Indira Jaising, arguing the activists’ case before a bench of Justices S S Shinde and N J Jamadar, said the NIA is relying only on letters and hard disks and what the agency has is not evidence in the eyes of law. Jaising claimed that someone else was responsible for the violence that broke out the day after the Elgar Parishad held on December 31, 2017, in Pune’s Shaniwarwada. She further said that the police had initially arrested one Milind Ekbote for the violence and released him. Jaising asked where was the material to even charge the activists with serious offences of attacking the sovereignty of the country. Terming it a case of “selective” prosecution, Jaising questioned the gathering of “evidence” and asked the issue also is whether Wilson’s computer has been tampered with. The hearing will continue on the next date. The two activists are relying on an US-based forensic lab report that indicated planting of evidence on Wilson's laptop. Sen’s petition also said that her incarceration is on the “basis of fraudulent evidence in order to falsely implicate critical dissenting intellectuals…by slapping cases under stringent laws against public justice”. The NIA’s reply had “stoutly” denied the “report of Arsenal Consultancy and also the report of the American Bar Association”. The independent forensic report of a “malware” attack on Wilson’s computer “cannot be looked into at this stage”, said the NIA, adding that it came into the picture in January 2020 when the probe was transferred to it from Pune police. tnn||http://timesofindia.indiatimes.com//city/mumbai/mumbai-bombay-high-court-begins-hearing-quashing-pleas-of-elgar-accused/articleshow/84777122.cms||---
---||India||Turncoat ministers get edgy after BSY exit||When CM BS Yediyurappa stepped down from his post on Monday, he also put the political future of the 16 turncoat legislators, who were instrumental in bringing BJP to power in Karnataka two years ago, at stake. As talks of Yediyurappa’s exit intensified, the 16 ‘outsiders’, who crossed the aisle to join BJP in 2019, were in a state of flux over their own future prospects. Sources in the BJP suggest that the new CM who will be hand-picked by the central leadership, no matter who it is, will in all probability try to axe the 11 ‘outsider ministers’ in the cabinet to accommodate more youngsters and party loyalists, who have held a grudge for not getting their due.||http://timesofindia.indiatimes.com//india/turncoat-ministers-get-edgy-after-bsy-exit/articleshow/84778103.cms||---
---||Hyderabad||ACB arrests three ex-Hyderabad Cricket Association officials||HYDERABAD: ACB sleuths arrested three former office-bearers of Hyderabad Cricket Association (HCA) and produced them before the local court. All the three accused were granted bail by the court. Three days ago, a local ACB court issued non-bailable warrants (NBWs) against nine former and current office-bearers of HCA for not appearing before the court in connection with the trial of three cases registered between 2011 and 2014 regarding alleged irregularities and misappropriation of funds. While one of the nine persons died, ACB sleuths tried to execute rest of the eight NBWs and succeeded in executing four NBWs against P Yadgiri, and one NBW each against K Srinivas Rao and R Devraj. “The three accused were produced before the ACB court and they were granted bail,” said an ACB official. NBWs against four other accused, including former international cricketer L Venkatapathy Raju, are still pending as they were not available to execute the warrants.||http://timesofindia.indiatimes.com//city/hyderabad/acb-arrests-3-ex-hca-officials/articleshow/84775420.cms||---
---||Mumbai||Mumbai: Raj Kundra gets interim relief from arrest in obscenity case||MUMBAI: A sessions court on Monday adjourned hearing in the anticipatory bail plea moved by businessman Raj Kundra in an obscenity case being investigated by the cyber crime police. The court extended the interim relief from arrest in the case. In November 2020, cops registered an FIR against 14 OTT platforms and web portals for obscene content based on a complaint by a retired customs official. Summons were sent to the heads of these platforms, besides some actors. Kundra is currently in custody in a case being investigated by the crime branch. Kundra’s name surfaced after the property cell discovered the involvement of a UK production company, Kenrin, and police arrested its executive, Umesh Kamat.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-kundra-gets-interim-relief-from-arrest-in-obscenity-case/articleshow/84777167.cms||---
---||Kolkata||Hospitals in Kolkata get third-wave ready with paediatric dialysis training||KOLKATA: As a part of the preparation to combat the potential third wave, the state health department will start training medical technologists in handling dialysis of paediatric patients. With a section of healthcare experts fearing a large number of children getting infected in the third wave, doctors said some will require dialysis support during treatment. “Dialysis for children is different from the procedure on adults for various reasons, including difficulty in accessing the central venous line, size of tubing and dialysers. Any variation could affect their metabolism and hence they need more intense monitoring during the process,” said Medical College Hospital-Kolkata assistant professor of paediatrics Dibyendu Raychaudhuri. Doctors, however, said that even if the number of infected children might be large during the third wave, only a few could require renal dialysis support. In Bengal, paediatric dialysis in the government sector is currently available on at three hospitals — MCH, SSKM and NRS Medical College. “A child with no comorbidity is unlikely to need dialysis even in case of severe infection. Only children who already have kidney issues and a section of those affected with most common Covid symptoms or MIS-C might require dialysis as acute kidney failure is one of the spectrum of MIS-C,” said MCH associate paediatric professor Mihir Sakar, who is also the PICU in-charge. The six-day training will be conducted from MCH, NRS Medical College and SSKM Hospital from August 2. Technologists from districts will also be trained. “Though we don’t expect too many children requiring dialysis support, we need to keep our infrastructure and manpower ready,” said a state health department official. Earlier, the state had asked all hospitals to keep paediatric Covid beds ready. Accordingly, almost all city hospitals as well as district hospitals have revamped their facilities.||http://timesofindia.indiatimes.com//city/kolkata/hospitals-get-third-wave-ready-with-paediatric-dialysis-training/articleshow/84772966.cms||Sumati Yengkhom
---||Hyderabad||Fee row: Engineering colleges warned||Hyderabad: Days after an engineering second-year student killed herself as her family could not afford to pay the fee, the Telangana State Admission and Fee Regulatory Committee (TAFRC) has told engineering colleges not to coerce students to pay full fees in one go and warned that action would be initiated against erring colleges. The committee said that it has received a complaint stating that engineering colleges were forcing students to pay tuition fee in a single instalment despite directions from the All India Council for Technical Education (AICTE) to allow multiple instalments in view of the financial difficulties faced by many due to the Covid crisis. “All the engineering colleges are directed to follow the instructions of AICTE with regard to payment of tuition fee by students and not to coerce them to pay the fee in a single instalment. Appropriate action would be taken against colleges that do not follow the existing rules/instruction issued by all concerned,” read a release from TAFRC addressed to the principals of engineering colleges. The representation given by Akhil Bharatiya Vidyarthi Parishad (ABVP) said that a student named Lavanya, second year B Tech of Princeton Institute of Engineering and Technology for Women, had killed herself for want of money to pay the tuition fee. It also sought action against colleges demanding tuition fee in one instalment.||http://timesofindia.indiatimes.com//city/hyderabad/fee-row-engineering-colleges-warned/articleshow/84775506.cms||---
---||Chandigarh||AAP to go solo in 2022: Punjab co-incharge Raghav Chadha||CHANDIGARH: The Aam Aadmi Party (AAP) would contest the 2022 assembly elections on its own and form a government on its own. AAP Punjab affairs co-incharge Raghav Chadha made the announcement on Monday in the presence of party’s state president Bhagwant Mann. The AAP national spokesperson was interacting with mediapersons at Chandigarh Press Club after the Congress leader Gurmeet Singh Khudian joined the AAP. “Today, we make it clear, once and for all, that AAP will fight the 2022 elections on its own. We will not form an alliance with any party. We will field candidates in all the 117 assembly constituencies,” said Chadha. However, he welcomed all leaders from other political parties in AAP who want prosperity of Punjab. Mann said people of the state were grieved from the mafia rule of the Badals, and now they were more infuriated from the Congress mafia government. “That is why the people see the Aam Aadmi Party as a hope and have made up their minds to hand over the responsibility of government,” he added. Ex-Cong leader from Muktsar joins AAPIn Bathinda, late MP Jagdev Singh Khudian’s son and former Muktsar district Congress committee president Gurmeet Singh Khudian on Monday joined the Aam Aadmi Party (AAP) along with associates. AAP Punjab president Bhagwant Mann, Punjab affairs co-in-charge Raghav Chadha and MLAs Meet Hayer and Baljinder Kaur welcomed Khudian to the party. Khudian has been an active Congress leader in Lambi assembly constituency and district president, Mukstar. Only two days back, he had resigned from Congress. Khudian said he was impressed by the pro-people policies of the AAP and the work done by Arvind Kejriwal government in Delhi. Congress government had ignored Malwa and Congress workers. Khudian said the Congress leaders were colluding with SAD to deceive the people of Punjab, that is why he and his associates left the Congress and joined the AAP. He said he would diligently perform every service rendered by the AAP.||http://timesofindia.indiatimes.com//city/chandigarh/aap-to-go-solo-in-2022-state-co-incharge/articleshow/84777192.cms||---
---||Mumbai||Mumbai: Airport customs inspector steals Rs 34 lakh of gold belonging to US national||MUMBAI: A customs inspector at the airport was arrested last week for stealing 995gms of gold coins worth Rs 34 lakh from the customs warehouse before getting transferred to another place in April. He has been booked under IPC for criminal breach of trust by a public servant. The gold coins were brought to India by US national Jeffrey Holmes Harrissin during his visit on January 13, 2020. However, he was not allowed to carry them along as he hadn’t paid customs duty. The coins were kept in the detention room since there is a provision whereby flyers can keep detained articles in the warehouse and collect them while flying back to their own country. Accused Uday Singh Gurjar, posted at Mumbai’s airport, allegedly planned to steal the gold after he noticed that the US national had not come back for over a year to collect the valuables kept inside the safe of the customs warehouse. A departmental inquiry has been initiated against Gurjar and he has been suspended from work. There were two other US nationals who had come to Mumbai along with Harrissin and they too had left their gold coins at the customs warehouse. All three were given a detention receipt which has to be produced before the customs official for collecting the items before leaving the country. “While the two other US nationals collected their gold from the warehouse after returning the receipt, Gurjar had marked an arrow in the register to show that Harrissin too had collected his 995gms of gold,” said a Sahar police officer. “The gold was in the safe till March but went missing in April. The theft came to light after Harrissin filed an FIR with the police on not being allowed to collect his gold on July 3, and an inquiry was carried out by the Airport Customs,” the officer said. Initially, the customs claimed Harrissin had collected the gold. But when Harrissin showed them the detention receipt, the customs authority went through electronic records and found out that Gurjar had committed the offence. Police said Gurjar was called for inquiry, and after confirming his role, the customs department suspended him. “The customs recovered the gold from Gurjar and handed it over to Harrissin after taking a written note acknowledging that he had received his valuables,”police said. Gurjar has been sent to judicial custody after his three-day police custody.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-airport-customs-inspector-steals-rs-34l-of-gold-belonging-to-us-natl/articleshow/84777228.cms||Narayan Namboodiri
---||Lucknow||Uttar Pradesh CM Yogi Adityanath unveils portal for interaction with government||LUCKNOW: To ensure greater participation of people in governance, Chief Minister Yogi Adityanath launched ‘MyGov-Meri Sarkar’ portal on Monday. The portal will give citizens a platform to post comments and suggestions and directly communicate with the government on various policies and schemes. The website is an extension of the MyGov portal launched by Prime Minister Narendra Modi on July 26, 2014. “It is an attempt to ensure people’s participation in governance and get their feedback to give a final shape to policies. More than 10 crore people are directly linked with the portal which is a testimony to its popularity,” the CM said. “Governments announce schemes but there is no participation of people in drafting these schemes. In a democracy, the government is of the people, for the people and by the people. This portal will help us ensure that the public is as much a part of good governance as the government is,” Yogi said, adding that not only would the people get benefits of various schemes through the portal, the government would also get their inputs and suggestions to ensure that every section of the society receives benefits. Emphasising on the importance of technology in governance, the CM gave the example of the public distribution system in the state. “The use of POS (point of sale) machines in fair price shops resulted in a massive reduction in corruption. There were several issues with the food distribution system but we successfully addressed food security through technology,” Yogi said. “The problem persisted till 2016. In 2017, I visited places where deaths due to hunger had taken place. These people had ration cards but no information on how to use them. Their ration was being siphoned off. Then we installed POS machines in more than 80,000 fair process shops, leading to a crackdown on corruption and savings for the government,” he said. Addressed the meeting virtually, Union minister for electronics and information technology, Ashwani Vaishnav, said technology was being used to achieve the dream of ‘antyodaya’. “The PM is encouraging the use of technology in various fields like digital payments and direct bank transfers,” he said.||http://timesofindia.indiatimes.com//city/lucknow/cm-unveils-portal-for-interaction-with-govt/articleshow/84775505.cms||Neha Lalchandani
---||Mumbai||NMMC collects Rs 22.88 lakh in fines||NAVI MUMBAI: The special vigilance squads of NMMC have collected fines amounting to Rs 22.88 lakh from 2,242 Covid-norm violators in the last fortnight itself. Till date, the NMMC has collected Rs 3.56 crore in penalties from as many as 70,000 Covid-norm violations in the city, starting from April 29, 2020.||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-nmmc-collects-rs-22-88l-in-fines/articleshow/84775508.cms||B B Nayak
