---||Bengaluru||Bengaluru’s creative folk and nightlife enthusiast rejoice lifts on Covid-related curbs||On Friday, in what seemed to be welcome news for various industries, Karnataka Chief Minister Basavaraj Bommai announced that the state will have some more curbs lifted as the total positivity rate (TPR) for Covid in the state is below 1% at 0.66%. This meant cinema halls, auditoriums, ranga mandiras and pubs to function normally from October 1, with safety caveats in place. Those entering these spaces need to have at least one dose of vaccine. Cinema halls back to normal capacity, but there are clauses Starting October 1, cinema halls will be allowed to have 100% occupancy in all districts that have a TPR below 1%. For those districts above 1% and below 2%, the 50% occupancy rule continues. The districts who register a TPR of above 2% will have cinema halls shutting down. In an additional move for caution, pregnant women and children will not be allowed. Standard Covid safety protocols need to be followed. Suraj Gowda, actor and director of Ninna Sanihake that releases on October 8, shares, "This is a welcome move from the government. We respect their decision to wait till the time is right. We now hope people return to cinema halls to celebrate it like it ought to be done." Read AlsoSchools, cinemas &amp; pubs in Karnataka to run 100% from OctoberWith fresh Covid-19 infections under control, the Karnataka government on Friday allowed schools and colleges to conduct regular in-person classes for grades 6-12 with 100% student attendance from October 1, besides giving nod for cinema halls, movie theatres and pubs to operate with 100% capacityAuditoriums and ranga mandiras benefit too The low TPR in the state has also led the government to allow auditoriums and ranaga mandiras to also function with 100% occupancy, with similar caveats in place like those for cinema halls. This has led to many dancers, musicians and theatre persons expressing joy over this move. October fest for pubs While the tipplers had some bars and lounges open, now the pubs will finally be able to throw open their doors from October 3. The rules for entry into pubs remain similar to those for cinema halls. A pub owner shares, "Draught beer is one of the most widely selling beverages in cities like Bengaluru. This is good news, hence." Schools can reopen with full attendance for higher classes The government has also given a nod for offline classes with full attendance to be conducted for classes 6 to 12 for five days a week. Extended curfew time The night curfew still stands imposed, but the curfew has been extended till 10 pm, which allows more breathing time for restaurants, bars and pubs. This also helps cinema halls and performance venues.||http://timesofindia.indiatimes.com//city/bengaluru/bengalurus-creative-folk-and-nightlife-enthusiast-rejoice-lifts-on-covid-related-curbs/articleshow/86506541.cms||Sunayana Suresh
---||Pune||Amputated leg in trash; doctor, nurse booked||Pune: The Narayangaon police have registered a case against a doctor and a nurse of a private hospital for throwing a patient’s amputated leg in a garbage bin, instead of disposing it as per laws. Assistant inspector Pruthviraj Tate said the incident caused panic in the area. tnn||http://timesofindia.indiatimes.com//city/pune/amputated-leg-in-trash-doctor-nurse-booked/articleshow/86517626.cms||---
---||Vijayawada||Andhra Pradesh govt begins to attach aided private school posts||VIJAYAWADA: The state government has started the process of taking over aided posts in private schools and colleges and authorised the commissioner of collegiate education and director of school education to complete the task. The state government has already proposed to take over the aided educational institutions or derecognise them by withdrawing the aid. The state government evolved a new system where it has decided to withdraw government aid to educational institutions including aided posts, both teaching and non-teaching. The state government on September 24, issued guidelines giving authorisation to the commissioner of collegiate education to proceed further. On September 25, it issued orders with regard to schools. The officials concerned were asked to take willing letters from the institutions to be derecognised as unaided institutions. The commissioner was also authorised to take consent letters from the managements of the institutions to surrender the aided teaching and non-teaching staff to the government. The commissioner was directed to issue individual orders to the aided staff and absorb them into the government institutions. The decision was taken as the government launched the Jagananna Vidya Devena scheme for full fee reimbursement, Jagananna Vasati Devena for providing maintenance scholarships and Nadu-Nedu for strengthening educational infrastructure. The government constituted a committee on April 6 this year “to study the performance of private aided educational institutions including schools and minority institutions in the state and the necessity, if any, to continue or challenges/concerns/need to withdraw grant-in-aid to these institutions.” The eight-member committee had studied and analysed the performance of the private aided educational institutions in the last three to five years in terms of student enrolment, faculty-student ratio, variance in selection procedure and payment of wages to the aided and unaided staff, financial capacity and revenue generation of the management and finally compliance with the rules and regulations prescribed by the regulating authorities. Accordingly, the committee made its recommendations in favour of withdrawal of the grant-in-aid and absorbing the teaching and non-teaching staff into the government institutions. The government, based on the recommendations of the committee, decided to take over the institutions or derecognise them by withdrawing the grant-in-aid. The decision may not have much impact on the fee structure as the government has already fixed the maximum fee for government and private colleges. “No private college will be allowed to collect fee beyond the fixed amount every year,” said Dr Velaga Joshi, retired principal of the SRR and CVR Government College.||http://timesofindia.indiatimes.com//city/vijayawada/govt-begins-to-attach-aided-pvt-school-posts/articleshow/86515736.cms||Gopi Dara
---||Nagpur||Cops begin ‘home visit’ for safety of 400 suvivors of sexual assault||NAGPUR: The city police have started visiting residences of around 400 surivors of sexual assaults to ensure their safety from the perpetrators. It is part of a security blueprint draen up by city police chief Amitesh Kumar for women safety with different components being implemented since February first week. The city police have also identified 58 molesters and 12 rapists who have repeat offences against them. They would be kept under surveillance and slapped with preventive actions. Kumar has started a citywide security audit of different places, especially the vulnerable ones, in relation to women safety. The top cop said that the blueprint is being prepared in the backdrop of a gang rape registered at Sitabuldi police station. “We have already identified vulnerable desolate spots and NMC has been asked to ensure proper illumnation there and setting up of CCTV cameras wherever possible,” he said. A multiagency meeting held on September 9 discussed various issues of women safety, said the CP. Each zonal DCPs has been been instructed to ‘adopt’ one case regarding assaults on women and girls to fast track the legal process. The process has picked up pace post the Sakinaka rape case in Mumbai and such incidents elsewhere too. Meetings have started among women groups and committees like 'Mahila Dakshata Samiti' at the police station level. On Friday, zonal DCP Lohit Matani convened a meeting of women opinion makers, leaders, social activists and others at Lakadganj police station for a feedback on issues of women safety and security at their localities. Matani said police patrolling would be intensified in certain areas where women feel unsafe to go. Action would be also initiated against people visiting desolate places for consuming liquor, narcotics and substances abuse. Matani also said women would be rewarded for their participation in helping police increase security in their localities and for alerts about a crime. Kumar further said that crime records of autorickshaw drivers are being collated and collected from across the city. “The security and rehabilitation process as per the government resolutions of 2015 related to the Nirbhaya incident have been elaborately discussed and made cornerstone of the current security measures,” said the CP. The top cop said that the women at slums and crime prone places are being empowered socially and economically to tackle criminals. “We are insisting on maximum interactions with women and their groups for feedback about security issues in their area or at any place where they feel unsafe or vulnerable. Simultaneously, corrective measures are being taken,” he said adding women are being encouraged to enter into a dialogue with police through online medium too. He also said QR code-based patrolling has been intensified at desolate places and special Damini squads have been activated.||http://timesofindia.indiatimes.com//city/nagpur/cops-begin-home-visit-for-safety-of-400-suvivors-of-sexual-assault/articleshow/86517656.cms||Soumitra Bose
---||Meerut||In-laws tie up woman, 35, to a tree & thrash her for talking to a 'stranger'||Bareilly: A 35-year-old married woman was allegedly tied to a tree and beaten up by her in-laws and a few locals for merely talking to a "stranger" in the middle of the road. The shocking incident took place under Bilaspur police station in Rampur on September 17. Her in-laws suspected she was having an affair, police said, adding that four persons have been arrested. The case was registered on Saturday following a video of the incident that went viral on social media. In the purported video, a woman can be seen dangling from a tree, being brutally assaulted by her in-laws as she cries in pain and pleads for mercy. Rampur police said that based on the complaint received by the man to whom the woman was talking to, an FIR has been registered against four named and 19 unknown persons under IPC sections 323 (punishment for voluntarily causing hurt), 355 (use of criminal force), 498-A (husband or relative of husband subjecting her to cruelty), among others. According to the complainant, he was returning home to Hamidbad from Bilaspur when he saw the woman on the way and started a conversation. A local villager spotted the two and informed the woman’s in-laws. The man managed to flee while the woman, who was held by them, was tied to a tree and thrashed, he said. Rampur additional superintendent of police, Sansar Singh, said, “The complainant, who originally belongs to Rudrapur, Uttarakhand, visits Rampur as he has some property here. The man was talking to the woman whom he claims to know. However, the woman's in-laws, who spotted the duo talking to each other, attacked them. They later thrashed the woman brutally after tying her to a tree, assuming that she was having an affair with the man.”||http://timesofindia.indiatimes.com//city/meerut/in-laws-tie-up-woman-35-to-a-tree-thrash-her-for-talking-to-a-stranger/articleshow/86512204.cms||Maria Khan
---||Surat||Two residential apartments declared containment zones||Surat: With multiple cases found in the past few days in two residential buildings in Athwalines and Pal areas, the health department of Surat Municipal Corporation (SMC) has declared these as containment zones. The exercise which has been restarted after almost one and half months was done after the entire residential tower was found to be infected with rising Covid-19 positive cases. Entry and exit points at Megh Mayur apartment in Athwalines and Sumeru Silverleaf in Pal area have been sealed and signboards have been put up to warn outsiders. The buildings will be sealed for 10 days and the containment restrictions will be extended if more cases are reported in coming days, officials informed. A team of SMC’s health department has been deployed at Megh Mayur apartment to ensure that the guidelines are strictly being followed and keep testing the residents. Eight positive cases have been found in four days in two towers of the Megh Mayur apartment, of which, four cases are from two families. In Sumeru Silverleaf, four cases have been found in two days and the cases are not from the same families. “One or two cases are found daily in these apartments and hence, we decided to declare them containment zones. Our teams will keep testing the residents on a regular basis,” said a health official. “Since Megh Mayur is a big residential apartment a team has been deployed to test the residents on a regular interval,” the official added. The first case detected in Megh Mayur apartment has travel history as the infected person had returned from Palitana. However, those found positive in Sumeru Silverleaf have no travel history. Meanwhile, the health department is also declaring micro containment zones as well in which one floor of an apartment or few houses of a society are being being sealed for free movement of residents.||http://timesofindia.indiatimes.com//city/surat/two-residential-apartments-declared-containment-zones/articleshow/86515755.cms||---
---||Nashik||Office-bearers of CPI & others booked||Aurangabad: Office-bearers of the Communist Party of India (CPI) and anganwadi workers were booked by the police for gathering in large numbers in violation of Covid-19 norms. As a mark of protest, agitators held a symbolic funeral of mobile phones that were given to anganwadi workers. The workers, led by Comrades Prof Ram Baheti and advocate Abhay Taksal, held the protest against the defunct and poor-quality phones that have been given to them. The protest started from the CPI office in Khokadpura to the Aurangpura-based Zilla Parishad office. The protestors allegedly shouted inappropriate slogans against the central government. Later, officers from Kranti Chowk police station detained the workers and booked them under various charges.||http://timesofindia.indiatimes.com//city/nashik/office-bearers-of-cpi-others-booked/articleshow/86512212.cms||टाइम्स न्यूज़ नेटवर्क
---||Nashik||Deadline for MSRTC sr citizen smart card issuance now Dec 31||Aurangabad: Citing Covid-19 related issues, Maharashtra State Road Transport Corporation (MSRTC) further extended the deadline to issue smart cards to senior citizens till December 31. The earlier deadline for the delivery of smart cards was September 30. Senior citizens without a smart card will be unable to get 50% discount on fares while travelling on buses run by the MSRTC from next year. MSRTC divisional controller Arun Siya on Saturday said senior citizens should come forward to collect their smart cards without wasting time. “The process of getting the smart card is easy and senior citizens should claim their cards in order to avail the discount in fares in the future as well. Full fare will be charged from next year for senior citizens travelling without the smart card,” he said. The smart cards can be used for purchasing tickets inside MSRTC buses via the ETIM machine and can also be utilized for spending across partnered merchants in Maharashtra. A senior citizen can use these cards for travelling up to 4,000 kms, per year, at 50% concession. MSRTC divisional traffic officer Amol Ahire said Aadhaar card is compulsory for getting the smart card. “Only the one-time fee of Rs 50 is charged from every senior citizen towards issuing the smart card. Besides bus stands, two private centres, per depot, have been roped in for delivery of the smart card,” Ahire said.||http://timesofindia.indiatimes.com//city/nashik/deadline-for-msrtc-sr-citizen-smart-card-issuance-now-dec-31/articleshow/86512235.cms||Prasad Joshi
---||Vijayawada||Father-in-law hacks woman, lover to death in Andhra Pradesh||TIRUPATI: A construction worker and a woman who were in an extramarital relationship were allegedly murdered by the woman’s father-in-law at CP Nagar in Velugodu mandal of Kurnool district on Saturday. According to Atmakur CI BR Krishnaiah, Beetla Chinni (30), the second wife of one Mallikarjuna, was in an extramarital relationship with a construction worker, identified as Chanda Obulesu (25). Obulesu, who used to work at Mallikarjuna’s house, had entered into a relationship with Chinni when Mallikarjuna was visiting his first wife at Siddaramapuram in Atmakur mandal. Mallikarjuna’s father Ramanaiah came to know about the relationship and warned the duo a week ago to stop meeting each other but they did not pay heed. When Ramanaiah saw Beetla Chinni and Chanda Obulesu together on Friday night, he hacked them both to death using a pickaxe. Atmakur police who learnt about the incident rushed to the crime scene and shifted the bodies of the deceased to the local government hospital for postmortem and registered a case. A hunt has been for Ramanaiah who is absconding. Mallikarjuna’s father Ramanaiah came to know about the relationship and warned the duo a week ago to stop meeting each other but they did not pay heed||http://timesofindia.indiatimes.com//city/vijayawada/father-in-law-hacks-woman-lover-to-death/articleshow/86515746.cms||Sandeep Raghavan
---||Thiruvananthapuram||Man held for stealing mobiles||Thiruvananthapuram: Pothencode police on Friday arrested a 21-year-old man who had allegedly broken into a newly opened mobile phone shop at Pothencode and stole four smartphones and cash worth Rs 1,500. The police identified the accused as Ananthu of Ayirooppara. The police said the alleged theft was committed during the intervening night between Wednesday and Thursday. He broke open the shutter of the shop using a crowbar and stole the valuables. He also stole the surveillance camera in the shop. However, the police identified him from the surveillance cameras on the roads which captured him on his way to the shop on his motorcycle. The accused was arrested by a team led by Pothencode station house officer inspector Shyam and sub inspector Vinod Vikramadityan. The police said, while Ananthu kept one of the stolen phones for personal use, the rest were gifted to his girlfriend, mother and sister. The police recovered all the phones. Following the arrest he also admitted that he was behind the theft of construction materials, including electric cables and an electric paint stirrer (putty mixing machine) from the construction site of a villa project near Kottaram near Pothencode. He said that his friend Akhil too was part of the theft at the construction site. Meanwhile, the police said his friend Akhil was found dead a few days ago in his house in a suspected case of suicide by hanging. Chain-snatching bid In another incident, Kadakkavoor police have arrested a 41-year-old man who allegedly tried to snatch gold chain of a woman after entering the shop in which the latter worked. The police identified the accused as Shinu of Muttappalam near Chemmaruthy. The alleged incident took place on Wednesday afternoon at Kavalayoor. While trying to escape, Shinu was chased down and apprehended by people who were near the shop. He was later handed over to the police. Besides the charge of theft, the police have also booked him for verbally abusing the woman and also showing obscene gestures at her.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/man-held-for-stealing-mobiles/articleshow/86491875.cms||---
---||Chandigarh||Khattar blames Chautala, Hooda for cash-for-job scams||Chandigarh: Haryana chief minister Manohar Lal Khattar on Saturday hit out at former CMs Om Parkash Chautala and Bhupinder Singh Hooda, who is also the serving leader of opposition, over cash-for-job scams in the state. Khattar’s criticism for the two rival leaders came at the launch of a 24-hour helpline for people to complain about paper leaks of recruitment exams and other wrongdoings in the process for taking a government job. The CM’s attack on Chautala came on a day when INLD staged a show of strength to mark the birth anniversary of former deputy PM Devi Lal Chautala in Jind. Khattar, who also hit out at Congress leaders in neighbouring Punjab, mellowed down his attack on former Punjab CM Capt Amarinder Singh by terming him a nationalist when compared to PPCC chief Navjot Singh Sidhu. “There are people who are identified in Haryana as the founders of cash-for-job scams in the state. They are the ones who had betrayed the youth and promised jobs for all. We are happy we have been able to take the youth out of that system,” said Khattar. Referring to a paper leak scam and the existence of the gangs luring people for government jobs, Khattar said his government had been able to weed out gangs involved in paper leaks. “Now, to ensure this does not recur, we have launched a 24-hour helpline to be operated by Haryana State Vigilance Bureau in a separate cell. Now, we shall bring such people to book,” said Khattar. He said the toll-free number of the helpline was 1800-180-2022. “I urge all aspirants who have been contacted by people who claim to provide question papers for money, to share the information of all such people,” said Khattar. Referring to Amarinder, Khattar said, “He looks to be a nationalist, unlike Sidhu, who has connections with anti-national forces,” said Khattar. BOXES? Pats own back The CM described steps taken by Prime Minister Narendra Modi as revolutionary for the welfare of farmers. “Haryana is doing a lot for the welfare of farmers. Directions for doing special girdawari have been given to assess crops damaged by rain. Besides, Beekeeping Policy had been recently launched to promote beekeeping business and encourage farmers to adopt beekeeping,” he said. ‘Rumours about farm laws’ CM Manohar Lal Khattar said though the three farm laws were yet to be implemented, some politically motivated people were spreading rumours about them. He informed that this year, procurement will start from October 1 because of heavy rain. Earlier, procurement had to start from September 25. He added adequate arrangements had been made for smooth procurement Law and Order situation in Haryana is intact The CM said law and order was intact in Haryana. He added the state was also doing well in the power sector. “There was a time when the percentage of line loss and power theft in the state was around 34%; it is now 14% only. A whopping amount of Rs 121 crore has been collected by the power department as penalty,” said Khattar . He said out of 6,700 villages in the state, round-the-clock power supply was being provided in 5,500 villages. Dedicated efforts are being made to give equal employment opportunities to every youth The CM said dedicated efforts were being made to give equal employment opportunities to every youth in the state. Under the State Government’s ambitious Parivar Pehchan Patra scheme, every family having the lowest income is being identified to ensure employment is given to a member to increase the family income up to a minimum of Rs 1 lakh. “Not all can get government jobs, but we are making sure that opportunities are created to offer employment to all in any sector,” said Khattar.||http://timesofindia.indiatimes.com//city/chandigarh/khattar-blames-chautala-hooda-for-cash-for-job-scams/articleshow/86519639.cms||---
---||Goa||‘Use of ISI-mark helmets crucial for two-wheeler riders’||Panaji: There is a need for extensive awareness among two-wheeler riders and consumers purchasing ISI mark helmets, said officials present at the special meeting organised by the North Goa District Road Safety Committee on tackling the sale of non-ISI mark helmets and consumer protection. “The objective is to create awareness to ensure that the sale and purchase of such helmets is discontinued. We have asked the education department to hold awareness programmes for students and requested the departments of civil supplies and legal metrology to tackle this at the consumer level,” deputy director of transport (North Goa) BA Sawant, who chaired the meeting, said. The gazette, dated November 26, 2020, on the Helmet for riders of two-wheelers motor vehicles (quality control) order 2020 and the Union ministry of road transport and highways and Bureau of Indian Standards (BIS) states that the use of the ISI mark helmets is compulsory. All those who attended the meeting asked the transport officials to prepare for the enforcement by being proactive in creating awareness among all concerned in their respective departments and to identify the challenges that they will face at the enforcement stage. The meeting decided to focus on awareness on World Standards Day on October 14 and the forthcoming Goa State Road Safety Week 2021. Posters and leaflets prepared by the Bureau of Indian Standards were provided to all the officials as a first step to conduct awareness on the ISI mark given to helmets. The meeting was attended by DySp (Traffic North Goa) Salim Shaikh, DHS consultant Dr Teja Naik, deputy education officer Kavita Naik Gaunkar, legal metrology assistant controller D N Mapari, ADT (enforcement North) J R De Souza, legal metrology assistant controller Nitin Purushan, DCSCA head clerk Sabina Soares, Goacan secretary Lorna Fernandes and industries inspector (DITC) Amol Naik.||http://timesofindia.indiatimes.com//city/goa/use-of-isi-mark-helmets-crucial-for-two-wheeler-riders/articleshow/86519682.cms||टाइम्स न्यूज़ नेटवर्क
---||Coimbatore||No decision on offline classes: Edu minister||Coimbatore: The government has not taken any decision about opening classes for students up to class VIII, school education minister Anbil Mahesh Poyyamozhi said here on Saturday. “A report prepared based on chief educational officers’ (CEO) meeting has been tabled to the chief minister. It would be taken for discussion while experts are consulted for lockdown relaxations. The chief minister will take a call on opening schools for lower classes,” Anbil, who inaugurated a building for a corporation middle school at Veeriyampalayam, said. Presently, only students of classes IX to XII are allowed to attend offline classes. “Infection rate is different in each district. For instance, districts adjoining Kerala like Coimbatore, Theni and Kanyakumari have more infections. A decision on opening should be taken based on various factors including infection in each district,” the minister said. When asked about the NEET cheating scam in Maharashtra, the minister said it provides proof that the exam is not being conducted properly. “This is why we have been opposing NEET since its inception. The health minister has made a couple of visits to New Delhi to mount pressure on the central government.” When asked about the private school that are forcing students to attend offline classes, he said that the schools have been asked not to insist on it. Rotary Club of Coimbatore Spectrum had constructed the building that has two classrooms, a headmaster’s room and toilets with the help of Baker Hughes at a cost of Rs 35 lakh.||http://timesofindia.indiatimes.com//city/coimbatore/no-decision-on-offline-classes-edu-minister/articleshow/86517659.cms||टाइम्स न्यूज़ नेटवर्क
---||India||Centre plans 3 lakh primary agriculture cooperatives in 5 years||NEW DELHI: In the first major policy statement after the ministry for cooperation was formed, home and cooperation minister Amit Shah on Saturday said the Centre will work with states and expand the number of primary agriculture cooperatives from current 60,000 to 3 lakh in the next five years. Addressing the first national cooperative conference, Shah said, “We will work with all states to take forward the cooperative movement.” Over 2,100 representatives of different cooperatives were present at Talkatora Stadium and nearly 6 crore took part online. Saying that some people wondered why the Centre created this new ministry as cooperatives is a state subject, Shah maintained there could be a legal response to it, but he does not want to “get into this argument”. “The Centre will cooperate with states and there will be no friction,” Shah said and added, “The ministry has been created to bring transparency and strengthen, modernise, computerise and create competitive cooperatives.” About the policy, Shah said a policy was brought in 2002 by the then PM Atal Bihari Vajpayee, and now the Modi government will start working on new initiatives. The gathering, seen in the context of the opposition of unions from Punjab, Haryana and west UP to the new farm laws, can be seen as an outreach to a politically significant section of the farm-rural economy. Stressing that the cooperative movement was more relevant today than ever, the home minister said cooperatives can contribute a lot in the development of the country. Referring to problems faced by cooperatives on taxation and other issues, Shah said he was aware of concerns and assured these will be addressed. “Prime minister has given the mantra, ‘Sahakar se Samridhi’, and he has set a goal of a US $ five trillion economy. The cooperative sector will also contribute to fulfil this goal,” Shah said. He said the cooperative movement will ensure progress of rural India and will also create the concept of a new social capital. “Cooperation is imbibed in the nature and culture of the people of India, and it is not a borrowed idea, that is why the cooperative movement in India can never become irrelevant,” he added. Shah said the country is today standing on a very strong platform and now is the time to set new goals and move forward to achieve them. “Our success will depend on four aspects, resolve, conscience, hard work and spirit of federalism,” he added.||http://timesofindia.indiatimes.com//india/centre-plans-3-lakh-primary-agriculture-cooperatives-in-5-years/articleshow/86521680.cms||---
---||Chandigarh||JJP unveils Devi Lal’s biggest statue in Nuh||Nuh/Chandigarh: On his 108th birth anniversary, Jannayak Janata Party (JJP) unveiled a 42-foot-tall statue of former deputy Prime Minister Devi Lal in Nuh district of Haryana on Saturday. Addressing the gathering on this occasion, JJP president Ajay Singh Chautala said Devi Lal dedicated his life to raising the living standards of people of Haryana, fighting for their rights and taking them forward on the path of progress. JJP today, in alliance with BJP, was working for the benefit of farmers, laborers and youth, he said. The coalition government had reserved 75% jobs for the local youth in the private sector, he claimed. The government had also taken the decision to provide examination centres in the same district as the applicant and 50% reservation has been provided for women in panchayats. The coalition government has increased the old age pension in 500 days by Rs 500 to Rs 2,500 a month, and in the coming days the promise of Rs 5,100 pension would be fulfilled, he added. Haryana’s deputy CM Dushyant Chautala said the highest statue of Devi Lal was a symbol of unity. “For the development of Haryana, all of us need to work together. Today, the rural areas are also developing fast. JJP is walking on the path set by Devi Lal and is dedicated to strengthening farmers-workmen financially,” he added. He claimed the Haryana government had bought every single grain from the farmers on MSP. The deputy CM said in the last 10 months some people associated with political parties had been trying to mislead the farmers. They were claiming that the mandis would be closed, MSP would be stopped and that farmers’ lands will be usurped. he said, adding that “I guarantee you that neither the lands will be usurped nor the mandis and MSP will be stopped”. If anything like that happened, then he and all JJP MLAs would quit immediately.||http://timesofindia.indiatimes.com//city/chandigarh/jjp-unveils-devi-lals-biggest-statue-in-nuh/articleshow/86519660.cms||---
---||Coimbatore||Airport to get advanced communication devices||Coimbatore: The city airport would soon get advanced communication devices to enhance the safety of passengers by improving the reliability of communication between air traffic controllers and pilots. Airport director S Senthil Valavan said a safety assessment study was carried out on Friday to determine the concept, design and implementation of the communication systems procured from companies like Jotron in Norway and Sitti in Italy. He said the system would operate on internet protocol and have better radio frequency performance in congested areas. “It will reduce radio interference. The system is smaller in size, light weight and consumes less power compared to the existing systems.” The airport would also get the required navigation performance system, which would result in smooth and safe aircraft navigation, Senthil said. tnn||http://timesofindia.indiatimes.com//city/coimbatore/airport-to-get-advanced-communication-devices/articleshow/86517698.cms||टाइम्स न्यूज़ नेटवर्क
---||Chandigarh||Chandigarh: Banners, water jets mark Congress protest against BJP||CHANDIGARH: Members of the Chandigarh Congress staged a protest against BJP at the Municipal Corporation on Saturday. Party leaders, workers and supporters gathered outside the MC office carrying placards and banners saying “take back hike in water tariffs immediately,” “get rid of stray cattle,” “same pay for same work for MC employees.” Police used water cannons to stop Congress protestors, because of which some of them sustained minor injuries. Chandigarh Congress president Subhash Chawla said the protest was organised to shake the MC into action. He alleged that people were fed up with the anti-people and anti-farmer policies of the BJP. “MC safai karamcharis (sweepers) are not getting salary on time. The problem of drinking water has gone from bad to worse. Overcharging for garbage collection, broken roads and poor condition of dumping ground is posing the risk of serious diseases in Daddumajra,” Chawla said. Demanding cancellation of Lions company contract, Chawla said that MC is paying Rs 53 crore annually to the company to clean the city even though the ranking of the city on the cleanliness index is declining. Box: Walk-out Congress councillors walked-out from the MC’s general house meeting in the beginning. Since Congress councillors wanted to raise some issues, mayor Ravikant Sharma asked him to raise the issue after a discussion over the agenda item. This irked Congress councillors, who staged a walk-out.||http://timesofindia.indiatimes.com//city/chandigarh/banners-water-jets-mark-congress-protest-against-bjp/articleshow/86515813.cms||---
---||Nagpur||58-year-old swims with one hand, pulls man for 450mt to safety||NAGPUR: A 58-year-old resident of Laxmi Nagar, Avinash Kewte, saved a 56-year-old man from drowning in Ambazari lake by pulling him along for around 450 metre despite high waves. This after Kewte had already swam for 1.5km during his regular session with friends. Cardiologist Dr Prashant Jagtap and office bearers of Ambazari Jal Sanrakshan Va Samvardhan Samiti on Friday felicitated Kewte for the effort. Kewte, a retired private company employee, told TOI that he has been swimming daily in the lake for the last 25 years. Currently, the lake is filled to the brim. Kewte said on September 19 when he was returning to the bank after a swimming session when one of his friends Prabhakar Bagwe requested him to swim along with him due to strong waves. “Though tired, I swam up to a pole situated 500mt from the bank when one Milind Bhombe apppoached us for help. He started drowning, so I caught his swimming trunk but he was unable to move his hands and legs as water had entered his nose and mouth,” said Kewte. Kewte further said that he asked Bhombe to remain upside down on the water. “I swam below the surface with one hand while pulling him with another hand for around 450 metre. I emerged out of water only for a few seconds to breathe. I started having chest pain. On nearing the bank I shouted for help. One of the swimming coaches Pramod Sahare rushed with a tube and took Bhombe to the bank,” he said. Both Kewte and Bhombe weigh 70kg. Bhombe, a businessman and resident of Bhamti, said, “I have been swimming in the lake for last many years. Due to strong waves, I got tired after crossing the pole. I feared getting stuck in the fish nets. I shouted for help. Sahare pulled me in a tube till the pole. I thought of taking rest at the pole but water had entered my mouth and nose. Kewte and Sahare are my saviours,” he said. One of the medical practioners and regular simmer Dr Manoj Patil, who was resting on the bank, immediately pumped out some water from Bhombe’s lungs. One of the swimmers brought a two-wheeler and took Bhombe up to the road from where he was rushed to Viveka Hospital. Dr Jagtap, one of the directors of Viveka Hospital, said, “Bhombe was in a critical condition. Intensivist Dr Ajay Sakhre immediately started treatment.” Bhombe was admitted for four days and asked to rest for 45 days. Kewte was also part of a three-member team which had saved life of a person who had a cardiac arrest while swimming in the lake a couple of months ago.||http://timesofindia.indiatimes.com//city/nagpur/58-year-old-swims-with-one-hand-pulls-man-for-450mt-to-safety/articleshow/86517811.cms||Anjaya Anparthi
---||Mumbai||Over 1.8 lakh students in Mumbai get seats in FYJC admissions||MUMBAI: After four rounds of first year junior college (FYJC) admissions, over 75% students have got seats in Class XI. As of Saturday, after the special round of admissions ended, over 1.84 lakh students had been enrolled in Class XI in junior colleges in the Mumbai division. Of the 64,866 students allotted seats in the special round, over 47,000 took admissions. Around 42% FYJC seats are still vacant in Mumbai division. State education officers said that those who have not got seats will be given the opportunity to seek admissions. However, it may not be on the lines of the previous rounds. Students can continue to register on the website 11thadmission.org.in and wait for further details. The admission procedure for ATKT students will also be declared soon. Meanwhile, junior colleges are also gearing up to reopen on October 4.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-after-four-rounds-of-fyjc-admissions-75-students-admitted/articleshow/86519727.cms||---
---||Surat||Surat: Mephedrone worth Rs 20 lakh seized, 3 held||SURAT: The crime branch sleuths arrested three persons and recovered 196 grams of mephedrone worth Rs 19.62 from their possession on Friday. The accused purchased the contraband from Mumbai and were planning to sell it in the city. Police arrested Imran Shaikh (37), Imran alias Boba Khan (42) and Muaz alias Maaj Saiyed (19). The accused were booked under various sections of Narcotic Drugs and Psychotropic Substances (NDPS) Act. Police seized the car in which the accused were returning to the city and also cash of Rs 2.49 lakh. Based on specific information, the police stopped the car for checking at Niyol check-post. Initially, the accused denied possessing the drug. But on checking, the cops recovered the narcotic from Khan’s pocket. The accused told police that they bought the drug from a supplier from Nala Sopara of Mumbai. All three accused are residents of the Rander area of the city. Shaikh is a driver, and he was aware that they were going to purchase drugs. Khan is a drug peddler and also deals in used cars. He has been arrested for attempt to murder and other crimes in the past.||http://timesofindia.indiatimes.com//city/surat/three-held-with-mephedrone-worth-rs-19-62-lakh/articleshow/86515877.cms||---
