May 25, 2020||Bengaluru||House help resume work in apartments amid strict safety protocols||Among the many relaxations listed out for lockdown 4.0, is that of allowing domestic help to resume work at homes. The Bruhat Bengaluru Mahanagara Palike (BBMP) has asked Resident Welfare Associations to allow them, but provided certain protocols are in place, such as verifying whether they reside in a green, orange or red zone, in addition to regular lockdown protocol like mandatory temperature checks and the use of masks, gloves and sanitizer. Choice is left to residentsChaitali Bhattacharya, an IT professional and member of the Resident Welfare Association of an apartment complex, says that their apartment has allowed domestic help and is following the guidelines laid out by the BBMP. "We are following up on their health condition, conducting temperature checks, sanitising their hands regularly and even verifying their residential address to ensure they are not traveling from a red or orange zone. But whether residents wish to call them back to work or not, is left up to them," says Chaitali, who herself, has chosen not to wait a while longer before asking her house help to resume work. Pointing out that thare are still considerable risks that need to be taken into account is Raghav Sharma*, who has chosen not to ask his house help to resume work. "I understand that they are eager to resume work, but we have managed for so long without them and I do not mind waiting for some more time. We do not know who they have interacted with in the past few days, where they have been, whose houses they work at, etc. It's still risky," he explains.Taking extra precautionsMeanwhile, those who have called in their house help, are being extra careful. "My maid is very careful and clean too. She doesn't use public transport and instead, gets dropped by her husband or son. I have kept a sanitizer bottle outside the house which she uses and only then enters our home. She washes her hands, feet and face and changes into a set of clothes, that I have kept for her. She washes that outfit daily. Though she wears a mask whenever she's outside, inside the house she doesn't, because it becomes a little difficult for her. She also doesn't go too close to my daughter, who's still quite small. Though a sense of paranoia still lingers, we trust her and have informed her that she needs to inform us immediately if she is unwell," says Swati Madgaonkar, a resident living in an apartment complex. Apartment federation does its bitThe apartment federation is doing their bit to ensure there are no hindrances for house help who have been called back to work. K Arun Kumar, vice president, Bangalore Apartments’ Federation says, "We are asking apartments to allow domestic help to come back to work, even if just one person in the apartment has requested. But yes, perimeter controls have to be in place, including temperature checks on entry and exit. They are also asked to observe the curfew hours." He adds that different apartments are formulating their own advisory that is in line with the situation in their zone and the federation regularly sends them bulletins and guidelines.BBMP stand"We have taken the decision to allow maids in apartment complexes and had a video conference with Resident Welfare Associations and Bangalore Apartments Federation regarding this. However, the protocols laid out need to be followed strictly and apartments need to provide masks, gloves and hand sanitisers and ensure that it is followed when the maid is going from their apartment to another apartment. Also, those living in cluster zones cannot enter apartments."- BH Anil Kumar, BBMP commissionerExtra measures taken by apartments...- Credentials of all house help (including , drivers, nannies, cooks, car cleaners) and details of their health status, medical and pre-medical conditions and from where they are coming, are checked - House help advised not work in a home where anyone is sick||http://timesofindia.indiatimes.com//city/bengaluru/house-help-resume-work-in-apartments-amid-strict-safety-protocols/articleshow/75951355.cms||Sandra Marina Fernandes
May 25, 2020||Nashik||May witnesses spike in Covid-19 cases in Nashik city||Done Nashik: The month of May has witnessed a sudden spike in Covid-19 cases in the city, with 78 of the total 88 cases and five casualties being reported in the last 23 days. As many as 13 fresh Covid-19 cases were reported on Sunday, along with one death. The patients were the high-risk contacts of a person who tested positive earlier. With the addition of 13 new cases, the total number of cases rose to 88. Of this 40 people have recovered. Currently, 44 patients are undergoing treatment in the hospital. A Covid-19 patient died on Sunday who was undergoing treatment at a hospital. He was resident of Ramnagar in Peth Road area. There had been only 10 Covid-19 cases reported in the city with no death between April 6 and 27, but the city recorded 78 cases with five Covid-19 related deaths between May 2 and 24. Municipal commissioner Radhakrishna Game said the movements of people from the Covid affected areas like Mumbai, Pune and Malegaon have led to a rise in the number of cases “We are taking measures to curb the spread of Covid-19 in the city. As part of this, we have decided to conduct health check-ups of the citizens at large scale,” said Game. Apart from this, health check-ups of three lakh people from various slums and densely populated areas are being done in the city. The NMC has formed 200 teams comprising health officials, nurses and others. Of the 48 containment zones drawn up in the city, 27 have been lifted. Now, there are 21 containment zones in the city.||http://timesofindia.indiatimes.com//city/nashik/may-witnesses-spike-in-covid-19-cases-in-nashik-city/articleshow/75952534.cms||Tushar Pawar
May 25, 2020||Nashik||CCTV cameras to be set up at crematoriums, burial grounds||NASHIK: The Nashik Municipal Corporation (NMC) has decided to install CCTV cameras at the entrance of crematoriums and burial grounds to ensure that not more than 20 people attend the funeral rites This comes after some people attending a funeral ceremony outside the city tested positive for Covid-19. It will also help to identify and quarantine the people in case the deceased tests positive. As per the government norms, only 20 people are allowed during the funeral rites. After the incidents where people tested positive after attending the funeral rites, we have decided to keep a close eye at the crematoriums and burial grounds,” said NMC officials.||http://timesofindia.indiatimes.com//city/nashik/cctv-cameras-to-be-set-up-at-crematoriums-burial-grounds/articleshow/75952537.cms||Tushar Pawar
May 25, 2020||Chennai||Tamil Nadu: GIS helps reach food to fishing community||CHENNAI: After successfully using Geographic Information System (GIS) in marine conservation, a team from Omcar Foundation, an NGO, is using the tool to feed fisherfolk in coastal villages of Thanjavur hit hard by the national lockdown. Mapping using GIS allows one to answer questions about data that relate to a location. “When we go to fishing villages, there are chances that we reach areas where we have already distributed provisions. With GIS mapping, we have a ready-reckoner of sorts to check and work accordingly,” said marine scientist Vedharajan Balaji, who heads the team. The documentation of relief work using GIS and Google Maps helped the NGO reach out to more people in need of relief material. “We update the GIS map “Omcar Covid-19 Relief Support” every day after distributing relief material. The documentation helps us get a clearer picture of who received what,” said Balaji. The team shares its maps with the Covid control room of the collector’s office in Thanjavur to help the administration understand the geographical range of donations made by them. Omcar’s volunteers, recruited for conservation of dugongs, were deputed to prepare a list of people whose livelihood had been affected due to the lockdown. They found that many fishermen in coastal areas, particularly in Sethubavachatthiram block, had no food or money. “This is the first time we used the map for marking houses. So we had to be careful about identifying the geographic location of each house, unlike in the case of mapping a larger area." Omcar volunteers are not new to using GIS. The team first used GIS to map mangroves and land use patterns in Palk Bay in 2012-14. Between 2014-18, the team used GIS for mapping dugong feeding grounds in northern Palk Bay. The team has donated relief material to more than 20 villages and plans to cover six more.||http://timesofindia.indiatimes.com//city/chennai/gis-helps-reach-food-to-fishing-community/articleshow/75955580.cms||M T Saju
May 25, 2020||Nagpur||Lockdown slowed the spread, now scale up surveillance, testing: Reports||Nagpur: Crediting the lockdown with slowing the spread of Covid-19 in India, specialists from Public Health Foundation of India (PHFI), New Delhi, have suggested extensive scaling up of testing, robust surveillance, sero-surveillance through rapid antibody test kits and expanded observation of vulnerable patients especially in non-hotspot zones to ensure hard won success was not lost in post-lockdown period. Director of PHFI Dr Sanjay Zodpey and his colleague Habib Hasan conducted a detailed analysis of Covid-19 epidemic of the country, compared with situation in other nations. They also suggested measures to control the disease in post-lockdown period. Dr Zodpey, also member on one of the committees of Indian Council of Medical Research (ICMR), along with Dr Himanshu Negandhi and Dr Ritika Tiwari also conducted detailed study of epidemic in Nagpur and came up with a lot of recommendations. Divisional commissioner Sanjeev Kumar and municipal commissioner Tukaram Mundhe came to know Dr Zodpey was a resident of the city and staying here during lockdown period. They requested him to help in improving mechanism to deal with the epidemic. Accordingly, Dr Zodpey, also vice-president of academics at PHFI, and his colleagues submitted two reports to Kumar and Mundhe on May 10. The reports drew upon experience of some Asian countries, especially Japan and Singapore, that did not resort to hard lockdown in initial phase and kept the business activities going. They saw surge of Covid-19 cases in recent weeks, forcing them into lockdown. They suggested a cautious path ahead. “Experience of Germany and South Korea suggests this was very much possible as long as we have massive lab-based testing and surveillance system in place along with dedicated isolation, quarantine and care facilities available with sufficient surge capacity to handle any unwanted outbreak,” they added. The experts nboted that India had been able to time its lockdown better than European countries and America. It resulted in slowing the spread of the virus. Nationally the doubling time – a measure of epidemic spread – increased from four days before the lockdown to around 10 days after the fifth week. “In addition, extensive testing in hotspot zones followed by contact tracing and quarantine also helped in containing the spread of SARSCOV2 although there are still some districts with hotspots,” the reports added. Regarding restarting the economy sector-wise and through stimulus package, the reports suggested the fundamental strategy must be to keep a close eye over Covid-19 cases and deaths. “It was important to test suspected Covid-19 cases and their contacts, but equally important to test patients of Influenza Like Illness (ILI) and with breathing difficulty, in both hotspots as well as non-hotspot zones. The latter ones are critical to success of surveillance strategy because they will be able to pick up unknown transmission and detection of new hotspots,” the reports said. They also suggested massive upgradation of health infrastructure, especially laboratory-based testing and treatment centres at district and state levels to beat the virus saying eventually everyone was at risk once the lockdowns are relaxed to maintain business continuity. “Those who test positive need to be isolated and contacts put under quarantine, which demands scaling up of isolation and quarantine facilities. Also, for those with mild, moderate and severe disease are required to be provided care and treatment requiring scaling up of inpatient and intensive care beds with oxygen and mechanical ventilation support,” they added.||http://timesofindia.indiatimes.com//city/nagpur/lockdown-slowed-the-spread-now-scale-up-surveillance-testing-reports/articleshow/75955594.cms||Anjaya Anparthi
May 25, 2020||Aurangabad||Migrants to get employment under MGNREGA||Aurangabad: The Aurangabad zilla parishad has assured the migrant workers that they will be provided with work depending on the demand under the Mahatma Gandhi National Rural Employment Guarantee Act ( MGNREGA). The authorities concerned have also initiated a survey of active migrant workers in rural areas to identify the workforce, an official release said. As per official record, Aurangabad district currently has around 1,146 works in progress under the MGNREGA, offering employment to 8,151 workers. “The relief measures under MGNREGA have been ordered so that the workers who have returned to their native places in view of the nationwide lockdown do not face any hardship. The local self-governing bodies in villages have been asked to offer work to such workers as and when demanded. The list of available works has been put on display at every local civic body’s office,” an official release said. The authorities concerned said that public works would be offered to workers under MGNREGA in order to ensure social distancing. “Every worker employed under MGNREGA is provided with a face mask and hand sanitizer. The ground-level government staffers overseeing the implementation of MGNREGA have been asked to take all possible measures to protect workers from Covid-19,” government officials said. Under MGNREGA, different works related to rural connectivity, flood control, water conservation, renovation of traditional water bodies, drought proofing, irrigation canals and land development, among other categories are offered to ensure livelihood security in rural areas through ‘right to work’.||http://timesofindia.indiatimes.com//city/aurangabad/migrants-to-get-employment-under-mgnrega/articleshow/75952556.cms||---
May 25, 2020||Nashik||Cop loses father to Covid-19||NASHIK: A Nashik police constable — who had tested positive for Covid-19 few days back — lost his father after he succumbed to the contagion on Saturday. The personnel was a resident of Nimon area in Sangamner taluka of Ahmednagar district and contracted the infection while on patrolling duty. He had visited his house in Nimon where his parents were staying when his father allegedly got the infection. According to the health officials, when his tests came positive his parent's swabs were also taken for testing. His 61-year-old father too tested positive as he was admitted in Nashik city hospital. He succumbed to the infection on Saturday night, while undergoing treatment. Apart from him, another 66-year-old man too died due to infection thus taking the death toll to 52 so far. Nashik district on Sunday witnessed 20 new positive cases out of which 13 were tested positive in Nashik city alone.||http://timesofindia.indiatimes.com//city/nashik/cop-loses-father-to-covid-19/articleshow/75952547.cms||Abhilash Botekar
May 25, 2020||Chandigarh||Mansa 7th dist to go green, but Punjab tally rises by 15||Candigarh/Amritsar/Bathinda: Fifteen people tested positive for Covid-19 in Punjab on Sunday, a day when Mansa became the seventh district of the state’s total 22 to have no active case of the virus. Punjab’s tally has reached 2,060. Another five cases were reported from Amritsar, but the state’s Covid-19 bulletin only showed one case from here. Also, 28 patients were discharged from hospitals after recovery. Of these, 18 were from Ludhiana, three from Fazilka, two each from Nawanshahr, Patiala and Mansa, and one from Faridkot. According to the bulletin, seven cases were from Pathankot, four from Hoshiarpur, two from Gurdaspur and one each from Amritsar and Jalandhar. Except for one new case each from Amritsar, Pathankot and Jalandhar, the other 12 are contacts of positive patients. Mansa became a green zone as its last two patients were discharged from the civil hospital. The cured patients are a man and a woman who tested positive on May 10, Mansa civil surgeon Dr Lal Chand said. An Amritsar district official said the five patients included a deportee with history of travel to Afghanistan. Another person found to be positive lives in Rani Ka Bagh locality, but runs a bakery shop at Chowk Phullawala, which is close to Katra Dullo from where four cases were reported. Punjab minister O P Soni lives in Rani Ka Bagh. The third case is of a man jailed at Division B police station. It is yet to be ascertained how he acquired the infection. Two cases are from Chananke village.||http://timesofindia.indiatimes.com//city/chandigarh/mansa-7th-dist-to-go-green-but-punjab-tally-rises-by-15/articleshow/75955586.cms||---
May 25, 2020||Nagpur||Maha police save teen about to end life in Bengal||Nagpur: A 19-year-old student of Kalyani University was on the verge ending her life at her residence at Barrackpore near Kolkata when Maharashtra cyber intelligence and analytical cell in Mumbai spotted her suicide note on social media and immediately alerted it’s West Bengal counterpart on Saturday. Blissfully unaware of what the teenager was planning inside the bedroom, the family was shocked when the local cops landed at the residence. The girl was counselled by the police who had managed to trace the location of the girl with the help of Maharashtra police cyber security cell. Within an hour of the girl posting her suicide note on social media, the college girl from Barrackpore was saved in whisker of time. Special IG, Maharashtra cyber security cell Yashasvi Yadav said the suicide note was detected by special software and spotted by his team. “We took 20 minutes to trace the girl and her address. Our team located the Barrackpore cyber cell experts and urged them to rush,” he said. Yadav has announced a reward of Rs50,000 to his team and appreciation letter to Barrackpore police. “We had sent her details to sub-inspector Satyajeet Mondal, who took it up from there. The girl’s life was saved at the last moment,” said the special IG. The teenager, apparently miffed at parents, had posted her suicide note on social media mentioning that she was being ‘backstabbed’ by many and her family members had been accusing her of being morally degraded which she was not. The suicide note, which ends with a good bye, underlined the depressed state of mind of the teenager who also appeals to the society not to judge someone who is already heartbroken and has none to look forward to help. She also states that her stepmother has been rude and harsh with her. Joint CP, Barrackpore, Ajay Thakur, said the girl was disappointed after her parents had chided her for excessive use of Internet among other things. “We had alerted our women police staffers who along with others had counselled the family,” he said.||http://timesofindia.indiatimes.com//city/nagpur/maha-police-save-teen-about-to-end-life-in-bengal/articleshow/75956878.cms||Soumitra Bose
May 25, 2020||Lucknow||Cong: Maya is now BJP spokesperson||Lucknow: Attacking Bahujan Samaj Party supremo Mayawati, Congress leaders on Sunday said that ‘behanaji’ has become an undeclared spokesperson of the BJP and her inclination towards the BJP remains despite rising incidents of atrocities against dalits. Hitting back at the BSP chief Mayawati a day after she described Rahul Gandhi’s meeting with migrant workers a ‘drama’, party national general secretary PL Punia said: “The language ‘Twitter behanji’ is using these days clearly indicates that she makes the press note for the BJP and sends it.” Punia further said that it also appears that Mayawati is angry at Congress party’s efforts to help migrant workers. “I think she is angry over the proactive efforts of the Congress and its general secretary Priyanka Gandhi Vadra to help the needy and poor migrants,” he added. Party’s Scheduled Caste chairman Brijlal Khabri accused the BSP of having a ‘tacit understanding’ with the BJP. “It seems that there is a tacit understanding between the BSP and the BJP, as both have termed Rahul Gandhi’s meeting with poor labourers as drama. In a few days, Mayawati has become an undeclared spokesperson of the BJP.” In response to a question, Congress legislature party leader Aradhana Misra slammed Mayawati for blaming the party for migrants’ crisis. “Blaming the Congress, which has been out of power in UP since 1989, is wrong. In fact, many PSU were sold whenever the BSP formed government in the state. It also led to exodus of workers,” she added.||http://timesofindia.indiatimes.com//city/lucknow/cong-maya-is-now-bjp-spokesperson/articleshow/75956877.cms||Shailvee Sharda
May 25, 2020||Lucknow||‘Cases against Lallu politically motivated’||Lucknow: The Congress party on Sunday said that cases against UP Congress chief Ajay Kumar Lallu were politically motivated and demanded immediate withdrawal of fake cases and release of Lallu from jail. “Lallu was booked for helping migrant workers and labourers returning to their homes in UP. The entire act of putting him in jail shows the high high-handedness of the UP government,” said senior party leader Rajeev Shukla in an online interaction with mediapersons. He was referring to the buses' row between the UP government and Congress leadership. On a question related to a ‘confrontational politics between the Congress and the BJP’, Shukla stated: “There is no confrontation with the state government. From the time we applied for permission, our intention was just to help migrants. We did not indulge in politics of any kind.” “He was arrested twice – first in Agra where he sat on a demonstration to protest delay in granting of permission to allow entry of buses in the state. He was allowed to go after bail. But before he could leave, he was re-arrested in connection with the Congress’ standoff with the state government. Such a misconduct by the state government with a two-time MLA is undemocratic and uncalled for,” said Congress legislature party leader Aradhana Mishra. Congress leader from western UP Pankaj Malik, against whom a case has been registered for bringing buses to Noida, said, “We are not afraid of any case, we will fight it out.”||http://timesofindia.indiatimes.com//city/lucknow/cases-against-lallu-politically-motivated/articleshow/75956897.cms||Shailvee Sharda
May 25, 2020||Ahmedabad||Gujarat: Lockdowns, rising heat correlate to Covid-19 case growth dip||AHMEDABAD: A correlation study of the lockdowns and rising temperatures with average of daily growth rate of Covid-19 cases in the state has revealed that the daily growth rate dipped significantly as temperatures rose. The study was carried out by an Ahmedabad liver transplant surgeon. The study involving 6,625 Covid-19 cases and 479 deaths found that the average daily growth rate of Covid-19 cases dipped from as high as 78% in the initial period of the lockdown, beginning March 25, to 8.32% by May 6. The average temperature during this period rose from 34°C to 44°C. When correlated with corresponding four lockdowns, the average dip in Covid-19 cases’ growth rate was from 15.30% to 3.46%. In fact, a similar trend was observed by Dr Bhavin Vasavada, the liver surgeon at a city-based hospital, when it came to the growth rate of positive cases being reported each day. Towards the beginning of the lockdown, the growth rate of patients turning Covid-19 positive was 16%. By the fourth phase of the lockdown, the figure hovered between 6.5% and 6.8%. “Let me be clear, it’s a correlation study of lockdown days and temperature rise that saw a dipping daily growth rate of Covid-19 cases,” said Vasavada. “I have not attributed these factors as reasons for the dipping Covid-19 growth rate. That’s a matter of scientific investigation.” He added, “Since it’s a new virus and many of us have no immunity against it, it must be one of the many reasons why there is rapid spread. But heat and dry conditions do play a role in curtailing respiratory droplets and fomites, which are essential for viral transmission.” Vasada had taken Ahmedabad’s temperature as reference, “as maximum cases, almost 80%, were being reported from the city.” A senior health expert told TOI that an epidemiologist should evaluate this correlation study. “It is worth noting that when any epidemic spreads, the day-on-day growth rate may decrease,” the expert said. “It is also to be seen how the Covid-19 spread would have turned out had it happened during winter months. Similar correlation studies should be analyzed in Europe, China, or the Americas.”||http://timesofindia.indiatimes.com//city/ahmedabad/lockdowns-rising-heat-correlate-to-case-growth-dip/articleshow/75957066.cms||Paul John
May 25, 2020||Vijayawada||Vijayawada builders unable to book sand online, business hit||VIJAYAWADA: Sand supply has become a source of concern again for builders across Vijayawada city. Although a major part of the city has been denotified as non-containment area, builders claimed that the sand portal of APMDC is not accepting orders from Vijayawada city stating that it is a containment area. The large number of daily labourers in the city is depended on the real estate sector. Most of them lost their livelihood owing to the the lockdown, which brought constructions to a grinding halt. But recently, the state government exempted several sectors from the lockdown to boost business activity. Consequently, construction work in rural areas and green zones picked up. But the picture is the opposite in the city. Despite only seven containment zones being notified in Vijayawada, sand supply has been stalled across the city. “Sand shortage has badly affected the construction industry. We are feeding hundreds of migrant workers from Chhattisgarh who came to work at our site. The government is not permitting us to book sand online. It is showing Vijayawada as a red zone. The Telangana government is supplying sand even in containment zones and promoting construction activity,” said R V Swamy Credai Vijayawada unit president. “We have submitted a representation to the district and state authorities and waiting for their approval. The government should respond immediately and allow online sand booking for non-containment areas in Vijayawada. This is because a few middlemen have already started making money by taking advantage of the situation in the city. Special action teams had seized a few tractors transporting sand illegally recently. Builders are requesting the mining authorities and special action teams to take stringent action against such middlemen,” he added. Meanwhile, mining authorities have begun shifting sand to the stockyards to meet the demand during monsoon.||http://timesofindia.indiatimes.com//city/vijayawada/vijayawada-builders-unable-to-book-sand-online-biz-hit/articleshow/75954657.cms||Venu Lanka
May 25, 2020||Aurangabad||Lawyers face difficulties with e-filing of petitions||AURANGABAD: Courts across the country have been opting for e-filing as well as hearing through video conferencing in view of the nationwide lockdown. However, lawyers are facing serious issues in e-filing of cases due to technical reasons. Lawyers have claimed that they are facing problems in filling and submitting of advocate registration forms. “User registration’s malfunctioning is proving to be the biggest hurdle in e-filing of cases. We have raised the issue with the high court registrar, but it is yet to be addressed,,” said lawyer Prashant Nagargoje. The technical issues in the e-filing process are preventing scores of lawyers practising at the Aurangabad bench of the Bombay High Court in e-filing of petitions. Lawyers said that they are being forced to turn down meritorious petitions,for not being able to e-file the cases.||http://timesofindia.indiatimes.com//city/aurangabad/lawyers-face-difficulties-with-e-filing-of-petitions/articleshow/75952569.cms||Mohammed Akhef
May 25, 2020||Amritsar||Farm fire cases may hit 5-year high in Punjab||BATHINDA: With 452 more wheat straw burning cases being reported on Sunday, the total count of stubble burning in Punjab is heading towards maximum in the last five years. The latest incidents push the filed fires post wheat harvest season in the state this year to 13,756 — only 680 less than the 14,436 cases reported in 2017, which is highest in the last 5 years. The burning cases on Sunday were recorded in all the 22 districts, with maximum 85 recorded in Ludhiana district, followed by 75 in Jalandhar district. The lowest two cases each were recorded in Barnala and SAS Nagar districts, whereas 3 cases were recorded in Mansa, 4 each in Ferozepur, Faridkot and Ropar, 5 in Bathinda, 8 in Sangrur and 9 in Muktsar district. According to the data compiled by the Punjab Remote Sensing Centre, till now Moga district accounts for the maximum number of cases at 1,224, followed by 1,173 in Amritsar, while SAS Nagar with 37 cases and Ropar with 65 cases are the only districts where burning cases have been in double digits till now. The field fires are already way past the cases recorded in 2016, when these were 10,732 incidents, 10,907 in 2018 and 11701 burning cases were recorded in 2019. Punjab pollution control board member secretary Karunesh Garg said that fines have been slapped on those found putting fields on fire.||http://timesofindia.indiatimes.com//city/amritsar/farm-fire-cases-may-hit-5-yr-high/articleshow/75955600.cms||---
May 25, 2020||Kolhapur||CPR hospital dean transfer confusion continues||KOLHAPUR: Confusion continues at the Chhatrapati Pramila Raje civil hospital over dean Meenakshi Gajbhiye’s transfer. Gajbhiye was asked to move to Jalgaon on Friday. On Saturday, Gajbhiye said she had made a request to the state health directorate seeking to continue as CPR hospital’s dean and expected a revised order. However, even on Sunday, the revised order or any other of communication was issued from the state pertaining to the transfer. “I am waiting for the revised order,” Gajbhiye told TOI. Meanwhile, the transfer of Jaiprakash Ramanand to CPR hospital from Dhule hospital as dean was halted. This order as issued on Sunday. It has been learnt that local politicians opposed Ramanand’s posting as new dean of CPR hospital. Ramanand had earlier served as the acting dean of CPR hospital and it is claimed that there was constant bickering over several issues between him and local politicians then. One of the politicians is claimed to have leveraged his clout to cancel Ramanand’s appointment. Like Saturday, Gajbhiye did not take up routine work at the hospital on Sunday. She, however, said that she will attend the discharge of some covid patients on Monday morning.||http://timesofindia.indiatimes.com//city/kolhapur/cpr-hospital-dean-transfer-confusion-continues/articleshow/75952582.cms||---
May 25, 2020||Nashik||Pvt airline suspends flight till June 1||Nashik: The private airline, Trujet, has suspended its Nashik-Ahmedabad flight till June 1 as the state government did not allow domestic flight operations to resume in the state, said officials from Trujet On Friday, the Trujet had announced to start Nashik-Ahmedabad flights from Monday for which the bookings had already begun Fifteen passengers had booked the Nashik-Ahmedabad flight scheduled on Monday. The airfare was Rs 2,390 per passenger. “We will also refund the amount for the bookings made by the passengers,” said the officials. The Air India’s subsidiary Alliance Air had already announced that it will take a call on resuming operations from Nashik after June 1 .||http://timesofindia.indiatimes.com//city/nashik/pvt-airline-suspends-flight-till-june-1/articleshow/75951604.cms||Tushar Pawar
May 25, 2020||Pune||Covid-19 rate in Pune increases to 14 days||PUNE: The doubling rate of Covid-19 cases in the city — the number of days in which the number of patients doubles — has gone up, according to data released by the Pune Municipal Corporation. According to the PMC report, the number of cases doubled at an average of every six days in March, when the first case was detected. Since then, the report indicates, the number of cases took longer to double, standing at 14 days now. PMC officials some the increase is a good sign, as it indicates that the speed at which the disease spreads has reduced. “One important aim in sealing the areas was to break the chain. The increase in doubling rate can be seen as testimony to the success to this move,” a senior civic official said. Another civic official said the Peth areas and slum pockets are witnessing a higher number of cases compared to other parts of the city. Currently, 65 areas are in containment zones. “The civic administration took some steps with an aim to contain the spread, and our measures have been in the right direction,” municipal Shekhar Gaikwad said. As per the report, between March 2 and May 21, there has been a consistent rise in the number of Covid-19 positive cases. On May 21, the number cases in Pune city stood at 4,017. However, a closer reading of the data shows that the average number of daily cases has, in fact, increased. For instance, It took just four days for the number of cases to go from 64 (April 2) to 174 (April 6) — an average of 27.5 cases per day. It took 14 days for the number to increase from 2,146 (May 7) to 4,017 (May 21), but the daily average has increased to nearly 134. “It (the increase in daily average) can be attributed to the increase in testing and the consequent rise in positive cases. More people are getting screened now — around 200 a day in March to 1,500 daily this month,” a senior civic official said.||http://timesofindia.indiatimes.com//city/pune/covid-19-rate-in-pune-increases-to-14-days/articleshow/75956892.cms||---
May 25, 2020||Ahmedabad||6 of 24 deaths on Sunday from western part of city||Ahmedabad: The western part of the city saw six deaths of the total 24 Covid-19 deaths reported by Ahmedabad Municipal Corporation (AMC) on Sunday. Of the total deaths, 11 people had barely spent one to four days in the hospital before succumbing to the virus. A 45-year-old lady from Isanpur died on Saturday the same day she was admitted to Civil Hospital, while another 55-year-old woman had spent a day at SMS hospital. There were five people who had no co-morbid conditions. Most of the patients suffered from diabetes and hypertension. There was one case each of mental illness, kidney problem, thyroid and multiple myeloma. One death was reported from Jodhpur locality where a 75-year-old man succumbed to the disease. In Chandkheda two women, one aged 62 and another 55, succumbed to the disease. In Sabarmati, a 52-year-old woman died of Covid-19. One more case of Covid-19 was reported in Bopal where a 37-year-old resident of Shree Sharmnam Society tested positive. In all, seven cases including three cases from Dholka, two from Daskroi taluka including Bopal and two were reported from Sanand. While in the outskirts of municipal limits, a fresh Covid-19 case was registered in Bopal area taking the total number to 20 cases of which two women from the area had died during treatment. Ahmedabad district has so far reported 162 cases and nine deaths. Of the two cases reported in Sanand one was from Sanand town, while the second was from Changodar industrial area. The officials said that there are 26 patients who are still under treatment, while 122 have been discharged from Covid care centres.||http://timesofindia.indiatimes.com//city/ahmedabad/6-of-24-deaths-on-sunday-from-western-part-of-city/articleshow/75957058.cms||---
May 25, 2020||Chandigarh||Hisar, Sirsa refuse to count patient||Hisar: Details of a Covid-19 patient have not been recorded either in Hisar, where he works or in Sirsa, where he is from. Both have passed the buck on to the other district. Clearly, the local administrations of both Sirsa and Hisar are interested more in improving their total count than give a true picture of the ground reality. The employee of a private hospital in Hisar tested Covid-19 positive on May 22. He lives in a paying guest accommodation in Subhash Nagar area of Hisar, which was declared a containment zone. Despite this, the Hisar health department refused to include the case in the list of Covid-19 patients on the grounds that he is a permanent resident of Sirsa. On the other hand, Sirsa health department also excluded his name from the district Covid-19 list. Hisar civil surgeon Dr Yogesh Sharma said since the patient belongs to Sirsa, he was not included in their list of Covid-19 patients. “The Sirsa health department has been informed about it. Apart from this, a Covid-19 positive Border Security Force (BSF) trooper, who came to Hisar from Delhi, has also not been included in the list of Hisar Covid-19 patients,” Dr Sharma said. Acting civil surgeon, Sirsa, Dr Viresh Bhushan said the patient did not visit his native place in the last few days. “In such a situation, there is no point in creating a containment zone here, so his name was not included in the list of Sirsa Covid-19 patients.”||http://timesofindia.indiatimes.com//city/chandigarh/hisar-sirsa-refuse-to-count-patient/articleshow/75955607.cms||---
