---||Bengaluru||BBMP Wildlife Rescue Team rescues an Egyptian vulture in Whitefield||Earlier this week, BBMP Wildlife Rescue Team received a call about a rare bird sighting at a Whitefield apartment. In visiting the spot, the team realised that the bird was an Egyptian vulture. "We sent our nearest team of volunteers after informing the District/Divisional Forest Officer (DFO). We spotted an Egyptian vulture on the spot and rescued it. The bird was dehydrated and we sent it to Kengeri wildlife hospital where the bird has been kept under observation. Other than dehydration the bird had no signs of injury," informs Prasanna Kumar A, head of BBMP wildlife rescue team and honorary wildlife warden of Bangalore urban division of Karnataka Forest department. He added that the rescue operation took an hour's time. Speaking about the species, environmentalist Vijay Nishant says, "It's heartening to see this bird in the interiors of Bengaluru. It is amazing how it reached Whitefield. Certainly not an everyday sight. As an urban conservationist, it feels great to hear about such rescue operations." Interestingly, Prasanna's team rescued another species at Bangalore University. "We rescued a small Indian civet (Viverricula indica) from the Bangalore University campus on Monday as well," he says. During the lockdown, Prasanna and his team have been getting around 65-70 rescue calls for birds, snakes and also mammals.||http://timesofindia.indiatimes.com//city/bengaluru/bbmp-wildlife-rescue-team-rescues-an-egyptian-vulture-in-whitefield/articleshow/82855373.cms||Joyeeta Chakravorty
---||Hyderabad||Four held as KPHB cops raid brothel||Hyderabad: KPHB police raided a house near Balaji wines in phase-III of KPHB Colony and arrested brothel organisers, N Laxmi, T Bhaskar and two customers, P Pandari and R Aakash on Friday night. Police seized Rs 1000 cash, four cell phones from the accused and rescued a sex worker. TNN||http://timesofindia.indiatimes.com//city/hyderabad/four-held-as-kphb-cops-raid-brothel/articleshow/82868164.cms||---
---||Hyderabad||Six arrested for gambling in KPHB||Hyderabad: KPHB police raided a house at LIG housing area in KPHB Colony and arrested six persons for indulging in three cards gamblingon Friday night. A case has been registered against the accused under sections 3 & 4 of TS Gaming Act. TNN||http://timesofindia.indiatimes.com//city/hyderabad/six-arrested-for-gambling-in-kphb/articleshow/82868199.cms||---
---||Mumbai||Maharashtra: Shiv Sena blames ONGC, BJP targets Afcons||MUMBAI: Politics has erupted over the P-305 barge tragedy. The Shiv Sena has held the government-run explorer Oil and Natural Gas Corporation (ONGC) responsible and sought to know if Union petroleum minister Dharmendra Pradhan will take moral responsibility for the incident and resign. The state BJP, on the other hand, has alleged that the Maharashtra government is trying to save Afcons, the company that chartered the barge, and that a police complaint has been filed against the barge captain to derail the investigation. A delegation of Akhil Bhartiya Navik Sangh led by BJP leader Ashish Shelar met Mumbai police chief Hemant Nagrale, highlighting the alleged negligence on the part of Afcons that led to the incident. In an editorial in Saamna, the Sena said the deaths were not caused due to a natural disaster, but it was a case of culpable homicide as ONGC did not take the cyclone warnings seriously. Shelar said, “How can you hold the captain who is still missing solely responsible ? The contractor company Afcons is responsible for this incident, they did not withdraw the vessel despite warnings regarding the cyclone.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-sena-blames-ongc-bjp-targets-afcons/articleshow/82868742.cms||---
---||Mumbai||Dreams Mall blaze: Cops ask fire brigade for details of NOC||MUMBAI: In a questionnaire sent to the fire brigade, Mumbai police have asked if a fire no-objection certificate (NOC) can be given to only a particular section of a building. As part of its probe into the Sunrise Hospital fire at Bhandup’s Dreams Mall, police have sought answers to several key questions on the alleged lapses by the fire brigade in granting a fire NOC to the hospital and subsequent inspections. In the questionnaire sent to deputy chief fire officer Santosh Sawant, ACP Mulund division Priya Dhakne has asked the fire brigade if it had inspected the mall after issuing it a notice in November 2020. “The mall submitted compliance in February 2021 but who carried out the inspection to verify this? And if this inspection was not carried out, then which officer is responsible for that?... If this was not done, then is the concerned officer guilty?” she asked.  BJP corporator Vinod Mishra said the BMC’s report is an eyewash. “The entire provisional occupation certificate (OC) was given via a WhatsApp group. The report of the building proposal (BP) department was also overlooked,” said Mishra.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-dreams-mall-blaze-cops-ask-fire-brigade-for-details-of-noc/articleshow/82864472.cms||Chaitanya Marpakwar
---||Patna||Bihar: It’s existential crisis for artists amid pandemic||GAYA/BHAGALPUR: The two back-to-back waves of Covid-19 pandemic have led to existential crisis for some indigenous arts in the state. For instance, the artists at Patthakatti village under Atri block in Gaya district, which is famous for stone craft, is bearing the brunt of the pandemic. More than 50 villagers are involved in making idols of Lord Vishnu, Buddha and other Hindu deities from white marble at the village. Deepak Gaud of Patthakatti, who deals in stone craft idols in Bodh Gaya, said the pandemic has forced them to think about an alternate source of livelihood. “These craftsmen depend on footfall of tourists in Bodh Gaya and those performing pindadaan rituals. Although the art is still alive, the next generation is looking for other options. The craftsmen face problems in getting raw material. Earlier, white marbles were being brought from Palamu in Jharkhand. However, the same is now being brought from Jaipur and the craftsmen have to pay more,” he said. Craftsmen involved in Manjusha painting, Bamboo art, the famous Tussar silk and Sikki art are also hit. Dilip Kumar, a resident of Sahpur village under Sahkund block in Bhagalpur district, who had received training in Sikki art at Madhubani, is now trying to popularise it here. However, the Covid pandemic and the consequent lockdown have served a big blow to his efforts. Alok Agarwal, president of the Eastern Bihar Industries Association, said though Sikki art is not confined to this area, survival of art and crafts is not high on government’s priority in today’s scenario. Similarly, Patwa toli at Manpur in Gaya district, once known as ‘Manchester of Bihar’, is also facing existential crisis as production of fabric has stopped here. Magadh Bunkar Kalyan Seva Samiti president Prakash Ram Patwa said only Khadi Gramodyog and Jeevika are main buyers of the cotton fabric for preparing masks.||http://timesofindia.indiatimes.com//city/patna/its-existential-crisis-for-artists-amid-pandemic/articleshow/82866734.cms||Kumar Rajesh
---||Patna||Bihar: Wholesale textile, ‘khaja’ traders worst hit in lockdown||BIHARSHARIF: Though the Covid induced lockdown has adversely affected everyone, the Sohsarai-based textile wholesale business and the famous Khaja from Silao in Nalanda district seem to be the worst hit. The Sohsarai wholesale textile market, popularly called mini Surat, is estimated to be incurring a loss of over Rs 1 crore a day, while Khaja traders at Silao have been losing over Rs 5lakh a day due to the lockdown since May 5. Besides the loss of turnover, thousands of employees either lost their jobs or compromised with curtailed salaries. According to Sohsarai Kapda Kalyan Samiti president Praduman Kumar, the textile market with over 540 outlets and an estimated annual turnover between Rs 350- 400crore suffered huge loss due to Covid induced lockdown in March last year. "The market was still recovering from last year's losses when it suffered another blow due to the fresh lockdown. The season of textile sale is mainly from March to June. In addition to the loss of turnover, the traders are paying salaries to the employees, minimum fixed electric bills, shop rents, GST filing charges among others," he said. He added that the supply of goods, mainly women's wear and shirting, are fulfilled from manufacturers based in Surat, Ahmadabad, Jaipur, Mumbai, Varanasi and Kolkata, which are in turn sold to retail customers in Bihar, Jharkhand, Bengal, Nepal and Eastern Uttar Pradesh. "Like many other trades, this too is based on a one-bill-credit system on both sides. It will take much time for the market to recover once the functioning starts," Kumar said. While the owner of the famous Sri Kali Sah Khaja at Silao Sandeep Kumar, who is the only online supplier of Khaja even during the lockdown, said there are 75 manufacturing and selling units of famous Khaja at Silao whose cumulative estimated turnover is Rs 5 lakh a day. He said his trade was severely hit as many small traders found it extremely difficult to make both ends meet under the circumstances. He said if things don't improve soon several of those directly or indirectly associated with the sweet meat business may face starvation.||http://timesofindia.indiatimes.com//city/patna/wholesale-textile-khaja-traders-worst-hit-in-lockdown/articleshow/82866936.cms||Farrukh Nadim
---||Hyderabad||Hyderabad: 27-year-old worker falls to death in Moosarambagh||HYDERABAD: A 27-year-old centring worker, Md Saleem Pasha of Chintalmet died when he accidentally fell from the fifth floor of an under-construction building at Kattelmandi in Moosarambagh on Saturday. Saleem’s brother, Khaleel Pasha, lodged a complaint with Malakpet police stating that at 12.30pm, a colleague alerted him about his brother’s fatal fall at an under construction building. Based on the complaint of Khaleel, a case was registered.||http://timesofindia.indiatimes.com//city/hyderabad/27-yr-old-worker-falls-to-death-in-moosarambagh/articleshow/82868233.cms||---
---||Thiruvananthapuram||Thiruvananthapuram: Disabled man succumbs to burn injuries||THIRUVANANTHAPURAM: A disabled man, who was under treatment after he sustained burn injuries in an assault, succumbed to injuries at the Medical College Hospital (MCH) here on Saturday. He was identified as Varghese, 47, a resident of Aruviyodu, Kunnathukal. He is survived by wife and two sons. The incident happened on May 12. Varghese ran a coffin shop attached to his house. Sebastian, 55, who resides opposite the shop had filed complaints with local authorities saying that the shop functioned in an illegal manner and that it should be demolished. The local authorities did not act on the complaint after finding no merit in it. This infuriated Sebastian and he allegedly hurled petrol filled bottles at Varghese who was in his shop and also flung fire stick. Varghese suffered burns and he was rushed to the MCH. Owing to the serious nature of injuries, he died on Saturday. Sebastian, who tried to escape from the scene after hurling petrol bottles, was chased down by locals and he was handed over to police. The police had earlier registered a case under Section 307 IPC and following the death of Varghese, Section 302 was registered. State commissionerate for disabled demanded further probe by a higher level official into the matter. The commissioner also demanded that appropriate compensation shall be levied from the accused for the family of Varghese.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/disabled-man-succumbs-to-burn-injuries/articleshow/82867153.cms||---
---||Vadodara||Jeweller robbed in walled city||Vadodara: A jeweller having his shop near Champaner Gate was robbed by two unidentified persons on Saturday. Petty cash amounting to around Rs 5,000 was robbed in the incident. The incident took place on Saturday afternoon when Praful Choksi was alone at the shop. Two persons entered his shop and downed the shutter from inside. One of them pulled out a dagger-like knife while another hit Choksi. Choksi begged the duo to take whatever they wanted to and spare him. Choksi told media persons that he had around Rs five thousand at his shop at the time. The accused took the cash and ran away from the place. Investigators have suspicion that the accused may be persons known to a man whose wife had bought earring from Choksi and later sold them back to him. The man objected to Choksi giving money to his wife. He had come to the shop once with two other men. It is suspected that the two youths were the ones who were involved in the robbery on Saturday afternoon.||http://timesofindia.indiatimes.com//city/vadodara/jeweller-robbed-in-walled-city/articleshow/82863209.cms||---
---||Patna||Track those coming to Gaya from West Bengal: Shahnawaz||GAYA: State industries minister and minister incharge of Gaya district Shahnawaz Hussain has asked the district administration to ensure special monitoring of the people coming to Gaya from West Bengal. He also asked the officials concerned to ensure test of samples in the bordering areas of the district. At a virtual meeting with senior administrative officials of the district on Friday, the minister said, “Covid infection rate is high in West Bengal. Those coming to the district from this state should be monitored and asked to remain in home isolation for at least three days.” The minister expressed satisfaction over decline in Covid positivity rate in the district. He asked the officials to identify such panchayats where vaccination ratio of people above 45 years is low and create awareness. The DM said at the meeting that 168 containment and micro containment zones are active in the district. “The district has a 333-bed dedicated Covid health centre, a 50-bed Covid care centre and 111 government isolation centres. Covid treatment is being provided at 17 private hospitals in the district,” he said, adding 150 doctors, 250 nurses and 325 paramedical staff have been deputed at ANMMCH in Gaya. “All efforts are being made for industrial development in Gaya. Prepare a plan to develop industrial area here and make Gaya a tourism hub of the state,” the minister told Gaya DM Abhishek Singh. During review of other development projects, the minister asked the DM to complete repair of Patna-Gaya-Dobhi national highway soon.||http://timesofindia.indiatimes.com//city/patna/track-those-coming-to-gaya-from-west-bengal-shahnawaz/articleshow/82866367.cms||---
---||Ahmedabad||Two women submit false details, held||Ahmedabad: Two women, who had given wrong names and addresses a day after they were arrested from an alleged liquor party in Thaltej, have been traced and arrested by the police. Sola Inspector J P Jadeja said a case has been registered against the two women for furnishing false information under Section 177 of the IPC. “We caught four women at the party and asked them to come to the police station with their Aadhaar card the next day. However, two of the women did not turn up. They had also furnished the wrong names and addresses. The women were traced and called to the station with their Aadhaar cards. After verifying the documents, a case was lodged against the two,” he said. On May 15, the Sola police busted an alleged liquor party to which a man had invited four women. He had organised the party at his house in Maple County to cheer his wife who had just recovered from coronavirus. Cops got an input about the party around 6pm. A team reached the flat, and the door was opened by a man who allegedly was heavily drunk and could barely walk properly. The cops entered the flat and found five women, including the wife of the host, inside. “We did not smell the women’s mouths to avoid any infection during Covid-19 pandemic, but their physical condition showed that they were heavily drunk,” said the FIR. Police said that all the women, except the host’s wife, were drunk. Police said the male was 42 years old, and the four women were aged between 30 and 40 years. The women are residents of Adalaj, Bodakdev, Thaltej, and Nehrunagar.||http://timesofindia.indiatimes.com//city/ahmedabad/two-women-submit-false-details-held/articleshow/82867142.cms||---
---||Patna||Cops trying to stop orchestra attacked||ARA: Two policemen were injured in stone pelting by a mob at a marriage function at Ekwani Tola village under the Charpokhari police station area in Bhojpur district on Friday night. The incident occurred when a police team tried to stop an orchestra programme which was organised as part of the wedding ceremony in violation of lockdown norms. The SHO of Charpokhari police station, Omprakash, and a constable, Gopal Kumar, were injured in stone pelting. The SHO said an FIR was lodged against seven named and five unknown people in connection with the case.||http://timesofindia.indiatimes.com//city/patna/cops-trying-to-stop-orchestra-attacked/articleshow/82866945.cms||टाइम्स न्यूज़ नेटवर्क
---||Hyderabad||Cong to move court on land grabbing||Hyderabad: Congress has decided to move court seeking directions to the government to look into allegations of land grabbing in various assembly constituencies. TPCC president N Uttam Kumar Reddy said they have already collected evidence of land grabbing, which would be submitted to the court. “Despite repeated representations by Congress, no action has been taken against land grabbers in Huzurnagar in Suryapet district,” he said. TNN||http://timesofindia.indiatimes.com//city/hyderabad/cong-to-move-court-on-land-grabbing/articleshow/82868137.cms||टाइम्स न्यूज़ नेटवर्क
---||Hyderabad||Peddler arrested, six kilos ganja seized||Hyderabad: Mangalhat police arrested a peddler and seized six kilograms of ganja from the possession of the accused. The accused, 33-year-old S Lakhan Sing was arrested by police at Ghode Ki Kabar on Friday. The accused confessed that he along with his cousins, Abhishek Singh, Vikas Singh and Shiva Singh, from Mangalhat, had procured 15 kilograms of ganja around 10 days ago for Rs 60,000. The accused is said to have sold nine kilograms of ganja so far while police personnel seized the remaining six kilos of the contraband. Lakhan had earlier been booked under the Preventive Detention (PD) Act in 2015. TNN||http://timesofindia.indiatimes.com//city/hyderabad/peddler-arrested-six-kilos-ganja-seized/articleshow/82867994.cms||---
---||Pune||Covid-19 in Maharashtra: 130 of 272 inmates test positive in Osmanabad jail||PUNE: A sudden spike in Covid cases has been reported in the Osmanabad district jail since May 16 with 130 of the 272 inmates testing positive even though the number of Covid-19 cases has declined in the state jails and 19 smaller jails have become free of the infection. Others who tested positive in the Osmanabad district jail are three women inmates and as many jail officials. The Covid situation continues to remain grim in eight districts of Marathwada region as the region recorded the highest spike of 5,189 positive cases and 140 fatalities. Osmanabad district registered 712 cases and eight deaths. “The Osmanabad jail inmates have tested positive for Covid-19 virus because of the surge in the number of cases reported in the eight districts of Marathwada region,” additional director general (prisons) Sunil Ramanand told TOI on Saturday. Ramanand said, "The local administration is offering treatment to inmates in civil hospitals and Covid care centres. We have taken a series of measures to contain the spread of the Covid-19 virus among the inmates and jail staffers. The situation has slowly started improving." ‘The state public health department has started the process of filling pending vacancies for the post of doctors in state jails.We will soon have more doctors who will offer medical treatment to inmates/jailstaffers once their appointments are finalised in the days to come,” Ramanand added. Osmanabad jail superintendent Eknath Shinde told TOI, "The jail is located in the midst of Osmanabad city, which is affected due to the rise in Covid-19 virus cases. Our three staffers have tested positive because they travel out of jail for official work. The inmates have tested positive because they had come in close contact with the staffers. After we subjected 272 inmates to Covid tests, 130 of them tested positive." Shinde said, “We have quarantined our staffers in a hostel. We have instructed our other staffers residing in official quarters to report for duty in jail. Inmates testing positive have been shifted to isolation yard, hosptials, Covid care centres and hostel. The local municipal corporation is sanitising the jail premises thrice a week. Our medical team is counselling inmates to follow Covid-19 norms to contain the spread of the virus.” “We have helped 26 inmates, including a woman testing positive, in seeking interim bail from the Osmanabad district sessions court. The inmates have been home quarantined,” he added.||http://timesofindia.indiatimes.com//city/pune/130-of-272-inmates-test-ve-in-osmanabad-jail/articleshow/82867108.cms||Asseem Shaikh
---||Surat||294 new cases, six deaths in Surat city||Surat: On Saturday 294 people tested positive for Covid-19 in Surat city taking the case tally to 1,07,833. Meanwhile, six deaths were recorded in the city taking the toll to 1,592. Those who died included four men and two women. The victims were in age group of 58 to 76 years and belonged to different areas of the city. Four deceased had no comorbidities. Total 508 patients were discharged from different hospitals. In all, 1,02,328 people have recovered from the virus infection in Diamond City. According to Surat Municipal Corporation (SMC) 29,896 persons were under home quarantine. Total 1,206 patients are under treatment at different hospitals of which 292 are in New Civil Hospital and 222 in SMIMER hospital. The highest number of fresh cases 82, were reported from Rander zone followed by 79 in Athwa zone. Least number of cases, 19, were reported from Udhna zones. In Surat district, 156 fresh cases and four deaths due to Covid-19 were reported on Saturday. About 255 were discharged.||http://timesofindia.indiatimes.com//city/surat/294-new-cases-six-deaths-in-surat-city/articleshow/82865159.cms||---
---||Hyderabad||HCA officials at odds over rep to BCCI SGM||Hyderabad: In what has now become an established pattern with issues pertaining to the Hyderabad Cricket Association (HCA), everything the secretary R Vijayanand says or does is contested by its president Mohammed Azharuddin. First, it was the appointment of an officer on special duty (OSD) to Ombudsman and ethics officer. Then it was the appointment of the CEO. The latest issue concerns the HCA representative at the Indian Board’s (BCCI) special general meeting (SGM) on May 29. While secretary Vijayanand declared that the HCA AGM in April has nominated former BCCI interim president N Shivlal Yadav as its representative for the BCCI meet, Azharuddin slammed the move on Saturday, saying that the former India spinner does not qualify to attend the special general meeting. “We have sent an email to the BCCI informing the decision and requesting them to send the virtual password to Shivlal Yadav to enable him to attend the virtual SGM,” Vijayanand said. Azharuddin contended that the emergency special general body meeting on October 3, 2019 had already decided that the president will represent HCA at BCCI meetings. That meeting with a single point agenda saw Azhar’s name being proposed by Purushotam Agarwal, representing Vijayanand Cricket Club and seconded by Vikram Mansingh of Roshanara Recreation Club. Quoting the rule book, Azharuddin said: “With all due respects to my senior colleague in the cricketing area, I would like to affirmatively state that Shivlal Yadav has completed 17 years of cumulative tenure as an office-bearer. He served as joint secretary from 1992 to 2000 and as secretary from 2000 to 2008.” As per rule 6(5)(f) of the HCA constitution, “a person shall be disqualified from being a representative to the BCCI if he/she has been an office-bearer of a state association or the BCCI for a cumulative period of 9 years.” Shivlal countered Azhar’s statement. “There is no bar on a person who completes nine years at the state association from attending the BCCI meeting as a representative. If it were so, how are Niranjan Shah and Brijesh Patel amongst others attending the BCCI meetings even though they are not eligible to contest elections in their state associations? Only if a person completes 70 years of age, he cannot go to the BCCI. Hence, I will be attending the meeting and I am going to ask the BCCI to give Hyderabad some good matches in the T20 World Cup,” Shivlal told ToI. Shivlal added the BCCI legal department will decide whom to invite for the meet. “Azharuddin walked out of the AGM without completing the agenda and that could go against him,” he said. CEO appointment flayed Azharuddin also hit out at the secretary regarding the appointment of the CEO. “Do these folks even know how to conduct interviews and assess the efficiency of a potential candidate? They just want to use their majority and ensure that their proxy control is continued by installing a puppet CEO,” he said.||http://timesofindia.indiatimes.com//city/hyderabad/hca-officials-at-odds-over-rep-to-bcci-sgm/articleshow/82868089.cms||Solomon S Kumar
---||Patna||Bihar notifies black fungus as epidemic, to give free medicines||PATNA: The state government on Saturday notified mucormycosis, commonly known as Black Fungus, under the Epidemic Diseases Act, 1897, after the Centre issued an advisory to make it a notifiable disease seeing the steep rise in the number of such cases across the country. State health minister Mangal Pandey on Saturday tweeted that the decision was taken on chief minister Nitish Kumar's direction. He further said all patients with mucormycosis will be given free medicines. The notification was issued by the additional chief secretary (health), Pratyaya Amrit after, a recommendation by an expert committee, and would remain valid for a year from the date of issue. Now, all cases of black fungus will have to be reported to the government for monitoring. As per the notification, both private and government facilities will have to inform about suspected as well as established cases of Black Fungus to the Integrated Disease Surveillance Programme (IDSP) of the health department via the civil surgeon of their respective districts. The number of black fungus cases remained on the rise in government hospitals of Patna even on Saturday. IGIMS superintendent Dr Manish Mandal said 43 mucormycotic suspected patients had been admitted till Saturday and it included 19 covid negative and 24 positive patients. "Two patients underwent surgery as the line of its treatment," said Dr Mandal. "At AIIMS Patna, 36 patients with suspected mucormycosis came for consultation, of whom seven with a serious condition were admitted for further investigation and treatment," said Dr Sanjeev Kumar. He informed that over 200 patients with black fungus symptoms have visited AIIMS-P this week. In Ruban hospital, one patient was admitted on Saturday. "It is a quite rare disease. I used to have not more than four patients in a year, that too among most immuno-compromised health condition," said Dr Rakesh Singh, head of ENT department of IGIMS. Dr Anil Kumar, head of trauma and telemedicine department of AIIMS said according to medical literature, the rate of occurrence of mucormycosis worldwide is 0.5 to 1.7 per 10 lakh population. “Even a slight infection in eyes or nose in otherwise all fine health status with no history of Covid infection or diabetes have made people worried and they are calling even in odd hours to confirm it could not be a case of black fungus," said Dr Kumar. Dr Satyajeet Singh, MD of Ruban Hospital said he had never seen any case of mucormycosis in over four decades of practice. “It is the second wave that made it from rare to common and even a dreaded disease. In serious condition this disease needs multi-speciality treatment," he added. Dr Vivek Kumar of the ENT department of PMCH also admitted that he never had any patient of mucormycosis in his five years in Patna and added, "It is an opportunistic fungus as the treatment used for Covid-19 patients, including the use of steroid and administration of humidified oxygen allowed it to grow."||http://timesofindia.indiatimes.com//city/patna/bihar-notifies-black-fungus-as-epidemic-to-give-free-medicines/articleshow/82867112.cms||Sheezan Nezami
---||Patna||Door-to-door survey to ramp up vaccination drive in Bhagalpur||BHAGALPUR: The health department is planning to start door-to-door survey in the district to prepare vaccination status data. The idea is to ensure vaccination of minimum 55% of adult population in the district. “The data will reflect the number of persons, their age and gender along with the Aadhaar card details,” said a district official. The door-to-door survey of households is being initiated in the wake of the state government expressing concern over low percentage of vaccination in the district. A health department source said on the condition of anonymity that nearly 25.50 lakh people in the district, spread in 16 blocks, need vaccination. Bhagalpur civil surgeon Dr Umesh Sharma said the state government has asked the district officials to expedite vaccination drive. “Accredited ASHA workers and others have been asked to make door-to-door survey of rural households at panchayat and block levels as well as in all the wards of Bhagalpur Municipal Corporation to identify the reasons for low vaccination rate,” the civil surgeon said. District immunisation officer Dr Manoj Choudhary said more than 3,21,000 people have been vaccinated in Bhagalpur so far. “Intensive immunization drive in rural and urban areas is required,” he said, adding the target is to vaccinate at least 55% of the total adult population in the district.||http://timesofindia.indiatimes.com//city/patna/door-to-door-survey-to-ramp-up-vaccination-drive-in-bhagalpur/articleshow/82866422.cms||Kumar Rajesh
---||Hyderabad||IIIT-Hyderabad designs KiteCam as alternative to drones||HYDERABAD: A kite camera (KiteCam) developed by researchers of International Institute of Information Technology, Hyderabad (IIIT-H) may be a cost-effective alternative to drones. An experimental quest for a low-cost daily solution to aerial photography led IIIT-H researchers from the Process, Architecture, and Technology Research in Internet of Things (PATRIoT) lab to design a complete lightweight system that can be affixed to any ordinary kite for capturing images. Since a kite depends on wind, the team led by student Abhinav Navnit under the guidance of Aftab Hussain, first conducted an in-depth study of flight dynamics. “The normal Indian kite has a weight of 10-15 gm. In order to lift it and anything else mounted on that, one requires appropriate wind force. We figured out that normal wind conditions can carry about 50 gm, of which 10 gm is the weight of the kite itself. So our entire system had to fit into approximately 40 gm,” said Hussain. Using two ultra-light and flexible lithium polymer batteries that weigh only 4.65 gm each, the complete setup weighed 42 gm, which was below the maximum limit required for lift-off.  In it’s first flight, the KiteCam revealed its superiority over drones in terms of energy consumption by successfully flying for 35 minutes, during which a total of 4,356 images were captured.||http://timesofindia.indiatimes.com//city/hyderabad/iiit-h-designs-kitecam-as-alternative-to-drones/articleshow/82868036.cms||---
---||Nashik||2 NGOs set up helpline for Covid-hit kids||Nashik: Two non-governmental organisations (NGOs) have come together to set up a helpline for the children, who have been affected by Covid. Saptashrungi Shikshan Sanstha and Haribhau Gite Foundation have started the helpline for. The ‘Kovale Kiran’ helpline is aimed at stimulating the emotional world of children, who have not been out of their houses for the last one and half year and with the likelihood of the third wave of Covid affecting children . The helpline number is 0253-3554404. “It has been observed the children are the worst affected due to Covid, directly because of infection,or losing their loved ones to the infection. They can’t do any outdoor activity resulting in stress,” said collector Suraj Mandhare. The organisations headed by Ganesh Gite, the chairperson of Nashik Municipal Corporation’s (NMC) standing committee and Himgauri Adkethe, former chairperson,, have formed a taskforce with the help of the gynaecologists, ENT surgeon, psychiatrist to deal with the issues of the children and the women especially. tnn||http://timesofindia.indiatimes.com//city/nashik/2-ngos-set-up-helpline-for-covid-hit-kids/articleshow/82863710.cms||टाइम्स न्यूज़ नेटवर्क
---||Ahmedabad||Three steal records from school||Ahmedabad: Three youths broke into a school in Lal Darwaza and made off with documents, including birth certificates, belonging to English medium students from academic year 2008-2011 and 2013-2014. The management of Republic Primary School registered a complaint with Khokhra police in this regard. Tabasum Ismail, who works as a clerk in the school, told police that the thieves had stolen original documents from the school. The complaint stated, “On May 13, the school office was locked around 2.30 pm. However, when Tabasum went to school on May 17, she found that someone had broken open the lock. She checked the office and found that several documents had been stolen. She called principal RA Kothariya and informed him of the theft.  When she came back to school the next day to process school leaving certificates, she found that files with documents, including admission forms and even birth certificates, had been stolen from the safe. When the management checked CCTV footage, they saw that three youths had entered the school by jumping over the gates around 11.40 am on May 15. The Karanj police registered a case under Section 380 (theft), 454 (house-breaking) and 34 (acts done by several persons in furtherance of common intention) of the IPC.||http://timesofindia.indiatimes.com//city/ahmedabad/three-steal-records-from-school/articleshow/82867161.cms||---
---||Mumbai||‘Fake’ masks sold online, NGO seeks checks; Bombay HC issues notice to Centre||MUMBAI: The Bombay high court (HC) has issued a notice to the Centre, seeking its response to a public interest litigation on manufacture and sale of “fake/spurious” medical grade face masks on e-commerce sites. A PIL by an NGO, Friends of Wadala East, urged the HC “to ensure that unregulated manufacture and sale of medical grade face masks does not go unchecked in view of the fact that a proper mask is perhaps the only manner in which transmission of coronavirus can be prevented”. The NGO cited its experience with Amazon when it placed a bulk order on May 2 for 400 surgical masks for BMC healthcare workers. The masks were delivered on May 8, but did not conform to the description advertised. The website represented it would be of ‘The Mask Lab, 3 ply surgical face mask – international ASTM level certified for virus, dust, air borne particles, pollution.’ On receipt, the petitioners found the same were “shoddy and of substandard quality, poorly packaged and nowhere close to what they described on the portal of Amazon”. The NGO could not distribute the masks. The manufacturer said it had not manufactured the masks that had been delivered. “There is gross misrepresentation on e-commerce websites and the public at large are being sold masks that do not conform to the specifications they claim to be,’’ the PIL adds. The PIL points out that Amazon US has strict quality checks in place, mandating approval by Food & Drug Administration. On Amazon India, a seller just has to provide GST, PAN and bank details “without having to upload certificates, permissions and approvals”. The NGO verified listing requirements of other e-commerce entities and found that “Flipkart and Snapdeal also do not have any system of checks and balances in place and follow a procedure similar to Amazon.” The PIL said unsuspecting citizens end up buying fake/spurious masks due to unfair trade practices of unauthorised vendors and e-commerce sites like Amazon “which leaves them with a false sense of belief that they may rely on such spurious masks for protection against the Covid19 and its spread.” On Thursday, after the non-profit’s advocates Amrut Joshi and Sujit Lahoti informed a bench of Chief Justice Dipankar Datta and justice Girish Kulkarni about the public interest litigation, they issued a notice to the ministries of health and consumer affairs and posted the hearing for June.||http://timesofindia.indiatimes.com//city/mumbai/fake-masks-sold-online-ngo-seeks-checks-bombay-hc-issues-notice-to-centre/articleshow/82868786.cms||Rosy Sequeira
---||Coimbatore||Man rapes minor girl, blackmails her with obscene pics||Coimbatore: A construction worker was booked on Saturday for raping a minor girl on several occasions at his residence near Sundarapuram. The all-woman police (east) said the girl, a Class XI student, was in love with the 24-year-old construction worker. “He raped the girl for the first time on January 19 at his residence. He then continued to have physical relationship with her and recorded their intimate moments using his mobile phone camera,” a police officer said. Meanwhile, the girl’s parents came to know about the affair and advised her to end the same. “She subsequently avoided him for the past two months, despite his repeated requests to continue the affair. Enraged, he shared an obscene photo of the girl with his friends on WhatsApp and threatened the girl,” the officer said. The girl lodged a complaint with the all-women police (east) inspector, Amutha, who registered a case against the construction worker on Saturday under Section 376 (3) of the Indian Penal Code and Sections 5 (l), 6, 9, 10, 11(v), 12, 13(c) and 14 (1) of the Protection of Children from Sexual Offences Act. “Since the accused has gone into hiding, we have formed a special team to nab him,” the officer said.||http://timesofindia.indiatimes.com//city/coimbatore/man-rapes-minor-girl-blackmails-her-with-obscene-pics/articleshow/82867172.cms||टाइम्स न्यूज़ नेटवर्क
