---||Shimla||Himachal Pradesh reports 3,824 new Covid-19 cases, 48 deaths||SHIMLA: Himachal Pradesh reported 3824 new coronavirs cases and 48 deaths on Tuesday, taking the state's Covid-19 tally to 1,10,945 and toll to 1,647. The state now has 23,572 active cases while 85,671 patients have recovered from the deadly infection. In the state, maximum 15 Covid deaths were reported from Kangra, 11s from Solan, six from Sirmaur, four deaths each from Shimla and Hamirpur, three deaths from Una, two deaths each from Chamba and Kullu districts while one death was reported from Mandi district. Of the total positive cases reported on Tuesday, maximum cases were reported from Kangra, Mandi, Solan, Shimla and Hamirpur districts.||http://timesofindia.indiatimes.com//city/shimla/himachal-pradesh-reports-3824-new-covid-19-cases-48-deaths/articleshow/82393817.cms||Anand Bodh
---||Jaipur||Government keeps costly Covaxin away from Rajasthan campaign to vaccine 18+ category||JAIPUR: If you plan to opt for Covaxin, get ready to shell out Rs 1,250 for one dose at private hospitals. The state government, which had promised free vaccination for the 18-44 years age group, has given orders for only Covidshield from the Serum Institute of India (SII) and have not yet placed an order with Bharat Biotech for Covaxin for this category. Officials stated that Covaxin would cost them Rs 100 extra per vaccine and the government would have to increase their budget for the required seven crore doses. Rajasthan has ordered 3.75 vials initially from SII and have received nearly five lakh doses so far. But, they have not yet contacted Bharat Biotech for Covaxin.||http://timesofindia.indiatimes.com//city/jaipur/govt-keeps-costlycovaxin-away-from-state-campaign-tovax-18-category/articleshow/82395038.cms||Ashish Mehta
---||Ahmedabad||Gujarat: Get Covid test report in 30 mins at Sardar Vallabhbhai Patel International airport||AHMEDABAD: Travel regulations mandating a Covid negative RT-PCR report on arrival in various states including Gujarat is often a hindrance for passengers travelling in emergencies. Sardar Vallabhbhai Patel International (SVPI) airport has now set up an RT-LAMP testing facility outside its international terminal, by which passengers can get tested for Covid and get their reports in 30 minutes. A Twitter post by the Ahmedabad airport said, “SVPI Airport has the additional RT-LAMP facility along with RT-PCR outside the terminal building. RT-LAMP allows quicker detection of COVID-19 virus. It is approved and recommended by the ICMR and the state government.” “This technology, AbbotID, is based on isothermal amplification and has been approved by ICMR as an RT-PCR equivalent for rapid Covid-19 testing. Although the results are rapid, scalability is limited and is currently used only at sites such as airports where the required turnaround time is less than one hour. The machine can do only one test at a time. This test also costs significantly more than RT-PCR tests,” said Dr Bhavini Shah, chief microbiologist, Neuberg Supratech. This facility has been set up with a private diagnostics company, Neuberg Supratech, which was among the first designated pathology laboratories for Covid tests. Sources said similar facilities exist at Kochi, Bengaluru, Delhi and Mumbai airports. According to the prices fixed by the Gujarat government, an RT-LAMP test will cost Rs 4,000.||http://timesofindia.indiatimes.com//city/ahmedabad/get-covid-test-report-in-30-mins-at-svpi/articleshow/82394176.cms||Niyati Parikh
---||Nagpur||Experts suggest insulin use to tackle ‘mini pandemic’ of mucor in Covid patients||Nagpur: Medical experts are recommending use of insulin to control blood sugar in Covid patients on steroids, as the city is witnessing many recovered patients subsequently falling prey to fungal disease mucormycosis. Instead of prophylactic, highly expensive anti-fungal drugs, senior medical practitioners are in favour of administering insulin to even non-diabetic Covid patients to guard against future complications. City’s renowned ear, nose and throat (ENT) surgeon Dr Nandu Kolwadkar, who has performed 22 surgeries on mucormycosis patients in three weeks, called the disease trend a ‘mini pandemic’ of sorts. Calling it a fallout of steroid use, Kolwadkar also underlined the need to control sugar while treating Covid. Dr Nikhil Balankhe, intensivist of Viveka Hospital, said cheap insulin dose costing within Rs15-20 to prevent uncontrolled surge in blood sugar is more sensible than administering 10 antifungal Posaconazole injections worth around Rs6,000. “Steroids drugs have a track record of success against Covid-19, but it has inherent quality of pushing up blood sugar. This is leading to vulnerability to fungal infections and diseases like mucormycosis,” said Balankhe. “There is a prominent link between steroids, diabetics and fungal infections. Apart from judicious use of steroids, it’s crucial to ensure insulin is administered in the patients once the blood sugar goes past 200-220 even if patient is non-diabetic. Also, a check on serum albumin is a must, as its levels fall,” he said. He advocated good nutrition along with high protein diets to increase resistance. Dr Jay Deshmukh of Sunflower Hospital said use of anti-fungal drugs like Voriconazole and Posaconazole may lead to resistance developing. “One of the key measures to fight fungal infection is to use double masks and check blood glucose diligently by administering insulin to diabetic patients,” he said. Dr Deshmukh also advocated the stringent protocol of limiting dose and duration of steroids in patients. “The anti-fungal drugs like Posaconazole are higher antibiotics, which are often prescribed in patients post organ transplant and chemotherapy,” he said. Another concern now among medical experts is that the highly expensive Isavuconazole capsules, costing around Rs21,000 for a strip of seven capsules, is in high demand, and often in short-supply due to rampant use. Dr Nitin Shinde, infectious disease specialist, said there is a trend of fungal infections in Covid patients. “There is a strange but unclear connection between Covid patients and mucormycosis. We are witnessing cases of mucormycosis even in non-diabetic patients. There have been cases of mucormycosis even in home isolated patients and also those who were not on steroids too, which is a concern and intriguing fact,” he said. Dr Shinde suggested that strict sugar assessment during hospitalization and also during the course of treatment is required. “Sugar, if detected, has to be controlled with insulin. Hospitalization period has to be curtailed and CT scan for fungal infection is also required for early detection of any anomaly,” said Shinde. He also pointed out that the air quality is not maintained in many hospitals in India, which plays a crucial role in such fungal disease spreading through air-borne spores.||http://timesofindia.indiatimes.com//city/nagpur/experts-suggest-insulin-use-to-tackle-mini-pandemic-of-mucor-in-covid-patients/articleshow/82395057.cms||Soumitra Bose
---||Surat||Teenager playing game on phone falls off terrace, dies||Surat: A teenager’s habit of playing games on mobile phone for hours together, thereby losing sense of time and place proved to be a deadly passion. On Monday, Amit Goswami (18) fell off the terrace of a two-storeyed bungalow in Piplod and died. Amit, who lived in Milan Society behind Rahul Raj Mall, was playing a game on his mobile phone while lying on the terrace wall when he fell down, said the police. Cops uspect that while playing, Goswami must have dozed off and accidentally fell on the ground floor. Amit’s father Santosh Goswami works as a driver and they live in a room on the terrace of the employer’s bungalow, cops said. According to police, at about 4.30 am when Santosh woke up to have water, he did not find Amit in the room. He went to the terrace as the boy often used to go there at odd hours to play games. Santosh, however, saw Amit’s mobile phone near the terrace wall but could not find the boy. When he checked, Amit was lying on the ground floor but was conscious. The boy was rushed to New Civil Hospital where the doctor declared him dead before admission. “The boy succumbed on the way to the hospital. The parents told us that he often used to go to the terrace to use his mobile phone. His mother had also rebuked him a couple of times for his addiction of playing game on mobile phone,” said a police official. He added that in the past too Amit had dozed off on the terrace while playing game on the phone. Amit had stopped schooling for over a year after failing in the Class X board exams.||http://timesofindia.indiatimes.com//city/surat/teenager-playing-game-on-phone-falls-off-terrace-dies/articleshow/82392600.cms||---
---||Coimbatore||Graft: Intelligence section staff of seven police stations transferred||Coimbatore: Following corruption allegations, city police commissioner S Davidson Devasirvatham has transferred all the staff members of the intelligence section of Big Bazaar, RS Puram, Podanur, Kuniyamuthur, Singanallur, Peelamedu and Race Course police stations to the armed reserve police. The transfer order was issued last month.“There was a lot of confusion between regular intelligence section staff and station intelligence section staff. There should be only one intelligence section (IS) functioning under the city police commissioner. Hence, we are discussing dissolving the station IS staff system soon,” Davidson Devasirvatham said.According to police sources, the city police commissioner held a meeting with deputy commissioner of police (law & order) G Stalin and assistant commissioner of police (IS) Ramesh Krishnan a few days ago on dissolving the station IS staff system.“The station IS system should be dissolved immediately as its members are facing a lot of corruption charges,” a police officer said.The city police have an intelligence section (IS) directly controlled by the city police commissioner. The role of the IS is to gather vital intelligence information across the city. They would convey the information to the police inspectors who in turn would pass it on to the assistant commissioner of police (IS) and city police commissioner.The city police have 15 intelligence section (IS) officers for 15 police stations.||http://timesofindia.indiatimes.com//city/coimbatore/graft-intelligence-section-staff-of-seven-police-stations-transferred/articleshow/82394175.cms||A Subburaj
---||Mumbai||Can’t adjust entire refund against outstandings, rules HC in relief for taxpayers||Mumbai: The Bombay high court recently held that income tax (I-T) officers cannot adjust the refunds due to taxpayers against outstanding demands in excess of the limits laid down in instructions, circulars and guidelines issued by the Central Board of Direct Taxes (CBDT). This order comes as a relief, especially for India Inc and high net worth individuals where the amounts at stake are significant. If refunds that are due are fully adjusted against any tax demand, even if the amount demanded has been appealed against, it adversely impacts taxpayers. According to Sanjay Tolia, partner at Price Waterhouse & Co, “This is a welcome judgment, especially during the pandemic when taxpayers need funds to meet their day-to-day administrative and operative expenses. This judgment will strengthen the requests of taxpayers to I-T officers to refrain from adjusting the entire amount of the refund against outstanding demands and restrict the adjustment to the limit specified in the instructions issued by the CBDT.” In this case, the I-T returns for the financial year 2012-13 filed by Vrinda Sharad Bal, a proprietor of a land development firm, was selected for scrutiny. Consequent to this, a tax demand notice of Rs 6.1 crore was raised. The I-T officer adjusted the refunds due for three subsequent financial years. However, the refunds adjusted were more than 20% of the tax demand that had been raised—the limit prescribed under latest CBDT instructions. The taxpayer filed an appeal against this demand and sought a stay. While a stay on recovery of the balance demand was granted, the I-T officer reserved the right to adjust other refunds arising to the taxpayer against the balance amount of dues. This pattern continued and refunds for two subsequent financial years (FY18 and FY19) were also adjusted against the outstanding tax dues. This led to Bal filing a writ petition with the Bombay HC. In the petition, Bal highlighted the financial difficulties that businesses were facing due to the pandemic and lockdowns. It was also pointed out that CBDT’s office memorandum dated February 29, 2016, which deals with stay on demand, provides that the I-T officer can adjust refunds only to the extent of 20% of the tax demanded. The writ petition sought a refund of the excess amount that had been adjusted. The HC held that the CBDT’s instructions issued from time to time need to be applied. It ruled that any amount adjusted from the refunds over and above the limits prescribed was to be returned to the taxpayer with applicable interest. Refunds arising in future would not be adjusted until the disposal of the appeal filed by the taxpayer for the financial year 2012-13, it added.||http://timesofindia.indiatimes.com//city/mumbai/cant-adjust-entire-refund-against-outstandings-rules-hc-in-relief-for-taxpayers/articleshow/82396149.cms||---
---||Rajkot||Minor detained for Gondal youth’s murder, 3 on the run||Rajkot: A minor boy was detained in connection with a murder case of 21-year-old youth in Gondal town of Rajkot district on April 25. However, the police have declared three other accused to be absconding.According to Gondal police, body of Ajaysinh Jadeja, a resident of Sainik Society in Gondal town, was found tied to a stone and dumped in a well on the outskirts of Gondal town of Rajkot district on April 28. Deceased had gone missing on April 25 from his home.Ajaysinh’s sister Hina Jadeja had lodged a complaint with Gondal police and named Sachin Dhaduk as one of the suspects. Based on the complaint, police launched a probe and questioned one of Dhaduk’s close aides.“While probing this case, we got a lead that five youths were arrested for pelting stones on a public transport bus in January this year. The accused suspected that Ajaysinh had given cops a tip off about their involvement in the incident which led to their arrest and so, decided to avenge it. We called a minor boy for questioning and he spilled the beans and confessed of killing Jadeja. Three other accused — Sachin Dhaduk, Vivek Barad and Jayveersinh Jadeja — are on the run,” police said.“On April 25, Sachin came to Ajaysinh's house and asked him out. Ajaysinh, who went out with Sachin, however, failed to return home for several days. Later, his family lodged a missing complaint with police. Ajaysinh was stabbed to death the same evening of April 25 and his body was disposed off by the accused,” police said.||http://timesofindia.indiatimes.com//city/rajkot/minor-detained-for-gondal-youths-murder-3-on-the-run/articleshow/82392640.cms||---
---||Coimbatore||Ooty Uzhavar sandhai to be shifted to municipal ground||Udhagamandalam: Uzhavar sandhai in the town will be shifted to Gandhi Maidan (Municipal ground) near the ATC bus stand from Friday as part of the containment measures taken by the district administration.Collector J Innocent Divya said, “Vegetable shops will be set up in the open area on the municipal ground so that customers could maintain social distancing.”She said, “Shopkeepers are responsible for maintaining social distancing by customers. Otherwise, they will be asked to close their shops.”There are over 100 vegetable vendors attached to the Uzhavar sandhai.People found not wearing face masks in the public will be fined, she said. tnn||http://timesofindia.indiatimes.com//city/coimbatore/ooty-uzhavar-sandhai-to-be-shifted-to-municipal-ground/articleshow/82394183.cms||टाइम्स न्यूज़ नेटवर्क
---||Kochi||Only critical patients will be admitted to ICUs: Kerala health department||KOCHI: With Covid intensive care unit (ICU) beds getting full in government and private hospitals, district health authorities have decided to admit only those patients whose oxygen saturation level drops persistently and who need high frequency nasal cannula (HFNC) oxygen therapy to ICU. They will also consider the patient’s overall health condition. It has also decided to discharge the patient from an oxygen bed in the hospital once his/her condition stabilizes instead of waiting for the patient to become negative. A sub-committee has been constituted to prepare a guideline on ICU admission in the district. “The decision was taken to ensure frequent monitoring of patients in the critical unit. HFNC is an alternative to ventilator. Those who need more than 10 litres of oxygen per minute need non-invasive ventilator support. Such patients need frequent monitoring in the ICU as their heart rate will increase. However, the need for ICU admissions is rising. We give priority for frequent down shifting – shifting a patient from ICU to ward where one needs only oxygen support through cylinders. If the current situation continues, we fear UP or Delhi-like situations here if no lockdown-like measures are enforced to contain the spread of the infection. Sadly, the containment measures are not proper,” said a member of the district programme management and supporting unit (DPMSU). “On Tuesday too, many people were on the streets despite the government imposing lockdown-like restrictions,” added the official. The district had witnessed 20 to 25 ICU admissions per day till the end of April. Later, the number of patients in the ICU has started coming down in the last three days. There were only 368 patients in the ICU on Tuesday. Meanwhile, the district disaster management authorities have started identifying industrial cylinders for converting it into medical purposes after sanitizing it. Around 1,200 to 1,500 industrial cylinders have been identified so far of which, 400 to 500 cylinders have been converted into medical ones after sanitization. These cylinders have been mobilized to small-scale hospitals in Ernakulam. If any hospital faces difficulty to procure oxygen through vendors, the nodal officer can alert the oxygen war room around six to eight hours before the hospital runs out of oxygen. Officials in charge of the war room contacts vendors and make arrangements to transport oxygen to the respective hospitals. Authorities have identified eight vendors for this purpose. “We have also identified seven oxygen filling plants in Kochi and we are filling it from there. There are oxygen tanks in major Covid treatment facilities in Ernakulam. The cylinders are used as a back-up in small hospitals only. We are continuing with the process of identifying more industrial cylinders,” said a district official. Current daily oxygen consumption (both Covid and non covid) in Ernakulam comes to around 15 tonnes. “Earlier, 200 to 250 oxygen cylinders of 5.5ft height were supplied daily to government hospitals. Now, around 300 to 350 cylinders are being supplied on a daily basis. Demand for small cylinders has also increased,” said another official.||http://timesofindia.indiatimes.com//city/kochi/only-critical-patients-will-be-admitted-to-icus-health-dept/articleshow/82393431.cms||T C Sreemol
---||Delhi||Centre looking into Mumbai's experience of using oxygen||NEW DELHI: Amid the tussle over Delhi government’s demand for 900 metric tonne oxygen, the Centre is looking into Mumbai’s experience, which was using around 240-245 MT when the financial capital had over 80,000 active cases. The national capital, which has an allocation of 590 MT, has been demanding higher quota from the Centre, arguing that it has over one lakh active cases at present with a large number of Covid patients admitted across hospitals requiring oxygen. Data sourced from the Centre from Brihanmumbai Municipal Corporation (BMC) showed that between April 20 and May 1, after cases peaked, the city needed between 220 and 245 MT oxygen. During this period, the active cases ranged between 57,000 and 85,000. On an average, the Mumbai’s oxygen requirement is around 270-275 MT, including for Covid patients, although supply by the Maharashtra government is to the tune of 230 MT, according to information shared by BMC with the Centre. At the start of May, the city had over 30,000 beds with around 9,500 occupied in the oxygenated category and with 2,900 in the critical ICU segment and around 1,500 with ventilators. The Centre is looking at Mumbai’s oxygen supply management, along with the experience in other states. “But Maharashtra had very high active cases, which at one point of time had crossed 90,000 and the health infrastructure is similar. We are seeing how they had managed with much lower supply,” said a source, adding that detailed instructions had been issued by the administration to the medical personnel to ensure that there was little wastage, while ensuring that patients had 93-94% saturation. While Mumbai has easier access to liquid medical oxygen, the city administration had also prepared for a possible second wave by creating large storage facilities, which helped hospitals in the financial capital during the latest surge. Meanwhile, a Delhi government statement said, “The 900 MT calculation is based on Centre’s estimate of how much oxygen an O2 bed requires. Neither Centre nor court has raised any issue on our calculations..”||http://timesofindia.indiatimes.com//city/delhi/centre-looking-into-mumbai-experience-of-using-oxygen/articleshow/82395073.cms||---
---||Hyderabad||Hyderabad: Plaint against filmmakers for showing man’s phone number||HYDERABAD: A worker has lodged a complaint with Panjagutta police alleging that he was being harassed by frequent phone calls from unidentified persons after the makers of a recently released Telugu movie have shown his phone number in one of the scenes. Police sent the complaint for a legal opinion while advising the complainant to approach a civil court. The filmmakers have since removed the phone number from the movie. According to Panjagutta inspector M Niranjan Reddy, Sudhakar, a worker in a printing press, approached them about a fortnight ago with a complaint against makers of the movie. “Sudhakar alleged that the movie makers had used his cellphone number in one of the scenes. After the movie was released, Sudhakar has been receiving prank calls and harassment calls from several people. Sudhakar wanted legal action to be initiated against the movie makers for using his phone number without permission,” the inspector said.||http://timesofindia.indiatimes.com//city/hyderabad/plaint-against-filmmakers-for-showing-mans-phone-number/articleshow/82395070.cms||---
---||Goa||Lawyers’ body moves High Court for Covid relief||COLVA: South Goa Advocates Association moved the high court in a public interest litigation (PIL) regarding immediate measures to be taken to curtail the spread of Covid-19. Association president advocate Antonio Clovis da Costa has approached the Goa bench of the high court of Bombay seeking relief. It seeks that the court issue an order and direction to the state to ensure steady supply of oxygen to patients requiring the same at various hospitals in Goa, set up additional beds at various hospitals with facility to provide oxygen to patients. And thirdly to make necessary arrangements to ensure timely supply of all life-saving drugs and medicines to Covid-19 patients. Clovis da Costa told TOI that people are dying of oxygen. "We started the petition once we read the Goa Association Residents Doctors petition (GARD) that they are the facing the brunt because administration is bad. The administration has failed but we have full faith in the judiciary and that they will step in and direct that things be put in order.||http://timesofindia.indiatimes.com//city/goa/lawyers-body-moves-hc-for-covid-relief/articleshow/82395075.cms||---
---||Varanasi||Man breaks celibacy vow, but wife loses||Varanasi: Jitendra Kumar Singh alias Hathi Singh, who gave up his celibacy vow and got married at the age of 45 only to field his wife for the gram pradhan election after the seat in Karan Chhapra village of Bairia in Ballia district was reserved for women, failed to realize his dream as his wife Nidhi Singh lost in a close contest. Jitendra, who had toiled 10 years to fulfill his dream of becoming gram pradhan, however, was graceful to accept the defeat and said, “My wife lost, but neither she nor I am upset as this defeat is due to the failure of administration in checking fake voting even though I had made three complaints to election officials.” Talking to TOI on Tuesday, Singh said, “I am committed to my wife and will look after her. I will continue working for the people and will again contest next election or will field her if the seat is again reserved for women.” In a very close contest, Nidhi bagged 525 votes but lost to Sonika Devi who secured 564 votes and won by a small margin of 39 votes. “I am thankful to all the villagers as they stood with me, but the fact is that if my complaints against fake voting been taken seriously by administration, the result would have been different,” claimed Hathi Singh. People in Ballia and adjoining districts were keeping an eye on Karan Chhapra village head election which shot into prominence after the news of Hathi Singh giving up his celibacy vow and getting married at Dharmnathji temple of his village on March 26 went viral on social media after the seat was reserved for women. “I bowed to the wishes of my supporters to see me serving the village for change and development. When the gram pradhan seat of my village was reserved for women, they searched a bride for me in a day as the date for filing nomination was April 13,” he said. Even though it was not auspicious time for weddings as per Hindu traditions, the supporters, Hathi Singh tied the knot with 25-year-old Nidhi ahead of nomination filing last date since the auspicious ‘lagnas’ for wedding began only from April 20. Singh, who had worked in the Gulf for few years, had returned to his native village and started farming along with social service as he nurtured ambition of being in active politics.||http://timesofindia.indiatimes.com//city/varanasi/man-breaks-celibacy-vow-but-wife-loses/articleshow/82395065.cms||Rajeev Dikshit
---||Chandigarh||Explain cow vigilantes’ power to raid homes: Punjab and Haryana high court||CHANDIGARH: In a significant move, the Punjab and Haryana high court has directed the Haryana government to inform the court about the power or authority vested in cow vigilantes to raid homes of citizens. “Haryana is directed to address the court on the power/authority of vigilantes to raid the houses of the citizens. Such actions are prima facie illegal and amount to taking law into their own hands by private individuals. This is contrary to the Rule of Law,” observed the high court while seeking a reply from the state government. Justice Sudhir Mittal of the HC passed these orders while granting bail to Mubbi, alias Mubin, a native of Mewat in Haryana in relation to an FIR registered against him by the Mewat police under the cow protection law. The allegations in the FIR against Mubin are that the local Gau Raksha Dal, led by its district president, raided his house and found a bull, a cow, and a calf tethered there. The petitioner ran away from the spot and could not be apprehended. The cow vigilantes discovered instruments of slaughter in the house and informed the local police. An FIR dated March 11, 2021, was registered at Bichhor Police Station in Nuh district under various sections of the Haryana Gauvansh Sanrakshan and Gausamvardhan Act, 2015 and related charges under IPC. In his plea for bail before the HC, the petitioner’s counsel submitted that Section 3 of the aforementioned Act prohibits cow slaughter but the facts of this case do not reveal the slaughter of any cow and, thus, Section 3 is not attracted. Section 8 of the cow protection law prohibits the sale of beef. However, as there was no slaughter, there is no question of the sale of beef and, thus, Section 8 is also not attracted, the counsel said. The counsel also argued that the local Gau Raksha Dal and its district president were not authorized to raid the house of the petitioner and they are themselves guilty of the offence of trespassing. Hearing the arguments, the high court issued a notice to Nuh police and the Haryana government seeking a reply to the contentions raised by the petitioner. The high court ordered the petitioner to appear before the SHO on May 10 for investigation and the SHO concerned has been directed to release Mubin on bail upon him joining the investigation. The matter has been fixed for July 19 for the next hearing.||http://timesofindia.indiatimes.com//city/chandigarh/hc-to-haryana-what-is-the-authority-of-cow-vigilantes-raiding-citizens-homes/articleshow/82393418.cms||Ajay Sura
---||Delhi||2,000 beds ready, 1,000 more in a week; but lack of oxygen delays patient intake||New Delhi: The capital has over 2,000 beds ready for Covid-19 patients and work is happening on war footing to set up 1,000 more ICU beds. However, the oxygen crisis has caused a delay in providing these much-needed beds to patients. Sardar Patel Covid Care Centre at Radha Soami Satsang Beas in south Delhi’s Chhatarpur was restarted last week with 150 oxygen beds, with plans of increasing the capacity to 5,000 eventually. However, only about 300 of the 500 beds are currently operational. Another 500 have been added but due to the lack of oxygen, which resulted in a major crisis on Monday, these beds can’t be used. Another centre on the campus of Sant Nirankari Samagam Ashram in north Delhi’s Burari also has 1,000 beds ready, but unable to admit many patients because of oxygen shortage. On Tuesday, Delhi’s deputy chief minister Manish Sisodia and health minister Satyendar Jain visited two upcoming Covid care centres near Lok Nayak and GTB hospitals. “To augment the number of ICU and oxygen beds, chief minister Arvind Kejriwal had decided to convert Ramlila Maidan into a Covid care centre. We visited the location to take stock of the 500 ICU beds being set up there,” Sisodia said. He tweeted that the work was happening on a war footing and the beds were expected to be ready by next week. He also tweeted that Delhi salutes everyone involved in the creation of the Covid hospital in such a short time by working day and night. Jain tweeted that work was on in full swing for the 1,000 ICU beds in both the upcoming centres. The Delhi government said that it is working to increase the capacity in its hospitals from 5,200 to 7,200 beds. ‘Government is working round-the-clock to convert non-Covid hospitals into Covid hospitals to increase capacity,’ a statement said.||http://timesofindia.indiatimes.com//city/delhi/2000-beds-ready-1000-more-in-a-week-but-lack-of-oxygen-delays-patient-intake/articleshow/82395087.cms||Sidharatha Roy
---||Ahmedabad||Ahmedabad: 99-year-old finds friendship, support from 30-year-old||AHMEDABAD: It was an unlikely connection that could have been possible only during the pandemic: Samuben Chauhan, 99, who had been admitted to the 1,200-bed Covid hospital, was befriended by a 30-year-old fellow patient. The younger patient noted her anxiety and extended his support. Chauhan was discharged after four days of hospitalization, on Tuesday. Civil Hospital authorities said Chauhan was brought to the hospital with 90% oxygen saturation. Due to her age, the family wasted no time and brought her in a private vehicle. She was stabilized with medication and oxygen, but what about loneliness? “Maulik, a fellow patient, saw her lost in thought and feeling sad. Thus, he started talking with her,” said a Civil Hospital official. “He learnt that she had never been away from her family members and was scared. He pacified her and got her to talk with her family on video calls.” The official added that she had not operated a mobile phone on her own, so Maulik would make the calls a few times daily. The duo also forged a friendship. They would chat whenever possible. Chauhan’s family said Maulik was a benefactor who provided her support when she needed it. “We have many such heart-warming tales in Covid wards, because of the uniqueness of the infection,” said a Civil Hospital official. “It doesn’t allow anyone to be with the patient. Thus, with the physical recuperation, the patient also requires psychological support. The staff does everything to keep the feeling of loneliness at bay. But many patients, after getting a bit better, help others.”||http://timesofindia.indiatimes.com//city/ahmedabad/99-year-old-finds-friendship-support-from-30-year-old/articleshow/82394190.cms||---
---||Varanasi||BJP lags behind in Kashi zila panchayat elections||Varanasi: The ruling Bharatiya Janata Party appeared to be lagging behind expectations as results of zila panchayat (ZP) election in Varanasi started coming and Samajwadi Party claimed victory of its candidates on 16 seats as results of 38 seats were announced.BJP also claimed victory of its 16 candidates besides those of its allies and Independents supported by it. Congress and Bahujan Samaj Party also claimed victory of their candidates on four and three seats respectively. When TOI contacted BJP’s district chief Hansraj Vishwakarma, he said, “So far, 16 of our supported candidates have emerged victorious. Candidates of parties having alliance with us in state and centre, like former minister Anupriya Patel led AD(S) have also won. We have started the exercise of drumming up support and numbers for victory of our candidate in ZP chairperson election.”The recounting of votes continued for two Zila panchayat seats till late Tuesday evening while one candidate, who died on the day of polling, was declared victorious. The elections in Varanasi district are deemed important since it is Prime Minister Narendra Modi’s parliamentary constituency and also covers parts of his cabinet colleague Mahendra Nath Pandey’s Chandauli constituency.Returning officer for panchayat election and ADM (finance and revenue) Sanjay Kumar said polling for 40-member Varanasi zila panchayat had taken place on April 19 and the counting of votes started on Sunday and continued till Monday night.Sushila Sonekar, who contested as SP rebel from Chiraigaon-IV seat and had died, was declared elected after the end of counting of votes.Recounting of votes had been started for Harahua-I and Harahua-IV seats on Tuesday morning on demand of trailing candidates and it continued till late evening, said the RO, adding that victorious candidates had been handed certificates. Delay in announcement of final results left many upset and SP leaders started staging protest since Monday evening. SP district chief Sujit Yadav Lakkad and other leaders tried to stage protest at district magistrate’s residence and later at district headquarters on Monday night. There were also protests at counting venues of eight blocks in the district till Tuesday afternoon.SP leader and former minister Manoj Rai Dhoopchandi said 26 supported candidates were in fray while rebels were also contesting on many seats. “We have won 16 ZP seats so far. The figure of victorious SP candidates was higher but foul play by officials under pressure of BJP ministers and leaders resulted in defeat of many of our candidates,” he added.Senior Congress leader Ajay Rai also claimed that party supported candidates had won four ZP seats in Badagaon, Sevapuri and Pindra areas.BSP district chief Navin Bharat said six candidates had been supported by the party in ZP election and three emerged victorious. “Our one candidate was declared winner, but under pressure of a Union minister and a UP minister the result was changed. Recounting of votes is taking place for two seats, where our candidates are in fray.”||http://timesofindia.indiatimes.com//city/varanasi/bjp-lags-behind-in-kashi-zila-panchayat-elections/articleshow/82395081.cms||---
---||Thiruvananthapuram||Show-cause notice to six private hospitals in Thiruvananthapuram||THIRUVANANTHAPURAM: The district administration issued a show-cause notice to six private hospitals for not allotting 50% beds for Covid treatment on Tuesday. District disaster management authority has communicated that if the hospital fails to furnish a satisfactory explanation, action under the Epidemic Disease Ordinance and Disaster Management Act will be taken against the hospital management. The private hospitals were earlier directed to allot 50% of beds for Covid treatment owing to soaring number of cases in the district. Deputy collector disaster management G K Suresh Kumar said that some of the hospitals failed to comply with the directive following which the show-cause notice was issued. Meanwhile, MLA G R Anil inaugurated the Covid ward at Nedumangadu district hospital on Tuesday. Covid wards will also begin at Peroorkada and Neyyattinkara hospitals run by the district administration. The district panchayat will take care of medical expense and food of Covid patients. The panchayat is set to purchase antigen kits, PPE kits and thermal scanner for Covid treatment in panchayat-run hospitals. A hospital at Vellarada was converted as a secondary-line treatment (SLC) centre on Tuesday. As many as 300 beds are available in this hospital of which, 225 will be devoted to SLC and 50 for patients being referred under KASP. Non-Covid OP will continue to function in the hospital. Two domiciliary care centres each were taken over at Thiruvananthapuram and Chirayinkeezhu taluk on Tuesday. Meanwhile, the district recorded 3,388 new Covid-19 positive cases on Tuesday. The active cases in the district further soared to 29,689. As many as 1,989 persons recovered from the virus.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/show-cause-notice-to-six-private-hospitals-in-tvm/articleshow/82397222.cms||---
