---||Bengaluru||Students work towards a greener future at this city college||City-based Mount Carmel College (Autonomous) is inching towards a greener future. It was recently recognised as the Green Champion for Bengaluru Urban District and has bagged other laurels for its eco-friendly initiatives, too. Speaking about the college's consistent efforts, Dr Helen Rosalene, associate professor and head, Department of Environmental Science that is also involved in the green audit says, "Since it is a zero-waste college, we are trying to manage our solid waste and waste water management. The college has an internal environment auditing process and a dedicated environmental policy with clear objectives in place." Here's how the college is making its campus greener... Recycling and minimising non-recyclable refuseFrom rainwater harvesting, saying no to plastic bottled water on campus to sewage treatment plants, the college is consciously trying to amp its efforts in being a zero-waste college. "We wanted to be a zero waste institution and we were looking at how to re-use our waste water. We have sewage treatment plants (capacity 150 kilo litres per day) that treat the entire college water which is used for tertiary purposes such as landscaping, toilet flushing, driveway cleaning etc.," informs Dr Rosalene. A canteen that minimises wasteThe college has set up a token system where the student has to pay for the plate in advance and when they return the plate, they get their money back. "Food cannot be taken out from the canteen and we do not sell bottled water. This has reduced plastic waste and the issue of canteen waste as well," informs Dr Rosalene. To promote the RO water tanks, the quality of the water is monitored and checked by the in-house testing lab and displayed for everyone. Spreading awareness among studentsIn a bid to create awareness and get students to think about the environment, the college has been conducting activities round the year. "The department conducts seed-ball making activities, outreach programs, webinars and awareness projects," says Vaishnavi Anand who adds that one such competition inspired her recent research work done on affordable organic sanitary napkin. "Named Twacha, it has qualified in the top 127 projects in the national innovation contest conducted by MHRD and NIC. I have also applied for provisional specification of the patent," adds Vaishnavi. Putting waste to good use...The college has vermicomposting maintained by Life Science department and has invested in a thermophillic organic waste converter, too. Dr Rosalene says, "The solid waste generated on campus is segregated. During the peak time, the campus generates about 75 kg to 125 kg of food waste received from the canteen, hostel and other eateries and leaf litter from the campus amounts to around 50-150 kg. The food waste is checked for hard bones or plastic spoons, which is added into the Thermophilic organic waste convertor along with these leaves (which are washed to remove the grit) to the solid waste convertor and the compost is ready in 48 hours. The organic content is tested in the environmental science laboratory and later on packed and sold at Rs. 25 per kg to the students, staff and public. Organic compost is used for the campus and for the vegetable garden behind the campus. The remaining is sent to different organisations." At Mount Carmel College (Autonomous)...- Department of Environmental science and electronics have a collection point for e-waste. - The institution avoids using posters for campaign of election. - College culturals ban the use of styrofoam and other plastic packaging material.||http://timesofindia.indiatimes.com//city/bengaluru/students-work-towards-a-greener-future-at-this-city-college/articleshow/85398606.cms||Joyeeta Chakravorty
---||Mangaluru||Woman, boyfriend get life for husband’s murder||Mangaluru: The third additional district and sessions court sentenced a woman and her boyfriend to life imprisonment, for killing her husband in 2016, on Tuesday . Judge Basappa Balappa Jakati held Ashwini and her boyfriend Ananda Mera guilty of the crime, and awarded the punishment. The incident took place on September 13, 2016. In 2014, Ashwini had married Jayaraj and they were staying in a rented home in Moodabidri. In 2016, Ashwin delivered a baby girl. Meanwhile, Jayaraj learnt about Ashwini’s affair with Ananda, and there was a fight between them. On September 13, when Ashwini was at her maternal house in Moodukonaje in Moodbidri, she called her husband Jayaraj to her home on the pretext of giving some money. She had hatched a plan to murder Jayaraj with the help of Ananda. When Jayaraj entered the house, Ananda hit him with an iron rod and killed him. They later dumped the body in an empty well and sprayed chemicals. After three days, Ashwini in order to mislead the police, filed a missing complaint at Moodabidri police station. Ananda tried to mislead the police and claimed that he had abducted Jayaraj. Using Jayaraj’s phone number, he called Jayaraj’s mother and told her that Jayaraj owed Rs 62,000 to abductors. On September 22, Jayaraj’s brother Girish filed a case of abduction, and the subsequent investigation revealed that it was a murder. Moodabidri police inspector Ramachandra Nayak filed the chargesheet. A total 36 witnesses were examined. Public prosecutor Narayana Sherigar represented the victim. Ashwini and Ananda have each been fined Rs 5,000. Apart from this, a two year of jail term for destruction of evidence and Rs 2,000 fine was also imposed. A total of Rs 10,000 will be given to Jayaraj’s mother, and his daughter will also receive some money.||http://timesofindia.indiatimes.com//city/mangaluru/woman-boyfriend-get-life-for-husbands-murder/articleshow/85407946.cms||---
---||Mumbai||Three Mumbai foreign schools open gates to students||MUMBAI: Most schools in Mumbai have not reopened since the March 2020 lockdown, but the foreign-run ones have begun to welcome students back into the physical classroom. The American School of Bombay at BKC on Monday welcomed grade 4 and 5 students to the campus. It was the first in the city to get permission for in-person learning in January. Two others—Deutsche Schule Bombay, a German school with campuses at Breach Candy and Lower Parel, and Lycée Francais International de Mumbai, a French school in Lower Parel—have also got approvals from the BMC for physical classrooms. Educationists have been demanding reopening of all schools in a phased manner, citing the limitations of online teaching. The 45-odd Cambridge International board schools, which have maximum classroom strength of 20, have been vocal on the issue. The state, however, is reluctant due to fears of a third wave. ASB on Monday tweeted pictures of students being welcomed to the campus. Students were in masks and were checked for temperature before entering the premises. BMC commissioner Iqbal Singh Chahal said schools for children of diplomatic staff were granted permission in January 2021. "Not a single positive case has been reported from these schools. We have informed them that all Covid norms must be strictly followed," said Chahal. The state had last week issued a government resolution to reopen schools in urban areas for classes 8-12. But schools in Mumbai were told to continue online education till November due to the threat of a third wave. The GR has been put on hold. ASB’s website said all Covid-19 protocols were being followed for the reopening, while teachers, other staff and older students had been vaccinated. The younger lot had to produce a negative report to be physically present in the classroom. ASB head Johnson Craig did not respond to calls and messages. In Mumbai, schools have been shut since the March 2020 lockdown. The state cancelled SSC and HSC exams this year due to the second wave. Questioning its reluctance to allow more latitude to their institutions, the principal of a Cambridge International school said, “There has to be fairness in reopening schools. Why should only a handful of schools have physical classes?” Over 45 Cambridge schools in Mumbai had written to BMC for permission to resume in-person teaching in January. While the request was turned down, Cambridge schools did get permission to conduct offline exams for classes 9 to 12 in February-March. “The board exams were held by following all Covid protocols. We are ready with our plan for physical school too. Online learning is not working beyond a point,” said Dr Hanif Kanjer, director, Rustomjee Cambridge International School, Dahisar. Students are missing out on key aspects like practical training and social learning, which is not possible in digital education, said Kavita Chatterjee, Principal, Orchids The International School, Kurla. They should be allowed the hybrid model of offline-online classes for the next few months by adhering to Covid protocols, she said. While aided schools have a class strength of more than 40-50 students, international schools have a maximum of 20 per class, which allows them to enforce social distancing more effectively.  A senior officer in the BMC education department argued that foreign schools have ensured their teachers and support staff are vaccinated. International schools, however, contend that over 80% of their staff are also vaccinated. In state board schools, barely 50% staff are vaccinated. Of the three schools reopening in the city, LFIM opens its gates on September 1. The students have been on summer vacation since June 26. Prior to that, the school held physical classes. DSB International school principal Howard Gee did not comment on the reopening.||http://timesofindia.indiatimes.com//city/mumbai/3-city-foreign-schools-open-gates-to-students/articleshow/85415356.cms||Sandhya Nair
---||Coimbatore||Dismiss VAO, assistant, farmers tell dist admin||Coimbatore: Hundreds of farmers and residents of Gobirasipuram, Annur, Karamadai in the district and Puliyampatti in neighbouring Erode staged a protest in front of Annur taluk office on Tuesday, demanding the district administration to dismiss Odderpalayam village administrative officer (VAO) and her dalit assistant for furnishing false information before officials against a farmer, who was booked for forcing the dalit staffer to prostrate before him. They also demanded the officials to drop charges against the farmer. P Kandasamy, state general secretary, Vivasayigal Sangam (non-political, non-communal and non-religious) said the farmer, K Gopalsamy, 38, of Gobirasipuram, was booked under the Scheduled Castes/Scheduled Tribes (prevention of atrocities) Act, which he said, was misused in this case. He was also booked for not allowing the government staff to perform their duties. “He was booked without conducting a proper inquiry by police and revenue department officials. Village assistant Muthusamy, 56, had slapped Gopalsamy before he was made to prostrate. The person who took video of the entire incident and circulated on social media in two different parts seems to have an intention to create tension. But police haven’t taken any action against that person,” Kandasamy said. The protesters also demanded police to register a case against the VAO, Kalaiselvi, 32, and Muthusamy. They said a bandh would be conducted at Annur taluk on Thursday to condemn the attack on the farmer. Both Kalaiselvi and Muthusamy were placed under suspension on Monday for furnishing false information before the inquiry committee that was constituted by district collector G S Sameeran to probe the charges against Gopalsamy.||http://timesofindia.indiatimes.com//city/coimbatore/dismiss-vao-assistant-farmers-tell-dist-admin/articleshow/85412070.cms||टाइम्स न्यूज़ नेटवर्क
---||Mumbai||‘Senior BMC staff skipped flag-hoisting’||MUMBAI: BJP complained to mayor Kishori Pednekar and BMC chief Iqbal Chahal that senior BMC officials were absent from the flag-hoisting ceremony at K-West ward on Sunday. BJP corporator Sudha Singh said assistant municipal commissioner Prithviraj Chavan and deputy municipal commissioner Bharat Marathe were absent. “The ceremony was scheduled for 8am. When I reached office at 7.55am, I was told security guards had conducted the ceremony and AMC and DMC were absent,” Singh said. Chavan said they were waiting for Singh since 7.30 am. “We waited till 8am and since it was raining and staff were getting wet in the rain, the flag-hoisting was conducted at 8am. The chairperson arrived at 8.15am. I was absent due to health issues,” he said.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-senior-bmc-staff-skipped-flag-hoisting/articleshow/85415369.cms||---
---||Madurai||Tamil Nadu govt urged to sell water bottles for Rs 13||MADURAI: Urging the Tamil Nadu government to issue a Government Order fixing a price cap for packaged bottles at Rs 13 per litre, Empower India centre for consumer and environmental education, research and advocacy has written to CM M K Stalin and to the minister for food and civil supplies R Sakkarapani. Executive director of the consumer body A Sankar said private players have been selling one litre water bottles at Rs 20, as mentioned in the maximum retail price. Pointing out that the Government of Kerala issued a GO in March 2020 fixing a price cap of Rs 13 per one litre drinking water bottle, the consumer body made an appeal to the Government of Tamil Nadu to fix a similar price cap to benefit consumers in Tamil Nadu.||http://timesofindia.indiatimes.com//city/madurai/govt-urged-to-sell-water-bottles-for-rs-13/articleshow/85412098.cms||---
---||Nagpur||Mihan to provide smooth landing to country’s directly imported lease aircraft||NAGPUR: The country’s first aircraft under direct leasing arrangement, which by-passes the foreign subsidiary route, will land at the Mihan-SEZ on Thursday. The SEZ here will provide a tax-free landing to a Hawker 800 XP aircraft set to be delivered to the lessee at Delhi. The transaction is being dubbed to be the first its kind in the country. Here is how the chain of events will take place. The plane is being imported from UK by Jetsetgo Fleet Management Services Private Limited. This is an entity under the GIFT City IFSC, near Ahmedabad. The IFSC is a deemed-foreign area and part of multi-service SEZ. The IFSC framework allows leasing companies to operate from its jurisdiction. Jetsetgo is the first leasing company based in India to import an aircraft. Even as the import would be tax-free, GIFT City IFSC does not have an airport of its own. Taxes would apply if the aircraft lands at a regular airport, including the one at Ahmedabad. Here is where Mihan-SEZ comes into play. Mihan is connected to the airport through the taxiway connecting Air India’s maintenance repair and overhaul (MRO) depot. Being a SEZ, any imported item entering Mihan will not attract any duty. After landing at Nagpur airport, the aircraft will be towed inside the MRO. The customs clearance will happen at Mihan. From here, the plane will further take off for Delhi to be delivered to the lessee — Indo Pacific Aviation, which is an arm of Jetsetgo. The duty will be attracted only when the plane is moved out of the SEZ to be delivered to the lessee, as per rates applicable to non-scheduled operator. There are only two SEZs linked to an airport. One is Mihan and the other of GMR at Hyderabad. Even as Jetsetgo will be the first Indian leasing company to directly import an aircraft, Air India MRO also sees an opportunity in providing parking and warehousing services for such aircraft imports. Clearance to the aircraft is expected to be completed within two days. So far aircraft are imported into India by leasing companies through their foreign subsidiaries in countries where taxes are low. Jetsetgo will do it directly. The arrangement has been facilitated by Moon SEZ Consultants Private Limited. “As of now aircraft are imported to India on lease from other foreign jurisdictions, especially Ireland, because of low taxes. Now Jetsetgo, an Indian company and an entity under GIFT City IFSC, will directly import the aircraft. Mihan SEZ will work as an extension of the GIFT City IFSC’s aircraft leasing ecosystem. The aircraft will be imported in the name of IFSC entity and the warehousing and parking will be at Mihan to fulfil SEZ requirements,” said Ashish Jhagarawat, director and CEO of Moon Consultants. Now, since the aircraft will be directly imported by an Indian company at GIFT City IFSC, the lease rent will directly come to India, bringing foreign exchange to the country. Development commissioner of Mihan-SEZ Sraman Vasireddy said Mihan had to compete with GMR in Hyderabad to bag the deal. It has been ensured that the clearance will happen in two days. More such arrangements are expected to be worked out in coming days.||http://timesofindia.indiatimes.com//city/nagpur/mihan-to-provide-smooth-landing-to-countrys-directly-imported-lease-aircraft/articleshow/85412150.cms||Shishir Arya
---||Business||Branded bowl of fresh fruits to face 5% GST||MUMBAI: Two odd years ago, actor Rahul Bose broke the internet when he tweeted that he was charged a steep Rs 442.5 (including goods & services tax, or GST) for two bananas at a well-known five-star hotel in Chandigarh. This had led to inquiries by the GST authorities and ultimately a fine was imposed on the hotel as fruits do not attract GST. But, and there is a big but involved, if fruits have been sliced and diced and served to customers in sealed bowls, they will attract GST at 5%. The Karnataka Authority for Advance Rulings (AAR), which passed this ruling, did not deal with an instance of fruits served in a hotel, but fruits supplied by Juzi Fruits, a private company in Bengaluru. This company is engaged in the purchase and subsequent supply of fresh fruits in bowls (with or without the addition of dry fruits & nuts). The process involves washing, cleaning, peeling and dicing (if needed) of the fruits and packaging them in sealed bowls for ready consumption. No preservatives or additives are added. Only excess oxygen in the bowl is removed to extend the life of the fruits, and the bowl is covered in transparent film. While edible fruits and nuts do not attract GST, the AAR bench held that these bowls of fruit, which are sold under a brand name, would attract GST at the rate of 5% under Entry Number 59 of Schedule 1. If the fresh fruits were sold with dry fruits & nuts, then it would be a mixed supply and attract GST at the higher rate applicable to either the fruits or the dry fruits & nuts. In the absence of specific details of dry fruits & nuts used, the AAR bench declined to specify the GST rate. The bench added that Juzi Fruits would be entitled to input tax credit for the GST borne by it against its purchases and related expenses.||http://timesofindia.indiatimes.com//business/india-business/branded-bowl-of-fresh-fruits-to-face-5-gst/articleshow/85443057.cms||---
---||Mumbai||‘Bombay HC functioning with 66% of its sanctioned judge strength’||PORVORIM: The Bombay high court is currently functioning with just 66% of its sanctioned strength, its chief justice Dipankar Datta said on Tuesday. He said that while it may sound a bit over-ambitious to achieve zero pendency given the current judge strength, it is his mission to achieve zero pendency in all categories of cases in Goa. Zero pendency status has already been achieved in criminal appeals where the sentence exceeds 10 years, he said, adding that several tax matters have been disposed of and “we are confident of achieving zero pendency status in this area as well, shortly”. Dutta said since he took over in April 2020, HC has seen 15 judges retire, and three more are on verge of retirement. “During this time, only four new judges have been elevated. These bottlenecks notwithstanding, there has been no slip in administration of justice according to the oath the judges have taken.” “Once the functional strength improves, it will provide me with the opportunity to send more judges to Goa to reduce the pendency,” he said.||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-hc-functioning-with-66-of-its-sanctioned-judge-strength/articleshow/85415984.cms||---
---||Nagpur||Yoga, morning walks, lifestyle modifications – lessons learned from Covid-19||NAGPUR: Hemant Sharma’s bicycle was full of dust for months but the IT professional took it out earlier this week, repaired it and started cycling daily. “I have started cycling as well as doing Pranayama. My aim is to keep myself fit. All of us have realized that fit people can face Covid-19 better,” he said. As Covid has taken a long pause, it seems people have now learned their lessons to maintain a healthy lifestyle. There are more takers for Yoga, Ayurvedic medicines and fitness-oriented lifestyle. Ayurveda experts, fitness trainers, physiotherapists are busy these days. “Visitors to my OPD are asking for an ideal Ayurveda lifestyle which ensures sound health in the long run. I ask them to follow the ideal body clock. Wake up early, go to bed early, maintain meal timings and avoid eating a few things at a particular time of the day. Many follow this advice quite seriously nowadays,” said Vaidya Swanand Joshi, who practices pure Ayurveda. As medical treatments are allowed following the Covid protocol, a large number of people are visiting the Ayurvedic Panchakarma centres for massage and detox treatment. Physical trainer Allan Morde said gyms are open since the last two weeks on a regular basis and fitness freaks are serious about following their exercise schedules. “We are still to get the desired number of admissions in gyms but those who have enrolled are regulars and follow the schedule sincerely,” he said. As morning walks, evening walks and even indoor sports are now allowed, a visible rush can be seen at popular morning walk points. “People have realized that good health is the best vaccine that can keep Covid away. Immunity boosters are still in demand,” said Ambarish Ghatate, who has been organising workshops for medicinal plant lovers during the rainy season. “People want to know about the importance of medicinal plants and many want to develop a home herbal garden by following a simple yet systematic path,” he said. The pandemic phase has also made many accept that psychological issues are real. “The hesitation is still there, but it has gone down for sure. Many visitors speak openly about what they feel these days,” said psychiatrist Dr Pradip Patil. Spending weekends with family, rejuvenation and recharge activities are also in demand and all for sound health.||http://timesofindia.indiatimes.com//city/nagpur/yoga-morning-walks-lifestyle-modifications-lessons-learned-from-covid-19/articleshow/85412141.cms||Chaitanya Deshpande
---||Chandigarh||Appointment in Punjab mandi board challenged in high court||CHANDIGARH: The Punjab and Haryana high court has issued notice to the Punjab government on a plea challenging the appointment of Harpreet Singh Brar as technical adviser of Punjab State Agriculture Marketing Board (Punjab Mandi Board). Division bench comprising Chief Justice Ravi Shanker Jha and Justice Arun Palli of the HC has issued the notice after taking cognizance of a public interest litigation (PIL) filed by Pritam Singh Korey, a retired district welfare officer and native of Ludhiana district, challenging the appointment of Brar. In his plea, Korey has alleged that chief minister Amarinder Singh cleared Brar’s appointment in the mandi board, ignoring the fact that an inquiry has been registered against him by the state vigilance bureau. The counsel for the petitioner argued that Brar had retired on July 31 July as engineerin-chief of Punjab Mandi Board. “Just a few days before his retirement, the state vigilance bureau had registered a vigilance inquiry against Brar on July 27 on allegation of acquiring assets disproportionate to his known income. However, the proposal to appoint him as technical adviser was approved by CM Punjab by overlooking the registration of vigilance inquiry against him,” the HC was informed. The counsel also submitted that there is no post of technical adviser in the Punjab State Agriculture Marketing Board (Group A) Service Rules, 1988. Likewise, there is no such post of technical adviser under the Act under which Punjab Mandi Board has been established. The terms and conditions of appointment of technical adviser were not framed before making this appointment. No applications were invited from other eligible candidates. Thus, the appointment to this coveted post has been made in a pick and choose manner, and the ultimate expenses of this post of technical adviser have to be borne by the state exchequer. “Otherwise too, the appointment of such a candidate, who is facing vigilance inquiry for possession of disproportionate assets, which is an offence under the Prevention of Corruption Act1988, cannot be said to be in public interest,” the petitioner has submitted.||http://timesofindia.indiatimes.com//city/chandigarh/appointment-in-pb-mandi-board-challenged-in-hc/articleshow/85412163.cms||---
---||Madurai||Virtual abacus rally conducted for 35 hours to set world record||Madurai: An online abacus rally was held for 35 continuous hours with 2,021 participants from various locations connecting virtually to set a record in the ‘Kalam’s book of world records’ for the longest online abacus rally.The rally, which began on August 15 at 6am, went on till 4pm on August 16. The participants made use of the abacus during the sessions and learnt/improved problem solving skills. The record has been officially recognized by the ‘Kalam’s book of world records’. This is the second time that the institution is attempting to create a world record in abacus. The attempt was organised by Brainy Bobs, an International Advance Abacus Institute. Around 40 franchises and 70 staff from Brainy Bobs co-ordinated and organized the event. As many as 2021 participants across age groups and different locations in India and globally, to mark the year 2021, took part in the rally which lasted for 35 hours (2021 minutes). “The idea was to hold a talkathon online with the aim of creating more awareness about abacus and how it helps activate both sides of the brain. While around 1,000 participants are studying in our institute, the rest were all from the general public and even from rural villages with little to no knowledge of abacus,” said Kathryn, who runs a franchisee of the institute in Madurai district.||http://timesofindia.indiatimes.com//city/madurai/virtual-abacus-rally-conducted-for-35-hours-to-set-world-record/articleshow/85412145.cms||---
---||Agra||200 BSP workers booked for violating Covid protocol in Agra||Agra: Agra police has registered an FIR against 200 BSP workers for organizing a meeting on Sunday at a private complex in violation of Covid-19 protocol and CrPC section 144. The FIR has been registered under the Epidemic Diseases Act and sections of the IPC.BSP district president Vimal Verma, who was named in the FIR, said it is highly objectionable that local authorities see Covid protocol violations only in the opposition party’s programmes. He said he had photos of a recent meeting held by BJP national president JP Nadda in Agra, where Covid protocols were not followed. “Will police register an FIR against the BJP leaders,” he wondered.Senior BSP leader Gorelal Jatav, an organizer of the party meeting, said, “It is highly unfortunate that Covid-19 rules and regulations are being politicized. Such actions will only motivate BSP workers.” Mahesh Kumar, deputy superintendent of police, said, “Around 200 BSP workers had gathered in a marriage hall. The organizers were not able to show the permission to hold the programme. Covid-19 protocol was not followed. Based on video evidence, an FIR has been registered for violation of the CrPC section 144 and the Epidemic Diseases Act. Further investigation is being done.”||http://timesofindia.indiatimes.com//city/agra/200-bsp-workers-booked-for-violating-covid-protocol-in-agra/articleshow/85409874.cms||Deepak Lavania
---||Dehradun||No hotels on Char Dham rd muck dumping sites, but toilets, dhabas: Min||Dehradun: Reacting to the move by the state government to develop 54 of the muck-dumping zones on Char Dham all-weather road project as “tourism spaces”, tourism minister Satpal Maharaj told TOI on Tuesday that there were no plans to build hotels on the sites, but added that toilets and restaurants for “convenience of devotees” would be built. “We have no plans to construct hotels on any of the 54 identified sites. For the convenience of the devotees and tourists, we have decided to set up toilets, dhabas and restaurants. We realised that routes leading to the Char Dham did not have proper washrooms or restaurants and pilgrims faced several problems while travelling long distances,” Maharaj said. There are about 350 muck disposal sites along the 900-km project. The minister also said that the land belongs to the forest department and a boundary wall was being built in each of the 54 sites to house the basic facilities. “The rest of the land would be handed over to the forest department,” he said. TOI had earlier reported, citing sources, that the Uttarakhand government was planning on building hotels and tourist facilities to “make use” of the muck-dumping zones, a move that had sparked anger among environmentalists. Many had raised concerns that construction could have disastrous consequences — the land could cave in any time and because most of these sites are in forest and riverbed areas, they would be in the direct line of impact if a landslide or flood hit. The state forest department officials had said that any new activity would be taken up “after proper clearances from the Centre.” Of the 54 dumping zones, 30 are between Tanakpur and Pithoragarh, 10 between Dharasu and Yamunotri, six between Rishikesh and Mana, five between Rudraprayag and Gaurikund, three between Rishikesh and Dharasu, and one from Dharasu to Gangotri.||http://timesofindia.indiatimes.com//city/dehradun/no-hotels-on-char-dham-rd-muck-dumping-sites-but-toilets-dhabas-min/articleshow/85427317.cms||Kautilya Singh
---||Nagpur||Braindead man gives new lease of life to 3||NAGPUR: A 50-year-old man, who died of a brain stroke, gavee a new lease of life to two young patients as his organs were donated after consent given by his family. Vijay Rangari, a resident of Khaparkheda, was admitted to New Era Hospital after severe intracranial haemorrhage on August 11. In spite of the treatment, his condition deteriorated neurologically and a team of doctors declared him brain dead on August 16. At New Era hospital, a leader in organ donation and transplant activities in Vidarbha, Dr Ashwini Choudhary counselled the family members of Rangari. His wife Roshani and daughter Mohini readily agreed to donate his organs. Doctors decided to donate his kidneys, liver and eyes to eligible recipients. “Despite a pandemic year, this was the 8th deceased organ donation of the year and 75th since 2013,” said Dr Vibhavari Dani, president of the zonal transplant coordination centre (ZTCC) Nagpur. One of the kidneys and liver were allotted to needy patients in the same New Era Hospital while another kidney was transplanted into a 51-year-old patient in Wockhardt Hospital. Eyes were donated to Madhav Netra Pedhi. Dr Sanjay Kolte, honorary secretary of ZTCC, Nagpur, said that awareness of family members was commendable. “The patient’s wife as well as his daughter readily agreed to donate his organs which is praiseworthy. The organ donation week is under way and we are happy to see such people who understand the importance of the noble work,” said Dr Kolte. New Era Hospital conducted an honour corridor to salute the donor and his family members and also provided a free ambulance to transport the mortal remains to his home.||http://timesofindia.indiatimes.com//city/nagpur/braindead-man-gives-new-lease-of-life-to-3/articleshow/85412181.cms||Chaitanya Deshpande
---||Rajkot||Gujarat: Gandhidham cats get recreational park||RAJKOT: Nobody actually knows how smack in the middle of Lima, Peru, the world’s biggest park for cats, the Kennedy Park came into existence in downtown Miraflores three decades ago. But back home in port town Gandhidham, Upendra Goswami’s garden of cats, spread across 500 square yards, has its own history to meow about. The custom house agent has been running his feline garden in Gandhidham with 200 cats since 2017 but it has roots in Goswami’s firm belief that his elder sister Meena, who died at the age of 18 in late 1990s and loved cats, had come back to the family. A cat came to his house in 2015 and its activities convinced him and the entire family that it was his sister who had come back to them. In order to maintain the cat lineage, he started the garden to help the felines thrive. “I started feeling that my dead sister came back to my home as a cat and when I started to believe the cat which did not allow to touch anybody came and sat in my lap,” Goswami told TOI.  Pooh-poohing beliefs, he said: “I was peon in the firm in which I am currently a business partner. The happiness and growth they brought into our lives is unimaginable.” At the garden, it’s all about one big cat family — some sitting on cottages, others watching cartoons (mouse) in a mini theatre, while some more busy in cat business — sans human or dog interference. The cat family grew with time and in three years there were around 125 cats playing in Goswami’s house. So, in 2017, Goswami brought a plot in Gandhidham near his house to create a cat garden to accommodate the huge family. While his cat is a 200-member clan, there are a total 600 cats residing in the park premises for the past three years. Some have even died. Goswami also owns 28 Persian cats and one of them had reached Mundra port by mistake in a container from Dubai. It survived without food for 15 days before the custom officials contacted Goswami. He named the white cat, Mahalakshmi and also found her male partner from a family of Adipur. Eventually, Mahalakshmi died and her daughter gave birth to a cat two days ago, which was spitting images of her mum. Goswamis have named it Akhand Mahalakashmi. Goswami and his wife Pooja look after their 200 cats every day. A principal in a school, Pooja said “I have to get up at 5am in the morning to feed the cats and also after I return home at 1.30pm. We take care of their food, their health and everything.” For all their medical needs, the cats, most of which are street cats, are even taken to Ahmedabad to consult specialists. The family opens the special garden for visitors for four hours on Sunday only for a nominal fee. “I spend Rs 1.5 lakh every month and 90 percent of that money is from my pocket,” Goswami added.||http://timesofindia.indiatimes.com//city/rajkot/gandhidham-cats-get-recreational-park/articleshow/85412154.cms||Nimesh Khakhariya
---||Nagpur||Fire breaks out in zilla parishad’s new building||NAGPUR: Hundreds of zilla parishad employees and visitors had a miraculous escape after a fire broke out on the second floor of the new administrative building in Civil Lines on Tuesday. The incident also brought to fore that the ground-plus-3 storey building has no fire safety compliance certificate issued by the NMC’s fire and emergency services department. At around 1.20pm, the NMC’s control room received a call about fire in one of the offices on the second floor of the ZP building. “The fire started from a switch board and alert ZP staff doused it with the help of an extinguisher installed there,” a fire official told TOI. Before fire tender from the Civil Lines station reached there, the trained staff had doused the flame, said the official. “When the fire broke out, all staff and even many visitors were present in the building,” he added. A senior official from the NMC’s fire department confirmed that the civic body had conducted fire audit and submitted suggestions to the ZP in March 2018. “We had suggested a slew of measures including installing hose reel, hose box, wet riser, yard hydrant around the building, manually operated electric fire alarm system, underground static water storage tank, terrace tank with pumps, sign indicators for evacuation of occupants in case of an emergency, among others,” he said. But nothing has happened so far. ZP CEO Yogesh V Kumbhejkar confirmed this and claimed that after today’s incident, work to replace switch boards and regulators has been started. He said the work of installation of firefighting equipment like smoke detectors and sprinklers will also be taken up. Rs5L goods gutted at grocery store In another incident, electrical appliances including refrigerators, air conditioners and frozen food worth over Rs5 lakh were destroyed on Tuesday when a fire broke out at Purushottam Kirana Bazar near Hingna T-point. The fire department received a call from the store at around 9am. Soon a fire tender from Narendra Nagar station reached there and doused the flames. Short circuit had caused the fire, said a fire department official.||http://timesofindia.indiatimes.com//city/nagpur/fire-breaks-out-in-zps-new-building/articleshow/85412217.cms||Proshun Chakraborty
---||Nagpur||VNIT records good placement drive, 16 students land Rs 36 lakh package each||NAGPUR: Despite the Covid-induced lockdown delaying placements and taking away jobs of many professionals across sectors, city-based Visvesvaraya National Institute of Technology (VNIT) has seen one of its best campus drives since 2016 as 16 BTech students from 2021-22 batch have got Rs36 lakh per annum package each. Among those landing highest packages of this year, 12 belong to computer science and engineering, three are from electronics and communication, and one from electrical and electronics. Total 161 from the BTech 2021-22 have so far been placed in the drive, where more than 50 companies registered for continued placement. More than 30 students have received offers worth more than Rs20 lakh per annum. The students received the job offers within 15 days of the drive, which is still underway. The previous 2020-21 batch had posted a record recruitment of 527 students from 800 eligible candidates. They were hired by more than 130 companies excluding off campus placements. The placement process for 20-21 batch was delayed due to the pandemic scenario. Around 150 students have opted for higher education in reputed national and international universities. PM Padole, director, VNIT, said, “Based on feedback from last few years, four activities — professional communication, programming languages, domain knowledge and other employability skills – were identified for training of students by respective departments.” The director added that a full-fledged artificial intelligence-based training and placement server is installed for automatic training, mock tests and mock interviews of students, and their automatic record maintenance by the institute. “This has immensely helped the 2021-22 batch, as seen in the placement records,” he said. The average package so far is around Rs16 lakh per annum. “This is a considerable rise in average package,” said KM Bhurchandi, associate dean (Training and Placements). Major employers conducting the campus placement drives for this year’s batch include Oracle, DEE SHAW, Morgan Sachs; while many PSUs like IOCL, C-DOT and international brands are in the pipeline, said Padole. The director has applauded the rigorous academic and training efforts taken by faculty coordinators Anupam Kher, Manasi Radke, Bhurchandi and the VNIT administration. VNIT was ranked 27th in NIRF 2020, which was four positions ahead of its 2019 ranking. VNIT is ranked at 11th and 25th positions among institutions of national importance and central universities by ARIIA (Atal Ranking of Institutions on Innovation Achievement) respectively. It did well in other rankings and surveys for educational institutions including one done by the Times Group.||http://timesofindia.indiatimes.com//city/nagpur/vnit-records-good-placement-drive-16-students-land-rs36-lakh-package-each/articleshow/85412234.cms||Sarfaraz Ahmed
