---||Bengaluru||The recent gang-rape incident in Mysuru is a black spot on our heritage city: Artist Rahul Manohar||On Sunday, Mysurueans gathered around an old dilapitated building located at Dewan's Road to look at this monochrome mural which put the spotlight on the horrific Mysuru gang rape case which has shocked the nation. This piece of a 25-year-old artist Rahul Manohara, is far from his usual upbeat work that has been about hope for the future. “This incident is a black spot on our heritage city and hence I just chose the colour black to add voice to my vision," says Rahul. What was even more interesting was the choice of the location. Speaking about why he chose this old building as a canvas to emote his vision, he says, "I compared the wall to our system. Our system and the way the law works is old. It is not stable and is crumbling, hence I picked a spot that got that statement across." His work not just puts the spotlight on the incident, but also demands justice for the victim and as it suggests that the government must hang those accused. On a closer look one can also see horns on the sides of the letter 'Rape'. "Rape is certainly the work of a devil and hence I added the horns to the letter. The angel at the side denotes the innocent girl who had to go through this ordeal," he adds. Hoping his work would get authorities to make stricter laws and that justice would be delivered sooner in such cases, Rahul feels that his murals on social issues could be a positive way to spread awareness and connect with citizens.||https://timesofindia.indiatimes.com/city/bengaluru/the-recent-gang-rape-incident-in-mysuru-is-a-black-spot-on-our-heritage-city-artist-rahul-manohar/articleshow/85765576.cms||Joyeeta Chakravorty
---||Delhi||Plan to transfer 6 N corpn hosps to Centre to be taken up today||New Delhi: The executive wing of the cash-strapped North Delhi Municipal Corporation plans to place a proposal in the standing committee meeting scheduled on Wednesday for transferring all six hospitals (including medical colleges) to the central government. The proposal has been made on the ground that huge expenses are being incurred on salaries of doctors and staffers and other expenses, which the civic body is finding difficult to pay due to financial constraints. However, the standing committee members maintained that there wasn’t any such plan. “The commissioner has sent a proposal, which is likely to be tabled in the next standing committee meeting. But we are looking at alternatives to arrange for funds and pay salaries regularly rather than transferring the hospitals. In any case, since the trifurcation in 2012, we have been looking after their operations and maintenance successfully,” said standing committee chairman Jogi Ram Jain. “The corporation pays Rs 35 crore per month as salaries and other administrative expenses. The overall expenditure is Rs 350 crore, which includes pension (Rs 56 crore) and maintenance (Rs 40 crore),” said former mayor and councillor from Sadar Bazar, Jai Prakash. On Thursday, Delhi High Court had said the corporation did not exhibit a sense of urgency on considering the proposal of handing over its six hospitals and medical college to the Centre or Delhi government. It had warned that any default in timely payment of salaries and pensions would lead to attachment and sale of its properties. For payment of salaries at Hindu Rao (980 beds), Kasturba (450 beds), Rajan Babu (700 beds), Balak Ram (100 beds), Mrs Girdhari Lal (97 beds) and Maharishi Balmiki (150 beds) hospitals, the civic body had spent Rs 356 crore in 2020-21, Rs 344 crore in 2019-20 and Rs 370 crore in 2018-19. Leader of the House Chhail Bihari Goswami said there was no question of transferring the hospitals and medical college to the Centre or Delhi government. “We are considering various proposals to arrange for funds to overcome the crisis. We have paid salaries till July. We will soon take a decision regarding the demand for enhancement of dearness allowance and HRA. If we get all dues from Delhi government, then salaries can be paid on time,” he added. The south and east corporations had recently issued orders for enhancing DA and HRA, said a representative of Confederation of MCD Employees Unions. He added if this enhancement was not implemented, they would be bound to start protests. The union members claimed to have met the mayor, leader of the House and Opposition on this issue.||https://timesofindia.indiatimes.com/city/delhi/plan-to-transfer-6-n-corpn-hosps-to-centre-to-be-taken-up-today/articleshow/85780185.cms||Vibha Sharma
---||Nashik||Nashik: Police seize gutka worth Rs 80,000; 1 held||NASHIK: A man has been arrested by city police on charge of stocking gutka worth around Rs 80,000 and has been remanded in police custody for two days after he was presented in court. Police have seized the gutka that were packed in seven gunny bags along with the vehicle — all amounting too Rs 2.3 lakh. On Saturday night, the beat marshals from Upnagar police were carrying out routine patrolling when they found the 27-year-old accused, identified as Madhusudhan Chaudhary, moving outside his house in a suspicious manner. Subsequently, he was stopped for questioning. The accused, however, failed to reply to the queries of the policemen who got suspicious and went ahead to check the vehicle that was parked outside Chaudhary’s house. The banned substance was recovered from the vehicle following which Food and Drugs Administration (FDA) officials were called to inspect the seized goods.. The police have booked Chaudhary under various sections of the IPC.||https://timesofindia.indiatimes.com/city/nashik/police-seize-gutka-worth-rs-80k-1-held/articleshow/85777472.cms||---
---||Chandigarh||Rawat says Navjot, CM will fight polls together||Chandigarh: AICC incharge of Punjab affairs Harish Rawat on Monday said the party’s national and state-level faces, including chief minister Amarinder Singh and PCC chief Navjot Singh Sidhu, will lead Congress into the next assembly elections in 2022. Reacting to Congress MLA Pargat Singh’s remarks, Rawat told media persons, “I am not backing any individual but backing the Punjab Congress. As for the faces, the party has Sonia Gandhi, Rahul and Priyanka at the national level; and Amarinder Singh, Navjot Singh Sidhu, besides Pargat Singh himself, will be in the forefront. There is no reason to get impatient too soon on this count.” “I understand what to say when and what to do when,” he said, adding that he didn’t wish to engage with his party colleagues through the media. He said he had no regret about what he said about Sidhu’s adviser (Malwinder Singh Mali) as it was against the party’s policies. Last week, Rawat had said the party will contest the 2022 Punjab polls under the leadership of Amarinder. The statement was welcomed by the Amarinder loyalists. However, the party high command has not announced its chief ministerial face for the Punjab elections so far. “The CM and the PCC chief fight elections together. That is the tradition of the party. But it is the high command and the party leadership that decides on the chief minister. The PCC chief is the overall controller of the election. The chief minister is the person who is running the government and gives accounts of the implementation of the policies and decisions,” he said. Rawat also told a TV channel that his statement about the face of the party was interpreted differently by the media in Uttarakhand and Punjab. Pargat had said on Sunday that if Rawat is saying that the 2022 Punjab elections will be fought under the leadership of chief minister Amarinder Singh, then he should also tell when this decision was taken. Rawat is likely to visit Chandigarh in the coming days and speak to both Amarinder and Sidhu to make sure that the state leadership puts up a united face.||https://timesofindia.indiatimes.com/city/chandigarh/rawat-says-navjot-cm-will-fight-polls-together/articleshow/85782282.cms||---
---||Kolkata||Dealers on strike, no fuel sale today across Bengal||KOLKATA: The West Bengal Petroleum Dealers’ Association struck work across Bengal has decided to stick to their plan of daylong no-purchase-no-sale at fuel stations on Tuesday. Their protest is against oil marketing companies (OMCs) not heeding to their pleas of roll-back of ethanol blended petrol (EBP) during monsoon. Ethanol being hygroscopic attracts moisture from the humid air and rain and later settles into a separate layer. This layer of water in underground tanks and vehicle’s fuel tanks led to breakdowns the association members said. Customers often sought compensation from dealers for damage due to ‘adulterated petrol’, said Snehasish Bhowmik, vice-president of the association. The dealers also accused OMCs of short supply of fuel to petrol pumps. “A very large portion of our profitability goes in adjusting for the pilferage of fuel during transit which can be 1% of the amount of fuel loaded,” said Prasenjit Sen, joint secretary. The association will meet the transport minister on Tuesday. IOC in its statement said their dealers would not be part of the strike as of now. “The city has 21 company-owned stations which will be operational,” the statement said.||https://timesofindia.indiatimes.com/city/kolkata/dealers-on-strike-no-fuel-sale-today/articleshow/85780214.cms||---
---||Nagpur||ED raids 5 institutions of Sena MP Gawali||Yavatmal: The Enforcement Directorate (ED) on Monday raided five establishments linked to Shiv Sena’s Lok Sabha member from Washim-Yavatmal Bhavana Gawali. The raids were reportedly carried out on a complaint by BJP leader Kirit Somaiya who alleged irregularities to the tune of Rs100 crore by Gawali. The establishments raided include Utkarsha Pratishthan, Balaji Co-op Particle Board Factory at Vegaon in Risod tehsil of Washim district, BMS College and two other institutions. Terming the ED raids as vindictive, Gawali said it was an attempt to malign her image. “The BJP government at the Centre is targeting Shiv Sena leaders who raised voice against its policies,” she said. The Sena MP also demanded ED action against BJP MLA from Karanja Rajendra Patni, whom she accused of being a land shark. Gawali claimed she has lodged a complaint against Patni for amassing over Rs500 crore wealth through land grab. “The Maharashtra government has already started an investigation into it,” she said. “The ED is being used by the BJP as a tool to harass opposition leaders. They targeted Sena MP Sanjay Raut, notice has been served on transport minister Anil Parab and now my establishments have been raided,” said Gawali. “My establishments include educational institutions and how can these be raided without notice. Whatever I own is my ancestral property, unlike Patni, who is a known land-grabber,” said Gawali. A few days ago, Somaiya had claimed that Gawali supporters had thrown stones and ink at his car in Risod when he wanted to visit a factory there.||https://timesofindia.indiatimes.com/city/nagpur/ed-raids-5-institutions-of-sena-mp-gawali/articleshow/85782311.cms||---
---||Mangaluru||Unaware its a mock drill, PSI rushes to save victim||Mangaluru: The sincerity and swift action of a woman PSI was widely appreciated by the top brass of the city police, after she rushed to help a victim in distress- unaware that it was part of a mock drill. The PSI is Shobha, from Barke police station who is also known as a lady with a golden heart. Mangaluru City police on Saturday conducted 152 awareness meetings in ladies’ hostels, educational institutions and public places as part of an attempt to popularize the Emergency Response Support System (ERSS)-112 and reach out to the public, particularly women. Shobha told TOI: “Most staff members were assigned particular duties for the day, and I was at the police station. I received a call from the police control room asking me to go near Vishal Nursing Home as a lady was in distress. I got the victim’s number and contacted her. She spoke to me as if she was tensed and said that five people were teasing her. The Mysuru rape incident flashed into my mind, and I was praying that nothing unfortunate should occur here. I confirmed the victim’s location and told her to remain there,” she said. She along with ASI Dharmavathi and constable Kumar stepped out of the police station but realized that there was no vehicle at the station. “We immediately got into an autorickshaw and reached the spot to find city police commissioner N Shashi Kumar and inspectors interacting with students. I then realised that this was a demonstration to show how quickly police react. I almost went blank for a few seconds, because till then my only concern was to ensure the woman was safe. Once everything settled down, I was even felicitated,” she said. The PSI has been a powerlifter and an Ekalavya awardee.||https://timesofindia.indiatimes.com/city/mangaluru/unaware-its-a-mock-drill-psi-rushes-to-save-victim/articleshow/85777551.cms||---
---||Bhopal||Man held in bangle-seller case has Pakistan links on social media, says Madhya Pradesh home minister Narottam Mishra||BHOPAL/INDORE: Madhya Pradesh home minister Narottam Mishra on Monday said that one of the four men arrested for holding a protest outside a police station in Indore after the assault of a bangle seller has ‘Pakistan links on social media’, and that he is connected with Asaduddin Owaisi’s All India Majlis-e-Ittehad-ul-Muslimeen (AIMIM). "As per the evidence found, one of the arrested persons, Altamash Khan, who staged a protest at a police station after the bangle-seller incident, has links with Pakistan through WhatsApp and Facebook,” Mishra told reporters. “Objectionable material found with Khan was enough to disturb peace in Madhya Pradesh. Interrogation of the four arrested people is underway,” Mishra added.’ Indore SP Ashutosh Bagri steered clear of naming Pakistan or AIMIM. “Regarding who the four accused have connections with, there are countries that have been trying to damage India’s peace and order and there is a section that seeks to radicalize youth. Police and administration are tough on such people and we will foil their plans,” he said. Police are investigating this case very carefully, he said. “The number of accused will rise, but those who are innocent will not face any trouble,” he assured. “The four accused have been questioned and every call recording stored in their phones is being checked. We are also looking at all their WhatsApp messages and groups,” said the SP, adding that investigators have recovered deleted photos and data. “After analysis, all this we will have a clear picture of how deep their roots were,” he said. AIMIM, however, denies Altamash is a member of their organization. The party’s state president in-charge Dr Naeem Ansari and Indore district chief Shahrukh Hussain said there is “no office-bearer or worker named Altamash Khan in AIMIM”. “We don’t believe in staging protests or raising slogans. Our leader, Hyderabad MP Asaduddin Owaisi, talks about the Indian Constitution and we also work on the same line. We live in India and we have nothing to do with Pakistan or any other country,” said Hussain. Ansari said “IB officials” had approached him to check if Altamash was a member of his party. “He is not related to AIMIM in any manner,” he said. Altamash and three other men – Md Imran Ansari, Javed Khan and Syed Irfan Ali – have been booked for spreading inflammatory messages and conspiring to trigger riots in Indore after the bangle seller incident. They were allegedly in a group that had staged a protest at Banganga and Central Kotwali police stations, demanding action against those who had thrashed bangle-seller Tasleem. He was booked under Pocso Act the next day, and police also registered a case against those at the gherao of the police station. Home minister Mishra had said that Tasleem used a fake name to do business. “He has been doing business under a Hindu name though he belongs to a different community. He was selling bangles to womenfolk which caused the incident,” Mishra said.||https://timesofindia.indiatimes.com/city/bhopal/man-held-in-bangle-seller-case-has-pak-links-on-social-media/articleshow/85780198.cms||---
---||Chandigarh||Anurag Verma is Punjab home secy, Anurag Agarwal gets power||Chandigarh: The Punjab government has appointed 1993-batch IAS officer Anurag Verma as principal secretary of the home department with additional charge of principal secretary (elections). Also, 1990-batch IAS officer Anurag Agarwal, who earlier had the additional charge of the home department, would now be focusing on power, new and renewable energy sources, and serve as chairman-cum-managing director of Punjab State Transmission Corporation Limited. He has been given two additional responsibilities of science, technology and environment department and Tandarust Punjab Mission. Besides, 1993-batch IAS officer Ramesh Kumar Ganta has been posted as principal secretary (technical education and industrial training). The 1996-batch IAS officer Vivek Pratap Singh, who is principal secretary (personnel, vigilance, general administration and coordination), has been given the additional charge of parliamentary affairs. The 1997-batch IAS officer Veerendra Kumar Meena will be the administrative secretary of the department of higher education and languages. The government has also re-designated the 2003-cadre IAS officer Kamal Kishor Yadav as commissioner-cum-director information and public relations.||https://timesofindia.indiatimes.com/city/chandigarh/anurag-verma-is-punjab-home-secy-anurag-agarwal-gets-power/articleshow/85782437.cms||---
---||Goa||Goa: Hotels go to NGT against pollution board’s directives||PANAJI: After the Goa State Pollution Control Board (GSPCB) sought to levy environmental compensation on some hotels, which did not have functional organic waste treatment facilities, the hotels have approached the National Green Tribunal (NGT). They said there was no application of mind from the pollution control board when issuing the directives. The tribunal, in the matter, has issued notices to the GSPCB, seeking its say by October 8. The hotels have told NGT that the pollution control board has not taken full facts into consideration. They have told the tribunal that they were not operating at full capacity and so there is no question of treating massive amounts of waste. “In the light of the fact that only 10 rooms are operational from January 1, 2021, and there would not have been generation of organic waste and therefore, the imposition of environmental compensation on account of non functioning of organic waste converter could not arise at all. He (hotel owner) would further plead impugned proceedings of the respondent no.1 (GSPCB) exhibit non application of mind,” one hotel has told NGT. One hotel said that the GSPCB issued directives against it even though the Board was aware that the hotel was in the process of replacing its plant with a new one. “The hotel of the appellant have removed the existing organic waste composter on January 16, 2021, to make way for the new organic waste composter which was also reinstalled on February 10, 2021, and the fully functional nature of the compositing waste facility has also been confirmed by the engineering assistant appointed by the respondent no.1 (GSPCB) and the said vital facts have not been taken into consideration by the respondent no.1 before passing the impugned proceedings levying environmental compensation and hence prays for interference,” another hotel has told the NGT.||https://timesofindia.indiatimes.com/city/goa/hotels-challenge-pollution-control-boards-waste-management-directives-before-ngt/articleshow/85780241.cms||---
---||Agra||Protest after man dressed as Krishna stopped at Taj Mahal||AGRA: Members of little-known right-wing group, Rashtriya Hindu Parishad (Bharat), on Monday staged a protest near the west gate of the Taj Mahal seeking action against ASI staff member who denied entry to a visitor dressed as Krishna on Saturday. Vasant K Swarnkar, ASI superintending archaeologist (Agra circle), said that no promotional activities are allowed at any protected monument without prior permission. The entry was denied as per rules and regulations. On earlier occasions, people donning Ram dupatta were stopped from entering the historical monument.||https://timesofindia.indiatimes.com/city/agra/protest-after-man-dressed-as-krishna-stopped-at-taj/articleshow/85775054.cms||Anuja Jaiswal
---||Delhi||A hotspot every few kilometres in Delhi: Focus on winged friends during their special month||NEW DELHI: With the Big Butterfly Month-2021 to begin from September 4 with the theme of ‘habitat creation’, the focus is on setting up more butterfly hotspots within a distance of a few kilometres to provide a conducive habitat for increasing the population of the winged insects. The steps are also being taken to strengthen the butterfly corridor and to help butterflies travel across the city. So far, 67 butterfly habitats have been created in Delhi-NCR and over 50 host species have been planted at various sites. Experts say the population of butterflies is on the decline due to threats like use of pesticide, deweeding and ornamental gardens and hence, it is necessary to create butterfly hotspots. In an ongoing project, Bombay Natural History Society (BNHS) has been creating a corridor for butterflies by planting a variety of host plants at parks and gardens in various areas of Delhi-NCR to attract butterflies. During the month, the census of butterflies is also conducted. “The methodology is to collect data on species and record them on an annual basis to correctly identify gaps in the corridor and apply effective interventions. The interventions done are planting of native host plants to facilitate egg laying of butterflies, augmented by already existing seasonal flowers plantation done by various civic agencies and declaration of small wild patches left in these set locations across the corridor,” said Sohail Madan from BNHS. Data is also being collected on specific species and their ability to cross urban barriers like flyovers and six-lane roads present at some gap points. “We have observed that some bigger species of butterflies are able to cross flyovers and six-lane roads,” said Madan. Of the total 67 butterfly habitats developed, 10 butterfly parks are in schools and colleges, while 17 butterfly parks have been established in public parks. The remaining 40 butterfly habitats have been prepared in home gardens and terrace gardens. Experts said locals could attract butterflies in their garden at home by planting some common host species like Kadi patta, Aak or Madar, Vajradanti, Chulai, Lemon, Arandi, Patharchatta and Senna. Anil Kapur, a member of BNHS who created a butterfly habitat in the garden of his colony, said, “We first covered the muck present in the garden with sand and soil. We planted the host species and after some months, we sighted many butterfly species.” Plain Tiger, Common Grass Yellow, Mottled Emigrant and Common Emigrant are the common butterfly species which were sighted last year. While some rare sightings, including Dark Cerulean, Common Albatross, Striped Albatross, Common Shot Silverline and Common Mime, were also made in 2020. The butterfly month will conclude on September 30.||https://timesofindia.indiatimes.com/city/delhi/a-hotspot-every-few-kilometres-focus-on-winged-friends-during-their-special-month/articleshow/85780243.cms||Priyangi Agarwal
---||Agra||Criminal with Rs 75,000 reward shot dead in encounter by Agra police||AGRA: A wanted criminal carrying a reward of Rs 75,000 was shot dead in an encounter with Agra police on Monday after he escaped from custody by snatching a revolver from a policeman. He was being taken to his accomplice’s house to recover weapons when the encounter took place. According to police, as many as 146 criminals have been killed and 3,389 injured in encounters since March 2017 and the force has lost 13 of its personnel in such incidents. Giving details of the encounters in the state, ADG (law and order) Prashant Kumar said that 61 criminals have been killed in Meerut, 18 in Agra, 14 in Varanasi, 10 in Lucknow, and eight in Kanpur zone. Police said 40 criminal cases, including murder, kidnapping for ransom and robbery are registered against Mukesh Thakur, 44, who hailed from Rajasthan’s Baseri, at various police stations in UP and Rajasthan. He was involved in contract killing. In February 2021, the then IG (Agra range) had declared Rs 50,000 for his arrest and Rs 25,000 was declared by the additional director general of police, Rajasthan. In February this year, Thakur had looted a petrol pump in Agra’s Iradat Nagar. Giving details of Monday’s encounter, inspector general of police (Agra range) Naveen Arora said on a tip-off that Thakur was planning to commit a crime in Agra, a police team of SOG and surveillance were keeping a tab on his movement through electronic surveillance. Thakur was arrested on Sunday afternoon while travelling on a bike with an accomplice, Jitendra, on Rohta road. The duo was taken to Sadar police station. During interrogation, Thakur revealed that he was planning a murder and was going to his accomplice’s house to collect weapons. On Monday, the criminal was being taken to his accomplice’s house to collect the weapons when he pushed one policeman in the vehicle, snatched the service revolver and escaped. At least 12 police personnel in two vehicles were escorting him when he fled. Immediately the news was flashed and teams were formed to nab him. A police team surrounded Thakur but he opened fire in a bid to escape. In retaliation, police fired, injuring him. He was taken to SN Medical College for treatment but doctors declared him brought dead.||https://timesofindia.indiatimes.com/city/agra/criminal-with-rs-75k-reward-shot-dead-in-encounter-by-agra-police/articleshow/85775086.cms||Anuja Jaiswal
---||Bhopal||Attempts to disturb social fabric in Madhya Pradesh on: CM Shivraj Singh Chouhan||BHOPAL: Madhya Pradesh chief minister Shivraj Singh Chouhan said on Monday that attempts were being made to disturb the social fabric in the society in state and it has become necessary to stop the campaign against the BJP's ideology. Chouhan, while addressing a programme organised to mark the centenary year of party's founder member, late Kushabhau Thakre, announced to set up a training institute for BJP workers in his name. "Today there are many such elements in the society, in many areas, who want to break the society and there is a systemic campaign against our ideology in Madhya Pradesh. So, in this 'Sangathan Parv' (strengthening of organisation), we should involve full-time workers and work in areas where such disinformation is being spread so that the facts are known to all," said Chouhan without naming any political party. He further said that the birth centenary celebration of Thakre is a golden opportunity for the BJP to develop the government and the organisation as a model in the county. "There should be proper coordination between the government and the organization. We are doing many experiments through participation of workers in the government programmes so that government schemes should reach to the bottom in a proper way through the workers." The chief minister said that the government will further take up the work of the training institute being set up in the name of Kushabhau Thakre and develop it for the party workers so that they could be trained. He said, his (Thackre's) sacrifice, penance and virtuous thoughts will always inspire and guide the workers for the service of the nation and society. BJP state president Vishnu Dutt Sharma said that programmes will be held all over the state throughout the year during the birth centenary celebrations. "During Vistarak programme (to expand the party's ideology), 10,000 workers will work for 10 hours for continuous 10 days in the state. Party officials and workers will travel up to the booth level. A series of lectures based on the personality and work of Thakre ji will be organised throughout the year," said Sharma. Top party leaders including national joint general secretary Shiv Prakash, state in-charge P Murallidhar Rao, national general secretary Kailash Vijayavargiya, union minister Narendra Singh Tomar, chief whip in Lok Sabha Rakesh Singh, former chief minister Uma Bharti were present during the launching of the birth centenary celebrations of Thakre, among others. An exhibition focused on Thakre was also inaugurated in the BJP state head office on Monday. BJP offices across the state also held recitation of "Sunder Kand" to mark the occasion.||https://timesofindia.indiatimes.com/city/bhopal/attempts-to-distrub-social-fabric-in-state-on-chouhan/articleshow/85780245.cms||---
---||Mumbai||Maharashtra: After raid, Shiv Sena MP seeks ED action against BJP MLA||MUMBAI/YAVATMAL: The ED on Monday conducted raids at seven locations in connection with a money laundering case pertaining to alleged irregularities in a trust promoted by Shiv Sena MP Bhavana Gawali. Among the raided premises included offices of Jan Shikshan Sansthan NGO and Mahila Utkarsh Pratishan trust, Balaji Co-op Particle Board Factory and Risod Urban Co-operative Credit Society. Gawali is the president of the NGO, and both the institutions are situated in Washim district. The trust runs Ayurved College, Hospital & Research Center in Risod, which was also covered in the raid. The Sena MP also demanded ED action against BJP MLA from Karanja, Rajendra Patni, whom she accused of being “a land shark.” Gawali claimed she has lodged a complaint against Patni for amassing over Rs 500 crore wealth through land grab. “The Maharashtra government has already started an investigation into it,” she said. She filed the police FIR in last May in Washim about cheating of cash from her institution’s office in July 2019 against 12 persons, including former secretary of her NGO and trust, Ashok Gandole and chartered accountant (CA) Upendra Mule. Gawali alleged that Gandole, along with others, walked into the office of the institutions in July 2019 without permission and took Rs 7 crore cash along with documents like trust registration certificate and financial statements till 2018 after threatening the office manager. They also afterwards cheated the trust of Rs 11 crore more. Gandole had been working with institutions promoted by Gawali since 2008 and resigned in June 2019. She claimed in the police FIR that after her institutions’ auditor pointed out the irregularities to her, she formed a committee to inquire about the incident. The committee inquired with Gandole about the money, and he allegedly told them that he had given it to Mule. In her complaint, Gawli alleged that both the accused had threatened to file a false case to frame the institutes’ officials in case they approached the police. “My establishments include educational institutions and how can these be raided without notice? Whatever I own is my ancestral property, unlike Patni, who is a known land-grabber,” said Gawali. Recently, Union transport minister Nitin Gadkari had written a letter to CM Uddhav Thackeray mentioning demands for illegal money made by Sena leaders from highway contractors, particularly in Yavatmal-Washim, which is represented by Gawali in Lok Sabha. Gadkari said he would have to stop all work if such illegal activities continued.||https://timesofindia.indiatimes.com/city/mumbai/after-raid-sena-mp-seeks-ed-action-against-bjp-mla/articleshow/85782398.cms||Vijay V Singh
---||Pune||Janmashtami celebrations muted second year in row||PUNE: The usual joie de vivre associated with Janmasthami was missing for the second consecutive year on Monday as temples remained shut owing to the pandemic, forcing devotees to make do with online darshans and celebrations at home. Conspicuous by absence were the long queues outside the city Iskcon temples, a familiar scene on Janmasthami. “Though they cannot experience the rituals inside the temple, we have made efforts to ensure they can be a part of it online — right from the early morning broadcast of the aarti to the abhishek ceremony at midnight. Many devotees are calling us up and coming to the gate for darshan and we have to explain to them that government regulations need to be followed. People get angry, but we try to placate them by distributing prasad at the gate,” said Harivilas Das from the management at Iskcon Sri Govind Dham Nigdi, Ravet. “We had arranged a 3D immersive experience for those watching online,” said Jagannath Dham Das, from the Iskcon Pune communications department. “September 1 marks the 125th birth anniversary of our founder A. C. Bhaktivedanta and we had big celebrations in mind, but due to the pandemic we are strictly following safety protocols. Cultural activities such as drawing competitions, quiz about the founder’s life, dance, drama, music performances and so on had been organised all week as a part of our Krishna Fest. We will also release videos of the founder’s life to commemorate his 125th birth anniversary. To mark the occasion, the Government of India will release a commemorative coin of Rs125, made of silver and copper, in the honour of our founder along with a booklet on the contribution and achievements,” he said. Meanwhile, the city unit of the BJP staged an agitation in front of the Kasba Ganpati temple on Monday as part of their statewide protest to demand opening of temples.  “All other establishments are open as part of the break the chain policy, but only temples have remained shut. The state government must open the temples. Guidelines for reopening of temples can be drafted and issued accordingly, so that social distancing norms are followed,” said Chandrakant Patil, state unit chief of the BJP. There were many who celebrated the festival at home. Rekha Agarwal, a resident of Mangaldas Road, said, “We had prepared Krishna’s favourite foods, including makhan mishri, which was made with butter and sugar, as well as panjiri made with flour, sugar and lots of dry fruits.” Priyanka Ramaiya, a resident of NIBM Road, dressed her toddlers in Radha-Krishna costumes to make them understand the concept of the festival. “All of us also listened to the story behind the festival.” (With inputs from Prasad Kulkarni)||https://timesofindia.indiatimes.com/city/pune/janmashtami-celebrations-muted-second-year-in-row/articleshow/85780302.cms||Anjali Jhangiani
---||Bhopal||Madhya Pradesh govt not addressing power crisis: PCC chief Kamal Nath||BHOPAL: Former chief minister and PCC chief Kamal Nath on Monday said that power crisis in Madhya Pradesh is deepening with rural areas and agriculture sector being the worst-hit by unscheduled cuts of stretching several hours daily. Taking to Twitter, Nath said that shortage of coal has affected the generation in thermal power stations in the state and some of them are on the brink of closure. Despite an increasing gap between demand and supply of power, the state government is not addressing the issue, he said. During the Congress regime, power crisis was never allowed to crop up in the state and people were also provided cheap electricity. On the other hand, people are today plagued by the power crisis and highly inflated electricity bills. The veteran Congress leader threatened a state-wide agitation if the prevailing power crisis is not tackled and inflated electricity bills are not checked. Later, state Congress media vice-president Bhupendra Gupta in a press statement claimed that unscheduled power cuts amounting to 1300 MW or more are in effect in the state and 9 out of 16 power generation units of MPEB are defunct. He said that power generation units in the public sector are being shut and power is being purchased from private companies at costly rates. Gupta, while referring to figures of the power discoms, said that on Sunday, there were unscheduled power cuts amounting to 1363 MW and on Saturday it was even more-1708 MW.||https://timesofindia.indiatimes.com/city/bhopal/govt-not-addressing-power-crisis-nath/articleshow/85780281.cms||---
---||Nagpur||Mock NAAC panel shows mirror to Ngp varsity, grants ‘B’ grade||Nagpur: The mock National Assessment and Accreditation Council’s (NAAC) panel, constituted for pointing out deficiencies in Nagpur University, had awarded a poor ‘B’ grade to it, as per its officials. One of the oldest universities in India, NU is without any grade now after its validity expired on December 9, 2019, due to official indifference. In 2014, NU was awarded ‘A’ grade with 3.08/4 CGPA. The original NAAC team from Bengaluru, however, would be visiting NU from September 2 to 4. It would visit all departments and conducted colleges and interact with the students, vice-chancellor Subhash Chaudhari told TOI. According to NU officials, the mock NAAC team, consisting of one retired and one current VC from outside Maharashtra along with one member from MP, visited various departments and conducted colleges. The panel found the facilities highly inadequate and noted that there was lack of research activities in most of them, and number of patents filed were meagre. NAAC coordinator Smita Acharya refused to comment stating that she was not authorized to talk to the media on any issue. In its report, the mock panel comprising former VC from Aurangabad and current VC from Karnataka universities also pointed out huge vacancies in all NU departments and colleges, thereby severely affecting academic performance and research activities. Refuting that the mock panel had awarded poor grades to NU, pro-VC Sanjay Dudhe told TOI that it was constituted to find discrepancies and suggest remedial measures. “After their suggestions, we have brought out changes as suggested by them. We are trying our best to achieve top grades,” he said. NU officials said the mock panel also suggested to cleanse the campus, as grass and bushes were seen everywhere due to rains and the premises looked unkempt. Even many departments lacked adequate facilities and equipment for research activities as required for securing top grade. “We have given a facelift to the campus as per the mock panel’s suggestions. We are aiming for achieving top grades,” they said. NU to ask engg colleges to restore salaries in 8 days After being forced by Management Council (MC) members, Nagpur University (NU) would be sending letters to all engineering colleges to pay salaries of their teaching and non-teaching staff within eight days. NU also decided to extend dates of undergraduate admissions after MC members made a demand for it. Now, the admission would be made till September 30. The VC remained non-committal about reinstatement of six teachers sacked by Priyadarshini Group of Institutions for “revealing” the reality to the visiting MC panel. The VC told members that the university didn’t have powers to direct private colleges to reinstate their sacked staffers. It was decided to seek a comprehensive report from the college concerned within three days with valid reasons for sacking of teachers, as per the officials.||https://timesofindia.indiatimes.com/city/nagpur/mock-naac-panel-shows-mirror-to-ngp-varsity-grants-b-grade/articleshow/85777658.cms||Vaibhav Ganjapure
