---||Lucknow||Uttar Pradesh CM is ‘panna pramukh’ in Gorakhpur City’s booth||LUCKNOW: Chief minister Yogi Adityanath is the `panna pramukh’ (in charge of a page in a voter list) for booth No 246 in the Gorakhhpur City Vidhan Sabha constituency, where he is registered as a voter himself. Being the panna pramukh he will reach out to those voters who have their names on the same page with him. He will not be the only panna pramukh for that booth because the voter list may be long. Depending on the number of pages the voter list has, there will be one panna pramukh for every page. In that case, a booth may have multiple panna pramukhs whose ultimate job will be to sway the voter in the party’s favour by telling them about the welfare schemes of the BJP government at the centre and in the state and other achievements that brought laurels for the country, nationally and internationally. “If there are more than one party functionaries who have their names figuring on the same page of the voter list, the senior most will have the responsibility,” said a party functionary. A page of the voter list has about 60 names and that will add up to around 12 families. Like chief minister Yogi Adityanath, every MP, MLA and office-bearer of the party will be a panna pramukh for the booth where he is registered as a voter. In Gorakhpur, former Union minister and MP Shiv Pratap Shukla, MLA Dr Radha Mohan Das Agrawal and mayor Sitaram Jaiswal are also the panna pramukhs for the booths where they are registered as voters. At a time when most of the political parties in the state are trying to reach out to voters and it’s the lack of an organizational set-up that might make it a little difficult for them to do so, state BJP has its vast army of foot soldiers, elected people’s representatives and popular leaders of the national stature as its biggest strength. The party has a strength of 50 lakh `panna pramukh’ in a state which has around 1.6 lakh booths. With that, the state BJP will go to forge a man-to-man, door-to-door connectivity with voters. The party’s’main bhi panna pramukh’ campaign was launched on October 8 when the state party president Swatantra Dev Singh assumed the responsibility for his booth to start the campaign. The state BJP, which has already gone micro in its election strategy since 2014, has harped big time on panna pramukhs. “Prior to this, panna pramukhs were appointed a few days ahead of the elections and it was never with such a bang,” said the party leader. It was decided in the executive committee meeting of the state BJP held in March that panna pramukh will be a permanent appointee. A panna pramukh is a booth level functionary. Each of them have been verified by the party. And, they will have a key role in the party’s membership drive which might be started soon to add new members. As part of its micro-management and micro-planning, the state BJP has made booth the centre of its focus. The party is appointing key functionaries at the booth level besides having a 21-member booth level committee at every booth.||https://timesofindia.indiatimes.com/city/lucknow/uttar-pradesh-cm-is-panna-pramukh-in-gorakhpur-citys-booth/articleshow/87230538.cms||Neha Shukla
---||Pune||IMD associates delayed monsoon withdrawal to increasing convective rainfall, sea temperatures||PUNE: The IMD has in its latest study decoded the delayed monsoon withdrawal from India in the recent years associated with the increasing convective rainfall in parts of the country and also the Indian seas getting warmer in the last two decades. The example of this was the intense rain from a retreating monsoon that recently battered Uttarakhand and Kerala. The India Meteorological Department (IMD) study was recently published in a reputed international journal, “Pure and Applied Geophysics” by Springer. In its 40-year analysis (1980 to 1999 and 2000 to 2019), the IMD has found a warming trend over the Indian seas in the recent two decades. Senior scientist D R Pattanaik from the IMD, also the chief researcher for the study, told TOI, “The mean sea surface temperature over the north Indian Ocean has been higher during the last two decades in comparison to the 1980-1999 period . The inter-annual variability of sea surface temperatures shows a significant increasing trend over both, the Arabian Sea and the Bay of Bengal with a comparatively higher rate of increase over the Arabian Sea.” He said, “Another aspect that is very clearly seen is that the increasing trend of sea surface temperature over the north Arabian Sea has a slightly higher rate (0.09 degrees C/decade) compared to the corresponding increase in the sea surface temperature trends over the north Bay of Bengal (0.07 degrees C/decade). Similarly, the rate of increasing trend of sea surface temperature over south Arabian Sea (0.11 degrees C/decade) is also higher compared to that over south Bay of Bengal (0.09 degrees C/decade).” The study further noted that the increasing trend of sea surface temperature, particularly over the north and south Arabian Sea, was associated with a decreasing trend of longwave radiation over the study regions, which they correlated to increased cloud cover, causing a rise in convective rain events. Associated with this, convective rainfall (intense rain spells with thunder, lightning) has also increased during the last two decades over the region associated with the increase of moist convective instability. The analysis also indicated that there is a rapid progress of monsoon to the north after its onset over the southern tip of India, leading to early monsoon onset over northern India along with delayed withdrawal of monsoon from northwest India during the recent two decades (2000 to 2019). This is due to the increasing convective activity over the north Arabian Sea and neighbourhood during the onset and withdrawal phases of monsoon. The study also found an increase in convective rainfall over north Arabian Sea, particularly during the onset phase of June, leading to a rapid progress of monsoon to the north after the onset over southern tip of India. Similar increase in convective rain over both the north and south Arabian Sea was also noticed during the withdrawal phase of September in the recent period, leading to the delay in withdrawal of monsoon from northwest India in recent time. Pattanaik told TOI that earlier studies had already established that heavy rainfall events increased in southwest monsoon season from June to September, associated with the increasing trend of moist convective instability. This year too, commencement of monsoon withdrawal from extreme northwest India began on October 6 as against the normal date of September 17. As on Saturday, monsoon was yet to withdraw from parts of peninsular India as against the normal exit date of October 15.||https://timesofindia.indiatimes.com/city/pune/imd-associates-delayed-monsoon-withdrawal-to-increasing-convective-rainfall-sea-temps/articleshow/87230762.cms||Neha Madaan
---||Meerut||Cong kickstarts ‘Pratigya Yatra’ from Behat in Saharanpur||Muzaffarnagar: Congress kick-started its ‘Pratigya Yatra’ from Mata Shakumbhari Gate in Saharanpur on Saturday. The yatra, led by party leader Acharya Pramod Krishnan, will cover seven assembly constituencies of the district over the next two days and also various districts of western UP, ending on November 1 after reaching Mathura. While interacting with the media, Congress leader Muzaffar Ali Naqvi said, "The yatra has been started to create mass awareness against BJP misrule. The same yatra was kicked off in Barabanki, Varanasi and Saharanpur collectively on Saturday. Congress has worked to provide women a respectable status in society. This is reflected in the party’s promise to provide 40% tickets to women in the next assembly elections in UP.” Congress national secretary Imran Masood added, "We aim to bring good governance by ending BJP's misrule. Congress does not indulge in caste politics and is a party of all castes and religions. Through the yatra, we will be spreading the message of development for farmers and labourers.”||https://timesofindia.indiatimes.com/city/meerut/cong-kickstarts-pratigya-yatra-from-behat-in-saharanpur/articleshow/87230163.cms||Mohd Dilshad
---||Kochi||Dissolve CWC, says Satheesan||Thrissur: Opposition leader V D Satheesan on Saturday demanded dissolution of the child welfare committee (CWC) for allegedly violating the legal procedures in the reported adoption of the baby claimed to be the child of Anupama in Thiruvananthapuram. Satheesan alleged that the CPM activists and leaders were taking law into their hands, and this was the reason why a mother had to launch a fast to get her own child back in front of the secretariat, despite the fact that she is a former SFI activist. Satheesan told reporters at Irinjalakuda that the CWC had indulged in blatant violation of the laws and procedures prevailing in the country in relation to child adoption. The Government of India has issued a notification on the process and procedures to be followed for adoption of babies, as part of the Juvenile Justice Act. “It is an elaborate procedure. But all these procedures and rules have been violated in the case of the adoption of the baby of Anupama. The CWC officials have no right to remain in that position even for a single minute. This adoption is a criminal offence, and those involved should be punished after thorough investigation,” he said. “The mother of the baby had complained to various leaders like P K Sreemathi and Anavoor Nagappan. Sreemathi has conceded that she had alerted the chief minister’s political secretary. The complaints had reached the CM’s office as well as the offices of the ministers of social justice and child welfare, the police, as well as the top leaders of the CPM. The police did not even register an FIR. All of them had remained silent then, and now the CPM secretary, the minister for child welfare and others are pretending to be acting because the issue has received media attention. Where were all these people six months ago when the complaint was originally raised. Several CPM leaders were involved in the manipulations related to the adoption of Anupama’s baby,” Satheesan alleged.||https://timesofindia.indiatimes.com/city/kochi/dissolve-cwc-says-satheesan/articleshow/87230781.cms||---
---||Kochi||MVD to digitalize route mgmt system for buses||Kochi: The motor vehicles department (MVD) in Ernakulam has decided to digitalize time sheets and routes of all stage carriage vehicles (buses) in Ernakulam RTO limit. The move is expected to help authorities while issuing new route permits to buses. Once implemented, all details regarding buses can be available just in a click . “When a bus operator approaches the vehicles department for a new permit, we have to go through all the records of other buses on that route and it is a time consuming process. With the digitalization, we can know the interval between the services of buses on that route. We can issue new permit without disturbing the timing of other buses. For example, if a bus is operating from Kochi to Kodungallur at 9am and the second one at 9.30am, we can issue a permit for a new bus at 9.15am, which will help passengers,” said an MVD official. It will also help to track a bus immediately if it failed to follow the time and route, if a passenger complains. However, officials said that records of many buses, which have been operating for many years, might have been lost and records of only 80% of buses can be digitalized. M B Sathyan, general secretary of private bus operators’ association, said around 1,200 buses operate in Ernakulam RTO limit and many are not conducting services due to financial crisis caused by the Covid pandemic. Though private buses have resumed service, many either suspend service before afternoon or midway on many days due to poor passenger turnout.||https://timesofindia.indiatimes.com/city/kochi/mvd-to-digitalize-route-mgmt-system-for-buses/articleshow/87230159.cms||T C Sreemol
---||Hyderabad||TRS working president K T Rama Rao calls Telangana BJP MPs ‘accidental, incidental’||HYDERABAD: On a day when the BJP released a charge sheet against seven years of TRS rule in Telangana, TRS working president K T Rama Rao called the four BJP MPs who got elected from the state in 2019 as ‘accidental and incidental MPs’. Speaking to TOI exclusively ahead of TRS’ celebrations of completing 20 years, KTR refused to accept that his party’s biggest challenge comes from the BJP. “For those who are saying BJP is growing in Telangana, remember that they did not secure their deposit in Nagarjuna Sagar byelection and lost their sitting MLC from Hyderabad,” he said. “In the 2018 polls, of the 119 seats contested, they lost deposits in 105.” “There is a saying ‘Addimar Guddi Debba’ which means it happens just accidentally. In BJP’s case, it is no different and helped them get four seats in Lok Sabha. In Dubbak too the BJP won with a 1,000-vote majority because of confusion over symbols,” he added. He opined people in public life should maintain dignity. “But some leaders use objectionable language against our CM. They should know that every action has equal and opposite reaction,” he said.||https://timesofindia.indiatimes.com/city/hyderabad/ktr-calls-state-bjp-mps-accidental-incidental/articleshow/87231256.cms||Koride Mahesh
---||Hyderabad||Hyderabad gets glimpse of rare coins, stamps after 80 years||HYDERABAD: After a gap of 80 years, Hyderabad saw a rare collection of ancient coins and currency notes from different countries on display on Saturday. This was courtesy an exhibition organised by the Hyderabad Philatelic and Hobbies Society in association with the Numismatic Society of India here. People from different parts of the twin states showcased their collection of rare coins and currency. Also on display was the currency of erstwhile Hyderabad: “The fact that back in the day people took immense pride in our heritage is evident from Charminar being very prominent in the coins. Temples, dams and other heritage structures were also common in the currency. It is a great feeling of joy and satisfaction that after 80 years this event is being conducted in Hyderabad. This conference last happened in Hyderabad in the year 1941,” said Anuradha Reddy, co-convener, INTACH Telangana. Meanwhile, the 103rd annual conference of Numismatic Society of India held at the Salarjung Museum also transported people to the olden days and educated them about the usage of the money then. JP Dash, chief general manager at India Government Mint said, “The event has received an overwhelming response. People from different places have arrived and exhibited rare collections. It is also hidden history and heritage.” One of the participants, Shaik Ibrahim from Hyderabad, who came with Nizam era coins, notes and stamps said, “I have presented Hyderabad’s history in stamps, postal stamps, revenue stamps and stamp papers. I exhibited two frames here.”||https://timesofindia.indiatimes.com/city/hyderabad/city-gets-glimpse-of-rare-coins-stamps-after-80-years/articleshow/87230775.cms||---
---||Delhi||Firing at Cantt after affair row||An Army personnel was arrested for allegedly shooting at a hawaldar’s residence in the Delhi Cantt, sources said. The accused had suspicions that his wife had an affair with a neighbour and had a fight with him on Wednesday while intoxicated. Then he came back to his house and shot at the neighbour’s house from his balcony. No one was injured. TNN||https://timesofindia.indiatimes.com/city/delhi/firing-at-cantt-after-affair-row/articleshow/87231326.cms||---
---||Hyderabad||Telangana Rashtra Samithi has reinvented itself in past 20 years: KT Rama Rao||HYDERABAD:  The Telangana Rashtra Samithi, which was founded 20 years ago on the banks of Hussainsagar (Jala Drushyam) with the sole motive of achieving a separate Telangana state, has emerged as a major political force in the state. As the party celebrates its plenary on Monday, party working president KT Rama Rao speaks about its journey and future plans with Koride Mahesh. Excerpts from the interview.How do you see the two-decade journey of TRS?In the history of united Andhra Pradesh, only two parties have successfully been able to capture the hot seat (CM’s post) and win the laurels of the people. One is NT Rama Rao’s TDP which, of course, is irrelevant in Telangana now and the other party is KCR’s TRS. We started with the goal to achieve separate statehood for Telangana and later transformed into a political party. Telangana’s welfare schemes and performance have become a benchmark for the entire country and legislators of neighbouring states are asking their governments to implement Telangana’s schemes in their states or merge the areas with Telangana. Isn’t it time for the TRS to reinvent itself now that Telangana has been achieved?In fact, we have successfully reinvented ourselves in the past few years. We have proved our administrative capabilities in the last seven years. TRS has proven that both development and welfare can go together. There was a smear campaign against the TRS during the separate statehood movement. We said we are dividing geographically but not as a people. Even those who settled here from various parts of the country support us now. KCR has already made it clear that the government is not going for an early poll. It seems that the party is bringing in structural changes in the next few months. You have openly admired DMK’s organisational structure in Tamil Nadu.There are certain aspects of DMK’s structure that I would definitely like to incorporate in TRS. For instance, they have a party office at every village and their workers are extremely loyal to them. They have survived for 65 to 70 years continuously and become an institution. That is how we would like to see TRS grow in Telangana - it should grow beyond the individual. In the next eight to nine months, TRS is planning many organisational activities like holding training camps for all MLAs, MPs, MLCs and other leaders in a phased manner. We also plan to inaugurate our party offices at the taluka level and then go down to the village level. KCR spoke about the federal front before 2019 Lok Sabha polls. There is no mention of it now.We spoke about the federal front to bring all like-minded parties to protect the federal fabric of the country and strengthen it. Unfortunately, we could not get the expected seats (in Lok Sabha) and BJP came to power. However, our main focus is on Telangana and its development. Even if you ask DMK’s Stalin, YSRC’s Jagan, BJD’s Naveen Patnaik and TMC chief Mamata Bannerjee, they will say their first priority and focus will be Tamil Nadu, AP, Odisha and West Bengal. Congress has alleged that KCR moves closely with PM Narendra Modi and home minister Amit Shah and supports them in approving crucial laws in Parliament but criticises them in Telangana. TRS is maintaining some constitutional obligations and our CM meets the PM and HM on state’s interests and projects and to demand implementation of promises made in the AP Reorganisation Act. But, we have never compromised on the state’s interests and never hesitated to criticise the Centre. The BJP government is discriminatory when it comes to Telangana’s projects. For instance, they did not give us the industrial defence corridor. We had asked for national status to Kaleshwaram project, but the Centre gave the national status to Bhadra project on upper Krishna. We asked for a rail coach factory in Kazipet, which was given to Latur. I say once again, government-to-government relations have got nothing do with politics. You seem to be encouraging young leaders after the debacle in Dubbak.That is not correct. We have always encouraged youth. KCR gave tickets to youth leaders like Balka Suman, Gadari Kishore and Vemula Prashanth Reddy. Many young leaders, like Harish Rao and myself, emerged because of KCR.||https://timesofindia.indiatimes.com/city/hyderabad/trs-has-reinvented-itself-in-past-20-years-ktr/articleshow/87231103.cms||Koride Mahesh
---||Hyderabad||Ganja growers will lose govt sops, warns Telangana CM K Chandrasekhar Rao||HYDERABAD: In a stern warning to ganja cultivators, chief minister K Chandrasekhar Rao said on Saturday that government will immediately stop extending benefits like Rythu Bandhu, Rythu Bima, free power, etc., for such offenders. Toughening his stand, the CM said apart from arresting the cultivators and taking a strict legal action, the government would cancel their Recognition of Forest Rights (RoFR) land pattas. At a review meeting with district collectors, forest and revenue officials on podu land and protection of forest land at Pragati Bhavan on Saturday, KCR said 87 per cent of encroachment of podu land was reported from 12 districts of the state. Bhadradri Kothagudem, Kumaram Bheem Asifabad, Adilabad, Jayashankar Bhupalpally, Kamareddy, Khammam, Nirmal, Warangal, Nalgonda and Nizamabad seen huge encroachments of podu land. He asked the officials to accept claims on podu land between November 8 and December 8 as promised in the legislative assembly. “The claims should be accepted from tribals doing podu land cultivation. Before November 8, a preparatory meeting will be held.” KCR asked the officials to constitute village committees as per the RoFR Act. A nodal officer will be appointed for two to three villages and an RDO at the sub-division level and collector at the district level will monitor the process. The chief minister said a stretch of 10 acres of forest was much more precious than lakhs of trees. “One may plant crores of trees under the social forestry programme but it can never match a forest.” The forest revival programme should be implemented in all the districts on the lines of Gajwel. Directing the collectors to convene an all-party meeting on the podu land issues and protection of forest land, the CM said there should be a unanimous opinion on extending RoFR to those already doing podu cultivation.||https://timesofindia.indiatimes.com/city/hyderabad/ganja-growers-will-lose-govt-sops-warns-kcr/articleshow/87231273.cms||Koride Mahesh
---||Hyderabad||Civic staff inspect Jawaharnagar dump yard, to use drones to keep stench in check||Hyderabad: Officials of the municipal administration and urban development (MA&UD) department along with GHMC have decided to use drones at Jawaharnagar dump yard to address the issue of foul smell emanating from the facility. The drones will be used to spray the area, to keep the stench in check. This decision was taken after an inspection conducted at the dump yard by MA&UD special chief secretary Arvind Kumar, GHMC mayor Gadwal Vijayalaxmi and commissioner Lokesh Kumar on Saturday. The orders for inspection were issued by MAUD minister KT Rama Rao after the residents from the surrounding area reached out to authorities for a permanent solution, earlier this week. “Inspected and reviewed Jawaharnagar dump yard as directed by minister @KTRTRS today. Immediate action points – drones to take up spraying immediately, bring down pile up stocks among others. (sic),” Kumar tweeted. TNN||https://timesofindia.indiatimes.com/city/hyderabad/civic-staff-inspect-jawaharnagar-dump-yard-to-use-drones-to-keep-stench-in-check/articleshow/87231071.cms||---
---||Hyderabad||28k deleted from list post-SC order||Secunderabad: While there are 1.29 lakh registered voters across eight civilian wards of SCB, the fate of close to 28,000 voters hangs in balance. This, after their names were deleted from the voters list, keeping with the Supreme Court order of 2018. The order stated that people who have illegally built houses on defence land will not be given the right to vote in Cantonment Board elections. “It is over five decades ago that these people put up temporary huts (shelters) on open lands as they did not have idea that this property belonged to the defence. Gradually, they built some permanent structures on the same premises too,” said an official from SCB’s engineering wing. Though several attempts were made by former SCB ward members, urging the MoD to recognise them as voters and enrol their names on the voters list, their efforts failed to yield any result. “After the SC issued orders to remove their names from the voters list, did these people realise they have encroached upon defence land. But now we can't do anything, except follow SC orders,” the official added. TNN||https://timesofindia.indiatimes.com/city/hyderabad/28k-deleted-from-list-post-sc-order/articleshow/87231053.cms||---
---||Hyderabad||Hyderabad: Murdered man’s body found in car at Hayathnagar||HYDERABAD: A 46-year-old man was found murdered inside an abandoned car in Hayathnagar on Saturday. A street vendor who saw the body inside the car alerted the Hayathnagar police, following which the police rushed to the spot. It is suspected that the victim’s wife and brother are behind the murder. Hayathnagar police said that the victim, a lorry driver, died after he was allegedly attacked on the head and his throat was slit with a sharp-edged weapon. Based on the Call Data Records (CDR) of the victim and CCTV footage, police came in touch with a lorry owner, who provided the details about the victim’s family. The family later identified the victim. Police said the victim was last seen in the company of his brother. During investigation, police found out that the victim had suspected his wife of having a relationship with his brother. “It looks like the victim’s wife and his brother conspired to kill him. The victim was invited by his brother for a drink. The suspects made the victim drink until he fell asleep. The accused took the victim to Batasingaram forest and killed him. They then took the body to Hayathnagar main road, parked the vehicle and fled,” police told TOI. Police said that the suspects are being interrogated about the murder. Police said the victim was last seen in the company of his brother. During investigation, police found out the victim suspected his wife of having a relationship with his brother||https://timesofindia.indiatimes.com/city/hyderabad/murdered-mans-body-found-in-car-at-hayathnagar/articleshow/87231074.cms||---
---||Mumbai||Anil Deshmukh case: Delhi HC refuses bail to CBI cop, advocate||NEW DELHI: The Delhi High Court has dismissed bail pleas of CBI official Abhishek Tiwari and an advocate, who were arrested in connection with an alleged leak of the investigative agency’s preliminary enquiry (PE) report in a corruption case against former Maharashtra home minister Anil Deshmukh. The high court said it was not inclined to grant relief as the investigation is at its initial stage. It said it is settled law that the court has to keep in mind not only the nature of accusations but also, if there exists reasonable apprehension of the evidence being tampered with, bail may be refused. “The allegation in the present FIR is rather based on tampering of the evidence; thus considering the initial stage of investigation, I am not inclined to grant bail to the petitioners herein, at this stage. The petition(s) stands dismissed,” Justice Yogesh Khanna said. The court passed a common order on the bail pleas of Tiwari and Nagpur-based advocate Anand Dilip Daga. The CBI had registered a case against its sub-inspector Tiwari, advocate Daga, who was working as a lawyer for Deshmukh, and others on various allegations, including illegal gratification. Daga was arrested for allegedly trying to subvert the Bombay high court-directed PE against Deshmukh. A report of the PE, purportedly giving a clean chit to Deshmukh, was leaked earlier, causing embarrassment to the agency. The counsel for the two accused submitted that only four days remand was given to the CBI and thereafter, the trial court had refused further remand. However, the two men have been in custody for 40 days, and yet the agency did not even file an application for interviewing them, the counsel argued, adding that hence, the accused are not required for further investigation and ought to be granted bail. The CBI told the court that no investigation can proceed if the accused’s lawyer and the investigating officer join hands to benefit someone. The investigation is still at its initial stage and the accused may influence the investigation and tamper with the evidence and shall stall the proceedings, if allowed to be released on bail at this stage, the agency said. “Attempts by Anil Deshmukh’s team were in contempt of the Bombay high court which had directed that all concerned should fully cooperate with the CBI while conducting the PE. In this case, it has appeared that Deshmukh’s team tried to subvert the PE,” the CBI had said. The CBI had booked Deshmukh and others for criminal conspiracy and corruption. The FIR alleged that Deshmukh “and others” exercised undue influence over the transfer and posting of officials. Allegations against Deshmukh had surfaced after the removal of former Mumbai police chief Param Bir Singh.pti||https://timesofindia.indiatimes.com/city/mumbai/anil-deshmukh-case-delhi-hc-refuses-bail-to-cbi-cop-advocate-in-mumbai/articleshow/87231932.cms||---
---||Ahmedabad||Ahmedabad: Bopal youth’s social media account held to ransom||AHMEDABAD: A social media account of a 28-year-old man, a resident of Bopal, was hacked and the hacker demanded Rs 7,000 to return control of the account. When the youth refused, the hacker posted an obscene picture of an unknown woman on his account. A complaint in this regard was lodged at the Ahmedabad (rural) cybercrime police station. The youth stated that the social media account in question was about two years old and he had posted photographs on it. He said that on May 31, he got a call message saying his account was hacked and if he wanted to get control of it back he shoudl pay Rs 7,000. The hacker even provided his UPI ID: sharadpatel18649@okicici. The complainant stated that the hacker threatened to post obscene pictures from his profile and to defame him. The complainant lodged an FIR on Friday and produced screenshots of his chat with the hacker. In another complaint at the Ahmedabad (rural) cybercrime police station, a 19-year-old resident of Dholka stated that an unknown person was harassing him after hacking into his account by sending messages to the complainant’s mother and sister. The perpetrator also shared their mobile numbers and was harassing them. The complainant stated that this person had created two IDs: shaan-radhanpuri_07 and nawab.zade.23. Police registered an FIR and are investigating further.||https://timesofindia.indiatimes.com/city/ahmedabad/bopal-youths-social-media-account-held-to-ransom/articleshow/87230798.cms||---
---||Hyderabad||Still no clarity on Secunderabad Cantonment Board polls, photo electoral rolls||SECUNDERABAD: It’s been a year since the Secunderabad Cantonment Board completed its five-year tenure. Yet, there is still no clarity on just when the elections to this body will be held next. This, even as neighbouring GHMC has already conducted its polls, as per schedule. Not only has the ministry of defence (MoD) not issued an election notification so far for SCB, it has also not clarified how the polls will be conducted — on party lines or on free symbols. In fact, post the Assembly and Lok Sabha polls, there has been a growing demand among major parties to conduct the ensuing SCB polls on party lines. This apart, there is another demand that continues to remain unfulfilled — of photo electoral rolls “It is the most important thing that MoD has to implement in the ensuing elections to avoid foul play,” said B Venugopal, a retired railway employee, who has participated in four Board elections so far. “When the photo electoral rolls are being implemented by the Election Commission of India (ECI) for both Assembly and Lok Sabha elections then why is MoD not implementing the same for Cantonment Board elections in the country,” asked M N Prakash, an IT professional. He could not cast his vote in the last elections as somebody had utilised it. To avoid this duplication of voters and ensure that Cantonment Board elections take place smoothly, MoD must issue the orders to the SCB, some voters in ward no-VI said. “Photo IDs are important to maintain transparency,” said a first-time voter. When asked about the polls, SCB officials said that they are ready to conduct it as soon as they get a go-ahead. “We have completed the process of final electoral rolls and short-listed polling stations. We are absolutely ready to conduct Board polls,” said an official adding, “Implementation of photo electoral rolls in the ensuing elections is a decision that has to be taken by the MoD.” The SCB has a voter base of 1.29 lakh. Further, in its new Cantonment Act, 2020 MoD has proposed that elections will be held for the post of vice-president too.||https://timesofindia.indiatimes.com/city/hyderabad/still-no-clarity-on-scb-polls-photo-electoral-rolls/articleshow/87231039.cms||Sunil Mungara
---||Hyderabad||Residents unite to fight air pollution along IT corridor||Hyderabad: Vexed with pungent smell from industrial units in Bachupally, residents from over 30 colonies and gated communities from western corridor have now united to fight against the air pollution menace that has remained unresolved over several years. In the last few days, several residents from areas such as Miyapur, Nizampet, KPHB, Nallagandla, Madinaguda, Chandanagar and Bachupally have raised issue over pungent odour forcing them to stay indoors. Residents suspect that industrial units in Bachupally, Jeedimetla and Kukatpally may be discharging emissions, leading to massive air pollution. “The situation is so bad that even taking a stroll in the park has become difficult for us,” said PJ Reddy, vice-president of Welfare Association of Rain Tree Park in KPHB. In the last 11 years, several residents have sent multiple representations to the PCB, staged protests and have also moved court seeking shifting of the industrial units. Following multiple complaints from residents in the last few days, TSPCB has deployed three night patrolling teams in these areas to assess the ground realities. “ There are clusters of industrial units around these areas where there are close to 250 chemical units. We are monitoring these industries and immediately reaching spots from where we are getting complaints,” said BV Bhadra Girish, senior environmental engineer at TSPCB. The matter was also discussed by TSPCB member secretary Neetu Singh with concerned department officials on October 21. TSPCB will identify units that are flouting norms and would be initiating action against them.||https://timesofindia.indiatimes.com/city/hyderabad/residents-unite-to-fight-air-pollution-along-it-corridor/articleshow/87231064.cms||Preeti Biswas
---||Vadodara||Vadodara: Man in SUV steals potted champa plant outside café||VADODARA: Even the well-to-do are sometimes lured into stealing. But in Vadodara, a man driving an SUV has been recorded stealing a humble champa plant from a café! A video of an SUV driver stealing a potted champa plant from outside a café on Old Padra Road on early Saturday morning went viral on social media. Video of SUV owner stealing potted plant in Vadodara goes viralThe café owner too was perplexed why the man chose the specific plant of the various plants kept outside the café. “It is possible that the person may be a kleptomaniac, but we are not holding any grudges. In fact, we have posted on our social media page that if anyone helps us in finding the man we will give them free coffee, but if this man will also come to return the pot we will treat him with a coffee,” said Kashyap Jain, the owner of Brew 13 café. Jain had initially posted on the café’s social media page about the incident following which the video of the act caught on CCTV became viral. In the video, the man is seen talking on his mobile phone while loitering outside the café. A couple of morning walkers are also seen walking past him, but at a moment when he sees no one approaching in the direction of the café, he opens the boot of his car while continuing to talk on the phone for a couple of minutes more. After hanging up the phone, he looks around and walks towards the pot. After picking up the pot, he runs towards the car and keeps it in the boot before speeding off from there. “It was just a champa plant and not any exotic plant. I don’t know why he chose only that plant and not any other,” said Jain. He added that he did not even try looking for the car’s registration plate since it was just a plant.||https://timesofindia.indiatimes.com/city/vadodara/man-in-suv-steals-potted-champa-plant-outside-caf/articleshow/87229924.cms||---
---||Hyderabad||Bio E gets $50 million boost from US-DFC to up vaccine output||Hyderabad: The US International Development Finance Corporation (DFC), the US government’s development finance institution, will be extending financial assistance to the tune of $50 million (Rs 375 crore approx) to Biological E Ltd as part of the Quad’s efforts to equip the Hyderabad-based vaccine maker with enough capacities to manufacture over 1 billion doses of Covid-19 vaccines by 2022 end. An agreement to this effect will also be inked by the top bosses of DFC and Biological E in Hyderabad on Monday. While DFC’s chief operating officer David Marchick will be signing on the odtted line on behalf of the US government’s financing body, Biological E’s managing director Mahima Datla will be inking the pact on behalf of the company. Officials of the US consulate as well as DFC will also be visiting Biological E’s facilities in Genome Valley later in the day. The formalisation of the financing agreement comes over six months after the US government announced its decision to offer financial assistance to the Indian vaccine maker after the Quad Leaders Summit that was held virtually in March 2021. Biological E has already been roped in by US pharma major Johnson & Johnson to manufacture over 500 million doses per annum of its Covid-19 vaccine.The company is also developing its own recombinant receptor binding domain (RBD) protein SARS-CoV-2 vaccine called Corbevax in collaboration with the Houston-based Baylor College of Medicine (BCM) for which it is targeting a production of up to 100 million doses per month in early 2022.||https://timesofindia.indiatimes.com/city/hyderabad/bio-e-gets-50-million-boost-from-us-dfc-to-up-vaccine-output/articleshow/87231081.cms||Swati Bharadwaj
---||Meerut||Gharial rescued from village pond in Amroha||Bijnor: Forest department staff rescued a gharial from a pond at Vaselii village in Gajraula area of Amroha district and later, released it into river Ganga. This is the second case of a gharial being rescued from a small water body in the area in a span of two months. Foresters said the swollen rain-fed rivers hurling down from Uttarakhand have swept the gharial and other reptiles like pythons and crocodiles near human habitation in both Amroha and Bijnor. Rashid Ahmed, village head of Moharka village in Gajraula area, told TOI, “With sudden rise in the water level of the Ganga, a gharial moved to a pond at our village. It stayed here for two days and then moved to Vaseli village. It was spotted creeping around a populated area at Vaseli in search of prey. Forest authorities were informed and the gharial was caught and taken away.” Forester Shah Alam confirmed that the gharial was caught late on Friday night and released into the Ganga. Bijnor DFO M Semmaran said, “The fast flowing river waters have brought snakes and crocodiles near human habitats. We have formed special teams to rescue them.”||https://timesofindia.indiatimes.com/city/meerut/gharial-rescued-from-village-pond-in-amroha/articleshow/87230179.cms||Harveer Dabas
