---||Bhubaneswar||Now, senior BJD leader Sanjay Dasburma gets dragged into 'murder' row||BHUBANESWAR: Senior BJD leader and deputy chairman of the state planning board Sanjay Dasburma has found himself in a controversy after family members of a youth, who was his close aide and allegedly found murdered in a river in Puri district on Monday, accused the former of having masterminded the crime. The deceased Chittaranjan Palei (27) had been working for Dasburma for the last few years. On Sunday, the family members of Palei lodged a complaint with Sadar police alleging that he had been missing since Saturday night. They told the police that he had gone to attend a party with some of his friends in Puri on Saturday evening. As they suspected that Palei might have been kidnapped, the police registered a case under section 364 (kidnapping for murder) of the IPC on Sunday. On Monday morning, Palei’s body was fished out from a river near Gadamrugashira village. Based on the complaint of his family, the police registered a murder case. “I strongly suspect the involvement of Sanjay Dasburma and one Jaga, who was my husband’s friend, in the murder. The police should interrogate them,” Palei’s wife Priyanka told media persons. The family members alleged that there was some personal dispute between Dasburma and Palei. The development comes close on the heels of the controversy surrounding BJD ministers Dibya Shankar Mishra and Pratap Jena in two separate murder cases. Dasburma denied the allegations. “I am deeply saddened by Palei’s death. His wife is like my daughter. A thorough inquiry will reveal the truth and ascertain the cause of his death. I am in no way linked with the death,” Dasburma told journalists. Puri superintendent of police Kanwar Vishal Singh has constituted a special investigation team (SIT) for expeditious investigation of the case. “Additional superintendent of police Purna Chandra Pradhan will head the SIT. Early detection of the case and collection of evidence will remain the top priority of the SIT,” Singh said. On Tuesday, the BJP demanded Dasburma's resignation from the post of the deputy chairman of the state planning board. Dasburma said the family members of the deceased met the Puri SP and demanded a Crime Branch inquiry into the case.||http://timesofindia.indiatimes.com//city/bhubaneswar/now-senior-bjd-leader-sanjay-dasburma-gets-dragged-into-murder-row/articleshow/88285181.cms||Debabrata Mohapatra
---||Goa||PM told BJP states to follow model of Swayampurna: Goa CM Pramod Sawant||PANAJI: Prime Minister Narendra Modi on Tuesday advised the chief ministers of BJP-ruled states to follow Goa’s model of Swayampurna Goa, said chief minister Pramod Sawant. Modi chaired a meeting with chief ministers and deputy chief ministers of BJP-ruled states in Kashi, Uttar Pradesh, to share good governance practices from their respective states. Sawant also attended the meeting. Sawant said that he spoke about the Swayampurna Goa scheme which was appreciated by the Prime Minister. “During the meeting, I spoke about the Swayampurna Goa programme which was praised by Modi. He has asked the chief ministers present at the meeting to follow the same model district-wise even if theirs is a big state,” Sawant said. Sawant said that no election related issues were discussed. “The discussion was on best practices of governance implemented by the state, central government schemes which are benefitting the state, among others,” the chief minister said.||http://timesofindia.indiatimes.com//city/goa/pm-told-bjp-states-to-follow-model-of-swayampurna-cm/articleshow/88286591.cms||---
---||Mumbai||Mumbai: Rush for domestic year-end trips as Covid tests put off international travellers||MUMBAI: With time-bound Covid tests and re-tests in place for international travel, popular year-end hotspots such as London, Dubai and Singapore have fallen out of favour among Indian New Year revellers. That has meant a higher demand for domestic destinations as is apparent from the steep air fares for year-end travel. It is cheaper to fly from Mumbai to destinations such as Goa, Jaipur, Guwahati, Port Blair, Srinagar and Leh this week and next week than it is two weeks down the line. “While that is the general trend, this year, the fare difference is much higher on many routes,” said an official with a low-cost carrier. For instance: The cheapest return fare on Mumbai-Srinagar flights for travel this weekend begins at Rs 20,000 while for the December 31 weekend it is currently priced at Rs 28,000. But on some routes, such as Mumbai-Kochi, which sees sizable traffic during Christmas, fares are steeper for travel this week than for year-end. The Omicron variant did slow down forward bookings for year-end domestic travel early this month when the state government introduced RT-PCR tests for all domestic travellers entering Maharashtra, said the official. “People are cautious, but the bookings have restarted. We expect a spike in demand in the last two weeks of this month,” he added. But for Goa, airfares on other popular domestic holiday destinations have gone up, especially on non-stop flights scheduled at convenient hours. “With about 22 flights operated daily between Mumbai and Goa, the supply is high and so we expect fares to go up only from next week,” he added. What hikes the cost of air travel during peak season is the return trip. This time around the most popular date to return is January 2, a Sunday. “By opting to fly out on Monday instead, New Year revellers, especially those travelling in groups, can make a neat saving,” the official added. For instance, the cheapest fare on Srinagar-Mumbai flight for travel on January 2 begins at Rs 19,000, while that for a January 3 (Monday) flight begins at Rs 11,300. By comparison, mid-January fares drop by about 50%.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-rush-for-domestic-yr-end-trips-as-covid-tests-put-off-intl-travellers/articleshow/88285882.cms||---
---||Goa||‘India’s $5 trillion economy ambition hinges on Navy’||Dabolim: Given that 95% of India’s trade moves via the Indian Ocean, the Indian Navy is a key stakeholder in India’s ambitions to become a $5 trillion economy, said vice admiral Ajendra Bahadur Singh, flag officer commanding-in-chief, Western Naval Command. The Indian Navy is well prepared to safeguard the nation’s interests and provide protection in the Indian Ocean Region and beyond, Singh said on Tuesday at a seminar organised by the Indian Navy to mark 60 years of Goa’s Liberation. “If the Indian nation aspires to be a five trillion economy, it shall certainly be based on the protection that is provided and the safeguarding of the nation’s interest that happens through the Indian Navy,” he said. The Vice Admiral is on his maiden visit to Goa and Karwar after taking over command of the western command. He said that Goa’s Liberation and subsequent progress is closely linked to the Indian Navy’s modernisation. “It may not be out of place for us to actually state that the growth of Goa and the Indian Navy have been almost synonymous, especially in this region. The rudimentary air strip, which was handed over by the Portuguese or taken from the Portuguese by the Indian Navy on Liberation coincided with the induction of INS Vikrant in the Indian Navy. With the commissioning of the aircraft carrier and the organic fixed wing aircraft came the requirement of having a full-fledged airfield and that’s how the Indian Navy put in a lot of effort and all its meagre resources that it had to create this great place by INS Hansa,” said Singh. He recalled the efforts of Goa’s freedom fighters and the sacrifices made by armed forces’ veterans who fought the war for the Liberation of Goa. He also met governor P S Sreedharan Pillai and briefed him about the role and assets of the Indian Navy and also the Indian Navy’s operations to enhance overall maritime security. “There is no doubt that the state of Goa will continue to grow, but the Indian Navy will also continue to grow because this is a very important base on the west coast of India,” said Singh.||http://timesofindia.indiatimes.com//city/goa/indias-5-trillion-economy-ambition-hinges-on-navy/articleshow/88286594.cms||Newton Sequeira
---||Pune||Kalyaninagar residents miffed about ‘no parking’||Pune: Kalyaninagar residents have raised a complaint with the traffic department regarding lack of parking space, especially for four-wheelers, in the lanes and bylanes of the area. The residents said the traffic department has even marked “no-parking zones” in areas outside the residential buildings where people parked their vehicles because of lack of space within the society. The residents have written to the traffic department to spare some space from the no-parking zone. A Kalyaninagar resident, Anand Sarvade, said he had filed a Right to Information (RTI) petition to the traffic department regarding the public notice on imposing parking rules on Central Avenue of Kalyaninagar. “The RTI reply that I received was shocking. It stated that the then traffic in-charge, Manoj Patil, had issued the notice but the papers were lost in a fire that broke out in the Hadapsar traffic department storeroom. Hence, the paper cannot be made available,” Sarvade said. He added that it remains a riddle on how the department put “no parking” boards on the Central Avenue Road. “The Pune Municipal Corporation has not got any written instructions/permissions from the traffic police to put up ‘no parking’ boards on Central Avenue,” he said. Another resident, Sumer Bhanot, said, “Our society comprises single-building apartments and the parking space is very less. Many members park on the road but the traffic police has been issuing challans even to the residents. There are banks, temples and a market place in the area, thus, many outsiders come and park in the lane, which also limits our space.” Representing the Kalyaninagar residents’ group Rachana Agarwal has already met deputy commissioner Rahul Shrirame to discuss the traffic problem of Kalyaninagar.||http://timesofindia.indiatimes.com//city/pune/kalyaninagar-residents-miffed-about-no-parking/articleshow/88285874.cms||Swati Shinde Gole
---||Goa||Now, Cong accuses Rane, Naik of rigging recruitments||Panaji: Making fresh allegations of rigging in recruitment in the food and drug administration department, the river navigation department and the health department, Congress released a list of candidates who have been favoured for certain posts by BJP functionaries. State Congress president Girish Chodankar said that health minister Vishwajit Rane and river navigation minister Milind Naik have not only violated recruitment rules, but also manipulated the examinations to favour candidates who paid for the government posts or who have ties with BJP. “Rane has already selected candidates and has already given them the question paper and answer paper. I am going to release the names of the multi-tasking workers, data entry operators, drivers that have got the jobs,” Chodankar said. He claimed that the FDA conducted its own exams for vacant positions such as stenographer, driver, assistant chemists (drugs), assistant chemists (food), food safety officers, pharmacists and lower division clerks, which is a violation of recruitment rules. “The minister has given the list of candidates to FDA director Jyoti Sardesai of who has to be selected. Those who failed, their answer papers were changed. Some answer papers were destroyed by staff and those candidates were asked to rewrite the papers,” Chodankar said. He also claimed that the river navigation department bypassed the process of recruiting sailors posts by skipping the physical fitness and swimming endurance test. He also claimed that Naik has sought Rs 10 lakh for each post. Rane, however, refuted the allegations saying, “Some people like to simply sensationalise issues. Congress should work on the ground instead of making false allegations.”||http://timesofindia.indiatimes.com//city/goa/now-cong-accuses-rane-naik-of-rigging-recruitments/articleshow/88286618.cms||टाइम्स न्यूज़ नेटवर्क
---||Pune||Road Rage: Car driver grievously injured in attack by four men in Pune||PUNE: A 23-year-old auto repair technician suffered a deep cut wound and a fracture to his shoulder in a sharp weapon attack by four men, riding on two bikes, who were agitated over the victim not giving them side to overtake his car along the Porwal Road in Lohegaon around 8pm on Sunday. The Airport police officers are since searching for the four men, who also damaged the windshield, bonnet and window glass of the car, which belonged to the customer of an auto garage where the victim Farhan Fajjan Khan works. The four men pulled Farhan out of the car, kicked and punched him before attacking him with a sharp weapon, police said. A case for offences under sections 324 (voluntarily causing hurt with dangerous weapon), 504 (intentional insult) and 34 (common intention), among others, of the IPC has been registered by the police. Farhan told TOI, “I was heading home with my friend, Sarik Ansari, when the bikers came from behind and stopped in front of my car. Before I could ask them anything, they started abusing me and damaged the bonnet, windshield and window glasses of the car. They pulled me out. They then kicked and punched me in the stomach before assaulting me with a sharp weapon.” Senior inspector Bharat Jadhav of the Airport police said, “The four men may have thought that the car driver was not allowing them to overtake his car, which was moving at a slow speed. After trailing behind for few minutes, the motorcycle riders managed to overtake and stop the car and went on to damage it, besides assaulting the driver.” Jadhav said, “The area does not have CCTV camera surveillance and police are trying to get footage from the CCTV cameras of the private establishments to identify the suspects involved in the case.”||http://timesofindia.indiatimes.com//city/pune/road-rage-car-driver-grievously-injured-in-attack-by-four-men/articleshow/88285886.cms||Gitesh Shelke
---||Goa||Goa Forward Party urges poll panel to scrap government recruitments||PANAJI: There are glaring irregularities in the ongoing government recruitment process and the Chief Election Commissioner (CEO) needs to intervene and ensure that the recruitment process is scrapped, stated Goa Forward Party (GFP) on Tuesday. Alleging corruption to the tune of Rs 100 crore in the recruitment process by BJP, GFP has submitted a written plea to Goa CEO Kunal and asked him to act against the ongoing recruitment drive. In the letter, GFP has said that BJP Panaji MLA Atanasio Monserrate has himself levelled serious allegations against the government for dolling out jobs by charging bribes anywhere between Rs 20 lakh to Rs 35 lakh depending on the post. “The BJP government is treating recruitment of public jobs as private business and recruiting individuals upon receiving bribes and consequently completely compromising the efficiency of administration and depriving meritorious individuals of their public posts,” said GFP in its representation to election officials. GFP general secretary Durgadas Kamat said that party chief Vijai Sardesai had warned about bribes being taken in August and had asked youth not to fall prey to BJP’s job scam. “Today also many candidates contacted us saying money is being demanded for jobs. Even a BJP MLA has told me how jobs are sold. This is a very serious matter and hence EC should intervene,” he said. He also said that GFP will approach the high court as “BJP only understands the language of judiciary.”||http://timesofindia.indiatimes.com//city/goa/gfp-urges-poll-panel-to-scrap-govt-recruitments/articleshow/88286605.cms||---
---||Goa||CCP yet to submit reply on ‘recruitment scam’||Panaji: In its third ‘Urgent/Reminder-III’ to the Corporation of the City of Panaji, the department of urban development has sought an action taken report on a recruitment scam involving financial irregularities. The reminder pointed out that no reply has been submitted by the corporation till date in the matter. Complaints were filed with the department of urban development after TOI had reported in May this year that CCP flouted the state government’s recruitment norms while hiring six staff members including a ‘garden consultant’ who was paid Rs 60,000 per month. After the complaints, the department has been seeking queries and an action taken report from CCP, but the corporation hasn’t been replying. CCP did not obtain prior approval from the department and despite it rejecting one of the appointments, as there was “no sufficient justification for such an expenditure” for a garden consultant, CCP went ahead with the recruitment. The department had sought details from CCP regarding the recruitment process followed for the other staff members and sought reasons for not seeking prior approval. It has also advised CCP “not to resort to engagements without taking prior approval”. The department received complaints of financial irregularities and misappropriation of CCP municipal funds alleging a scam in appointing staff on contract basis illegally where these recruitments are setting CCP back by over Rs 20 lakh a year. Records show that despite the department issuing clear instructions in February 2019 to all civic bodies not to engage contract staff or daily wage workers, CCP went ahead with the recruitment. Some staff members were hired in November and December 2019 while interviews for posts were conducted later, in February 2020. The complaints filed with the department state that the salaries have been offered are exorbitant and do not in any way match the beginners pay scales of Goa government. “How could CCP’s accouonts administraion officer give the appointment letter to these staff without administrative and financial approval from directorate of municipal administration? How could the accounts and taxation officer release their salaries? These officers need to be questioned…” a citizen stated in his complaint.||http://timesofindia.indiatimes.com//city/goa/ccp-yet-to-submit-reply-on-recruitment-scam/articleshow/88286638.cms||---
---||Ludhiana||Commercial activities in residential area: 8 properties sealed||Ludhiana: The municipal corporation’s building branch on Tuesday sealed eight properties for carrying out commercial activities from the residential area of New BRS Nagar. The officials of Zone D, who took action against the violators, said New BRS Nagar was part of the town planning scheme and designated only for residential properties. They said they had received complaints from residents about eight properties being used for commercial purposes, as some had even made godowns for construction material. The complainants had even approached the Punjab and Haryana high court. The officials claimed that they had issued warnings to these property-holders earlier, but they could not take action due to Covid. Now residents have again raised the issue and also filed a contempt of court plea, following which the officials had to seal the properties. ATP Madanjit Singh Bedi said, “We had asked the owners to vacate the properties, but they sought time, citing the pandemic. As the residents moved the high court, we have sealed the properties.”||http://timesofindia.indiatimes.com//city/ludhiana/commercial-activities-in-residential-area-8-properties-sealed/articleshow/88284991.cms||---
---||Ahmedabad||AMC wants fines for seized carts||Ahmedabad: The Gujarat Lari Galla Patharna Sangh, an association of street vendors, will move the high court again as the Ahmedabad Municipal Corporation (AMC) has demanded they pay ‘administrative charges’ to have their seized carts released. These carts had been taken by the AMC in November as part of a drive against those selling non-vegetarian food. The association had approached the high court earlier, where the AMC submitted an undertaking saying it would release the seized carts in 24 hours if the vendors approached it, in accordance with the existing policy and law. “We submitted certified copies of the court order to the AMC’s estate and town planning committee chairman Devang Dani, AMC commissioner Mukesh Kumar, state chief secretary, additional secretary of state urban housing and urban development department 24 hours ago. On Monday, we went to claim our seized carts from the AMC’s New West Zone godown. There we were told to pay Rs 1,600 per cart as ‘administrative charges’ to get the carts,” said Rakesh Maheria, president of Gujarat Lari Galla Patharna Sangh. He said as vendors have been out of business after the AMC seized their carts, most cannot pay the fine. “We have decided to approach the court again on this issue,” Maheria said.||http://timesofindia.indiatimes.com//city/ahmedabad/amc-wants-fines-for-seized-carts/articleshow/88284988.cms||---
---||Goa||Pai Khot to contest from Canacona as independent||Poinguinim: After much speculation and guessing, former Canacona BJP MLA Vijay Pai Khot has announced his decision to contest the forthcoming assembly elections from Canacona constituency as an independent candidate. The two-time Canacona BJP MLA had lost the 2017 assembly elections on a BJP ticket. Pai Khot has already commenced a door-to-door campaign to meet the electorate and draw support for his candidature. A meeting called by him recently at his residence at Sheller, Chaudi, was attended by a number of supporters from both BJP and Congress. The announcement also puts to rest speculations by some that Pai Khot was indirectly aligning toward TMC.||http://timesofindia.indiatimes.com//city/goa/pai-khot-to-contest-from-canacona-as-independent/articleshow/88286639.cms||---
---||Pune||Pune: Steps afoot to tackle traffic chaos in Market Yard area||PUNE: Daily commuters can expect smoother traffic movement in the Gultekdi-Market Yard area as various measures are expected to be executed on the stretch in coming days to reduce daily traffic chaos. Issues pertaining to traffic movement and encroachment were discussed during a joint meeting held recently by local Member of Legislative Assembly (MLA) Madhuri Misal, officials of the Agricultural Produce Market Committee (APMC), Pune Municipal Corporation (PMC) and traffic police. Misal asked the authorities from APMC and the traffic department to deploy more security guards and traffic wardens on the roads in this area to manage traffic flow, while PMC and APMC authorities were told to act against illegal vendors and encroachment along the route. The entire locality witnesses significant movement of trucks and tempos due to the area’s wholesale markets of food grain, vegetable, fruit and flowers. Haphazard parking of bigger vehicles amid loading-unloading of items on the roads often leads to slowing of traffic. Misal told TOI, “A suggestion has been put forth to appoint security personnel on a permanent basis in the market area. This will help reduce traffic congestion in rush hours. The civic administration should conduct inspections against encroachments on a continuous basis. The APMC and traffic police should ensure that transport vehicles are parked only at designated places and not on the roadside.” Officials from APMC also said commission agents have been asked not to occupy additional spaces outside their shops. Flying squads have been deployed to check illegal stalls and vendors. Regular travelers have been demanding measures to keep the carriageways free of encroachment. Arun Satav, a frequent commuter here, said the extreme left lanes are often occupied by vendors and vehicles. “The authorities initiate action on some days. There is no steady watch. Lot of space in the market area that is vacant at present can be utilised effectively to reduce traffic congestion on the roads,” he suggested. A flyover has come up on Nehru Road recently and commuters are expecting the administration to construct a similar facility ahead of Market Yard towards Gangadham Chowk.||http://timesofindia.indiatimes.com//city/pune/steps-afoot-to-tackle-traffic-chaos-in-market-yard-area/articleshow/88285913.cms||---
---||Rajkot||Woman dies as 100-year-old building collapses in Gujarat||RAJKOT: A 25-year-old woman died and three others were injured when a dilapidated three-storey building collapsed in Bhavnagar early on Tuesday. The deceased Riddhi Rajpura, who died on the spot, had got married just six months ago. Bhavnagar fire department officials said the building located in Gauri Faliya in the old city was around 100 years old. The building came crashing down around around 5:40am when the family members were asleep. Riddhi’s husband Meet and his parents Deepak and Nayna were rescued by fire officials and shifted to Sir T Hospital. Their clinical condition is said to be stable. tnn||http://timesofindia.indiatimes.com//city/rajkot/woman-dies-as-100-yr-old-building-collapses/articleshow/88285395.cms||---
---||Delhi||Delhi: Professors bat against online classes for regular courses||NEW DELHI: The draft national higher educational qualifications framework, which is currently being prepared by the Centre, states that the various undergraduate and post-graduate programmes courses to be devised under the National Education Policy can be offered in different modes, including offline, open and distance learning, online and hybrid. Several professors from across universities in Delhi said that while the pandemic has paved the way for online classes, implementing the same for regular courses might not have a good impact on the teaching-learning process. Stating that an online mode could still be viable for selective specialised courses, Sanjay Batra, professor at Sri Venkateswara College, said, “The hybrid model may be allowed for certain new courses for those who are unable to travel to different cities for education. However, it should not be pushed for regular courses because it will impact the quality of education that in turn will affect the employment opportunities of students. If one is to pursue an MSc in chemistry in the online mode, what expertise will the student gain? The proposed academic bank of credit will also lead to workload fluctuations.” A senior professor of Jawaharlal Nehru University, who did not wish to be named, further explained that courses requiring field work or practical work in laboratories have suffered immensely since the pandemic and hence, the online mode under the proposed education policy is not viable for such courses. “While it is good that we found online teaching as a result of the pandemic, it cannot be a long-term option. If a student of forest ecology is not taken to the field, how will the person be able to identify and understand the basic things? This only results in a lack of domain knowledge. Online teaching is certainly not possible for subjects requiring practical work,” the professor from the school of environmental sciences said. However, SP Aggarwal, principal of Ramanujan College, explained that despite issues of internet access persisting, the blended mode will increase the amount of material that students have access to. “Lectures will be recorded and uploaded on the portal. So once the modules are formulated, students will have access to a vast variety of study material. Those from the non-formal sector will also gain a lot,” Aggarwal said.||http://timesofindia.indiatimes.com//city/delhi/profs-bat-against-online-classes-for-regular-courses/articleshow/88285933.cms||Shinjini Ghosh
---||Ahmedabad||ABVP protests at LJ Institute||Ahmedabad: Members of Akhil Bharatiya Vidyarthi Parishad (ABVP) today led a demonstration at L J Institute of Pharmacy over the issue of registration by the Pharmacy Council of India. The institute had been denied licence by the council in 2016 after it admitted 180 students against the maximum allotted capacity of 100 candidates. “After all these years, the institute has still not been able to re-register with the council. In the absence of registration, candidates who graduated from here are unable to get a licence to run a pharmacy store,” said a member of ABVP. TNN||http://timesofindia.indiatimes.com//city/ahmedabad/abvp-protests-at-lj-institute/articleshow/88285004.cms||---
---||Pune||PMC back with property tax amnesty scheme||Pune: The Pune Municipal Corporation (PMC) will reintroduce the property tax amnesty scheme with a 75% waiver on the penalty to defaulters, if they pay under this initiative. “The PMC had received a good response to the earlier scheme. Hence, we decided to reintroduce it. The move is aimed at revenue generation and to reduce the pending dues,” Hemant Rasane, chairman of the standing committee, said. The panel approved the initiative on Tuesday even though it was opposed by the opposition parties. The scheme will start from December 20 and will continue till January 26, 2022. Rasne said that the PMC has around 4.5 lakh property tax defaulters. Of these, nearly 1.5 lakh have cleared the dues. As many as three lakh defaulters can still avail the benefits of the scheme, if it is re-introduced. Dues amounting to Rs 2,500 crore have to be recovered. The civic body had earned Rs 485 crore from the amnesty scheme in the last fiscal. Nearly the same revenue is expected from this scheme, this fiscal. There are 12 lakh properties that have to pay the tax, in all. The PMC earns around Rs 1,400 crore to Rs 1,600 crore per year through this tax. A target of around Rs 2000 crore is set for the 2021-22 fiscal. The committee also decided to waive the general tax from the property tax owned by the citizens who died due to Covid. The civic body will not charge a transfer fee from the families of the deceased for changing the name of property owners. A decision was taken to give temporary pension to the civic staff until the formalities and documentation for regular pension is complete to give immediate relief to the retirees. It was also decided to start an English medium school in Bhavani Peth. The funds for procuring educational material in civic schools was also approved as was the renewal of the contract for night shelters.||http://timesofindia.indiatimes.com//city/pune/pmc-back-with-property-tax-amnesty-scheme/articleshow/88285918.cms||---
---||Pune||Pune: Man attacked for filming gang robbing a truck||PUNE: A man, who used his smartphone video camera to film six men robbing the driver of a container truck, ended up with a fractured leg after being spotted, chased and assaulted by the goons late on Sunday night at Chikhali. The gang also robbed Rs1,800 in cash from the victim. Police said they arrested a 20-year-old gang member from Chikhali and a search is on for the other five. Victim Rohit Shinde of Rupinagar in Talawade got his left leg fractured as one of the suspects assaulted him with an iron rod. Shinde is undergoing treatment at a hospital in Chikhali. “After receiving his complaint on Monday, we arrested suspect Naushad Shah (20),” said police sub-inspector (PSI) SP Deshmukh of the Chikhali police. Deshmukh said around 11.15pm on Sunday night, Shinde and his friend Bibhishan Bandgar were on their way to a petrol pump to refill his motorcycle’s fuel tank. “On Dehu-Alandi Road, Shinde noticed that six youths had forcibly stopped a container truck, were abusing the driver and trying to rob him,” he told TOI. Shinde immediately took out his smartphone and started recording them. “One of the youths noticed this and alerted his accomplices. They then approached Shinde and tried to snatch his smartphone. When Shinde resisted, the suspects beat him with their hands and legs and robbed him,” the PSI said. To save himself, Shinde started running away, but the gang gave him chase. “One of them hit Shinde’s left leg with an iron rod and also beat his friend,” Deshmukh added. Police have ascertained the identities of all the suspects. A case under section 395 (dacoity) of the Indian Penal Code (IPC) has been registered against them. “One of them is a criminal on police records. We will arrest them soon,” said Deshmukh. On Dehu-Alandi Road, victim Rohit Shinde noticed that six youths had forcibly stopped a container truck, were abusing the driver and trying to rob him. Shinde immediately took out his smartphone and started recording them||http://timesofindia.indiatimes.com//city/pune/man-attacked-for-filming-gang-robbing-a-truck/articleshow/88285915.cms||---
---||Mumbai||Gangster Suresh Pujari deported to India from Philippines||MUMBAI: Gangster Suresh Pujari, wanted in several extortion cases in Mumbai, Thane, Kalyan, Ulhasnagar, Dombivli and Karnataka, was brought back to India late on Tuesday after he was arrested and extradited from the Philippines. A team of Intelligence Bureau (IB) and CBI officials took his custody after he landed at Delhi airport. Sources said the IB and central agencies will interrogate him for 24 hours and then he will be handed over to Mumbai Police. A team of Mumbai crime branch is already camping in Delhi to take his custody. Suresh Pujari, a footsoldier of gangster Ravi Pujari, who was deported two years ago from Senegal, was arrested on an Interpol notice by the Philippines fugitive cell on October 15. Mumbai and Thane police had issued a red-corner notice against him in 2017 and 2018, respectively after there was a rise in his extortion activities. The intelligence report was that he has at least eight passports with different names. His name was first heard in 2002, when Ravi Pujari orchestrated an attack on advocate Majeed Memon. Suresh Pujari was arrested and booked under the MCOCA. He had allegedly once threatened NCP minister Jitendra Awhad and Omie Kalani, son of Ulhasnagar strongman Pappu Kalani.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-suresh-pujari-deported-to-india-from-philippines/articleshow/88285920.cms||Ahmed Ali
---||Mumbai||Mumbai: BMC scraps Rs 569-cr trenching tenders as probe finds ‘rigging’||Mumbai: The BMC has scrapped tenders for utility trenching works worth Rs 569 crore after a vigilance department probe found circumstantial evidence that the tenders could have been rigged. New tenders for the seven utility trenching tenders will be floated soon. “We have decided to cancel the tenders based on circumstantial evidence. Cartelisation was not proven, but it could not be ruled out either,” confirmed P Velrasu, additional municipal commissioner (projects). In November, the BMC had put the tenders on hold till the vigilance department submitted a detailed inquiry report into the allegations of cartelisation by BJP corporator Vinod Mishra. He had alleged rigging of tenders for utility trenching that led to a loss of Rs 188 crore to the BMC. Mishra, in a letter to BMC chief Iqbal Chahal and mayor Kishori Pednekar, had named nine contractors who would get the contract for trenching to lay cables and pipes. The same contractors won the bids at the same rates he had forecast. Mishra alleged that asphalt and mastic ready-mix plant owners colluded with each other and rigged the bidding process. “Even before the financial bids were opened, it was decided whom the tenders were going to be bagged by and I had shared a list of the names with the BMC,” he said. “Due to the restrictive and arbitrary condition of getting an undertaking from asphalt and mastic plant owners, a cartel was formed by contractors. The BMC must not allow the contractors who were part of the cartel to bid in the new tenders and take action against officials who allowed this cartelisation.” “In August, the tender amount for the same work was Rs 380 crore and now it’s Rs 569 crore. The previous tenders were cancelled since companies had bid below cost estimates. The companies that had won the bids the first time, bagged tenders again at hiked prices,” said Mishra. “The vigilance department must check the bank accounts of all companies and their owners.”||http://timesofindia.indiatimes.com//city/mumbai/mumbai-bmc-scraps-rs-569-cr-trenching-tenders-as-probe-finds-rigging/articleshow/88285929.cms||Chaitanya Marpakwar
---||Kozhikode||Maimed by trap, tiger turns cattle killer||Kozhikode: Even as the cattle-lifting tiger in Wayanad continues to evade dozens of forest staff and trackers, besides drones and cages (two highly trained kumki elephants joined the hunt on Tuesday), camera trap images recorded on Dec 13 revealed that the animal is seriously injured after getting caught in a snare trap. As people in settlements bordering the forest began to panic and demanded that the tiger be captured at the earliest, images from cameras installed by the forest department around Kurukkanmoola under the North Wayanad forest division show that the big cat has a deep wound around its neck. Forest officials said the injuries were serious in nature as the flesh around the neck has been exposed. "The tiger is actually a victim of extreme cruelty. It might have tried to break free from the snare trap that got encircled around the neck and resorted to cattle lifting after the injuries made it incapable of hunting in the wild," chief conservator of forest (North Zone), Kannur D K Vinod Kumar said. Snare traps -- made using clutch and brake cables of motorcycles to trap wild animals like pig, spotted deer and sambar deer -- have been turning fatal for tigers and leopards in Wayanad forests in recent years. The tiger had been straying into human habitations around Kurukkanmoola during the night from November 29 and has slayed 14 domestic animals so far. Forest officials said the tiger had been lifting smaller animals like goats and calves less than one-year old, possibly due to the neck injury. "If we are able to capture it, we will keep it in captivity and provide proper treatment. Driving it away to the forests in its current condition would tantamount to killing it," Vinod Kumar said. The forest department on Tuesday deployed two kumki elephants to help in tracking and capturing the tiger. Nearly 100 staff have been deployed for the operation besides drones, camera traps and setting up five cages. The district administration has also clamped prohibitory orders under Section 144 CrPC in four divisions of Mananthavady municipality. However, as opposed to normal tiger behaviour, the animal has not been coming to the same site again to eat the remains of the carcass, rendering its capture difficult. Vinod Kumar said there should be a mass awareness campaign against laying snare traps in Wayanad, which houses the highest number of tigers in the state. According to forest officials, it is the third tiger to get caught in snares in Wayanad in the past 14 months. Two leopards were also killed in 2019 after getting ensnared in traps inside private plantations. The anti-snare drives taken so far had not been successful as the traps are easy to set up while it is difficult to find who laid them. "Apart from posing a fatal threat to endangered tigers, it also exacerbates the human wildlife conflict by turning the injured animals into cattle lifters. We will take strict action against land owners if snares are found on their lands," Vinod Kumar said.||http://timesofindia.indiatimes.com//city/kozhikode/maimed-by-trap-tiger-turns-cattle-killer/articleshow/88285923.cms||---
