---||Guwahati||Congress delegation to Nagaland stopped at Jorhat airport||GUWAHATI: A Congress delegation of leaders comprising AICC general secretary in-charge of Assam, Jitendra Singh, Lok Sabha MP Gaurav Gogoi and AICC general secretary in-charge of Nagaland, Ajoy Kumar, was stopped at the Jorhat airport as they were on their way to Nagaland to meet the families of the civilians killed in the firing by Assam Rifles last week. The interim Congress president, Sonia Gandhi, had directed the delegation to visit Nagaland. Singh, who was in a sit-in demonstration at the airport along with his other colleagues decrying the 'illegal detention', asked how the Jorhat administration could restrict their movement to another state. The administration had cited the prevailing law and order in Mon and its neighboring areas as the reason for issuing the order. Jorhat district magistrate Ashok Kumar Barman stated that the prohibitory order has been issued in view of restrictions imposed by the Nagaland government on the movement of civilians and others from the Assam side to the Mon district. "I am satisfied that there are sufficient grounds to prohibit their movement considering the present sensitive situation in the border areas and apprehensions of breach of peace and tranquility in the border areas of Jorhat district," read the order. As per information available with the Jorhat administration, along with the three Congress leaders, Lok Sabha MP Anto Antony was also scheduled to arrive in Jorhat on Wednesday. "Our Congress delegation, which was set to leave for Mon today, has been detained. If there is a law and order problem, the Nagaland Police would have stopped us from entering Nagaland. Why is the Assam Police stopping us at Jorhat?" questioned Singh. He sniffed a conspiracy and alleged that the government feared the Congress delegation would unearth the truth and reveal it to the nation. Lok Sabha MP from Kaliabor in Assam, Gogoi, termed the restriction on their movement as an attack on democracy. He blamed the Union home minister, Amit Shah, and the Assam chief minister for allegedly barring their entry into Nagaland. "We are staging a dharna against the government for curbing our democratic rights. We were going to console the families who lost their members in the Mon firing," said Gogoi. Meanwhile, leader of opposition in the Assam assembly and CLP leader, Debabrata Saikia, demanded that the state government take the decision to withdraw the Armed Forces Special Powers Act (AFSPA), which is being blamed for the death of the villagers in Mon. The entire northeastern region erupted in protest and demanded the withdrawal of the ‘draconian’ AFSPA so that Mon-like incidents were not repeated in the region. "The cabinets of Nagaland and Meghalaya governments have decided to withdraw AFSPA. In such a situation, the Assam government should also withdraw the law," said Saikia. Leading students’ body, the North East Student Organization, will stage a protest across the region on Thursday demanding justice for the civilian victims and withdrawal of AFSPA.||http://timesofindia.indiatimes.com//city/guwahati/congress-delegation-to-nagaland-stopped-at-jorhat-airport/articleshow/88172703.cms||Kangkan Kalita
---||Lucknow||Lucknow: Jewellery shop looted in Aliganj, 1 shot at||Adeeb Walter LUCKNOW: In a broad daylight incident, four miscreants posing as customers barged into a jewellery shop and looted gold jewellery while holding the proprietor at gunpoint in Aliganj on Wednesday. An employee who tried to intercept them was shot at, said police. The incident took place at around 12.30 pm when the owner of the shop Nikhil Agarwal and his employee Shravan Sharma were at the shop handling customers. Of the four miscreants, two stood guard on the bike outside the shop while the other two entered the shop and pointed pistols at Nikhil. They looted about 900 gm of gold jewellery and cash available at the counter. Shravan SHarma was shot at by miscreants when he tried to intercept. He was rushed to KGMU trauma centre where he is undergoing treatment. “Shravan sustained two bullet injuries, one in the stomach and the other in the chest,” said Dr Sandeep Tiwari, chief medical superintendent. ACP Aliganj, Syed Ali Abbas, said, "The miscreants seemed to have done the recce of the shop before carrying out the loot." In the FIR, Agarwal said that around 12.30pm, Shravan Sharma was showing ornaments to some customers when two armed miscreants entered the shop and after taking him at gunpoint entered straight into the strong room. When Shravan tried to stop them, he was shot at. Within minutes, the miscreants fled from the spot. Senior police officers, including ADCP North Prachi Singh and assistant commissioner of police, Aliganj, Syed Ali Abbas, including sleuths of surveillance and crime branch reached the place. Lucknow police commissioner, DK Thakur, said that an FIR under the charges of loot and attempt to murder has been registered and four teams have been made to nab the attackers. The crime branch team is investigating the case and looking into the CCTV footage retrieved from nearby houses and coaching centres to search for clues. Polygon policing proves ineffectiveWhen the police commissionerate system was started in Lucknow, ‘polygon units’ were deployed on infamous points of loot and dacoities. Wednesday’s incident took place barely 500 metres from the Kapurthala Crossing. There are two banks near the jewellery shop. As per the system, cops on bikes are deployed on troubled spots and are trained to catch persons committing loot. Intense patrolling on such spots is another rule. A police officer said polygon policing is in effect but during the loot on Wednesday, duty of the polygon unit of the area was at a different spot.||http://timesofindia.indiatimes.com//city/lucknow/jewellery-shop-looted-in-aliganj-1-shot-at/articleshow/88174018.cms||---
---||Hyderabad||CCTV footage proof in Porsche case: CP||HYDERABAD: An MLA from the city reportedly reached the Banjara Hills police station in the early hours of December 6 to enquire about fatal road accident case involving a businessman, driving a Porsche in an inebriated state. During the press conference held by Hyderabad police commissioner Anjani Kumar on Wednesday about the death of two migrant workers in a fatal hit and run case on Road Number 2, Banjara Hills, media personnel asked the police chief if it was true that some political leaders tried to influence the investigation. CP evaded a direct answer and directed it at joint CP AR Srinivas. Answering the question, joint CP Srinivas said, “The MLA, who came to the police station early on December 6, is a close friend of a family member of one of the accused. The MLA only came to verify what exactly had happened. He found out the details and left.” The said MLA is apparently a classmate of the father of an accused. The joint CP said that like any other accused, B Rohit Goud and V Sai Soman, were also given food and water at the police station and there was no special treatment was provided. When the top cop was asked whether the CCTV footage of the accident was available, Anjani Kumar said, “The accused are currently in Chanchalguda prison and we have footage linked to the accident from 11 cameras located at various places. The footage will be used as evidence against the accused during trial.” The Hyderabad top cop said that the accused had consumed liquor at three bars before the Porsche, driven by Rohit, allegedly mowed down two migrant workers on Road Number 2, Banjara Hills. The CP appreciated the efforts of Jubilee Hills police personnel — home guard T Jitender, constable Satish and sub-inspector SI Harishwar Reddy, who caught the accused. While explaining about the incident, joint CP AR Srinivas said that after the fatal accident, the accused had parked the damaged car in the cellar of an apartment where their friend lived and left the place. “They returned to the place with a friend in another car to take the damaged vehicle, but the patrolling team, which had already noticed where the car was parked, reached there and caught them,” the joint CP said. Hyderabad police commissioner Anjani Kumar spoke about the collective responsibility of crime prevention while talking about educated rich youngsters like Rohit and Sai driving in an inebrated state and causing a fatal accident. “Crime detection is the responsibility of police, but crime prevention is a collective responsibility,” the CP said. Commissioner emphasized on the need to educate people about need to abide by the law while continuing the best enforcement practices like drunken driving checks to bring down the accident rate in the new year.||http://timesofindia.indiatimes.com//city/hyderabad/cctv-footage-proof-in-porsche-case-cp/articleshow/88173334.cms||---
---||Mumbai||Bombay HC clears decks for release of Antilia bomb scare case accused||MUMBAI: Paving the way for the release of an accused, Naresh Gaur, in the Antilia bomb scare case, the Bombay high court on Wednesday quashed and set aside the special NIA court’s order that has stayed for 25 days its own order granting him bail. “In so far as power of the learned sessions judge to stay his own order of grant of bail is concerned, in my view, the Code of Criminal Procedure (CrPC) does not empower the sessions judge to stay the operation of his order of grant of bail,” said Justice Sandeep Shinde, allowing Gaur’s petition. A cricket bookie, Gaur was the first among 10 accused to be granted bail by the NIA court on November 20, which observed that prima facie he did not seem to be aware of the conspiracy. On the prosecution’s plea to file an appeal, the NIA judge stayed the order for 25 days. Gaur was arrested in March for allegedly procuring SIM cards used by the accused. Senior advocate Shirish Gupte, for Gaur, argued that the judge was wrong in staying the bail order. Also, that till date, the NIA has not preferred an appeal and the stay has interfered with Gaur’s right to liberty. Justice Shinde rejected the argument of additional solicitor general Anil Singh, for NIA, that a writ petition was not maintainable and instead Gaur should have filed an appeal. He noted that the high court can stay the operation of bail order where it finds it necessary to do so, to prevent the abuse of the process of the court or to meet the ends of justice. The NIA judge could not assume jurisdiction to stay its own order granting bail. “There being error in jurisdiction, the petition was perfectly maintainable,” said Justice Shinde, adding that the NIA judge “has not justified the order by recording the reasons in suspending his own order.” He rejected NIA’s request to stay the order. Assistant police inspector (now dismissed) Sachin Waze is in jail for planting explosives in a Scorpio near industrialist Mukesh Ambani’s residence on February 25 and the subsequent murder of vehicle owner Mansukh Hiran. After the controversy broke out, the then Mumbai police commissioner Param Bir Singh had sent a letter to the CM alleging then home minister Anil Deshmukh had set an extortion ‘target’ for Waze.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-hc-clears-decks-for-release-of-bomb-scare-case-accused/articleshow/88174816.cms||Rosy Sequeira
---||Allahabad||Prayagraj: After hiccups, women again take lead in Covid vaccination drive||PRAYAGRAJ: After initial hiccups in the first week of this month, woman recipients have once again taken lead as far as Covid-19 vaccination is concerned. Out of 1,68,527 doses given between December 1 and 8, as many as 84,737 females, 83,713 males and 77 transgenders were administered the shots. Statistics revealed by the health department on Wednesday claimed that women recipients have once again taken lead in vaccination in the second week of this month after initial hiccup and more women recipients of all age groups thronged vaccination centres in rural and urban areas to get jabs. Officials said that after registering leads in September, October and November, the women recipients were marginally trailing behind their male counterparts in the first week of this month, but they have now outnumbered their male counterparts. Records claim that out of 9,52,528 jabs administered to eligible recipients in November, as many as 5,00,968 females received the jabs, while the strength of male recipients who took the vaccine was 4,51,214. Similarly, out of the total 8,41,889 doses given in October, as many as 4,40,094 doses were given to women, while 4,01,428 doses were received by males. Moreover, in September, out of a total of 9,39,300 given doses given to eligible recipients, as many as 4,78,740 females and 4,60,002 males were given jabs. Figures also revealed that out of 47,16,326 doses given so far, 24,54,180 males, 22, 60,107 females and 2,039 transgenders were covered. Additional chief medical officer and district immunization officer (DIO) Dr Teerath Lal told TOI that active participation from women recipients was noticed in the second week of December as they have once again outnumbered their male counterparts. He also claimed that we have also focussed on administering the second jab to the eligible recipients of all age groups on the scheduled time and for that, health teams were working on a micro plan to cover them under the fully vaccinated category. The district health authorities have set a target to administer doses to as many as 45,16,437 recipients of all age groups. Till now, as many as 33,69,051 recipients (75 %) were given the first dose while 30 percent (13,47,275) were fully vaccinated. Dr. Lal said, “In the eight days of this month, over 1.68 lakh doses were given and we aim to break the previous month’s record.”||http://timesofindia.indiatimes.com//city/allahabad/after-hiccups-women-recipients-again-take-lead-in-covid-vax-drive/articleshow/88173670.cms||Kapil Dixit
---||Nashik||Nashik: 3,000 O2 beds in rural hospitals for next wave of Covid-19||NASHIK: As many as 3,000 beds with oxygen have been prepared in the rural hospitals across the district to ensure there is no shortage of beds if and when the next Covid wave arrives. During the second wave, critical patients in the rural areas were rushed to the Nashik civil hospital and also other hospitals like the Bytco Hospital and Dr Zakir Hussain Hospital of the Nashik Municipal Corporation. However, after the drop in Covid cases from May, the district administration has used the time to strengthen the infrastructure at hospitals in the rural areas so that the patients can be treated in their talukas. Civil surgeon Ashok Thorat of Nashik civil hospital said the drop in cases after the second wave, special attention has been given to provide ample supply of oxygen by setting up oxygen plants at almost all the rural hospitals. As of now, 3,000 oxygen beds are ready at the rural hospitals. If there is a rise in Covid cases in the future, the health department of Nashik is fully ready to provide good treatment to the patients, said Thorat. He added if the need arises sufficient staff would also be appointed at the hospitals. During the second wave, there were around 1,200 beds at the dedicated Covid health centres (DCHCs) set up in the rural hospitals.||http://timesofindia.indiatimes.com//city/nashik/3000-o2-beds-in-rural-hosps-for-next-wave-of-covid/articleshow/88171877.cms||Santosh Sonawane
---||Dehradun||HC hears IFS Chaturvedi’s recall application in case against CAT chairman||Nainital: The Uttarakhand high court on Wednesday heard the recall application filed by IFS officer Sanjiv Chaturvedi in the case concerning civil servants’ 360-degree appraisal system and lateral recruitment to 10 posts of joint secretaries. The whistleblower IFS officer sought a recall of the HC order, dated November 17, 2021. Notably, the HC had issued contempt notice to respondent L Narasimha Reddy, Central Administrative Tribunal (CAT) chairman on November 17. After hearing the application, HC fixed the next hearing of the case on January 14, 2021. Meanwhile, Sudarshan Goel, senior advocate, Supreme Court, said, “This order by the single judge of the Uttarakhand high court is in clear violation of orders of Supreme Court, which had stayed all further proceedings in the case.” During 2018-19, the Centre had decided to make lateral recruitment to 10 posts of joint secretaries. IFS Chaturvedi had opposed the move as the posts of joint secretaries are usually filled by officers of the Indian Administrative Service (IAS), the Indian Police Service (IPS), the Indian Revenue Service (IRS) and the IFS among others.||http://timesofindia.indiatimes.com//city/dehradun/hc-hears-ifs-chaturvedis-recall-application-in-case-against-cat-chairman/articleshow/88172693.cms||---
---||Mumbai||Mumbai: ATS asks postal dept to keep eye on, report suspicious parcels for drugs||Mumbai: The state Anti-Terrorism Squad (ATS) has written to the chief postmaster general, Maharashtra circle, asking his department to scan all the parcels, which carry wrong addresses, contact numbers, or suspected consignments. The move comes after the ATS registered an FIR when it found drugs in a parcel that was sent to Ghatkopar from Jaipur in Rajasthan via post. The ATS seized the drugs found inside the parcel. Vineet Agarwal, additional director general and ATS chief, confirmed that the Anti-Terrorism Squad has written to the postal officials to be vigilant about the use of postal services for trafficking of drugs. The ATS has asked the postal authorities to use a one-time password while handing over a parcel or courier to the addressee. It also suggested that parcels with the wrong addresses should not be handed over without proper identity verification and that the police and the ATS should be informed about such parcels. The ATS, which is the nodal agency for drug-related crime cases in the state, had in September got a tip-off from an informer about a parcel with the wrong address and contact number. “When nobody came forward to claim the parcel, we opened it in the presence of panchas (witnesses),” said an ATS source. The police officials found two boxes in the parcel which contained 500 strips of a drug. The ATS registered an FIR, and its Vikhroli unit is probing the case. The investigators are now trying to locate and identify the person who sent this parcel In September, the Narcotics Control Bureau (NCB) during an operation at the foreign post office, Ballard Estate, in south Mumbai seized 60 gms of multi-strain buds. The drug, concealed in a chocolate box, had originated from Canada and was to be delivered in Lower Parel, but the address was incomplete. The NCB suspected that the contraband was ordered online with a cryptocurrency as a mode of payment. A case was registered. The cost of these multi-strain buds is Rs 5,000 to 8,000 per gm in the illicit drug market. The ATS has also suggested to the postal department to train its employees in examining parcels and installing parcel scanner machines. The ATS asked the postal department to inform the police every week about suspected parcels. The issue has also been discussed in a high-level meeting recently.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-ats-asks-postal-dept-to-keep-eye-on-report-suspicious-parcels-for-drugs/articleshow/88174825.cms||---
---||Vadodara||No release of cattle without RFID tag, proposes VMC||Vadodara: With the cattle menace continuing to trouble citizens, the Vadodara Municipal Corporation (VMC) is looking to ensure that bovines that are not RFID tagged and registered will not be released after being impounded. The VMC impounds cattle and releases them after collecting fines and other charges. VMC also began door-to-door tagging of bovines since October to ensure all cattle in the city have RFID tags. Sources said that despite the drive, there were many cattle owners who had not got their animals tagged. Others have even sold off their tagged cattle and bought new animals to escape being identified. The VMC registers offences against cattle owners when the cattle is identified with these tags. In the absence of tags, owners may not come to free their cattle and never get identified. The VMC administration has put up a proposal before the standing committee seeking a nod for the new system of not releasing cattle if it was untagged. The proposal states that cattle owners will have to get bovine tagged whenever they are born or bought. Similarly, they will have to inform VMC whenever a tagged animal dies. A VMC official said that around 32,000 animals were tagged by the civic body since 2014. However, many of them have died or were sold off. New animals were added due to birth or new purchases. “It is difficult to come to arrive at any statistics in the absence of this data,” said an official.||http://timesofindia.indiatimes.com//city/vadodara/no-release-of-cattle-without-rfid-tag-proposes-vmc/articleshow/88172498.cms||---
---||Lucknow||‘Similar loot took place at same shop’||Lucknow: In a strange coincidence, the Wednesday loot at the jewellery shop in Aliganj has turned out to be a repeat of a heist of a similar nature that took place in the same shop on January 3, 2017. Ironically, the case remains unsolved till date with police failing to nab any of the miscreants. Police officers, who reached the spot to probe Wednesday’s loot, were apprised about the loot which had taken place four years ago. “I have instructed Aliganj police to also investigate the 2017 case and ensure that it is also solved,” Lucknow police commissioner DK Thakur told TOI. “Like this time, the two masked miscreants holding pistols had entered the shop, while two had stayed outside when the loot was carried out in 2017,” said a crime branch official who was with Lucknow police when the loot took place last time. He also said that the only difference was that nobody was shot at in that heist. “Our teams worked hard but reached a dead end. Even Shravan was picked up for questioning,” he said. Owner Nikhil Agarwal told TOI that last time around 400 gram of gold was looted. “This time, around 900 gram of gold worth around Rs 45 lakh has been looted,” he said.||http://timesofindia.indiatimes.com//city/lucknow/similar-loot-took-place-at-same-shop/articleshow/88174027.cms||टाइम्स न्यूज़ नेटवर्क
---||Hyderabad||GHMC official with sexual harassment charges repatriated||HYDERABAD: Greater Hyderabad Municipal Corporation (GHMC) commissioner Lokesh Kumar issued orders repatriating a statistical officer accused of sexually harassing a computer operator at Charminar zonal office on Tuesday night. According to the order, the accused officer started his career as deputy statistical officer at Osmania University and was later posted at GHMC after attaining promotion back in 2005. Officials said that the entire incident came to light recently after an outsourced computer operator lodged a complaint to mayor Gadwal Vijayalakshmi against the statistical officer (SO). The order mentions that the SO misbehaved with her several times and created nuisance in front of other employees asking them to leave the room. He would then sit beside her for three to four hours. “He touched her inappropriately when she was alone in the lift and also tortured her by behaving rudely and threatening to meet her for at least one hour at her home. He had taken her photo as well,” the commissioner’s order describes. The mayor instructed officials to take stern action against the SO and repatriate him back to his parent department. The accused officer handled birth and death related matters of circles one to fifteen. “A detailed enquiry shall be conducted in the matter and the report will be sent to the director of public health and family welfare department,” the order concludes. (The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)||http://timesofindia.indiatimes.com//city/hyderabad/ghmc-official-with-sexual-harassment-charges-repatriated/articleshow/88173357.cms||Ujwal Bommakanti
---||Hyderabad||GHMC standing committee approves 18 proposals||HYDERABAD: Around 18 out of 20 proposals pitched during the first Greater Hyderabad Municipal Corporation (GHMC) standing committee meeting were approved on Wednesday. The GHMC standing committee led by mayor Gadwal Vijayalakshmi saw major infrastructure projects such as transit dorms in Nampally Sarai, storm water box drains from Nagole to Musi River, ancillary works at Katedan Sports Complex, animal crematoriums and so on. It has allocated Rs 11 crore for setting up transit dorms with 187 beds for women at Nampally Sarai under Safe City Project approved by the committee. Transit dorms will be set up by dismantling the old, dilapidated buildings and office rooms. The committee also allotted Rs 5 crore to remodel and improve storm water drain from Saki Cheruvu to Gangaram Cheruvu surplus drain. Rs 5.9 crore has been allocated for ancillary works for functioning of swimming pool and indoor stadium along with infrastructure works like laying of roads, storm water drains and sewer lines at Katedan Sports Complex. It has also resolved to hold weekly meetings every Wednesday. Addressing the media, mayor said that the meeting could not be held earlier owing to Covid-19, election code and other reasons. “We hope to have a reasonable discussion and debate with all the corporators and ensure that all issues are resolved soon,” Vijayalakshmi said. GHMC commissioner Lokesh Kumar said that action would be taken at field level considering the issues raised by the members. The first standing committee meet was attended by 14 members. The newly-formed committee comprises of 15 corporators – eight Telangana Rashtra Samithi (TRS) corporators and seven All India Majlis-e-Ittehadul Muslimeen (AIMIM) corporators.||http://timesofindia.indiatimes.com//city/hyderabad/ghmc-standing-committee-approves-18-proposals/articleshow/88173350.cms||Ujwal Bommakanti
---||Ahmedabad||History of Gujarat to be showcased at Statue of Unity||GANDHINAGAR: The state government has proposed to chronicle Gujarat’s history – from ancient days to the present day – by setting a museum at the Statue of Unity (SoU) complex in Kevadia. PM Narendra Modi has reportedly asked the state authorities to develop a museum dedicated to Gujarat’s development journey. A key source close to the planning of the museum said, “The proposed museum at Kevadia will be a tribute to the state and its legacy, through a mapping of its development trajectory and its leadership. The vision of this museum is to showcase the constant growth of the state and the contributing factors towards it.” As the visitors move through around 15 galleries, they will be educated about the state, its history, a coverage of its development from the time of the state’s formation in 1960 till the present time, and a glimpse of the state’s rich cultural heritage, sources said. The thematic design of the proposed project will comprise of three main sections — Gaurav, witnessing the pride of Gujarat; Siddhi, a salute to the new zeniths by Gujarat’s leaders; and Utsah, celebrating the unwavering enthusiasm and festivals of the state.||http://timesofindia.indiatimes.com//city/ahmedabad/history-of-gujarat-to-be-showcased-at-sou/articleshow/88173364.cms||Kapil Dave
---||Nashik||Nashik: Two held for assaulting cop and guard of Malegaon general hospital||NASHIK: The Malegaon police have arrested two people on the charge of assaulting a policeman and a security guard at the Malegaon general hospital on Tuesday night. The two people have been booked under various sections of the Indian Penal Code including sections 353 (assault on criminal force to deter public servant from performing duty), 332 (voluntarily causing hurt), 506 (criminal intimidation), 34 (common intention) and other sections under the Maharashtra Medicare Service Persons and Medicare Service Institutions (Prevention of Violence and Damage or Loss to Property) Act, 2010. Malegaon police said one more person accused in the case is absconding and he would soon be arrested. The incident took place at around 10.30 pm on Tuesday. Officials of Malegaon city police said a patient was admitted to the ICU of the hospital when the patient’s relatives came to meet him around 10 pm. As the security guard told them that he cannot allow them to meet the patient inside the ICU, the relatives started manhandling him. One of the nurses who tried to intervene was also verbally abused and threatened with dire consequences.  A police constable, who also intervened, was heckled and slapped by the accused. The relatives then broke the chairs in the hospital and smashed plant pots. Soon, an additional police force was called to the hospital and the accused were taken to the Malegaon city police station.||http://timesofindia.indiatimes.com//city/nashik/2-held-for-assaulting-cop-guard-of-malegaon-general-hospital/articleshow/88171925.cms||Santosh Sonawane
---||Meerut||Home guard among 3 held for robbery at house of Shamli DM’s stenographer||Muzaffarnagar: A home guard posted at the Shamli district magistrate's stenographer office was arrested for allegedly hatching a conspiracy to loot a stenographer's house in Kakanagar colony on Tuesday. Police said two accused had barged into stenographer Ashutosh Kumar’s house, held his wife, who was alone, captive at gunpoint. When they were trying to escape the spot with Rs 50,000 cash and two mobile phones, locals captured them and handed them over to police, they said. Superintendent of police Sukirti Madhav said, “During the investigation, it came to fore that home guard Arvind Kumar had hatched the robbery conspiracy along with two other accused, Jitender Singh and Rajnish. We have recovered mobile phones and cash. The accused were sent to jail." Rajnish is a cousin of the home guard. Police said during interrogation the accused disclosed that Ranjish was suffering from a financial problem, and thus, Arvind hatched the conspiracy. “The home guard had heard stenographer talking to his wife over the phone about the money kept in their house,” added the SP.||http://timesofindia.indiatimes.com//city/meerut/home-guard-among-3-held-for-robbery-at-house-of-shamli-dms-stenographer/articleshow/88172701.cms||Mohd Dilshad
---||Hyderabad||Man’s decomposed body found in tank in Hyderabad||HYDERABAD: Police identified the 25-year-old man who was found dead in a water tank at Musheerabad. Family members said that he was addicted to alcohol and that he went missing after an argument with his mother on October 19. The deceased was, P Kishore, 25, a painter from Ambedkar Colony in Chikkadpally. Police circulated the photos of the victim to all the nearby police teams. Chikkadpally police got back saying that the victim could be Kishore who went missing after leaving his home on October 19 night.  “Kishore was addicted to liquor. On October 19 night he came home drunk and had an argument with his family members. Chided by his mother, Kishore left his home after midnight and did not return,” Musheerabad inspector E Jahangir Yadav said. As Kishore did not return home even after a few days, his family members lodged a complaint with Chikkadpally police. A missing case was registered on October 23. “We do not know exactly when he fell in the water tank and whether it was a suicide or an accident or a murder,” the inspector said. Police are verifying if any CCTV camera footage is available in the nearby areas. Kishore’s decomposed body was found in the municipal water tank at Risalagadda in Musheerabad on Tuesday.||http://timesofindia.indiatimes.com//city/hyderabad/mans-decomposed-body-found-in-tank/articleshow/88173359.cms||---
---||Delhi||Scan QR code, know more about trees at Jamia Millia Islamia||NEW DELHI: Be it the ponytail palm, velvet apple or the Italian cypress, visitors at Jamia Millia Islamia will now be able to identify the vast foliage cover on the university campus by simply scanning the QR codes affixed to the trees. After a botanical survey, 170 plant species were identified on the campus and around 1,000 trees have also been labelled appropriately. The QR codes provide information such as which country or place a tree is a native of, whether it is a medicinal, avenue or ornamental tree and what its economic importance is. The common nomenclature of the species is available, such as velvet apple for Diospyros sp, as well as their names in Hindi and Urdu. Dr M Irfan Qureshi, one of the spearheads of the project, said, “This important exercise identifies the plants across the Jamia campus. Never before had this task been undertaken at this scale. Close to one lakh trees, shrubs and medicinal herbs were surveyed and catalogued.” Qureshi added, “The database we created after a three-day survey has been linked to the Herbal Kew Garden, a global platform. Students or anyone interested can get details about the campus trees by scanning the QR code.” Stating that the vast green coverage of the university acted as the lungs for the locality, a Jamia official said that the university also planned to undertake another survey on the campus — that of the fauna present. “During the lockdown months, we noticed an increase in the variety of birds on the campus, from hornbills and peacocks to barn owls. So, we are planning to carry out a survey on birds and animals too and present it in the form of a documentary film,” the official said.  Vice-chancellor Najma Akhtar said, “Our campus harbours a great diversity of plants but they had never been surveyed and catalogued. It’s amazing to know that a number of our plants are of medicinal importance and others serve as a source of food for birds. We will study the data and understand how bird diversity can be improved, including by attracting rare and migratory birds.”||http://timesofindia.indiatimes.com//city/delhi/scan-qr-code-know-more-about-trees-at-jamia/articleshow/88174030.cms||Shinjini Ghosh
---||Ahmedabad||Rajasthan gets pledges for Rs 1L crore investment at Ahmedabad event||Ahmedabad: The Rajasthan government attracted investment commitments of over Rs 1 lakh crore at an investors’ meet held in Ahmedabad on Wednesday. The neighbouring state signed memorandums of understanding (MoU) worth Rs 41,590 crore and letters of intent (LoIs) for Rs 64,110 crore at its Investors Connect Programme, an investment roadshow held in the run up to the ‘Invest Rajasthan 2022’ summit, which is scheduled to be held on January 24 and 25 in Jaipur. Apart from some Gujarat-headquartered corporate entities, companies with a national presence were also invited to sign investment commitments. In addition to the homegrown Torrent Gas, other investors who pledged investments included Azure Power, Solarpack Corporation, ACME Cleantech and NU Vista to name a few. “Invest Rajasthan 2022 is expected to be a major step in the direction of providing across-sector thrust to the process of industrialisation in the state,” said Parsadi Lal Meena, health and excise minister of the Rajasthan government. According to Rajasthan’s industries commissioner Archana Singh, “Rajasthan has so far managed to attract investment commitments worth nearly Rs 3,05,000 crore, including the Rs 1,05,000 crore pledged at the Ahmedabad event.” Talking about Adani Group’s solar park project in Rajasthan, Singh stated, “We have also, in-principle, approved a customized package of Rs 48,000 crore for Adani Group. They have also given a request for another Rs 40,000 crore.”||http://timesofindia.indiatimes.com//city/ahmedabad/rajasthan-gets-pledges-for-rs-1l-crore-investment-at-ahmedabad-event/articleshow/88173373.cms||---
---||Mumbai||Cabinet sets up new skill training board with courses as per NEP||Mumbai: The Maharashtra state cabinet on Wednesday approved the setting up of Maharashtra State Skill, Vocational Education and Training Board by merging the Maharashtra State Skill Development Board and Maharashtra State Vocational Training Council. The setting up of the new training board will make it possible to start skill education courses along with school education as per the provisions of the National Education Policy. TNN||http://timesofindia.indiatimes.com//city/mumbai/cabinet-sets-up-new-skill-training-board-with-courses-as-per-nep/articleshow/88174829.cms||---
---||Delhi||Delhi, celebrate poor air quality... till it lasts||NEW DELHI: The air quality continued to remain in the “poor” category aided by moderate winds, a better mixing layer height and less moisture with an Air Quality Index (AQI) of 237 on Wednesday, marginally better than a day earlier.  Track the pollution level in your cityNo significant change is predicted for the next five days as air quality is likely to stay in the “poor” category. On Monday, the AQI was 322 in the “very poor” category and it improved to 255 in the “poor” category on Tuesday. VK Soni, head, environment and research centre, India Meteorological Department (IMD), said, “The wind speed picked up to 10-15 kmph during the day, leading to dispersion of pollutants. As the sun came out, the mixing layer height was good. A mixing layer height of 1-1.25 kmph was recorded during the daytime as against below 500 metres when AQI touched the severe category. Besides, visibility was better and less moisture allowed the dispersal of pollutants.” The minimum temperature was recorded at 10.1 degrees Celsius, one degree above normal. The maximum temperature was 24 degrees Celsius. System of Air Quality and Weather Forecasting And Research (SAFAR), the forecasting body under Union ministry of earth sciences, said, “The air quality improved significantly. For the next four days (December 8 to 11), winds are likely to be moderate, increasing ventilation of pollutants. Minimum temperatures are likely to drop gradually leading to a more stable boundary layer during night time, which helps in accumulation of pollutants.” “With mostly clear sky conditions during daytime, the peak mixing layer height is likely to be around 1.5km, causing moderate vertical mixing of air mass. The net effect is that air quality for the next four days is likely to improve gradually, but stay within the moderate or lower end of the poor category,” added SAFAR. Air Quality Early Warning System for Delhi said the air quality was likely to stay in the “poor” category till December 13 and may deteriorate marginally on December 14 and 15. Meanwhile, Commission for Air Quality Management in National Capital Region and Adjoining areas (CAQM) conducted a review meeting on augmentation of public transport. An official who attended the meeting said the states submitted plans on steps being taken to strengthen public transport. Delhi informed that it was in the process of acquiring more buses. The Met department has predicted that minimum temperature would likely dip from Thursday. The IMD forecast said night temperature was likely to hover around 9 degrees Celsius from December 9 to 11 and may touch 7 degrees Celsius by December 12. The maximum temperature is likely to remain at 24-23 degrees Celsius over the next six days.||http://timesofindia.indiatimes.com//city/delhi/delhi-celebrate-poor-air-quality-till-it-lasts/articleshow/88173382.cms||---
