---||Guwahati||More ‘Maradona memorabilia’ tumble out in Assam||GUWAHATI: A day after police recovered the stolen Hublot watch of Diego Maradona from Assam on Saturday, “memorabilia” including a jacket, shoes, a squash racket, another watch, lighters, a cap and iPads were seized from Wazid Hussain who has been arrested for allegedly stealing the heritage wristwatch from the soccer legend’s Dubai home. Police are trying to ascertain whether the recovered items also belonged to Maradona. As Sivasagar district police did not receive a prompt reaction from Dubai police, a suo motu case was registered against Wazid at Sivasagar police station. He was produced before the chief judicial magistrate court in Sivasagar on Sunday, which remanded him to four days’ police remand. The police had pleaded for a 10-day custody. “The suo motu case was registered on Sunday morning and subsequently he was produced in the court. The new recoveries from his possession were made on Saturday night, but the accused has not yet confessed that he stole the items from Dubai,” Sivasagar SP Rakesh Roushan told TOI. The accused is a resident of Sivasagar district in upper Assam. However, he was mostly residing at his in-laws’ home in Moranhat in nearby Charaideo district. “We are ascertaining whether the recovered items belong to the legendary footballer. But it is true that all the items have been stolen from Dubai. The rest of the things will come out in the course of investigation,” the Sivasagar police chief said. Though police on Saturday said Wazid was in Dubai for five years since 2016, police sources added that confusion persists whether he worked in Maradona’s home as a domestic help or was engaged as a security guard. “Nothing is clear in the accused’s version. The information available with us said he worked there as domestic help and the other input says he worked there as a security guard,” an investigating officer said. The officer said Wazid was not cooperating with the police ever since he was apprehended on Friday night. “Still, he has not confessed anything. Not even about the stolen Hublot watch,” he said. As part of the continuing operation after the recovery of the stolen Hublot watch, another search was conducted by Sivasagar police at Wazid’s in-laws’ residence at Khumtai in Moranhat. Two iPads, a jacket, a pair of track pants, a T-shirt, two pairs of shoes, a doll, two squash rackets, a watch, six lighters, a Vaseline and a cap have also been recovered by police during the search operation. The police said these articles have been seized observing all necessary legal formalities. It was Assam special DGP (Law and Order) GP Singh, who took to Twitter on Sunday morning to inform about more recoveries. According to Wazid’s family members in Sivasagar, he returned from Dubai around three months ago. They said he almost snapped relations with his parents after his marriage in 2005. “We were informed that he worked in Dubai. We never knew about the Maradona connection,” said one of his family members.||http://timesofindia.indiatimes.com//city/guwahati/more-maradona-memorabilia-tumble-out-in-assam/articleshow/88244415.cms||Kangkan Kalita
---||Coimbatore||Speeding car mows down 30-yr-old man||Coimbatore: A 30-year-old man was killed after a speeding car hit him at Chinniampalayam on Avinashi Road here on Sunday. The deceased was identified as K Veeramanikandan, a native of Kumbakonam in Thanjavur district. He was working in a lathe workshop at Vellanaipatti for the past 10 years. A police officer with the traffic investigation wing (TIW-East) said the speeding car had hit Veeramanikandan after smashing five two-wheelers when he was standing near a hotel at Chinniampalayam on Sunday afternoon. “He suffered severe injuries and died on the spot,” the officer added. Police said S Varadharajulu from Teachers’ Colony at Chinniampalayam was driving the car recklessly and lost control over the vehicle. The body of Veeramanikandan was sent to the Coimbatore Medical College and Hospital for postmortem. Police registered a case against Varadharajulu and further investigation is on.||http://timesofindia.indiatimes.com//city/coimbatore/speeding-car-mows-down-30-yr-old-man/articleshow/88244112.cms||टाइम्स न्यूज़ नेटवर्क
---||Goa||Over 5k students likely to attend Vigyan Mahotsav||Panaji: The third edition of Manohar Parrikar Vigyan Mahotsav will be held on Monday across the state at eight different venues. Over 5,000 students are likely to attend the event. The first lecture will be delivered virtually by former chairman of Indian Space Research Organisation Prof K Kasturirangan on ‘Space — A promising human endeavour’. It will be followed by an online lecture by 2009 Nobel Laureate in Chemistry Prof Ada Yonath on ‘Next Generation Antibiotics’. Prof Ashutosh Sharma will deliver a talk on ‘Science and innovation in the new millennium’ at NIO, Dona Paula. Each talk will have a question and answer session at the end where the speaker will clarify and explain issues raised by the audience. Students across various institutions in the state, including Don Bosco College of Engineering, Goa Vidyaprasarak College of Education, government colleges of arts and science (Quepem, Sakhali, Pernem), Government Higher Secondary School, Canacona and BITS, Zuarinagar. More than 5.000 students and academicians are expected to attend this event across the state and all safety measures as required to be observed due to Covid will be followed, advisory committee and organising committee chairman and Goa Public Service Commission chairman Jose Manuel Noronha told TOI. The programme is being organised by the state science and technology department and is assisted by IIT Goa, NIT Goa, BITS Goa, Goa State Innovation Council, Goa University, besides various other government departments. The inaugural function will be held at NIO from 9.30am to 10.15am.||http://timesofindia.indiatimes.com//city/goa/over-5k-students-likely-to-attend-vigyan-mahotsav/articleshow/88245237.cms||टाइम्स न्यूज़ नेटवर्क
---||Goa||CII prods Goan companies to promote quality control||Panaji: The Confederation of Indian Industry (CII) has stressed on the need for Goan manufacturing firms to focus on quality control and problem-solving skills among employees. Location head at Siemens Ltd, Goa, Mahendra Wani, said that widespread use of quality tools among companies in Goa will ultimately help them to manufacture quality products. Wani, who was speaking at the Quality Circle competition, said that firms need to encourage employees to solve problems pertaining to their own jobs. “Robust participation in quality circles indicates that there is a widespread use of quality tools among companies in Goa which will result in delivering quality products to the end user,” said Wani, who is the convener of CII’s panel on manufacturing. He encouraged private sector employees to continue their concerted efforts to improve quality and productivity in the industry. “Circles are formed of employees working together in an operation who meet at intervals to discuss problems of quality and to devise solutions for improvements. Employees who participate in Quality Circle usually receive training in formal problem-solving methods—such as brain-storming, Pareto principle and cause-and-effect diagrams—and are then encouraged to apply these methods either to specific or general company problems,” Wani said. IFB Industries, Alcon Cement Company and GMI Zarhak Moulders won the Quality Circle competition in the large, medium and small categories.||http://timesofindia.indiatimes.com//city/goa/cii-prods-goan-companies-to-promote-quality-control/articleshow/88245233.cms||---
---||Hyderabad||Don’t give nod for Numaish: Lawyer||Hyderabad: A city-based High Court lawyer Khaja Aijazuddin has petitioned various stakeholders to deny permission to Exhibition Society for the 81st All India Industrial Exhibition (Numaish). The exhibition is expected to start from January 1, 2022. The lawyer has petitioned secretary, Union Ministry of Health and Family Welfare; chief secretary, Telangana; district collector, Hyderabad; and Directorate of Public Health and Family Welfare, Telangana. He says in his plea that in view of the pandemic and the new Omicron variant caution must be exercised. tnn||http://timesofindia.indiatimes.com//city/hyderabad/dont-give-nod-for-numaish-lawyer/articleshow/88244791.cms||---
---||Hyderabad||Hyderabad in top 3 districts for Covid testing in country||HYDERABAD: In the midst of worries over the upcoming surge of Covid-19 cases, and the Omicron threat, there is some good news. In terms of average monthly testing over the last six months, Hyderabad is among the top three districts in the country. Data available on testing patterns of more than 700 districts in the country over the last six months show that Hyderabad is the third district/city, with 2.57 lakh average monthly tests. Bengaluru urban is far ahead with over 15 lakh monthly average tests in the last six months. Thrissur stands second with 3.39 lakh tests. Surat (2.21lakh) and Patna (1.88lakh) come next. On the plus side, despite a large number of tests, Hyderabad’s positivity rate is very low, indicating a stable scenario in terms of virus propagation. Hyderabad has a positivity rate of 0.12%. The Union health and family welfare department has asked states to implement night curfews in districts with a high positivity rate. In the last six months, Telangana conducted 99.02 lakh tests. Between June-November, 15.47 lakh tests were performed in Hyderabad. Following Hyderabad, high numbers of monthly of average tests were observed in Warangal Urban (99,944), Karimnagar, (99,392). The number of tests per million (TPM) in the state was around 36 during the second wave, but it is presently around four. According to experts, if the positive rate is less than 1% the risk of spreading risk is nearly minimal, but extreme caution must be exercised. “If we do not follow Covid-19 appropriate behaviour, such as wearing masks and maintaining social distance, outbreaks can escalate to a significant surge,” said Dr Kiran Madala, an Indian Council of Medical Research (ICMR) certified researcher.||http://timesofindia.indiatimes.com//city/hyderabad/hyd-in-top-3-districts-for-covid-testing-in-country/articleshow/88244789.cms||Sribala Vadlapatla
---||Delhi||One stop for all info you need, Delhi Metro installing new-age signage at stations||NEW DELHI: From fare and routes to train timings and passenger amenities, 158 Delhi Metro stations, including all interchange and underground stations, will get over 400 ‘improvised’ information signage for the convenience of commuters. Anuj Dayal, executive director (corporate communication), Delhi Metro Rail Corporation (DMRC), said that the new signage will be LED backlit and would be at all the interchange and underground Metro stations for better visibility of symbols and words. All the elevated stations will have similar, but non-backlit signage. The signage would be in both English and Hindi. He said that the signage are being installed with a view to provide all key information at one single point with better visibility for the passengers. Dayal said that special kind of combined information signage would be installed at Delhi Metro’s Phase I and II stations, apart from all interchange stations across the network. “These specific signage are aimed at helping the passengers with all Delhi Metro-related information including ticketing, system map, first and last train timings, do’s and don’ts, helpline numbers, facilities for divyangjan, lost and found, other statutory information, etc.,” he said. “These are being installed near the ticketing areas of the Metro stations so that passengers and the general public have easy access to them and benefit in terms of planning their journey, along with knowing about general conduct in the Metro premises,” he said. “DMRC has already installed these signage at all the interchange Metro stations and remaining stations of Phase I and II will get these signage in a phased manner by March 2022,” Dayal said. “They are a step towards overall signage standardisation across the network, eliminating the number of signage in all shapes and sizes put up at various locations and giving a more aesthetic look to the ticketing area,” he said. The information displayed on them is divided into three portions. The left side frame will have common information for all stations, such as ticketing information and benefits of smart cards, time zone information (fare), refund rules for token and cards, and recharge of smart cards via digital means. The right side frame would also have common information for all stations.||http://timesofindia.indiatimes.com//city/delhi/one-stop-for-all-info-you-need-metro-installing-new-age-signage-at-stations/articleshow/88244792.cms||---
---||Hyderabad||Omicron now has three sub-variants, say experts||HYDERABAD: The variant of concern, Omicron, has now three siblings – one up from two sub-lineages discovered last week. According to Phylogenetic Assignment of Named Global Outbreak Lineages (PANGOLIN) that assigns lineages under ‘Pango lineage’ system to various viruses including the novel coronavirus that causes Covid-19, the third outlier of Omicron was found from a sample collected from England on December 3. The new outlier of Omicron variant is temporarily named England/MILK-2D24AC9/2021. Dr Vinod Scaria of Institute of Genomics and Integrative Biology (IGIB), New Delhi, confirmed the development by tweeting late on Sunday about the new outlier of Omicron lineage with some shared mutations. Omicron variant or B.1.1.529 split into two sub-lineages BA.1 and BA.2 earlier this month. These two variants have some shared mutations, besides some mutations that are unique to them. “A new diverse genome has appeared within the B.1.1.529 lineage that has all of the shared mutations of B.1.1.529, some of the mutations unique to BA.1 and some unique to BA.2 plus a few of its own,” PANGOLIN announced in its website. It added it seems likely the new Omicron outlier is an additional circulating member of B.1.1.529 diversity and recombination has occurred in its history. It also said it “may have mutated prior to emergence of BA.1 clade based on pattern of mutations.” It said, “as a single genome it doesn't yet require a lineage designation and at the moment it will be classified as a member of Omicron”. Experts say though Omicron has been spreading faster than previous variants, most cases are mild.||http://timesofindia.indiatimes.com//city/hyderabad/omicron-now-has-three-sub-variants-say-experts/articleshow/88244816.cms||Syed Akbar
---||Hubballi||Activists cry foul as govt appoints non-IAS officer as KBJNL MD||Vijayapura: When chief minister Basavaraj Bommai announced the shifting of KBJNL office from Bengaluru to Almatti in September-end, the people of north Karnataka welcomed the move. Now, they are disappointed as the government has appointed a chief engineer as the managing director of KBJNL, unlike in the past, when IAS officers were made to helm the office. As per the latest appointment order, issued a month ago, the appointee is not even a KAS officer. Though the appointment is on “temporary basis”, status quo is maintained even after a month. Activists apprehend that the government’s move may cause a major setback when the Supreme Court is hearing the case on issuing a notification on the verdict of Justice Brijeshkumar Commission. Arvind Muchakhandi, secretary, Bagalkot Abhivruddhi Horata Samiti, said engineers, being technically good, may be experts in the field, “but they need administrative skills”. “When the MD is a lower-rank officer, higher-level bureaucrats in government treat them like their subordinates. The government had appointed lower-rank officers as the MD of KBJNL earlier too. But it replaced them with an IAS officer after public outcry. So we have to keep fighting to get the right officer to push the much-needed projects. Irony is that if the government appoints an IAS officer, they hardly visit Almatti and take transfer within 6-7 months to other departments. As KBJNL office is being shifted to Almatti, we doubt an IAS or KAS officer come and stay here,” he said. Muchakhandi recalled that the shifting of KBJNL office to Almatti was announced twice in the past. Another activist in Bagalkot district alleged that IAS and KAS officers, being confined to Bengaluru or any other city, don’t wish to be stationed in Almatti. “Probably elected representatives, bowing to the pressure of bureaucrats, not posting them here. But one should note that this move is against to the principle of decentralisation. Appointing engineers as the MD may cause setback for the state which is facing legal battle at the apex court,” he said. Supreme Court, which is hearing a case on issuing notification on the verdict of Justice Brijeshkumar Commission, has scheduled the next hearing on December 13. “An IAS officer is needed at this point to facilitate advocates representing the state at the apex court,” another activist G C Muttaladinni said. Irrigation minister Govind Karjol was unavailable for a comment.||http://timesofindia.indiatimes.com//city/hubballi/activists-cry-foul-as-govt-appoints-non-ias-officer-as-kbjnl-md/articleshow/88244391.cms||Sangamesh Menasinakai
---||Coimbatore||Class XI boy rapes, impregnates 16-year-old classmate, arrested||Coimbatore: The rural police have arrested a 16-year-old boy, who raped and impregnated a minor girl, and a goods autorickshaw driver, who sodomized a Class X boy, in two separate incidents on Sunday. In one of the incidents, the Thudiyalur all-woman police nabbed a Class XI boy student for impregnating his classmate. “Both of them were friends for the past five years and studying in the same private school. They were in the habit of visiting each other’s houses often. On July 25, the girl had gone to the boy’s house to get a school book. He was alone at home and he raped her. He later promised to marry her,” a police officer said. In August too, the officer said, the boy had raped the girl on several occasions when she visited him at his house. “When the girl started vomiting often, her mother took her to the ESI Hospital on Saturday and doctors found that the 16-year-old was pregnant for five months.” The girl lodged a complaint with the Thudiyalur all-woman police, who arrested the minor boy on Sunday. The Thudiyalur all-woman police also nabbed 40-year-old K Vellaisamy, a resident of Thikkupalayam near Periyanaickenpalayam, on the day for sodomizing a 16-year-old boy near Thadagam. An investigation officer said the boy was staying in a boys hostel. “When the boy was walking to his school from the hostel on Friday morning, goods autorickshaw driver Vellaisamy offered to drop him at the school. The boy got into the goods auto and Vellaisamy took him to a secluded place, where he showed the boy porn videos on his mobile phone and sexually assaulted him. Later, he dropped the victim near his school,” the officer said. The boy informed the schoolteacher and headmaster, who alerted the boy’s father. The boy lodged a complaint with the Thudiyalur all-woman police, who registered a case against Vellaisamy under Section 3 (a) read with 6 of the Protection of Children from Sexual offences (Pocso) Act and arrested him on Sunday.||http://timesofindia.indiatimes.com//city/coimbatore/class-xi-boy-rapes-impregnates-16-year-old-classmate-arrested/articleshow/88244135.cms||टाइम्स न्यूज़ नेटवर्क
---||Hubballi||As labour gets costlier, farmers turn to machines to cut sugarcane||Kalaburagi: Due to a labour shortage, sugarcane growers in Kalaburagi district are increasingly relying on sugarcane harvesting machines rather than manual cutting. Every year, labourers would arrive from Maharashtra to cut sugarcane in the Kalaburagi district, but this year there is a labour shortage, forcing sugarcane growers to rely on harvesting machines. Sugarcane is already in the harvesting stage, and growers are concerned that they will be late in cutting and supplying it to the sugar factory. Manual chopping will be delayed, and labourers demand high wages. Prashanth Kulali, a farmer in Kulali village, told TOI that he had grown sugarcane on his four-acre land last year. “Labourers had come on behalf of the factory, but they demanded money and other perks on a daily basis, which I provided. Otherwise, they would delay the work. Now, the administration of Renuka Sugar factory in Afzalpur taluk has sent the cutting machines to complete the chopping work and supply the produce to the factory as soon as possible. Sugarcane growers will not incur any losses as a result of machine cutting.” caption Neat and fast: Farmers in Kalaburagi district are increasingly preferring machine cutting of sugarcane to manual harvesting because the work is cost-effective, uncluttered, and saves time||http://timesofindia.indiatimes.com//city/hubballi/as-labour-gets-costlier-farmers-turn-to-machines-to-cut-sugarcane/articleshow/88244168.cms||Mouneshwar Sonnad
---||Coimbatore||Cops destroy ganja plants in waterbody||Coimbatore: The rural police have destroyed ganja plants that were growing at a dried-up waterbody at Pappampatti on the outskirts of the city on Saturday. Based on a tip that ganja plants were found at the waterbody, a police officer said, Sulur police sub-inspectors Navaneethakrishnan and Rajendraprasad and head constable Chandru had inspected the spot at Pappampatti on Saturday. “They found three ganja plants in the locality and one of them was nearly 5ft high. They uprooted the plants, doused them with petrol and set them on fire,” the officer said. Preliminary inquiry revealed some youths, who were employed with private firms, and local people were in the habit of using ganja. “We suspect that a few seeds might have fallen on the dried-up waterbody land a few months ago, when some youths were using the contraband. After the rain, the seeds sprouted and grew well. Since they were growing on the waterbody land, we cannot register a case against any person,” the officer said. He also requested the public to inform police about ganja peddlers and users.||http://timesofindia.indiatimes.com//city/coimbatore/cops-destroy-ganja-plants-in-waterbody/articleshow/88244120.cms||टाइम्स न्यूज़ नेटवर्क
---||Rajkot||New bacteria can up groundnut yield||RAJKOT: A novel bacteria discovered in Saurashtra University not only promises to increase the groundnut crop yield but also assures better quality crop. The findings by the department of animal biotechnology have been published in the reputed international scientific journal “Nature.’  Anand Agriculture University also suggests that the favourable bacteria prepared in laboratory can significantly reduce the use of chemical fertilizer in groundnut cultivation and also improve crop yield and soil condition. According to the researchers, the main work of this bio-fertilizer is to maintain soil condition and prevent land becoming barren in the long term. It works in the same way as cow dung in farming. The groundnut was chosen because it’s a mainstream crop of Saurashtra and the region is one of the highest producers of groundnut in the country. According to the paper, the rhizosphere, a narrow zone of soil near plant roots, is a hot spot for microbial activity. Rhizosphere microbiota directly or indirectly benefit plants by supplementing nutrients, producing beneficial chemicals or suppressing pathogens. Plants attract and modulate bacteria within the rhizosphere by releasing exudates. Plants also tend to select the rhizosphere microbiota based on their needs. Ramesh Kothari, professor of microbiology in SU and co-author of this paper, said, “Plant growth promoting (PGP) bacteria like bacillus were enriched during the middle stages of crop development but there was a decline in PGP organisms in the matured crop stage. Overall, this study portrayed the changes in the rhizosphere microbiota of peanuts during different developmental stages of crop and may help to design stage specific bio-strategies such as bio-fertilizer to improve crop yield.” According to the paper, many studies have looked at the effects of soil type, geographic location, crop genotypes but very few have looked at the changes in microbiome across the crop development cycle. Ankit Hinsu, a student of the department who did this research in the laboratory said, “It’s good for soil if we can reduce the use of chemical fertilizer as much as possible and go towards organic farming. For that, it’s important to know which kind of bacteria to insert at what stage. As the plant grows, the bacteria that help plants changes. We prepared a mixture of important bacteria after checking their properties and based on this study, we suggested what quantity of bacteria can be mixed at what quantity at what stage to support the plant.” The sample of G-20 variety of peanut which is mostly grown in Saurashtra was used for study.||http://timesofindia.indiatimes.com//city/rajkot/new-bacteria-can-up-groundnut-yield/articleshow/88244286.cms||Nimesh Khakhariya
---||Vadodara||Meet the librarian who knows bookshelves like back of his hand||VADODARA: If you are finding it difficult to locate a book at the Central Library, one of the oldest and biggest libraries in the state, don’t fret too much. Neither you need help from a computer nor are you in for a long search. All you have to do is to walk up to Vijay Rao and name the book. The 56-year-old, in a matter of seconds, will point towards a rack and tell where the book is kept. “I also remember if the book that the reader is looking for is available or out of stock. People ask me how I remember the names of so many books and their exact location in the library. I think my passion for work apart from the experience gained over the years may have honed my memory,” said Rao, who is tasked with cleaning the books and arranging them neatly in the racks every day. No wonder the readers get impressed with Rao as the Central Library is home to nearly three lakh books. And when Rao reveals that he is just 12th pass, many visitors don’t believe him. “I was very poor in academics. I pursued graduation but failed in the examinations. So, I quit and started doing odd jobs before I got placed in this library about 12 years ago,” Rao, a resident of Tarsali, recalled. Interestingly, when he was studying, Rao never read a single book but now he is a walking encyclopaedia of a variety of English, Hindi and Gujarati books. “I remember the books by their titles, author’s name, cover page photograph and even the rack number. The computerisation came just some years ago but I have developed this habit of remembering books which I still maintain,” Rao, who is fondly called a walking computer by his colleagues, added. “I was never interested in reading during my school years and I never thought I would be living and breathing among books. I have now developed a habit of reading and my favourite books are spiritual ones,” Rao told TOI. Central Library state librarian, J K Chaudhary said, “Rao has an amazing memory. He remembers the exact location of almost every book kept in our library and it is of immense help to our readers as well as employees.”||http://timesofindia.indiatimes.com//city/vadodara/meet-the-librarian-who-knows-bookshelves-like-back-of-his-hand/articleshow/88243938.cms||Tushar Tere
---||Goa||Goa: 50% Mopa airport work done, additional 25% by March 2022||PANAJI: Half the work on the new greenfield international airport at Mopa has now been completed, and GMR, Goa International Airport Limited (GGIAL) has started recruitment for the airport. State director of civil aviation Suresh Shanbhogue told TOI that 75% of the work would be completed by March 2022, and at the same time, directorate general of civil aviation will start testing at the airport. During the testing period, the remaining 25% of the work will be completed. “As of now, the target is to inaugurate the airport on August 15 (2022),” he said. Recently, GGIAL invited applications to recruit airport rescue and fire fighters. The total cost of the project has gone up to Rs 2,615 crore because of delays due to judicial proceedings and the pandemic. He said that the aviation skill development centre is ready. The work on the runway and the air traffic control tower is going on simultaneously. Once the airport is commissioned, “the biggest aircraft” would be able to land here, he said. An official said that even after the infrastructure is ready, it takes around six months to secure all the necessary permissions and clearances from all the authorities to start operations. Prime Minister Narendra Modi is likely to inaugurate the airport next year. GMR Airports Ltd, through its subsidiary GGIAL, is constructing the airport on the Mopa plateau in Pernem taluka. As per the concession agreement, GGIAL will have the right to operate the business for 40 years, extendable by another 20 years. The airport project will be completed in four phases. Construction of the second phase will commence only after 80% of the passenger traffic is handled. In 2018, the Centre had given an in-principle approval for the construction of an 8km-long highway from Dhargali to Varconda. The project’s pace has been stalled by court proceedings, including judicial stay orders due to environmental issues. On January 16, 2020, the Supreme Court upheld the project’s environmental clearance (EC) and allowed construction to resume.||http://timesofindia.indiatimes.com//city/goa/50-mopa-airport-work-done-additional-25-by-march-2022/articleshow/88245264.cms||---
---||Hyderabad||Telangana govt to open 15 new bars in Haritha plazas||HYDERABAD: The state government is attempting to diversify its revenue streams in view of huge expenditure needed in the budget. The most recent solution discovered is to increase the number of bars in Haritha Tourism plazas run by the tourism department throughout the state. The state already has five bars operating in five of the 28 plazas. Currently, there are three bars in Haritha plazas in Hyderabad, one each in Nizamabad, Hanamkonda and Nagarjunasagar.  Officials intend to open 15 new bars in other locations as well. Pochampally, Basara, Vikarabad, Ramppa, Lakkavaram, Medaram, Bhadradri Kothagudem, Tadvai, Shamirpet, Kaleshwaram, Vemulawada, Keesaragutta, Pakala, Singuru are among them. The existing bars have made a substantial profit, with each generating more than Rs 25 lakh. Despite the fact that sales at wine shops and normal bars have declined throughout the pandemic, these businesses have done well. This has prompted officials to consider raising the number of bars in the Haritha Plazas as well. During last month’s auction, the state government expanded the number of liquor retailers. However, many people have discovered that the typical bar business is not very profitable. “Many have sold their establishments to others as operating costs have grown and guests have decreased since the outbreak,” a bar owner explained. They have petitioned the state government multiple times to be considerate of their cost structure. However, the case of bars running by tourism plaza is different from regular ones. The state government has seen liquor sales growing since the state formation.||http://timesofindia.indiatimes.com//city/hyderabad/govt-to-open-15-new-bars-in-haritha-plazas/articleshow/88245243.cms||---
---||Hyderabad||Hyderabad: 1 passenger from UK tests Covid positive||HYDERABAD: One passenger who landed at the Rajiv Gandhi International Airport (RGIA), Shamshabad, on Sunday from the UK, tested positive for Covid-19. Samples were taken for genome sequencing. With this, genome sequencing results for four samples (including two sent on Friday, one on Saturday) are awaited. All the four passengers who had tested positive over the last three days have returned from the UK. On Sunday, a total of 791 passengers landed at the airport. So far 4,558 passengers have arrived at the Shamshabad airport from high-risk countries. Telangana, meanwhile, saw 146 new cases of Covid-19 and two deaths. A total of 3,123 reports are still awaited. The number of active cases in the state stood at 3,846. The total count of cases since the beginning of the pandemic last year, stand at 6.78 lakh and the death toll stands at 4,007. A total of 189 patients were declared recovered on Sunday, the total count of recovered patients to 6.70 lakh. On Sunday, 26,625 samples were tested for the novel coronavirus. Telangana has now completed testing 2.90 crore samples. The GHMC recorded 72 cases on Sunday, while Medchal Malkajgiri recorded nine cases, Ranga Reddy recorded 20 and Sanga Reddy recorded no new cases. Outside of Hyderabad and its outskirts, Hanamkonda in Warangal with seven new cases recorded the highest number of cases.||http://timesofindia.indiatimes.com//city/hyderabad/1-passenger-from-uk-tests-covid-positive/articleshow/88244805.cms||---
---||Delhi||Delhi: No clarity yet on resumption of work on 19 govt hospitals||NEW DELHI: There is still a lack of clarity on whether Delhi government will be able to get exemption to restart work on 19 hospital projects being executed by PWD during the ongoing construction ban. Due to the alarming levels of air pollution, Supreme Court had on November 24 imposed a ban on construction activities in Delhi-NCR. On December 3, the Supreme Court had provided exemption to seven Covid-19 hospitals under the government’s infrastructure escalation plan. It also expressed satisfaction over steps taken by the Commission for Air Quality Management (CAQM) for enforcement of its order to tackle air pollution. In an order passed on December 10, the court asked CAQM to examine requests of various industries and organisations about relaxation of conditions to restart construction. The construction of the 19 new hospitals, including five new facilities with 4,479 beds and extension of existing units, comes under the purview of this order. CAQM had filed an affidavit on December 2 apprising the court about the measures taken by it, which included constitution of an enforcement task force to monitor compliance with its directions to control air pollution. Delhi government told Supreme Court that work was being done at the 19 hospital sites to improve the capital’s health infrastructure and asked to be spared from the restrictions. A PWD official involved in the hospital projects said, “Among the 19 projects, five are new hospitals being constructed at Jwalapuri, Madipur, Sirasur, Dwarka and Hastsal. These hospitals will have 690, 690, 1,168, 1,241 and 690 beds, respectively.” “The other projects are extensions or new blocks in already existing facilities, including Guru Gobind Singh Government Hospital, Bhagwan Mahavir Hospital, Aruna Asaf Ali Hospital, Acharya Shree Bhikshu Hospital, Baba Saheb Ambedkar Hospital and Lok Nayak Hospital. The new block being constructed at Lok Nayak will have 1,570 beds. Some projects were heading towards completion when the construction ban was announced. I hope they get exemption from the ban like the seven Covid-19 hospitals,” added the official. Another senior PWD official said, “The agencies concerned will take up the issue of getting exemption for the 19 hospital projects with the CAQM.”||http://timesofindia.indiatimes.com//city/delhi/no-clarity-yet-on-resumption-of-work-on-19-govt-hosps/articleshow/88244820.cms||Zumbish
---||India||Rahul all set to strike nationalist pitch, sound poll bugle in Uttarakhand on Dec 16||Congress is set to strike a nationalist pitch by showcasing its national security credentials on the 50th anniversary of the liberation of Bangladesh, with Rahul Gandhi also using the occasion to kickstart his election campaign in poll-bound Uttarakhand, reports Subodh Ghildiyal.On December 16, Rahul will address a public rally in Dehradun, the capital of the hill state that goes to polls in February-March 2022. The rally will be attended by a large number of 1971 war veterans as well as other defence veterans, sources said. Given the high concentration of ex-servicemen in the state, a rally by the Congress leader appears to be an attempt to reach out to voters on a turf where BJP has made "nationalism" a key plank of its campaign.||http://timesofindia.indiatimes.com//india/rahul-all-set-to-strike-nationalist-pitch-sound-poll-bugle-in-uttarakhand-on-dec-16/articleshow/88246041.cms||---
---||Goa||Six vessels caught fishing in prohibited zone off Talpona||Poinguinim: Barely 15 days after fishing boats from Karnataka were intercepted off the Talpona coast, six more vessels — three from Karnataka and three from Maharashtra — were stopped by the state fisheries department after the vessels were allegedly found fishing within the prohibited zone. Last month, the fisheries department had detected over 20 high-speed boats from Karnataka fishing in the state’s territorial waters at Talpona in Canacona, and had seized fishing nets worth Rs 3 lakh. Coastal police functioning has been hit as their surveillance vessel has been non-operational for a year. Goa Kshatriya Pagi Samaj president Ashok Dhuri said that vessels from neighbouring states are often seen fishing illegally in Goan waters. “Local fishermen use small canoes, while high speed boats illegally fish here. Small canoes can’t stop those big vessels. There can be an accident. Locals need protection, but the surveillance boat of the coastal police is out of order,” Dhuri said. The bigger boats from other states indulge in bull fishing, while local fishermen use traditional fishing methods to earn their livelihood. Police inspector N Desai attached to Talpona coastal police said that the proposal for repairs of the boat has been sent to the government. However, to boost the security to the fishermen in the state’s territorial waters, the state government has sanctioned a Rs 5.25 crore interceptor vessel for the coastal police.||http://timesofindia.indiatimes.com//city/goa/six-vessels-caught-fishing-in-prohibited-zone-off-talpona/articleshow/88245250.cms||टाइम्स न्यूज़ नेटवर्क
