---||Bengaluru||Camera fee hike in Bandipur irks wildlife enthusiasts||The Karnataka Forest Department’s decision to hike camera fee in Bandipur and Nagarahole Tiger Reserves, has not gone down well with wildlife enthusiast. Manjunath Hegde, who often goes on safaris, says, “Most visitors to the reserve are amateurs who click pictures for their personal collections. These days, everyone owns a decent camera, but not everyone sells their photographs. Capturing wildlife in a picture is about getting a feel of nature. The revised prices are higher than that of any other wildlife sanctuary in the country. The authorities say the revenue generated will be used for forest conservation, but with the new charges, the frequency at which enthusiasts head there will reduce. There is no guarantee that you will get to capture great pictures, or even see wild animals on every safari. Do they expect us to come back and try our luck again by paying this hefty fee?” Wildlife enthusiast Amal George has started an online petition against the fee hike “The forest department has been collecting fees for camera use since 2017. To what end has this money been used so far, if they now claim that the new charges are going into wildlife conservation?” he asks. Rahul Taranath, also a wildlife enthusiast, adds, “The increased tariff is to combat rising fuel and maintenance costs. Yet, through the years, the amenities provided to visitors have been below average and continue to be so.”||http://timesofindia.indiatimes.com//city/bengaluru/camera-fee-hike-in-bandipur-irks-wildlife-enthusiasts/articleshow/82031351.cms||Vinay Lokesh
---||Hyderabad||Judge refuses to pass order on pleas against poll campaigning||Hyderabad: Justice G Sridevi of the Telangana high court on Monday refused to pass any orders in pleas that questioned the ongoing campaigning and meetings by various political parties in general and the scheduled meeting of chief minister K Chandrasekhar Rao on April 14 in particular. The judge made it clear that all the pleas will go before a roster judge, who was on leave on Monday. As the high court is closed for the next two days, the petitions may not yield any of their intended purposes when they are taken up after two days. While one petition was filed by Ch Saidaiah and Danavath Kiran Kumar from Nalgonda district, the other petition was filed by Goli Saidi Reddy and Srinivas Reddy objecting to the conduct of the CM’s public meet in their land at Anumula without obtaining their consent and without allegedly following Covid-19 protocols. Objecting to the pleas that were filed at the last minute, advocate general BS Prasad said that this was an election being conducted by the Election Commission of India which is holding bypolls and assembly polls in several parts of the country. In fact, in states like West Bengal, both prime minister and the Union home minister themselves were participating in public meetings and addressing people. Even for Nagarjunasagar bypoll, several parties like BJP and Congress have held public meetings and petitioners did not file any objections at the time. “When TRS is readying for a public meet with CM planning to address people, these petitions are cropping up,” he said. “We will follow all Covid-19 protocols and conduct the meet,” the AG said.||http://timesofindia.indiatimes.com//city/hyderabad/judge-refuses-to-pass-order-on-pleas-against-poll-campaigning/articleshow/82038846.cms||---
---||Hyderabad||Left not to back any party in Sagar||Hyderabad: CPI and CPM have decided not to extend support to any political party, including Congress, in Nagarjunasagar bypolls. Congress and TDP had sought support of the two left parties. Neither CPI nor CPM are contesting the polls. However, the parties have sizeable vote-banks in several parts of the constituency, especially Gurrampode mandal. CPI state secretary Chada Venkat Reddy told TOI that both left parties have decided to leave it on the local cadre to take a call on supporting a party based on local conditions. Sources said local leadership of CPI and CPM are extending indirect support to TRS. Even the local leadership of two left parties has decided not to formally announce their support. -Roushan Ali||http://timesofindia.indiatimes.com//city/hyderabad/left-not-to-back-any-party-in-sagar/articleshow/82038858.cms||Roushan Ali
---||Agra||Video of cops dragging women from a disputed land goes viral||Agra: A video footage purportedly showing a bunch of policemen dragging five women from a field turned up on social media platforms, drawing criticism for the alleged highhandedness of the force in Mathura.Chhata SDM Hanuman Prasad said that there was a dispute over 30acres government land which was encroached by around six persons, who have already been booked by police. The five women were forcibly removed when they were allegedly harvesting wheat crop on the land on Monday in the Shergarh village.While the videos show the police personnel were dragging the women from the field, police said that they were trying to save them as the women had poured petrol on their bodies and threatened to immolate if anybody tried to take possession of the land. Senior superintendent of police (SSP) Guarav Grover said that the land, located close to Yamuna river, was taken over by the local administration a few days ago after some people were trying to illegally occupy it.The standing crops were seized by the district authorities after a report by police and an assistant record officer.||http://timesofindia.indiatimes.com//city/agra/video-of-cops-dragging-women-from-a-disputed-land-goes-viral/articleshow/82037293.cms||---
---||Mumbai||Second cop dies of Covid in Maharashtra in 24 hours||MUMBAI: A sub-inspector attached to the Vakola police station succumbed to Covid-19 while undergoing treatment early on Monday. The deceased, Mohan Dagade (54), had not shown any signs of discomfort at BKC’s Covid care centre till late on Sunday and had expected to be discharged in a day or two, when suddenly his condition deteriorated. This is the second policeman in the state to die of Covid-19 in the past 24 hours; a constable from Nashik city police had succumbed on Sunday. Dagade got admitted to the Covid care centre on April 4 after he had a mild fever and tested positive. He had comorbidities. “Doctors at the centre said Dagade was doing well with the treatment. His oxygen saturation level was 96, which suddenly dipped post-midnight and he succumbed around 3.30am,” said a Vakola police officer. Dagade, survived by his wife and two sons, is the 14th officer to succumb to Covid-19 between March and April 12. As many as 87 constables died during the period too, taking Mumba police force’s toll to 101. The Covid report shows 454 cops are undergoing treatment.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-second-cop-dies-of-covid-in-state-in-24-hrs/articleshow/82036441.cms||Narayan Namboodiri
---||Mumbai||Mumbai: 4% of 9,000 BEST staffers tested +ve in 3 months||MUMBAI: As many as 4.3% of BEST staffers who underwent antigen tests in the past three months tested positive for the Covid-19 infection. BEST chief medical officer Anil Kumar Singal said, “In 2021, we had decided to conduct the antigen tests on as many employees as possible and close to 9,000 staffers were tested. Of these, 387 were found to be Covid-positive—or 4.3%. According to WHO norms, detection of less than 5% indicates that there is reasonable prevention and it is not widespread in the organisation.” Covid cases among frontline workers in the undertaking have already crossed the 3,000-mark and the death toll 90. There were 3,218 Covid cases in the undertaking, 3,115 of whom had recovered. Families of staffers who died have got ex-gratia of Rs 50 lakh each, Dr Singal said. “We have also provided job to the next of kin of 74 staffers,” he added. While 97% staffers have recovered after hospitalisation, BEST is keen that all employees, including drivers and conductors, receive vaccines. BEST is one of the few organisations to have done a single-point registration of 34,000 staffers for vaccines.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-4-of-9000-best-staffers-tested-ve-in-3-months/articleshow/82036616.cms||Somit Sen
---||Mumbai||Maharashtra considers ban on e-commerce non-essentials in lockdown||MUMBAI: The Maharashtra government is said to be considering the demand of traders to prohibit the sale of non-essential goods on e-commerce platforms to create a level playing field if retail shops remain closed in the proposed lockdown, sources said. Senior officials, though, are of the view that such a step will serve no purpose in breaking the chain of transmission in the pandemic. E-commerce supply of non-essentials was not permitted for the bulk of the national lockdown in 2020. Trader bodies have demanded that this time too e-commerce platforms should not be allowed to sell non-essentials if retail shops stocking non-essentials remain closed. Last week, trader organisations had threatened a state-wide agitation if this demand was ignored. “We are hopeful that the government will be fair to us,” said Viren Shah of the Federation of Retail Traders’ Welfare Association, which represents 3.5 lakh shops in the city. Senior officials are against the move. “The primary reason to restrict any activity in a lockdown is to break the chain of transmission. Activities should not be stopped because one section views it as unfair,” said one. Officials said the sale of non-essentials on e-commerce platforms also provides employment to locals. “Local units are involved in the manufacture and transport of such goods even though they are sold on e-commerce platforms,” said one. As the government works out the contours of the proposed lockdown, it is clear public transport will stay open. “But the aim will be to reduce the number of people venturing out. Transport links will stay open if people want to travel within the city to other districts or return to other states,” said an official. Officials said public should not rush to hoard essentials in anticipation of a lockdown since these will be freely available. “Since transport links will not be stopped, there will be no problem in supply of essentials.”||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-bar-non-essentials-e-biz-says-traders/articleshow/82037074.cms||Priyanka Kakodkar
---||Nashik||‘Strengthen the DCHCs in rural areas’||Nashik: State agriculture minister Dada Bhuse has asked the administration to strengthen the dedicated Covid health centres (DCHC) in the rural areas and ensure appropriate supply of oxygen and remedesivir injections to the patients. Bhuse held a meeting on Monday to assess the Covid situation in the district. “Covid patients and deaths are rising in rural areas. Those in serious condition are forced to come to Nashik for further treatment. Therefore, health treatment should be strengthened in rural areas,” he said. Malegaon corporation and sub-district hospital of Malegaon cater to patients from the surrounding rural areas. “It is, therefore, important that a steady supply of oxygen for hospitals in Malegaon is maintained. The oxygen support to the private hospitals should also be ensured by way of refilling supplies through the jumbo or dura cylinders,” he said. “The administration should strengthen the DCHC at Manmad so that the flow of patients to Malegaon decreases marginally and people get treatment in time,” he said. Meanwhile, in a meeting district guardian minister Chhagan Bhujbal said “Niphad has a large number of cases and authorities need to ensure there is no Covid death. It means early diagnosis has to be carried out.”||http://timesofindia.indiatimes.com//city/nashik/strengthen-the-dchcs-in-rural-areas/articleshow/82036553.cms||टाइम्स न्यूज़ नेटवर्क
---||Rajkot||3 booked for abetting 30-year-old man’s suicide||Rajkot: The Jamnagar police on Sunday night booked three persons for allegedly abetting a 30-year-old man’s suicide. According to police, Sagar Solanki had consumed poisonous substance on April 1 at his home in Jamnagar and died the next day. Deceased’s father Govind Solanki, 52, a resident of Green City in Jamnagar, lodged a complaint of abetment of suicide against Dilip Chauhan, Tulsi Chauhan and Prakash Chauhan with A division police station of Jamnagar. “A few years ago, Sagar married Nitu Chauhan, who is niece of one of the accused Prakash. Nitu’s family did not approve of the marriage and has been harassing Sagar ever since. After the love marriage, Nitu used to live with Sagar and the couple was blessed with a boy two months back. However, due to the constant harassment of these accused, Sagar ended his life by suicide,” Govind Solanki said in his police complaint. Govind Solanki, a native of Mithapur, earns livelihood by working as a carpenter in Jamnagar city.||http://timesofindia.indiatimes.com//city/rajkot/3-booked-for-abetting-30-year-old-mans-suicide/articleshow/82039365.cms||---
---||Lucknow||UP: Full Covid protocol in place, temples deck up for Navratri||LUCKNOW: With the nine-day Chaitra Navratri set to begin on Tuesday, prominent temples have mandated that only those devotees will be allowed to join puja who follow Covid protocol. Preparations were underway at Chowk’s Badi Kali Ji Mandir, Chandrika Devi Mandir, Kali Badi temple, and Hanuman Setu, among others. Temples have also made arrangements for live-streaming of ‘aarti’ via social media. Devotees at Chandrika Devi Temple will not be allowed to enter the sanctum sanctorum of the temple. Only five devotees at a time will be allowed to enter the temple only after thermal screening and use of sanitizer. Annual ‘Navratri Mela’ and ‘kanya bhojan’ have been cancelled to check overcrowding. Badi Kali Ji temple at Chowk will ask devotees to enter through a sanitization door. “Thermal checkups, sanitization machines and Covid help desk will be in place at the temple,” said Neeraj Tiwari, head priest of the temple. Similar arrangements have been made at Kaiserbagh’s Kali Badi Temple. The temple management committee at Hanuman Setu will sanitize the premises at regular intervals and live-stream ‘aarti’ on its official Facebook page. At Mankameshwar Temple, devotees will not be allowed to sit for extra hours. “Volunteers will keep a vigil so that no devotee breaches any rule. Thermal scanners and sanitizer dispensers will be placed at both the gates,” said Mahant Divyagiri, head priest of the temple.||http://timesofindia.indiatimes.com//city/lucknow/full-covid-protocol-in-place-temples-deck-up-for-navratri/articleshow/82040198.cms||Aditi Singh
---||Aurangabad||Maharashtra: SSC, HSC delay will impact competitive exam aspirants||MUMBAI: School education minister Varsha Gaikwad on Monday said that keeping in mind the schedule of entrance exams for professional courses, HSC exams will be held by the end of May, while SSC exams will be conducted in June. “We’re closely monitoring the health situation. Fresh dates for these exams will be announced accordingly. We’ll also be writing to the CBSE, CICSE, IB, Cambridge boards, requesting them to reconsider their exams dates,” she said. Over 30 lakh students appear for the HSC and SSC exams in the state each year. Over the last few weeks there has been a growing demand from parents and students to cancel or postpone the board exams. However, the decision to postpone the papers hasn’t appeased some groups. “The government must opt for internal assessment as the situation is unpredictable. There is a lot of stress among parents and students. The Centre must intervene and announce a uniform decision for all its students,” said Anubha Sahai, a member of the IndiaWide Parents Association. Another parent said that the decision has only added to the uncertainty. “If the Covid-19 situation is the same till May end, will they postpone the exams again? The delay will have an impact on the preparation for competitive exams. Not just medical and engineering, but class XII students take exams for several professional courses at state and national levels,” said Sudha Shenoy, a parent representative. The national level exams will happen at a time convenient for all states and not just Maharashtra, she added. Another parent said even class X students enrol in junior colleges in other places like Kota to prepare for JEE and NEET. These admissions will be affected too. If later the state decides to grade them without an exam, how will they ensure there is parity among all boards, asked another parent. Teachers said the state government must use the time to prepare themselves for other uncertainties. “The board must not hurry to declare the new dates, and instead wait and watch. Meanwhile, it must work on alternatives in case it cannot hold offline exams even after pushing them for a month,” said Shivnath Darade, a member of the teachers’ group Shikshak Parishad. “The board should also work to expedite the results process to ensure that students’ next academic year is not impacted.” CM Uddhav Thackeray said the Maharashtra State Board of Secondary and Higher Secondary Education must complete preparations and create a standard operating procedure for whenever the new HSC and SSC exam dates are announced. “The number of centres should be increased, school and college buildings should be fixed, large halls should be found, students should be seated at a safe distance, cleanliness of exam centres, toilets, disinfection should be taken care of. Additional manpower should be planned for conducting the exams and...all staff in the examination system should be vaccinated,” he said.||http://timesofindia.indiatimes.com//city/aurangabad/mumbai-ssc-hsc-delay-will-impact-competitive-exam-aspirants/articleshow/82046616.cms||Vinamrata Borwankar
---||Kolhapur||Maharashtra: SSC, HSC delay will impact competitive exam aspirants||MUMBAI: School education minister Varsha Gaikwad on Monday said that keeping in mind the schedule of entrance exams for professional courses, HSC exams will be held by the end of May, while SSC exams will be conducted in June. “We’re closely monitoring the health situation. Fresh dates for these exams will be announced accordingly. We’ll also be writing to the CBSE, CICSE, IB, Cambridge boards, requesting them to reconsider their exams dates,” she said. Over 30 lakh students appear for the HSC and SSC exams in the state each year. Over the last few weeks there has been a growing demand from parents and students to cancel or postpone the board exams. However, the decision to postpone the papers hasn’t appeased some groups. “The government must opt for internal assessment as the situation is unpredictable. There is a lot of stress among parents and students. The Centre must intervene and announce a uniform decision for all its students,” said Anubha Sahai, a member of the IndiaWide Parents Association. Another parent said that the decision has only added to the uncertainty. “If the Covid-19 situation is the same till May end, will they postpone the exams again? The delay will have an impact on the preparation for competitive exams. Not just medical and engineering, but class XII students take exams for several professional courses at state and national levels,” said Sudha Shenoy, a parent representative. The national level exams will happen at a time convenient for all states and not just Maharashtra, she added. Another parent said even class X students enrol in junior colleges in other places like Kota to prepare for JEE and NEET. These admissions will be affected too. If later the state decides to grade them without an exam, how will they ensure there is parity among all boards, asked another parent. Teachers said the state government must use the time to prepare themselves for other uncertainties. “The board must not hurry to declare the new dates, and instead wait and watch. Meanwhile, it must work on alternatives in case it cannot hold offline exams even after pushing them for a month,” said Shivnath Darade, a member of the teachers’ group Shikshak Parishad. “The board should also work to expedite the results process to ensure that students’ next academic year is not impacted.” CM Uddhav Thackeray said the Maharashtra State Board of Secondary and Higher Secondary Education must complete preparations and create a standard operating procedure for whenever the new HSC and SSC exam dates are announced. “The number of centres should be increased, school and college buildings should be fixed, large halls should be found, students should be seated at a safe distance, cleanliness of exam centres, toilets, disinfection should be taken care of. Additional manpower should be planned for conducting the exams and...all staff in the examination system should be vaccinated,” he said.||http://timesofindia.indiatimes.com//city/kolhapur/mumbai-ssc-hsc-delay-will-impact-competitive-exam-aspirants/articleshow/82046609.cms||Vinamrata Borwankar
---||Mumbai||Maharashtra: SSC, HSC delay will impact competitive exam aspirants||MUMBAI: School education minister Varsha Gaikwad on Monday said that keeping in mind the schedule of entrance exams for professional courses, HSC exams will be held by the end of May, while SSC exams will be conducted in June. “We’re closely monitoring the health situation. Fresh dates for these exams will be announced accordingly. We’ll also be writing to the CBSE, CICSE, IB, Cambridge boards, requesting them to reconsider their exams dates,” she said. Over 30 lakh students appear for the HSC and SSC exams in the state each year. Over the last few weeks there has been a growing demand from parents and students to cancel or postpone the board exams. However, the decision to postpone the papers hasn’t appeased some groups. “The government must opt for internal assessment as the situation is unpredictable. There is a lot of stress among parents and students. The Centre must intervene and announce a uniform decision for all its students,” said Anubha Sahai, a member of the IndiaWide Parents Association. Another parent said that the decision has only added to the uncertainty. “If the Covid-19 situation is the same till May end, will they postpone the exams again? The delay will have an impact on the preparation for competitive exams. Not just medical and engineering, but class XII students take exams for several professional courses at state and national levels,” said Sudha Shenoy, a parent representative. The national level exams will happen at a time convenient for all states and not just Maharashtra, she added. Another parent said even class X students enrol in junior colleges in other places like Kota to prepare for JEE and NEET. These admissions will be affected too. If later the state decides to grade them without an exam, how will they ensure there is parity among all boards, asked another parent. Teachers said the state government must use the time to prepare themselves for other uncertainties. “The board must not hurry to declare the new dates, and instead wait and watch. Meanwhile, it must work on alternatives in case it cannot hold offline exams even after pushing them for a month,” said Shivnath Darade, a member of the teachers’ group Shikshak Parishad. “The board should also work to expedite the results process to ensure that students’ next academic year is not impacted.” CM Uddhav Thackeray said the Maharashtra State Board of Secondary and Higher Secondary Education must complete preparations and create a standard operating procedure for whenever the new HSC and SSC exam dates are announced. “The number of centres should be increased, school and college buildings should be fixed, large halls should be found, students should be seated at a safe distance, cleanliness of exam centres, toilets, disinfection should be taken care of. Additional manpower should be planned for conducting the exams and...all staff in the examination system should be vaccinated,” he said.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-ssc-hsc-delay-will-impact-competitive-exam-aspirants/articleshow/82040208.cms||Vinamrata Borwankar
---||Nashik||Maharashtra: SSC, HSC delay will impact competitive exam aspirants||MUMBAI: School education minister Varsha Gaikwad on Monday said that keeping in mind the schedule of entrance exams for professional courses, HSC exams will be held by the end of May, while SSC exams will be conducted in June. “We’re closely monitoring the health situation. Fresh dates for these exams will be announced accordingly. We’ll also be writing to the CBSE, CICSE, IB, Cambridge boards, requesting them to reconsider their exams dates,” she said. Over 30 lakh students appear for the HSC and SSC exams in the state each year. Over the last few weeks there has been a growing demand from parents and students to cancel or postpone the board exams. However, the decision to postpone the papers hasn’t appeased some groups. “The government must opt for internal assessment as the situation is unpredictable. There is a lot of stress among parents and students. The Centre must intervene and announce a uniform decision for all its students,” said Anubha Sahai, a member of the IndiaWide Parents Association. Another parent said that the decision has only added to the uncertainty. “If the Covid-19 situation is the same till May end, will they postpone the exams again? The delay will have an impact on the preparation for competitive exams. Not just medical and engineering, but class XII students take exams for several professional courses at state and national levels,” said Sudha Shenoy, a parent representative. The national level exams will happen at a time convenient for all states and not just Maharashtra, she added. Another parent said even class X students enrol in junior colleges in other places like Kota to prepare for JEE and NEET. These admissions will be affected too. If later the state decides to grade them without an exam, how will they ensure there is parity among all boards, asked another parent. Teachers said the state government must use the time to prepare themselves for other uncertainties. “The board must not hurry to declare the new dates, and instead wait and watch. Meanwhile, it must work on alternatives in case it cannot hold offline exams even after pushing them for a month,” said Shivnath Darade, a member of the teachers’ group Shikshak Parishad. “The board should also work to expedite the results process to ensure that students’ next academic year is not impacted.” CM Uddhav Thackeray said the Maharashtra State Board of Secondary and Higher Secondary Education must complete preparations and create a standard operating procedure for whenever the new HSC and SSC exam dates are announced. “The number of centres should be increased, school and college buildings should be fixed, large halls should be found, students should be seated at a safe distance, cleanliness of exam centres, toilets, disinfection should be taken care of. Additional manpower should be planned for conducting the exams and...all staff in the examination system should be vaccinated,” he said.||http://timesofindia.indiatimes.com//city/nashik/mumbai-ssc-hsc-delay-will-impact-competitive-exam-aspirants/articleshow/82046612.cms||Vinamrata Borwankar
---||Nagpur||Maharashtra: SSC, HSC delay will impact competitive exam aspirants||MUMBAI: School education minister Varsha Gaikwad on Monday said that keeping in mind the schedule of entrance exams for professional courses, HSC exams will be held by the end of May, while SSC exams will be conducted in June. “We’re closely monitoring the health situation. Fresh dates for these exams will be announced accordingly. We’ll also be writing to the CBSE, CICSE, IB, Cambridge boards, requesting them to reconsider their exams dates,” she said. Over 30 lakh students appear for the HSC and SSC exams in the state each year. Over the last few weeks there has been a growing demand from parents and students to cancel or postpone the board exams. However, the decision to postpone the papers hasn’t appeased some groups. “The government must opt for internal assessment as the situation is unpredictable. There is a lot of stress among parents and students. The Centre must intervene and announce a uniform decision for all its students,” said Anubha Sahai, a member of the IndiaWide Parents Association. Another parent said that the decision has only added to the uncertainty. “If the Covid-19 situation is the same till May end, will they postpone the exams again? The delay will have an impact on the preparation for competitive exams. Not just medical and engineering, but class XII students take exams for several professional courses at state and national levels,” said Sudha Shenoy, a parent representative. The national level exams will happen at a time convenient for all states and not just Maharashtra, she added. Another parent said even class X students enrol in junior colleges in other places like Kota to prepare for JEE and NEET. These admissions will be affected too. If later the state decides to grade them without an exam, how will they ensure there is parity among all boards, asked another parent. Teachers said the state government must use the time to prepare themselves for other uncertainties. “The board must not hurry to declare the new dates, and instead wait and watch. Meanwhile, it must work on alternatives in case it cannot hold offline exams even after pushing them for a month,” said Shivnath Darade, a member of the teachers’ group Shikshak Parishad. “The board should also work to expedite the results process to ensure that students’ next academic year is not impacted.” CM Uddhav Thackeray said the Maharashtra State Board of Secondary and Higher Secondary Education must complete preparations and create a standard operating procedure for whenever the new HSC and SSC exam dates are announced. “The number of centres should be increased, school and college buildings should be fixed, large halls should be found, students should be seated at a safe distance, cleanliness of exam centres, toilets, disinfection should be taken care of. Additional manpower should be planned for conducting the exams and...all staff in the examination system should be vaccinated,” he said.||http://timesofindia.indiatimes.com//city/nagpur/mumbai-ssc-hsc-delay-will-impact-competitive-exam-aspirants/articleshow/82046613.cms||Vinamrata Borwankar
---||Nashik||Nashik district gets fresh vaccine doses||Nashik: The district received 45,000 Covid vaccine doses on Monday and another batch of 40,000 doses will be made available on Tuesday. Additional district health officer Dr Ravindra Chaudhary said the district, on average, administers about 15,000 vaccines every day. “With the earlier stock, we would have been able to vaccinate beneficiaries till Wednesday. The additional vaccine doses will allow us to continuously vaccinate beneficiaries till the weekend,” Dr Chaudhary said. The district on Monday received 45,000 Covishield vaccine doses, which were distributed to the Nashik Municipal Corporation, the Malegaon Municipal Corporation and Nashik Rural areas. On Monday, there were fewer vaccination sites operational — 132 session sites out of a possible 200 — as the number of doses was on the lower side. Some centres were also closed on Sunday to give the staff a break. “The focus was on keeping the sites witnessing larger beneficiary turnouts running,” Dr Chaudhary added. “We received 13,000 vaccine doses on Monday and are likely to get another 12,000 doses on Tuesday. Appropriate number of vaccine centres would be started then,” said Ajita Salunkhe, who is coordinating for the NMC vaccine centres.||http://timesofindia.indiatimes.com//city/nashik/nashik-district-gets-fresh-vaccine-doses/articleshow/82036563.cms||---
---||Dehradun||Skill development pavilion inaugurated; CM says need to pay special attention to skill development of women self-help groups||Dehradun: To encourage people towards self-reliance, Uttarakhand CM Tirath Singh Rawat, along with Union minister for skill development and entrepreneurship Mahendra Nath Pandey, inaugurated a skill development pavilion in the Kumbh Mela area on Monday. The inauguration was done through a video conferencing session, which was also attended by Union education minister Ramesh Pokhriyal Nishank. CM Rawat and Pandey interacted with the youth participating in the Skill India Fair and asked them to motivate others towards skill development. Rawat emphasized the need to pay special attention to the skill development of women self-help groups and link the skill development programme with the self-reliant India initiative and the 'Vocal for Local' campaign. The CM said that “we all should make a united effort to ensure that Skill India pavilion gives a direction to the youth of the country”. He added that agriculture, horticulture, food processing, tourism, especially adventure tourism, and IT are the key sectors that should be focused on in Uttarakhand.||http://timesofindia.indiatimes.com//city/dehradun/skill-development-pavilion-inaugurated-cm-says-need-to-pay-special-attention-to-skill-development-of-women-self-help-groups/articleshow/82037347.cms||Kautilya Singh
---||Dehradun||Rain, snow in the offing in U’khand during this week||Dehradun: Weather is likely to change once again in Uttarakhand with the regional meteorological centre predicting a fresh spell of rain, thunderstorm and snow in parts of the Himalayan state during the next five days. According to the Met office, light rain, thunderstorm and snowfall is likely to occur at isolated places in Uttarkashi, Rudraprayag, Bageshwar, Pithoragarh, Dehradun and Almora districts. Rohit Thapliyal, senior scientist at Met centre, said, “A fresh western disturbance is active over Uttarakhand and as a result, rain and thunderstorm activity will be witnessed in both hills and plains in next few days.” Thapliyal added that the intensity of the rain and thunderstorm activity is going to increase on April 16 and 17 covering many places of the state. The high altitude areas are likely to receive light snowfall during the same period. Meanwhile, the maximum temperatures in both hills and plains are settling above normal level while the minimum is hovering around normal as well. For instance, the maximum temperature in Dehradun was recorded at 36.1 degree Celsius, four notches above normal. However, the Met officials have claimed that the rain and thunderstorm activity will have negligible impact on the temperatures and the mercury is likely to hover around the same level.||http://timesofindia.indiatimes.com//city/dehradun/rain-snow-in-the-offing-in-ukhand-during-this-week/articleshow/82037350.cms||Gaurav Talwar
---||Rajkot||Threatened over son’s affair, man kills himself in Gujarat||RAJKOT: Two persons were booked by Vadia police in Amreli district for allegedly abetting the suicide of a 42-year-old man from Hanuman Khijadiya village in Kunkavav taluka of the same district. Manubhai Chudasama ended life by consuming poisonous substance on the outskirts of Hanuman Khijadiya village on Sunday. His elder brother, Dhana Chudasma, lodged a complaint against Machharam Bavaji and his aide Anubhai, both from Rajkot’s Jetpur town, accusing the duo of abetting his younger brother’s suicide. According to case details, Manubhai’s son Siddharth was in love with accused Manchharam’s daughter Payal, who went missing a few days ago. So, Manchharam threatened to kill Manubhai if his daughter did not return. Following the threat by Manchharam and his aide, Manubhai allegedly ended his life, Dhana stated in his police complaint. Further investigation is on.||http://timesofindia.indiatimes.com//city/rajkot/threatened-over-sons-affair-man-kills-himself/articleshow/82039378.cms||---
---||Chennai||Offer perks for taking jab, experts tell govt||Chennai: The new goal is administering at least 2 lakh doses of the vaccine daily, nearly doubling the number administered so far on the best days, health secretary J Radhakrishnan announced last week, but hesitancy about the vaccine remains a hurdle. Aware that getting as many people as possible vaccinated will be critical to containing the pandemic and allowing a return to a more normal way of life, public health analysts, virologists and infectious diseases experts offer three ways to beat hesitancy. Create awareness, improve accessibility Right messages about vaccines should stare out of billboards and blare out through public address systems, says former director of public health Dr K Kolandaisamy. Since many people want to avoid hospitals and crowded places, vaccination camps should be held in schools, anganwadi centres, meeting halls or open grounds of residential complexes, parks and workplaces. The government should update its web pages on where the vaccine will be available every day. VHNs too will be able to effectively do door-to-door canvassing in parts of the state. If people avoid vaccines because they want to wait for one brand, they should be told that the efficacy levels of both the vaccines are good. Offer privileges to those vaccinated Those who have taken at least one dose of the vaccine, and others who have taken the second dose at the right interval, says infectious diseases expert Dr Subramanian Swaminathan, should get privileges in entry to places of worship, tourist spots, or while booking movie tickets. They should, however, follow pandemic protocols. It should be announced that vaccine certificates will be required for all international travel. Though people can be infected even after two doses of the vaccine, they will not have severe disease. While natural immunity comes with the infection, vaccines can trigger antibodies – which can fight the virus – without risk of morbidity or mortality. No vaccine, no compensation for severe disease/death While vaccination is voluntary, public health experts say the government must tell healthcare providers and frontline staff that there will be no paid medical leave, reimbursement for severe treatment at private hospitals in case of severe Covid symptoms if they skip taking the vaccine. They should also not be compensated with cash in case they die of the viral infection. There is adequate scientific evidence that the vaccines offer up to 80% protection against the infection and prevent severe disease. The most informed people cannot have hesitancy.||http://timesofindia.indiatimes.com//city/chennai/offer-perks-for-taking-jab-experts-tell-govt/articleshow/82038246.cms||---
---||Lucknow||Ramzan month to begin tomorrow||LUCKNOW: The holy month of Ramzan will begin from Wednesday as the moon was not sighted on Monday evening. After making arrangements for the moon sighting at Aishbagh Eidgah on Monday amid Covid-19 protocol, head of the Sunni Markazi Chaand Committee Maulana Khalid Rashid Farangi Mahali said, “Moon for the holy month of Ramzan was not sighted on Monday which means the first roza will be on April 14.” Head of Shia Markazi Chaand Committee Maulana Saif Abbas also confirmed the same. With the month of Ramzan commences the long period of fasting from dawn to dusk and worship for Muslims across the world. Both Shia and Sunni clerics have been making appeals to people to adhere to Covid protocol, wear face masks and maintain social distancing. Earlier, the Islamic Centre of India had issued a 12-point advisory asking Muslims to offer ‘taraweeh’ – an elaborate Namaz offered by Sunnis during Ramzan – at the mosque and allow only 100 people at mosques and during Iftar (meal at sunset to break the fast). The advisory had also prohibited the use of loudspeakers at the time of sehri (meal at dawn to begin the fast). However, after the government restricted the number of devotees to five at religious places, the devotees have been advised to pray from homes.||http://timesofindia.indiatimes.com//city/lucknow/ramzan-month-to-begin-tomorrow/articleshow/82040230.cms||Aditi Singh
