April 28, 2020||Bengaluru||Single people make a beeline for quirky and bizarre online relationship courses in Bengaluru||Forced to remain indoors due to the ongoing lockdown, several people have taken up online courses to either upskill or follow a passion long forgotten. The result, has been a boom in online offerings varying from personal fitness training to music and theatre workshops, and skill development classes like gardening and cooking. Then there’s also the fraction of people who are keen on learning how to ace their relationship game before the lockdown ends. From getting over an ex to how to be relationship-ready before lockdown endsWhith more time on hand, a lot of the city’s singles are enrolling for courses in an effort to find a partner, at least after the lockdown. Content writer Nazia Javed* says, “I am in my late 30s. Evenings in Bengaluru were usually filled with activities with friends — be it watching a play, going to a concert or just chilling at a pub. Being alone at home during this lockdown has not been cool. It has made me realise why I should look for someone. I chose to try a course on getting over my ex, to begin with.” In the case of Ajay Krishnan*, who owns a travel start-up, friendships have been easy, but relationships have been a problem. “I find it hard to sustain a relationship, none have lasted beyond three months. With this time in hand, I decided to enroll in a course that promises to help people like me,” he reasons. ‘It’s all about introspection and growth’Priyanka Bharadwaj, who recently launched a course on learning to attract the right partner in 30 days, says, “These courses help people introspect, and, in a way, aid emotional growth. People are looking at investing time on themselves while they can. I think the lockdown has had a mixed impact on singles. While physical connection is important in dating, the lockdown actually has worked better for those who prefer to get to know someone before they meet. Participants have been finding creative ways to engage with their dates online.” (*Some names have been changed) Wanna change your relationship status? Courses promise to teach you these:  How to win your former lover back How to get over your ex How to impress on dating apps Essential oils for relationships Sun sign compatibility Relationship building after an affair||http://timesofindia.indiatimes.com//city/bengaluru/single-people-make-a-beeline-for-quirky-and-bizarre-online-relationship-courses-in-bengaluru/articleshow/75413642.cms||Sunayana Suresh
April 28, 2020||Bareilly||Fresh positive case reported in corona-free Pilibhit||PILIBHIT: Considered to be a coronavirus-free district after a man was discharged from hospital on April 13, a fresh positive case was reported in Pilibhit on Sunday night. The patient is a 24-year-old youth of a village under Amaria police station. He had returned from Indore in Madhya Pradesh on April 21. After his return, he showed no symptoms of Covid-19. But as part of the protocol, samples of his throat and nasal swabs were sent for testing to Dr Ram Manohar Lohia Institute of Medical Sciences in Lucknow on April 22. His test report was received here on Sunday evening. The heath administration promptly shifted the youth to Bareilly, to be lodged in an isolation ward there on Sunday night itself. The health officials have also quarantined the seven people who were sharing the room with him on Monday. Their samples were collected and sent for tests. The youth is the first asymptomatic patient in Pilibhit. So far, only 0.02% of Pilibhit's total population has been tested for coronavirus infection. As per official records, the health department has sent samples of 599 people for testing. “We are testing only those persons who are apparently showing symptoms of coronavirus. We lack the infrastructure needed for the testing each and every person, especially those who are engaged in supply network of essential commodities," said Devendra Pratap Mishra, ADM (judicial). Pilibhit had been declared as corona-free after the last patient was discharged on April 13. Nodal officer for contagious diseases in the health department, Dr Ashwani Gupta, told TOI that as many as 294 persons suspected of being infected had so far been lodged in institutional quarantines. Of these, 166 had been sent back home after the completion of 14-day quarantine. Of the total 599 samples sent for testing, the department had received 417 negative reports, three positive, including that of the man last discharged. As of now,179 test reports were still awaited, Dr Gupta said. Meanwhile, assistant regional transport officer Amitabh Rai told TOI that 436 labourers from Haryana had arrived in Pilibhit on Monday morning by 17 buses arranged by the state government. These labourers were housed in shelter homes in Biaslpur, Puranpur, Amaria and Pilibhit city. With this, the total number of people kept in the 20 shelter homes in the district has gone up to 783, said ADM Mishra.||http://timesofindia.indiatimes.com//city/bareilly/fresh-positive-case-reported-in-corona-free-pilibhit/articleshow/75414372.cms||---
April 28, 2020||Trichy||Farmers urge Tamil Nadu to announce cash aid||TRICHY: The Bharatiya Kisan Sangam has appealed to the state government to announce cash assistance to the tune of 50% of the scale of finance fixed for the crops to the farmers to get rid of the loss incurred following the countrywide lockdown imposed after the spread of Covid-19. In a letter to chief minister Edappadi K Palaniswami, Kisan Sangam, state general secretary N S Parthasarathy expressed his gratitude for various measures taken by the state government to help the farming community after the outbreak of Covid-19. However, farmers who had raised cash crops such as mango, banana, jackfruit and flowers could not market their entire produce. They were unable to sell not even 50% of their harvest. Considering this, the state should announce separate cash assistance to each cash crop based on the scale of finance, Parthasarathy said. Scale of finance is the finance required for raising a crop per unit cultivated area, which is acre or hectare.||http://timesofindia.indiatimes.com//city/trichy/farmers-urge-tn-to-announce-cash-aid/articleshow/75417369.cms||---
April 28, 2020||Dehradun||Increase MGNREGS wage employment duration to 150 days: Uttarakhand CM suggests during video-con with PM Narendra Modi||DEHRADUN: Uttarakhand chief minister Trivendra Singh Rawat suggested during a video-con with Prime Minister Narendra Modi on Monday to increase the wage employment duration of Mahatma Gandhi National Rural Employment Guarantee Scheme (MGNREGS) from 100 to 150 days, even as he added that the state was following PM’s mantra of "Jaan bhi, Jahan bhi" amid the nationwide Covid-19 lockdown. On the issue of lockdown extension beyond May 3, the CM backed the move but also requested permission for more economic activities in the state's nine districts – which had been kept in green category list as either no Covid-19 positive case or just a solitary one was reported in these areas. The CM maintained that the state would follow the Centre’s decision and was in favour of its extension. The CM said that while keeping the guidelines in mind, the projects related to National Highway and MGNREGS have been started in the nine districts. He also advocated the need for a phase-wise opening of sectors to ensure a gradual return to normalcy. Rawat further said that on the occasion of Akshay Tritiya, the portals of Gangotri and Yamunotri dhams were opened on Sunday. He maintained that Uttarakhand was a tourist state and the sector has been affected during the ongoing lockdown but exuded confidence that things would be back on track soon. Moreover, to help bring the state’s economy back on track, the state government has formed a three-member sub-committee to gauge the losses, analyse the situation and suggest measures to strengthen the state’s financial condition.||http://timesofindia.indiatimes.com//city/dehradun/increase-mgnregs-wage-employment-duration-to-150-days-cm-suggests-during-video-con-with-modi/articleshow/75415972.cms||Kautilya Singh
April 28, 2020||Nagpur||Rains bring timely respite, more likely||NAGPUR: Rains continue to bring respite to the citizens from the scorching heat, amidst lockdown. On Monday evening, Nagpurians were taken by surprise with the weather turning pleasant, with heavy winds and light rainfall in some areas. According to met officials, a cyclonic circulation present over east Vidarbha was responsible for the pleasant change in weather. “The circulation was 1.5 kilometers above the sea level. Apart from this, the region is also getting moisture supply from the Bay of Bengal,” they added. As per the forecast of the Regional Meteorological Centre (RMC), Nagpur, thunderstorm accompanied by heavy winds and hail is expected to occur at isolated places in the region on Tuesday and Wednesday too. The change in weather conditions brought down the city’s maximum temperature to 39.2 degree Celsius on Monday. This was nearly three degrees below the normal mercury levels. The minimum temperature was 25.2 degree Celsius. At 42.6 degree Celsius, Akola was the hottest in the region. The lowest maximum temperature was recorded in Gondia, at 35.6 degree Celsius. In Nagpur, the maximum temperatures are expected to stay between 40-43 degree Celsius in the coming week.||http://timesofindia.indiatimes.com//city/nagpur/rains-bring-timely-respite-more-likely/articleshow/75416965.cms||---
April 28, 2020||Hyderabad||Why give sites in FTL areas: HC asks Telangana||HYDERABAD: The HC on Monday questioned the state as to why the authorities are proposing alternate sites to the displaced persons of Kondapochamma reservoir that is also likely to be submerged soon.  The bench of Chief Justice Raghavendra Singh Chauhan and Justice A Abhishek Reddy was hearing pleas from 55 farmers from Bailampur in Siddipet who were displaced. Their counsel informed HC that authorities gave alternate sites in full tank level area of a nearby tank which too may get submerged. The bench directed Siddipet collector to provide alternate sites to farmers and posted the case to May 1. TNN||http://timesofindia.indiatimes.com//city/hyderabad/why-give-sites-in-ftl-areas-hc-asks-t/articleshow/75416684.cms||---
April 28, 2020||Ahmedabad||Two held for attempt to frame neighbour||Ahmedabad: Two men were arrested by Naroda police, and one went on the run after cops caught on to their plan to frame a neighbour in a knife attack. According to case details, Narendrasinh Jhala of Naroda and his brother-in-law Bahadursinh Chauhan had called up the police control room late on Sunday evening informing that Chauhan had been stabbed near Shantivilla Flat in Naroda by 3-4 persons who had come in a car. “When a police team reached the spot, they found only Jhala and Chauhan there. Chauhan had a stab wound on his arm and a corresponding slash on his shirt sleeve. They were taken to the police station, where on questioning it came to fore that a day earlier, Chauhan’s father had a quarrel with their neighbour, Mehul Goswami, regarding sleeping on the terrace,” said an official of Naroda police station. “At the time, both had submitted applications against one another, and both had been arrested and then released on bail,” he added. DCP Zone-4, Neeraj Badgujar said on learning about the earlier quarrel, police asked Jhala and Chauhan separately to pinpoint the spot of the assault. “None of the two could say exactly where the attack had taken place,” Badgujar said. “On further questioning, Chauhan broke down and admitted they had concocted the story to frame Goswami. Chauhan said that on Sunday afternoon, his friend Mahesh Bharwad had called him to come near Vithal Plaza. Here, Jhala and Chauhan went and sat in Bharwad’s car. Bharwad told them they will teach Goswami a lesson and send him to jail. Then Bharwad tore Chauhan’s shirt and stabbed him on his arm. After this, Jhala called police to say they had been attacked,” Badgujar said. Jhala and Chauhan have been arrested for giving false information to police, and the hunt is on for Bharwad, police said.||http://timesofindia.indiatimes.com//city/ahmedabad/two-held-for-attempt-to-frame-neighbour/articleshow/75416693.cms||---
April 28, 2020||Bhopal||Madhya Pradesh CM asks officials to prepare lockdown phase-out plan||BHOPAL: The state government will forward a model on how it proposes to normalise life in the state after the lockdown period ends on May 3. Prime Minister had asked all the state chief ministers in his video conference with them on Monday to send a model on lifting the lockdown restrictions, particularly dealing with resuming economic activities, restoring supply chain, ensuring health care to everyone. After the video conference with Prime Minister Modi and Union home minister Amit Shah, chief minister, Shivraj Singh Chouhan, asked the top officials to chalk out a phased exit plan from the lockdown as directed by the PM. Sources said Chouhan government is planning to extend the lockdown in MP till May 20, especially in the districts under red zone— worst-affected by coronavirus and not showing consistent improvement. Bhopal, Indore, Jabalpur, Khargone, Raisen, Hoshangabad and Dhar could be the districts where the lockdown would continue without any relaxation. Districts where no coronavirus positive case has been reported in past two weeks could be given major relaxations in the lockdown, but schools, colleges, malls, cinema halls would remain closed. Not all shops would be allowed to open either. Pan, tea kiosks, salon, beauty parlours may not be allowed to open for now. The district crisis management committee headed by district collector may take a final call on the issue. The third category — cities and towns under green category, where there has been not a single Coronavirus case may open up largely, but people from infected areas would not be allowed to come there and vice-versa. Earlier, chief minister Shivraj Singh Chouhan on Monday morning took part in a video conference held by the Prime Minister Narendra Modi with the chief ministers of the states regarding the coronavirus control and situation arising out of the crisis. Nine states participated in the discussion on Monday. Minister for public health and family welfare minister Narottam Mishra, chief secretary Iqbal Singh Bains, director general of police Vivek Johari, additional chief secretary, health, Mohammad Suleman and other officers were present on the occasion. The Prime Minister discussed with the chief ministers, issues about prevention of Coronavirus infection, delivery of essential commodities as well as providing other civic amenities in the containment areas and necessary preparations after May 3. After the video conferencing with the Prime Minister, chief minister Chouhan held discussions with the chief secretary and other officials. He directed the officials to prepare the proposals for Corona treatment, preparations after May 3 and for conducting economic activities as per the instructions of PM. He also asked them to take necessary steps to prepare models for the coming days. Chouhan said that after receiving detailed instructions from the Centre, action will be taken by the MP government.||http://timesofindia.indiatimes.com//city/bhopal/cm-asks-officials-to-prepare-lockdown-phase-out-plan/articleshow/75415999.cms||---
April 28, 2020||Dehradun||Delhi artists' team stuck at Uttarkashi for over a month; plead to govt for help||Uttarkashi: Gourmohan Pahari, a Delhi-based graphic design artist and his team of 10 workers, who are stuck in Uttarkashi district in the Garhwal Himalayas for over a month following the lockdown, have appealed to the Delhi and Uttarakhand governments to help them in returning to their homes. Speaking to TOI on Monday, Pahari alleged that all of them were getting increasingly desperate to return, adding that “if no help is forthcoming in the next few days, we will be forced to walk back to our homes on foot.” All the stranded artists hail from Alaknanda and Chittaranjan Park area of South Delhi, and are currently staying at the Uttarkashi-based Nehru Institute of Mountaineering (NIM) where they had gone on March 16 to finalise work on the institute’s mountaineering museum which was scheduled to be inaugurated by President Ram Nath Kovind in the last week of March. The inauguration was subsequently cancelled due to the Covid-19 crisis. Speaking about their situation, Pahari said, “The NIM administration is extending all possible support to us in terms of food and accommodation, due to which we managed to stay so long in Uttarkashi. But with every passing day, the situation is getting tougher for us both mentally and physically. We are running out of money and some of the workers are facing health issues. Besides, our family members back in Delhi are also extremely worried and not able to cope up on their own, due to which we are extremely homesick and want to go back home at any cost.” The stranded artists have also made a video in which they can be seen making a fervent appeal to Delhi CM Arvind Kejriwal and PM Narendra Modi asking for help to get back home. Pahari said that they had approached the district administration of Uttarkashi, too, but didn't get any help. “It is tragic that their focus is on evacuating stranded students and tourists, but not labourers and skilled workers, who are facing the worst time in this crisis,” he added. Reacting to the issue, Ashish Chauhan, district magistrate of Uttarkashi, told TOI, “We will make arrangements to send all workers and labourers to their respective regions, soon after we get directions in this regard from the government. Till then, it is important to keep them inside the district, in order to contain the spread of Covid-19.” He added that the administration was “willing to extend all help to the Delhi-based artists if they are facing any problem regarding food and accommodation.”||http://timesofindia.indiatimes.com//city/dehradun/delhi-artists-team-stuck-at-uttarkashi-for-over-a-month-plead-to-govt-for-help/articleshow/75414398.cms||Abhyudaya Kotnala
April 28, 2020||Chennai||Koyambedu hairdresser tests positive||CHENNAI: A hair dressing salon owner in Koyambedu, who had kept his shop open illegally during the lockdown, tested positive for Covid-19 two days ago, sending city corporation officials and health department staff into a tizzy. While the 36-year-old been admitted to the government Kilpauk Medical College and Hospital and is stable according to doctors, his wife and child have been placed under quarantine. Health department officials said that he approached a clinic after feeling feverish and was directed to the government hospital. The small salon was located in one of the bylanes near the wholesale market and was frequented by many in the area during the lockdown, multiple sources in Greater Chennai Corporation and the city police said,. “This was sealed shut after he tested positive,” said the jurisdictional police inspector. Corporation officials now need to trace all his contacts including the patrons of his shop. The man’s residence comes under the Valasaravakkam zone (11), while his shop is under the Kodambakkam zone (10). Corporation frontline workers are now going about conducting inquiries in both zones asking residents if they have had a haircut recently as the salon’s patrons may have come from both the zones. So far, around 30 people from zones 10 and 11 have been identified as having visited the shop recently for a haircut, an official said. “Swabs of these people will be taken to test if they Covid-19,” an official said. This is the second time corporation staff have been forced to make such inquiries. The first time was after a 20-year-old barber from Uttar Pradesh who lived in Arumbakkam tested positive for the infection and became the second Covid-19 positive patient in Tamil Nadu was. At the time, corporation workers posed the same question to residents in his neighbourhood. This time, corporation officials have not put out public posters or made officials messages through the various social media channels like they did to trace the contacts of all the people who had tested positive at the Phoenix mall in Velachery. Sources in the corporation said that they didn’t know if residents would be willing to voluntarily come forward to accept that they had a haircut at the shop. While the source of the patient’s infection is not known clearly to health department officials, sources say that he could have contracted it from the Koyambedu market during one of his visits. (With inputs from Pushpa Narayan)||http://timesofindia.indiatimes.com//city/chennai/koyambedu-hairdresser-tests-ve/articleshow/75416715.cms||Siddharth Prabhakar
April 28, 2020||Goa||Goa schools to declare results through messaging apps||PANAJI: For state schools, the academic year ends on April 30 and with the lockdown still in force, institutes will be informing students of their final results through electronic means. Over a hundred institutes in the state had already introduced a school management app, using which the results will be conveyed to the parents. “We will inform the parents of the results through the school management app. The actual report card will be handed over to parents later, depending on when the lockdown is lifted. The certificates and trophies will be handed over to students once the new academic year begins,” said headmistress of the Cujira-based Rosary High School, Sarita Carvalho. While most schools would, under normal circumstances, summon parents to collect the final report card in person, many rural institutes used to also send the card through the postal service. But most institutes will not be relying on the postal service now to deliver the card this year, as they feel it may turn out to be unreliable during the restrictions imposed because of the lockdown. The Goa Headmaster’s Association has told schools not to call parents to the institute as the directorate of education circular states that parents, students or visitors should not be encouraged to visit institutes during the lockdown. Students upto Class VIII will be promoted directly to the higher class, as has been decided by the directorate of education. “Now, it is only the question of informing Class IX and XI students whether they have passed or failed. Most teachers already have WhatsApp groups of their classes. We have told them to inform students through these groups. Or teachers at least have the phone numbers of the parents whom they can the results,” said association member Vithoba Dessai.||http://timesofindia.indiatimes.com//city/goa/schools-to-declare-results-through-messaging-apps/articleshow/75417372.cms||---
April 28, 2020||Pune||‘Expert advice, curbs’ relook needed for lockdown exit’||PUNE: Former Maharashtra chief minister Prithviraj Chavan has said that the Centre and state government must urgently take on board experts in behavioural economics and social sciences to identify the big industries and micro, small and medium size enterprises (MSMEs) that should be re-opened on priority. “The definition of the MSMEs must be widened to include many more small businesses," Chavan, a technocrat and former Union minister of state with the Prime Minister’s Office, told TOI. He said the government should rethink its decision asking small units to provide accommodation for employees. Chavan said that if providing accommodation for such staff is a must within the industry premises, then the governments should step in to provide the required infrastructure. The senior Congress leader’s observations assume significance in view of his party being in a coalition in the state government headed by Uddhav Thackeray and in the light of the state government contemplating to extend the lockdown. When told that the Union government has already appointed a task force comprising prominent economists and technocrats to prepare a roadmap for a staggered exit from the lockdown, Chavan said there would be a radical shift in the demand pattern after the lockdown ends as consumer behaviour will undergo a sea change. “When people are worried about their jobs and salaries and when there is fear about a pandemic, the demand for white goods, luxury goods, vehicles and other such goods may go down. Buyers will spend on basic needs and essentials. They will be more conservative in their spending approach. There is no point in granting random concessions and approvals to each and every industry in one go when buyers’ priorities are set to change. Behavioural economists and social scientists will be able to identify sectors that need an impetus on priority," Chavan said. Chavan defended his party chief Sonia Gandhi's demand to Prime Minister Narendra Modi for a wage protection package of Rs 1 lakh crore for MSMEs, saying the Union government should work proactively on this demand. He pointed out that the US government had already announced such a relief package for that country. Talking about job losses, Chavan said, "There is no point in rendering lip service that employers should not retrench staff. That’s easier said than done. How will a small-scale employer afford to pay salaries unless the Union government provides funds?” he asked. Chavan said the definition of MSMEs needed to be widened to include every small business that generates employment and is in dire need of support. Efforts should be aimed at “inclusion” of more business and not the bureaucratic exercise of “excluding” business by opting for “technical definitions” to decide which business can qualify for grants, he felt. Chavan also questioned the series of restrictions that are being imposed on businesses while allowing them to work outside the containment and red zone/hotspot areas. “How can a small cloth store owner provide accommodation for staff living in containment zones and cannot travel back home?” he asked. Chavan said that if such restrictions are needed, the authorities identify properties around the MIDCs to provide accommodation, food and transport for the staff. He pointed out that there were restrictions even on shops selling poultry items and perishable goods. “When farming and allied activities constitute the top priority sector that has been opened up even during the lockdown, every effort should be made to promote shops selling the produce. Else, the economy will suffer heavily,” he said.||http://timesofindia.indiatimes.com//city/pune/expert-advice-curbs-relook-needed-for-lockdown-exit/articleshow/75417375.cms||Abhijit Atre
April 28, 2020||Mumbai||Lodha sells 300 property units in Mumbai region after lockdown||MUMBAI: Lodha Developers said on Monday it has sold around 300 units across multiple projects in Mumbai region since the start of the lockdown over four weeks ago. On Akshay Tritiya day itself, the group said it sold 80 residential units with a high preference for ready-to-move-in inventories. A company spokesperson said the group’s UK business, too, generated sales of around Rs 150 crore (£15 million) during this period. Prashant Bindal, chief sales officer, Lodha, said lower interest rates on home loans helped sales. “Ready-to-move-in homes and projects with integrated living are witnessing high interest,’’ he said. The company said it has provided special financial support for SME vendors and channel partners during the lockdown and has so far served 3.5 lakh free meals to the needy and ensured that sufficient food was made available to the thousands of workmen living at its sites.||http://timesofindia.indiatimes.com//city/mumbai/lodha-sells-300-property-units-after-lockdown/articleshow/75416712.cms||---
April 28, 2020||Goa||Location and lockdown keep help out of Vavurla’s reach||Margao/Quepem: Cut off as it is from the state’s mainstream owing to its geographical location and absence of any access road, the mountain-top village of Vavurla has resigned itself to isolation even during the lockdown. Or so it seems. For over a month, the 30-odd tribal families of Vavurla have been sustaining on the meagre resources of the village without a murmur of complaint — not that anyone cares to listen though. The self-sufficiency of the village — the locals grow paddy, some cereals, fruits and vegetables on their lands on a collective basis — helped them survive the 21-day lockdown. It was only when the government eased some restrictions during the second lockdown that the villagers have been trudging up and down their naturally quarantined hilltop location located 1,600m above mean sea level to stock up on other essential commodities. The nearest location, which passes off as a market place for these tribals, is Gaodongrim in Canacona, some 16-18km away. “Nobody even inquired about our welfare all these days of the lockdown. It was only on Sunday, after over a month of lockdown, that a team from the South Goa district administration visited our village and provided all the houses with essential items, like rice, atta, oil, dal, tea powder and biscuit packets, for free. As always, the state government forgot about this village,” villager Raju Gaonkar told TOI. Deputy chief minister Chandrakant Kavalekar, when contacted, however, said that the government may have failed to reach out to them in time, but refuted charges that the village didn’t receive any assistance during the lockdown. The village lies in his constituency of Quepem. “I don’t think there was any problem for the villagers. Though the villagers have sufficient stocks of food grains, I had arranged to make available essential goods through the Padi panchayat immediately after the 21-day lockdown came into force. During the next lockdown, I made arrangements to distribute essential items to the needy from all villages in my constituency for free. The locals there may be complaining about government’s delay in providing them assistance immediately, but personally I had made all necessary arrangements for supplying essentials to them,” Kavalekar told TOI. On Sunday, South Goa nodal officer for food supplies, Hemant Kumar, accompanied by incident commander Santosh Kundaikar, Quepem deputy collector Rohit Kadam, mamlatdar Ramesh Gaonkar, and other officials trudged a distance of 4km to deliver the essential items. Kadam said that they will monitor the tribal area and make sure that regular supplies reach it.||http://timesofindia.indiatimes.com//city/goa/location-and-lockdown-keep-help-out-of-vavurlas-reach/articleshow/75417390.cms||---
April 28, 2020||Trichy||Blood donation camp exceeds expectations||TRICHY: The first blood donation camp by the district administration during the lockdown received an overwhelming response on Monday. The day long camp yielded 286 units of blood for the government blood banks at the Mahatma Gandhi Memorial (MGM) government hospital and government headquarters hospital in Manapparai. “The response from people to our call to donate blood for surgeries and caesareans at government hospitals was impressive. People with full of determination came travelling long distances to make it to the camp,” said Dr S M Manivannan, district AIDS Prevention and Control Unit programme manager . The camp organised by MGMGH and NSS of National College with the help of the district administration. The blood banks had expected around 200 units of blood, but the camp got 286 units as most of the donors were the general public who are not regular donors. The organisers had to even send back some of the volunteers citing their age and health conditions. A 65-year-old man who wanted to donate blood. The doctors dissuaded him due to his age they had already set the age criteria for donors as 18 to 60 years. Most of the donors came in the category of 25 to 40 years.||http://timesofindia.indiatimes.com//city/trichy/blood-donation-camp-exceeds-expectations/articleshow/75417371.cms||---
April 28, 2020||Kolkata||West Bengal push to normalize non-Covid-19 hospital services||KOLKATA: The state on Monday took its first steps to normalise non-Covid services in a phased manner by screening all patients at the entry points and conducting surgeries maintaining the Covid protocol. Before all planned surgeries, the patients will be tested for Covid-19. Medical teams will take protection for emergency surgeries and the patient will be removed to isolation and tested for Covid-19. An order issued late Monday evening state: “While there is lack of clarity on when and how the lockdown will be lifted, it is certain that we will have to normalise hospital services in a phased manner, commensurate with the evolving situation.” The order acknowledged that the patients are having a tough time visiting hospitals owing to travel restrictions and lack of transport. It urged the hospital authorities to draw up a blueprint, including duty rosters for medical personnel, to resume services. The guidelines issued says para-medical staff in protective gear will screen all patients and segregate those who has fever. While standing in a queue, social distancing norm will be mandatory. Use of face masks will be compulsory. The hospital waiting areas will be sanitised after the OPD and visiting hours every day. In the IPD, the distance between two beds should be at least 1m. A health officer said, “The decisions were taken in a meeting convened by CM Mamata Banerjee on Monday.”||http://timesofindia.indiatimes.com//city/kolkata/state-push-to-normalize-non-covid-hosp-services/articleshow/75416720.cms||---
April 28, 2020||Trichy||Trichy school makes 3D printed face shields for workers||TRICHY: A private school in Trichy has made use of Atal Tinkering Lab (ATL) to make 3D face shields and offer it to the frontline workers in the fight against Covid-19. Sri Vignesh Vidyalaya Senior Secondary school in Trichy has so far produced 30 face shields and offered it to police personnel and health workers in the city. Sources said that the face shields have been clinically proved more effective than face masks. While it prevents a person from touching their face, it will also act as a barrier for droplets from reaching our face. On learning about the demand for face shields, the school roped in Tinkrbot – a Trichy-based start-up company with expertise in 3D printing technology and started producing face shields. The school engaged two of its staffs to operate the machine in the ATL in school by getting training from Tinkrbot through video calls. S Ishurthi, founder, Tinkrbot, said they had customized the design after interacting with doctors and other medical professionals and added that they are improvising on their design to make it more effective by increasing thickness of the shield up to 170-200 microns from the existing 100 microns. Ishruthi said they are ready to share the design and even assist the schools in printing 3D face shields. “We are satisfied that we could be of some help to the society,” said Padma Srinivasan, principal of Sri Vignesh Vidyalaya Senior Secondary school.||http://timesofindia.indiatimes.com//city/trichy/city-school-makes-3d-printed-face-shields-for-workers/articleshow/75417374.cms||Sampath Kumar
April 28, 2020||Dehradun||Haridwar residents unhappy with lockdown restrictions that ignore citizen’s problems||HARIDWAR: Discontent on the way the Haridwar administration is implementing the lockdown is rising among locals. Residents are pointing fingers, saying those quarantined at Gurukul Ayurvedic College and Rishikul Ayurvedic College in the city are facing a number of issues which need to be addressed urgently. Former MLA Ram Yash Singh also pointed out that “many residents are being put through avoidable difficulties in getting permission to leave the city or state, even in emergencies”. A physician on condition of anonymity told TOI that he had received complaints from many people quarantined at the two Ayurvedic colleges, saying “they are not being properly looked after”. Superintendent of the hospital at Rishikul Ayurvedic College, O P Singh, denied the charge. “There are 56 people in the hospital’s isolation ward. Their samples have been sent for examination. The contractor for the district hospital supplies them food, while we provide medicines as prescribed by doctors. There has been no complaint of any kind from any patient so far,” he said. Chief medical superintendent of Mela Hospital, Rajesh Gupta, who is in charge of the isolation ward, also said he hadn’t received any complaint. Ram Yash Singh’s complaint was based on personal experience. Some days ago, he and his son were urgently required to go to a city in Uttar Pradesh after the death of a relative. “After running from pillar to post, when I finally got the permission, it was of no use as it was only for one person, besides the driver,” he said. In Gandikhata, restrictions on movement of Van Gujjars were imposed on April 3, and 98 of them were quarantined at Peeran Kaliyar, after they disclosed they had taken part in the Tabligi Jamaat event at Nizamuddin in Delhi. The restrictions were lifted on Thursday, but only after their domestic animals were reported to be starving and thousands of litres of milk was wasted, in the absence of any arrangement made either for their fodder or collection of milk from them,” Singh added. Another former MLA Ambarish Kumar said, “There are hundreds of labourers in the city with no income following the lockdown. As they have no ration cards, they can’t avail of the free ration being distributed by the state.” He demanded that temporary ration cards be issued to them to ensure they have something to eat. “There should be a touch of humanity in the enforcement of the lockdown,” he said. Pointing at the desperation of labourers, senior retired BHEL officer Khalid Zaheer quoted some of them as saying, “We are not so much afraid of Covid-19 as of starvation.” Rajesh Shivpuri, a priest, drew attention to the plight of over a hundred members of the community “who are on the verge of starvation, as their source of income has dried up since the lockdown as pilgrims are not visiting Haridwar.” Other residents, however, agreed that strict adherence of the lockdown protocol must be ensured in the city, even if some people end up facing difficulties in the process. “The number of coronavirus infection cases in the district has risen sharply. Parts of Jwalapur have been sealed and their adjoining areas declared containment zones. The administration has to act keeping these facts in mind,” said professor Shrawan Kumar of Gurukul Kangri University.||http://timesofindia.indiatimes.com//city/dehradun/haridwar-residents-unhappy-with-lockdown-restrictions-that-ignore-citizens-problems/articleshow/75415982.cms||Sheo S Jaiswal
April 28, 2020||Bareilly||SP suspends four constables for misconduct||PILIBHIT: Four constables of the district police were suspended by superintendent of police Abhishek Dixit on Monday for alleged misbehavior and misconduct. The action was taken following a preliminary inquiry report in the matter. Consatables Abhishek Kumar and Pawan Kumar of Amaria police station were suspended for allegedly misbehaving with those who were engaged in delivering essential commodities in Amaria, a hot spot. They also failed to enforce the lockdown. Constable Vivek Kumar of traffic police was suspended for being drunk on duty and creating a ruckus in public. Constable Rahul Tomar of Pilibhit Kotwali police station was suspended on charges of misbehaving with commuters with valid passes.||http://timesofindia.indiatimes.com//city/bareilly/sp-suspends-four-constables-for-misconduct/articleshow/75414394.cms||---
April 28, 2020||Ahmedabad||‘38 held under PASA so far’||Ahmedabad: Attacks on police, health workers or other government workers working on mitigating the Covid-19 pandemic are being taken seriously by the government. For 15 offences registered so far, 38 accused have been booked and held under the Prevention of Anti-Social Activities Act (PASA). DGP Shivanand Jha said that on Sunday three more accused of assaulting such government workers have been detained under PASA and sent to various jails of the state. “On April 9, there was an attack on police in Navsari district, those accused in this case have been held under PASA. Two persons were held under PASA and sent to jails for another such incident on April 5,” said Jha. About some persons opening their shops despite of prohibitory orders, Jha said police are watching paan shops, tea stalls, roadside eateries and hair salons. Action will be taken against errant shop owners, said Jha.||http://timesofindia.indiatimes.com//city/ahmedabad/38-held-under-pasa-so-far/articleshow/75416727.cms||---
