---||Kochi||Malayali BSF officer P Jayanthi: It’s been my long-pending dream to be part of the Republic Day parade||As a young NCC cadet at Fathima Matha College, Kollam, young Jayanthi used to wonder, ‘Will I be able to be part of the prestigious Republic Day parade, some day?’ The avid biker and bullet enthusiast, who was just an undergraduate student then, wanted to showcase her riding skills on the national platform. Today, this long-cherished dream is turning into reality. A 26-year-old BSF officer, P Jayanthi, is thrilled to be performing for the first time with the all-women bikers’ team, Seema Bhawani, at the Rajpath. “I feel quite lucky that I’m finally getting to do this,” says the young woman, who has been training for the big day with her team since December 20. Her team will be showcasing the pyramid formation and Jayanthi says even the preparations have been fun. Jayanthi, who always wished to don the uniform, says this is the only job she ever applied for. “If I wasn’t selected for the force, I would have joined the Kerala Police,” says the Soldier one grade officer, who joined the BSF soon after her graduation in 2017. “Right from the time I joined, I wanted to try to be part of the parade. At the same time, I always used to immerse myself deep in work, whenever in the uniform and couldn’t do the needful in the first few years.” But, the officer, who was working on the India-Bangladesh border, went on to win awards for her performance and eventually brought herself to apply for parade participation. “I also sent the selectors my riding videos and soon, I was lucky to be selected,” she says. Jayanthi, whose husband Sangeeth Raj is also part of the BSF, had wished her parents too could witness her performance but the pandemic situation means that isn’t possible. “Regardless, I’m hoping to give it my all,” says the officer, who reveals that her ultimate dream is to “Do a ton of social service.” She says, “That’s something that gives me joy, always. I don’t think much about earning bigger posts in my job, but if I can at least buy a pen for a kid who needs it, that gives me pleasure,” she says, signing off. The Seema Bhawani team was formed in 2016, and they participated in the Republic Day parade for the first time in 2018. More than 100 female troops from different ranks form part of the performance. This is the second time that the team is showcasing its stunts for the parade. Watch Malayali BSF officer P Jayanthi to perform at the Republic Day parade 2022||https://timesofindia.indiatimes.com/city/kochi/malayali-bsf-officer-p-jayanthi-its-been-my-long-pending-dream-to-be-part-of-the-republic-day-parade/articleshow/89114215.cms||Deepa Soman
---||Bhopal||HC notice to authorities over BMC plan||Bhopal/Jabalpur: A division bench of MP high court has issued notices to the state government and district officials of Bhopal in response to a PIL filed by a priest seeking a court direction to stop plotting of land by Bhopal Municipal Corporation (BMC) on a piece of land in Kabadi Bazar area of Bhopal, where a graveyard/burial ground existed and both Hindus and Muslims used to carry out last rites of departed ones. Dharma Narayan Mishra, a priest, in his petition contended that the land in Kabadi Bazar which is being divided into plots by the BMC has been a graveyard/burial ground and both Hindus and Musims of the area used it for performing last rites of their near and dear ones. If the land is divided into plots and sold, there would be no graveyard/burial ground left in the area and its vicinity and residents of the area will have problems in cremation/burial of persons, who pass away in their family. Plotting of land in a graveyard/burial ground is not proper in any case, he contended. tnn||https://timesofindia.indiatimes.com/city/bhopal/hc-notice-to-authorities-over-bmc-plan/articleshow/89126668.cms||---
---||Bhopal||Bhopal: Chasing a night of ‘fun’, minors go on vandalism spree in posh areas||BHOPAL: Four minor boys aged between 14 and 17 years in age assembled for a night out party on Saturday night at the house of one of them located near Moti Masjid. They went out for a joy ride early on next morning on Sunday in their friend’s SUV. When a pack of stray dogs chased their SUV in Shyamla Hills area where one of them hurled a stone at the dogs which hit a car and broke its window panel glass. The minors enjoyed it. They returned to their friend’s home near Moti Masjid to leave the SUV and took their scooters. The four friends riding on two scooters hurled stones on eight luxurious cars & SUVs parked in posh Shyamla Hills and Koh-e-Fiza area. The minors also vandalised a luxury bus window glass with a stone. The minors specifically targeted the high-end vehicles only. The minors recorded the incident on their smartphones. When the victim car and SUV owners turned up at Shyamla Hills and Koh-e-Fiza police station to lodge complaints, the cops simply registered three ‘Non-Cognizable Reports’ (NCRs) at Shyamla Hills police station and two NCRs at Koh-e-Fiza police station instead of FIRs. The cops did not even report the matter to senior police officers. The videos recorded by the accused minors on their smartphones went viral on social media platforms on Tuesday after they shared them with their friends. Taking cognizance of the videos, senior police officers swung into action. The minors were identified with the help of viral videos and detained by Shyamla Hills police. Being minors they were sent for counselling. DCP (Zone-3) Riyaz Iqbal immediately suspended SHO Shyamla Hills police station LD Mishra and duty officer at Koh-e-Fiza police station SI VK Pandey and they were attached to police lines. Two separate FIRs were registered at Shyamla Hills and Koh-e-Fiza police station under relevant sections. Senior officers said that the minors illegally drove scooters flouting traffic rules for which their vehicles were seized. Two minors are aged 14 years and both are students of class 8. One of them is aged 16 years and he is a student of class 9 while the eldest of them is 17-year-old and is a student of class 10. Two are brothers, one is their cousin and the fourth is their common friend. One of the minor accused, present at Shyamla Hills police station, talking to TOI said that they decided to have a night out party on Saturday night at his house. Early in the morning on Sunday around 4.45am, they decided to go on a joy ride. He took his SUV and all of them went to the Shyamla Hills area near Ansal Apartments where a pack of street dogs chased their SUV. They hurled stones on the dog which hit a car and smashed its window glass. He said that they all liked it. As the fuel in their SUV was low, they left it at his home near Moti Masjid and they all left on their two scooters. They smashed window panels and wind screens of cars and SUVs parked in Professor Colony and then went on VIP Road. The minor said that through VIP Road they went to Housing Board Colony in Koh-e-Fiza area where they smashed windscreens of parked SUVs and a luxury bus. The minor said that he does not remember how many vehicles they vandalised but there may be 8-9 cars and a bus. He said that one of his friends recorded the incident on his smartphone. All the minors said that they just vandalised the vehicles for fun. Sitting at the police station after being caught they were regretting the incident. Shyamla Hills police registered three NCRs in the matter on Sunday. First case was registered on complaint filed by Jitendra Baghel, a resident of Anchal Apartment in Professor Colony. He stated in his complaint that unidentified accused vandalised his elder brother Dilip Singh Baghel’s premium sports SUV parked in front of his house. The accused vandalised both the front and rear windshields of the SUV.||https://timesofindia.indiatimes.com/city/bhopal/chasing-a-night-of-fun-minors-go-on-vandalism-spree-in-posh-areas/articleshow/89126669.cms||Sudeept Mishra
---||Bhopal||Bhopal: Cops book online seller over products based on Tricolour||BHOPAL: Madhya Pradesh home minister Narottam Mishra on Tuesday ordered an FIR against the “owner and officials of Amazon” for using the National Flag to sell its products, including shoes. “It has come to my notice that our national flag is being used on products being sold by Amazon. It has been used on shoes. It’s very painful and cannot be tolerated,” Mishra told reporters on Tuesday, adding: “Prima facie, it looks like a violation of the National Flag Code. I have directed the DGP to file an FIR against Amazon officials and the owner.” On Tuesday evening, the crime branch in Bhopal registered a case against ‘unidentified sellers on Amazon’ for merchandising some products featuring images of the Indian flag. The case has been filed under Section 2 of Prevention of Insults to National Honour (Amendment) Act 2003 and IPC section 505 (statements conducing to public mischief). Crime branch inspector Anup Kumar Uikey said the case was registered on the basis of a complaint filed by Shubham Naidu, 26, a resident of Habibganj in Bhopal. Shubham alleged that while using the Amazon shopping app on Monday morning, he noticed a seller showcasing T-shirts, shoes and mugs featuring the Indian flag. “It is an insult of the national flag and it has hurt the sentiments of Indians,” says his complaint.||https://timesofindia.indiatimes.com/city/bhopal/cops-book-online-seller-over-products-based-on-tricolour/articleshow/89126670.cms||---
---||Bhopal||Body found on railway tracks in Bag Sewania||BHOPAL: Panic gripped Bag Sewania locality after dead body of a middle-aged man was found on the railway tracks behind Vidhya Nagar on Monday evening. Police said that on Monday around 6.30 pm cops were alerted on Dial-100 by locals that a man’s dead body was spotted on the railway tracks behind Vidhya Nagar in Bag Sewania. No documents were recovered from the pockets of the deceased which could help the cops to identify him. Police said that he was wearing black pants and his face was also partially destroyed. The photographs of the incident were circulated to all police stations of the city to help in identification. Cops tried to ask locals but no clue has been found yet. A case was registered at Bag Sewania police station and the body was shifted to the mortuary. tnn||https://timesofindia.indiatimes.com/city/bhopal/body-found-on-railway-tracks-in-bag-sewania/articleshow/89126671.cms||---
---||Bhopal||No entry for heavy vehicles in Republic Day traffic plans||Bhopal: Traffic police have issued a route diversion plan in view of Republic Day function to be held at Lal Parade ground on Wednesday. The diversion will remain effective from 7 am till the programme ends. Entry of heavy vehicles in the city will be prohibited from 6 am till noon. Emergency vehicles would be allowed to take the shortest route. DCP (Traffic) Hansraj Singh said that the vehicles moving from Roshanpura to Bharat Talkies will follow the route from Banganga- Fish Aquarium- Khatlapura- PHQ trisection- Lily Talkies and further. Similarly the mini buses moving from TT Nagar towards railway station will shuttle from Apex Bank- Link Road number-1 and via Board Office Square go towards Maida Mill- Jinsi Dharam Kanta- Aishbagh railway crossing and move further from Bharat Talkies Square. They would follow the same route on return. The other general commuter vehicles would move from Lily Talkies- Chiklod Road- Jinsi Dharam Kanta and reach TT Nagar. DCP Singh said that from 8.30 am onwards entry of vehicles between PHQ trisection and Control Room trisection will be prohibited. He said that parking will be prohibited between Old SP office trisection and Shabban Square. DCP Singh said that the heavy vehicles running from Indore and Rajgarh to Hoshangabad and Raisen have to take route from Khajuri bypass, Mubarakpur Square, Lambakhera Bypass, Patel Nagar Bypass and move from Gyarah Meel. Similarly, the heavy vehicles running from Hoshangabad and Raisen, to Indore and Rajgarh will move from Gyarah Meel, Patel Nagar Bypass, go to Gandhi Nagar Square and move further from Khajuri Bypass. In case of any inconvenience, people can contact traffic police on these telephone numbers: 0755-2677340/2443850||https://timesofindia.indiatimes.com/city/bhopal/no-entry-for-heavy-vehicles-in-republic-day-traffic-plans/articleshow/89126672.cms||---
---||Bhopal||Bhopal shivers@5.5 degrees Celsius as temperature falls to its lowest this year||BHOPAL: The temperatures dipped sharply in Bhopal and other places of the state on Tuesday. It was the coldest day of this January in Bhopal so far. Spine chilling cold weather would be witnessed till the weekend in the state and possibility of respite is dismal. Officials of the meteorological department, Bhopal circle said, in absence of a system, dry cold wind will blow over the state. Cold wave would be witnessed for at least three days in the state and temperatures will dip sharply, officials added. Day temperature in Bhopal on Tuesday was recorded at 19.1 degrees Celsius, six degrees less than normal mark, while night temperature in the city was 5.5 degrees Celsius, five degrees less than normal mark. It was the lowest night temperature of the year 2022 in Bhopal. Night temperature dipped to four degrees in a day in the city. It was 9.9 degrees on Monday. Wind direction in the city was north westerly while average wind speed was 12 kilometers per hour. Lowest minimum temperature in the state was recorded at 4 degrees Celsius in Raisen. Bhopal, Dhar, Raisen and Ratlam reeled under cold wave. It was a severe cold day in Indore, Dhar, Ujjain, Khandwa, Betul and Raisen while it was a cold day in Bhopal, Jabalpur, Guna, Tikamgarh, Sagar, Naogaon, Khajuraho, Malanjkhand, Mandla, Chhindwara, Ratlam and Shajapur. In the forecast for Bhopal on Wednesday the meteorological officials said, there would be clear sky and dry weather will prevail in the city. Day and night temperature in the city would be respectively at 20 degrees Celsius and 6 degrees Celsius.||https://timesofindia.indiatimes.com/city/bhopal/bhopal-shivers5-5-as-temperature-falls-to-its-lowest-this-year/articleshow/89126673.cms||---
---||Bhopal||35 of 37 patients who died of Covid in January had comorbilities||BHOPAL: Of the 37 deaths that have occurred in January so far between January 1 and January 23 — only 2 were such who had not comorbidities. And more than 50% of these deceased were aged above 60 years. The youngest among the deceased was aged 5 days old, who died in Gwalior district on January 20 and the eldest person to die was 97-year-old, who died of Covid-19 in Ujjain district. Majority of the patients who died of Covid-19 in this wave till January 23—were one thing in common, 13 had either diabetes or hypertension or both, said sources. Majority of the deaths took place in past one week, i.e. between January 16 and January 23—when 23 deaths took place. Thus overall out of 37 deaths, 62% deaths took place in the past one week. Prior to this only 14 deaths took place in the first 15 days of this month. Among the 37 deceased, 7 were female patients and remaining 30 were males. The total case fatality rate (CFR) which is the ratio of total confirmed deaths to total confirmed cases, has been far lower compared to the previous waves, said sources. The CFR in second wave was above 0.50 and in the third wave it has been below 0.10 on maximum times, barring in the first week of January when cases were low and a few deaths were reported, and the CFR touched 0.32, sources said. Sources said that the death rates has been lower in this wave compared to the previous wave and it could primarily be attributed to the fact that now majority of the population has been vaccinated now. Apart from vaccination, it is important to ensure that people strictly adhere to the Covid-19 appropriate behaviour, it is only then that we could expect that third wave wanes away, added sources.||https://timesofindia.indiatimes.com/city/bhopal/35-of-37-patients-who-died-of-covid-in-jan-had-comorbilities/articleshow/89126674.cms||Amarjeet Singh
---||Bhopal||Only 95996 vaccine doses given in Madhya Pradesh on Tuesday||BHOPAL: Only 95,996 vaccine doses were administered in the state on Tuesday, as per the state health bulletin released by the directorate of health services. Of these doses 16,903 doses were administered as precaution doses to elderly, frontline and health workers, says data on cowin portal. So far 5.77 lakh precaution doses have been administered in the state. With this, a total 10.88 crore vaccine doses have been administered in the state. Among the districts where maximum doses were administered as per cowin app of union government on Tuesday include Rewa district where 8554 doses were administered, then it was Damoh where 7114 doses were administered, followed by Raisen district where 7040, doses were administered, and then it was Hoshangabad where 5732 doses were administered.||https://timesofindia.indiatimes.com/city/bhopal/only-95996-vaccine-doses-given-in-state-on-tuesday/articleshow/89126675.cms||---
---||Bhopal||MP HC go-ahead for offline exams in colleges, varsities||BHOPAL: A division bench of MP high court on Tuesday allowed offline exams in colleges and universities of the state with the presence of 50% of the students in a day. With this, the court disposed of a petition filed by a law student from Rani Durgavati University, Jabalpur, seeking a direction to hold online exams for college and university students in the wake of the third wave of Covid. Deputy advocate general Swapnil Ganguly, who appeared on behalf of the state government in the case, told the court that students infected by Coronavirus would also be given a chance to appear in the exams two weeks after the exam date under complete Corona protocol. President of Law Students' Association in Rani Durgavati University, Vishal Baghel, in his petition contended that the university had decided to organise exams in offline mode towards the end of the last year because the Corona cases had dropped drastically then. But, the situation has completely changed now. We are amidst the third wave of Coronavirus. Cases of Coronavirus are spiralling. In such a situation, holding exams offline won't be advisable. Under pressure from the students' unions, the university administration postponed the exams which were slated to begin from January 20 but it has only been postponed by a week. The exams will be taken through offline mode by January 27, which is risky for the health and lives of the students. He prayed the court to direct the university administration to hold exams online. The division bench of chief justice R V Malimath and Justice Purusendra Kaurav had asked the deputy advocate general to take instructions in the matter from the state government. Ganguly on behalf of the state government told the court that the exams would be held in offline mode and with the presence of 50% of the capacity students. Students, who have Corona infection, would also be given a chance to take the exams later on. Following arguments from both sides, the court allowed the state government to organise college/university exams offline and disposed of the petition.||https://timesofindia.indiatimes.com/city/bhopal/hc-go-ahead-for-offline-exams-in-colleges-varsities/articleshow/89126676.cms||---
---||Bhopal||Man run over by speeding truck in Nishatpura, dies||Bhopal: A speeding truck hit a man crossing road in Nishatpura on Tuesday. The victim sustained severe head injury and was rushed to a hospital where he was declared brought dead. Investigation officer ASI Ram Prakash Bharti said that the victim was crossing the road near a mall in Nishatpura. A speeding truck hit him and fled the spot. The victim sustained severe injuries and locals rushed him to hospital where he was declared brought dead. The deceased could not be identified. He is aged around 30-35 years. Police have registered a case and launched a probe. TNN||https://timesofindia.indiatimes.com/city/bhopal/man-run-over-by-speeding-truck-in-nishatpura-dies/articleshow/89126677.cms||---
---||Bhopal||Bhopal surpasses Indore as 2024 new Covid cases found||BHOPAL: For the first time during the current wave, new Covid-19 infection cases were higher in Bhopal than Indore. 2024 new cases of the infection were reported in Bhopal, 61 cases more than Indore. For over two months spike has been higher in Indore which is left with 30% of all active cases in MP. Bhopal has 13,348 active cases which is about 18% of those in the state. State capital is reporting a positivity rate of 31.54%. In the last three days, three deaths have been reported in Bhopal. Death toll has jumped to 1012. 1.47 lakh Covid-19 infection cases have been reported in Bhopal since the pandemic began. 15% of all the Covid-19 in Bhopal have been reported in the January or last 25 days. Kolar area of the state capital is estimated to have the most cases of Covid-19 undergoing treatment. About 8000 suspected people were tested for Covid-19. 299 people were hospitalised in Bhopal on Tuesday. The number of people hospitalized compared to active cases remains low. However, it was for the first time in the current wave that 51 patients were in intensive case unit. 124 patients were on oxygen support.||https://timesofindia.indiatimes.com/city/bhopal/bhopal-surpasses-indore-as-2024-new-covid-cases-found/articleshow/89126678.cms||---
---||Thiruvananthapuram||LDF govt targets Lok Ayukta; ‘black act’, warns legal experts||Thiruvananthapuram: The state government is set to amend the Kerala Lok Ayukta Act through an ordinance to prevent any verdict of the anti-corruption agency from being binding on it, a move that legal experts said was an attempt by the executive to render the institution of Lok Ayukta toothless and to usurp authority that clearly belonged to the higher judiciary under the constitutionally mandated principle of “separation of powers”. The draft of Kerala Lok Ayukta (Amendment) Ordinance, 2021 has been sent to governor Arif Mohammed Khan for his assent. The draft ordinance has proposed amendments to the principal act — Kerala Lok Ayukta Act, 1999 — by replacing sub-section (1) of its section 14. The section empowers the Lok Ayukta or an Upa Lok Ayukta to make a declaration in its report that a public servant, against whom the complaint is made, should not continue to hold his/her post if the allegation against him/her is substantiated. "Where the competent authority is the governor, the government of Kerala or the Chief Minister, he or it shall accept the declaration," it further states. It is this part of the section that makes a verdict binding on the government and is now proposed to be amended. The amendment says, “where the competent authority is the governor, or the chief minister or the government of Kerala, he or it may either accept, or reject the declaration, after giving an opportunity of being heard”. With the chief minister away in the US for treatment, CPM state secretary Kodiyeri Balakrishnan took it upon himself to explain the government’s rationale for the amendment, saying that it was aimed at curbing the “unbridled” powers of Kerala Lok Ayukta Act, the only act of its kind in the country that didn’t have any provision for appeal against its verdict. The opposition pointed out that the amendment has been proposed when complaints against chief minister Pinarayi Vijayan over utilization of the CM's distress relief fund and higher education minister R Bindu over the re-appointment of Kannur university vice chancellor are pending before the Lok Ayukta. Opposition leader V D Satheesan has sent a letter to the governor urging him not to give assent to the ordinance. The rulings of Lok Ayukta had presented some embarrassing moments for the LDF, including the one that led to the resignation of former minister K T Jaleel in the previous government for appointment of his relative in the Minorities Development Corporation. Former UpaLok Ayukta Justice K P Balachandran said the proposed amendment shows that the government wants to save itself from any verdict that is against it and also sends out a message that only those who play to the government's tunes are wanted in the post. “It is clear that the government is not interested in maintaining the independence of the body. If the amendment is incorporated, it would be better to dissolve the body,” he said. MR Rajendran Nair, founder president of anti-corruption people’s movement-Kerala and senior lawyer in the Kerala high court dismissed fears of “unbridled” authority. “The constitution is based on principle of separation of powers. A judicial function is being exercised by Lok Ayukta. Once they exercise it, only a higher judicial forum can address it. According to the law, there is no appeal. If there is a feeling that the LA has acted without following the law or in a biased manner, then they can be taken to a higher judicial forum, namely the high court or Supreme Court”, he said. It is learnt that law minister P Rajeeve had met the governor on Monday before sending the draft ordinance to him and explained the proposed amendments. Legal experts said the governor, if he wishes, can send the draft back to the government asking it to reconsider but he will have to sign the ordinance if the government sticks to its stand. The ordinance was reportedly approved during the last cabinet meeting. Minister Rajeeve said the process for ordinance had begun last April during the tenure of the previous government. Two high court verdicts had noted that the Lok Ayukta had only recommendatory jurisdiction and the advocate general also gave a legal opinion that Section 14 of the act was in violation of a few constitutional articles, the minister said.||https://timesofindia.indiatimes.com/city/thiruvananthapuram/ldf-govt-targets-lok-ayukta-black-act-warns-legal-experts/articleshow/89126679.cms||---
---||Thiruvananthapuram||IG Nagaraju, 9 police officers selected for President’s medal||Thiruvananthapuram: Ten police officers from state, including IG and Kochi police commissioner C Nagaraju, were selected for the President’s police medals for meritorious service on the eve of Republic Day.A 2003-batch officer, Nagaraju joined the force as ASP in Agali and served in various other posts including DIG (headquarters), DIG in CBI, district police chief (Alappuzha), SP (telecommunications), SP (railways) and DCP (Thiruvananthapuram city). While on central deputation, he was posted as SP CBI anti-corruption branch (ACB) in Mumbai and then as DIG CBI (banking and securities frauds cell) in Mumbai.In CBI, he supervised investigation of sensitive and high profile corruption and banking fraud cases effectively and ensured arrests and timely filing of chargesheet in cases. He also did a post-graduate program in public policy and management from IIM-Bangalore and completed his MPhil in criminology from Cambridge University. Back in the cadre after his deputation, he was posted as DIG (headquarters and administration), and then as IG and commissioner (Kochi).The other officers who were selected for the medal includes B Krishnakumar (SP, internal security), R Jayashankar (SP, vigilance and anti-corruption bureau, southern range), KH Muhammed Kabeer Rawther (additional SP, Idukki), KR Venugopal (vigilance officer, Cochin Shipyard), MK Gopalakrishnan (assistant commissioner, city special branch, Thrissur), TP Shyam Sunder (deputy commandant, Kerala armed police battalion, Kannur), Sajan K George (sub-inspector, special branch, Ernakulam rural), Sasikumar L (assistant sub-inspector, VACB, Thiruvananthapuram) and Sheeba AK (assistant sub-inspector, Pudukkad PS, Thrissur).However, no officer from the state was selected this year for the President’s police medal for distinguished service.||https://timesofindia.indiatimes.com/city/thiruvananthapuram/ig-nagaraju-9-police-officers-selected-for-presidents-medal/articleshow/89126681.cms||---
---||Delhi||Why the delay in appointment of permanent VC, asks JNUTA||New Delhi: With M Jagadesh Kumar completing a year as Jawaharlal Nehru University’s acting vice-chancellor, JNU Teachers’ Association (JNUTA) on Tuesday raised several questions to the education ministry over the non-appointment of a permanent VC despite it being over a year. The teachers’ body claimed that significant policy decisions were being pushed through by Kumar and that they would have far-reaching consequences for the varsity. “Directives issued by the Ministry of Education and provisions of JNU’s own statutes explicitly forbid vice-chancellors whose tenures are formally over from taking decisions on policy matters of a substantive nature. Several other central universities that had a similar vacancy have had new appointees. What then explains the delay in the case of JNU?” it asked. In a statement, JNUTA also said that “financial bottlenecks due to administrative incompetence have meant that regular academic and outreach programmes have suffered and that several faculty members have had to face cutbacks in research support.” “Regarding filling of teaching posts, particularly the reserved positions, there have been inordinate delays due to wilful misrepresentation of the roster system by the vice-chancellor, to rectify (for) which faculty members had to move court. While the new roster still has many limitations that have been pointed out by the petitioners, the administration has made no attempts to rectify these anomalies,” JNUTA said. Claiming that the functioning of the university over the past year was “less than satisfactory,” the teachers’ body asked, “Can a caretaker VC be allowed to run the university as per his own personal whims and fancies? Can the ministry afford to remain silent in such a situation...? and how soon will the ministry announce a full-time VC for JNU?” Senior officials of the university administration could not be reached for a comment.||https://timesofindia.indiatimes.com/city/delhi/why-the-delay-in-appointment-of-permanent-vc-asks-jnuta/articleshow/89125230.cms||TNN
---||Delhi||Delhi: North corporation engages to keep squatters away from Chandni Chowk||NEW DELHI: Taking strict steps to ensure encroachments won’t be back on the roadsides in Chandni Chowk after their removal, North Delhi Municipal Corporation has deployed 90 civil defence volunteers in the area. They have been divided into 29 beats for checking illegal encroachments from the Red Fort to the Fatehpur Masjid, said an official. This is in addition to their task of managing the rickshaws on this stretch and helping the pedestrians. “We have carried anti-encroachment drives with multiple departments at least 65 times since April 2021 and simultaneously written to Delhi Police to ensure the stretches remain free. During these drives, we covered 135km area and cleared all encroachments from the public land. While the action will continue, we have asked the civil defence staff to immediately report to us in case any encroachment reappears,” said the official. The corporation carried out a major anti-encroachment drive in and around Chandni Chowk in the past five days following Delhi High Court’s direction and traders’ complaints about the increasing number of illegal squatters by the roads despite the area being a no-squatting and no-hawking zone. On Monday, encroachments were removed from a 3.5km area, including HC Sen Marg, Cycle Market, around Parade Ground parking, New Lajpat Rai Market, Netaji Subhash Marg, areas around Jain Mandir, and SRDC Road and confiscated 80 items. On Tuesday, it removed the encroachments around Shani Mandir. Sanjay Bhargava, president of Chandni Chowk Vypar Mandal, said the action was taken on Tuesday against illegal loading-unloading on public land. “The court has asked the civic body to submit an action-taken report in a week and the next hearing is scheduled on February 10,” he said, adding that notices were also served to the allotted tehbazari sites in the market, a no-squatting zone. “But the real challenge will come after the Republic Day celebrations,” Bhargava said.||https://timesofindia.indiatimes.com/city/delhi/n-corpn-engages-to-keep-squatters-away-from-chandni-chowk/articleshow/89125754.cms||Vibha Sharma
---||Thiruvananthapuram||‘Lok Ayukta powers curbed to fuel corruption’||Thiruvananthapuram/Kozhikode: Congress and BJP launched a scathing attack on the LDF government over its decision to amend the Lok Ayukta act saying it will curtail the anti-corruption body’s powers and fuel corruption. Opposition leader V D Satheesan wrote to governor Arif Muhammed Khan asking him not to give his assent to the ordinance as the government’s move comes at a time when complaints against chief minister Pinarayi Vijayan and higher education minister R Bindu are pending before the Lok Ayukta. A UDF delegation led by the opposition leader will meet the governor in this regard on Thursday.BJP state president K Surendran said the government has proved that it can go to any extent to protect the corrupt. K T Jaleel had to resign on the basis of the Lok Ayukta’s verdict and the CM’s move is to avoid such situations in the future, he said. The Lok Ayukta is already considering a petition against the chief minister that the funds from the CM’s distress relief fund have been granted to ineligible people, he pointed out.In his letter to the governor, the opposition leader said the proposed ordinance will curtail the Lok Ayukta’s powers to mere advisory in nature. This is against the very essence of the institution established to curb corruption and mismanagement. “Its role in preventing corruption and resolving common man’s grievances is huge. That is the main reason why, under Section 14 of the Kerala Lok Ayukta Act, 1999, it has been given the authority to direct corrupt public officials to quit office. It acts as a powerful deterrent to public officials who shamelessly plunder public coffers and taking away its powers will spell doom to the entire institution,” he said. Satheesan said Lok Ayukta is the only effective tool left in the state after the amendment of the prevention of corruption act mandating that pre-permission is required to register a case against the ministers or officials. The government’s move to make the Lok Ayukta toothless also involves a covert motive to protect itself if allegations of corruption come up against the proposed Silverline project, he said. Satheesan added that when the CPM national leadership had made it clear in the Parliament that the Lok Ayukta should be strengthened, the Left government in the state is going against it.Former chief minister Oommen Chandy said the government is trying to clip Lok Ayukta’s wings in the fear that it may face a backlash from the court. The anti-corruption body is considering several government policies and projects. He said when he was the chief minister, several petitions were filed against him in the Lok Ayukta, but those were dealt with legally. Trying to destroy the organisation itself is anti-democratic, he said. He said the government should make clear why it was so urgent to come up with amendments for an act that was passed in the assembly by the E K Nayanar-led government in 1999, when the assembly is set to meet next month. "CPM is planning to carry out corruption by making Lokayukta just a scarecrow. It is the latest example of CPM trying to control all Constitutional institutions," said BJP’s K Surendran. IUML national general secretary P K Kunhalikutty said the LDF government has made Lokayukta irrelevant by curtailing its powers and added that the government will have to face strong protests against the move. He said that the move is to set the stage for the ruling front to act as per its will. "It is a decision which will affect the rights of people. It is clear why the state government is now thinking of Lokayukta as an inconvenience," he added.||https://timesofindia.indiatimes.com/city/thiruvananthapuram/lok-ayukta-powers-curbed-to-fuel-corruption/articleshow/89126682.cms||---
---||Thiruvananthapuram||CPM state secy breaks silence||Thiruvananthapuram: CPM has finally reacted to the clash between CPM and CPI workers in Pathanamthitta. CPM state secretary Kodiyeri Balakrishnan said the party would investigate the CPM-CPI clashes in Pathanamthitta. “CPM and CPI workers are not supposed to attack one another. We will enquire what happened there,” said CPM state secretary Kodiyeri Balakrishnan to reporters in the capital on Tuesday.The video of two CPI activists getting thrashed at Angadical in Pathanamthitta had surfaced on Sunday. Later, CPI came out with an allegation that it was CPM sympathizers who beat up the party workers following a dispute that occurred on January 16 during an election to Angadical cooperative bank. The persons, who were attacked in that video, were identified as party workers by CPI. Kodumon CPI local committee secretary Suresh Babu and MK Udayakumar were assaulted, CPI sources had said.On Tuesday, CPI mouthpiece Janayugom published an editorial condemning the attack as ‘goonda attack’. Without naming the CPM, the editorial said the attacks in Pathanamthitta in connection with a service cooperative bank election stooped to the level of criminal-goonda activity. It’s a fascist strategy,” it stated.When asked about the severe online criticism poet-lyricist Rafeeq Ahammed had to face from ‘CPM workers and supporters’, Balakrishnan said that the CPM had no role in such attacks and the party was against such attacks.||https://timesofindia.indiatimes.com/city/thiruvananthapuram/cpm-state-secy-breaks-silence/articleshow/89126684.cms||---
