---||Nashik||Nashik: Contract of towing vehicles extended||NASHIK: The contract of towing vehicles deployed in the city has been extended till April 10, 2022. From July last year, the Nashik city police had deployed two cranes and three tempos on a contractual basis to pick up illegally parked vehicles. These vehicles move around the city limits and pick up illegally parked vehicles. Following this, the illegally parked vehicles are taken to the old city traffic branch office. The owners of the vehicles concerned have to come to the old city traffic branch office, pay the fine and take back their vehicles. Apart from the fine of Rs 200 for illegal parking, two-wheeler riders have to pay Rs 90 as towing charges and four wheeler drivers have to pay Rs 350. The contract was renewed for three months in October till January 6. Now the contract has been extended again till April 2022. Around 4,500 to 5,500 vehicles are towed every month by the towing vehicle. CP Deepak Pandey has said that as per the terms and conditions of the contract, the contract can be terminated if the police get complaints of financial irregularities, misbehavior by the employees of the contractor on the towing vehicles, etc.||https://timesofindia.indiatimes.com/city/nashik/nashik-contract-of-towing-vehicles-extended/articleshow/88764033.cms||Santosh Sonawane
---||Mysuru||4 foresters hurt as tusker attacks jeep||Mysuru: A forest officer and three forest staff of Bandipur Tiger Reserve had a narrow escape with minor injuries after a tusker attacked their vehicle in the early hours of Friday. Deputy range forest officer (DRFO) KP Amar and staff Madappa, Shivu and Rajanna sustained minor injuries but were lucky to escape from the tusker attack. The incident happened at Neeralla area under Omkara forest range in Gundlupet forest division around 6.30am when they were trying to drive the tusker back to the forest, forest officials said. However, the irritated tusker suddenly charged at the jeep. The tusker attacked the vehicle with its tusks and overturned it. Despite receiving minor injuries, the foresters managed to scare the tusker away and saved their lives. Gundlupet ACF K Paramesh and Omkar RFO HN Nagendra Nayaka rushed to the spot. The injured staff were treated at the forest office and a case was registered at Beguru police station. Paramesh told TOI that the area where the incident happened is a man-elephant conflict zone. “Despite barricades, the elephants try to venture out of the forest. The incident happened when the foresters were trying to drive the tusker back to the forest,” he said.||https://timesofindia.indiatimes.com/city/mysuru/4-foresters-hurt-as-tusker-attacks-jeep/articleshow/88765837.cms||---
---||Mysuru||DC inspects land at various places to check encroachment||Mysuru: Mysuru district revenue officials, led DC Bagadi Gautham, on Friday inspected various places in the south-eastern part of Mysuru.The government had ordered verification of land records of a few survey numbers following complaints about alleged encroachment of government land in the region. The DC has been asked to submit a report in this regard.The survey was delayed due to Covid and Dasara celebration. According to sources, the government has asked to submit a report about the status of the land that is in government possession. The DC told TOI that it was a routine survey of government lands. “The government had directed to check the current position of lands in a few survey numbers. As a result, I visited the spot for a survey,” he added. The officials visited places in Dattagalli, Lingambhudi Palya, and surrounding areas.||https://timesofindia.indiatimes.com/city/mysuru/dc-inspects-land-at-various-places-to-check-encroachment/articleshow/88765838.cms||---
---||Mysuru||Inclusion of Panchamasalis under 2A category opposed||Mysuru: Amidst pressure from the Panchamasali sect of Lingayats, to include them in 2A category of backward classes, the Halumatha Mahasabha opposed it, saying that upper castes should not be extended the facility. Speaking to the media on Friday, Halumatha Mahasabha state unit chief and Other Backward Classes 2A Committee president Rudranna Gulaguli said that the committee will oppose the inclusion of the forward Panchamasalis under 2A category, as this move of the government will ring a death knell for the 102 Other Backward Classes included in the 2A category.“Various commissions that investigated and studied the educational and social backwardness of various communities in the state, have not mentioned that the Panchamasalis are backward. The government should withdraw its decision to conduct a fresh survey of Panchamsalis, to fulfil their demand of inclusion under 2A category of backward classes,” he said.“As more than 15 MLAs belonging to the Panchamasali community are elected to the state assembly, of whom four are ministers, the government should not consider them backward, and include them under 2A category of backward classes, as it will be unfair to all other 102 other backward classes. The move will deprive genuine beneficiaries reservation and job opportunities,” he said.He said that a statewide agitation will be launched against the government, if it sticks to its stand of including Panchamasalis under the 2A category of backward classes.||https://timesofindia.indiatimes.com/city/mysuru/inclusion-of-panchamasalis-under-2a-category-opposed/articleshow/88765839.cms||---
---||Mysuru||Top Cong leaders will attend march||Mysuru: Top Congress leaders will take part in the Mekedatu padayatra on its first day on Sunday, KPCC working president R Dhruvanarayana said here on Friday. He added that local leaders will join the event on Monday when the weekend curfew is lifted. Reiterating that Congress will not go back on its plans to take out the padayatra from Mekedatu in Ramanagara district to Bengaluru, he asked the state government to withdraw its restrictions, which, he charged, is designed to stop the padayatra. He said Congress activists will follow Covid appropriate behaviour including wearing masks and maintaining social distancing while taking out the padayatra. One lakh masks are ready for use while sanitizers will also be distributed to the workers, he said. He said the Centre is unnecessarily blaming Punjab CM Charanjit Singh Channi for the security lapse during PM Narendra Modi’s visit to the border state earlier this week and called it a failure of the SPG and the IB. The Dalit CM is blamed for the lapses which he did not commit, he said.||https://timesofindia.indiatimes.com/city/mysuru/top-cong-leaders-will-attend-march/articleshow/88765840.cms||---
---||Raipur||CG paces up vax, 38% teens jabbed in 4 days||Raipur: Chhattisgarh is pacing up vaccination of teens between the age of 15-18 years of age with completion of 38% of their population ranging to more than 6.18 lakh youths against the target of 16.4 lakh, within four days of launch of vaccination drive. While more than half of the total targetted teens have been inoculated with first shot in Mungeli, Rajnandgaon, Dhamtari and Mahasamund districts in first four days, districts including Balod, Bemetara, Kanker, Gariaband and Kondagaon are close to reaching 50 % mark.Long queues of teenagers were witnessed at vaccination centres.While Mungeli district has managed to reach 67% of the total target as of January 6, Rajnandgaon completed 57% of the total target. Similarly, 56% of the total teen population was covered in Dhamtari, 51% in Mahasamund, 48 % each in Balod and Bemetara districts, 47 % in Kanker, 46 %in Gariaband, 45 % in Kondagaon and 40 % in Balodabazar-Bhatapara district.Meanwhile, Covid-19 vaccination drive for elderly and other citizens is also going at a rapid pace in state with more than 1.25 crore eligible adult population fully vaccinated against Covid-19.Around 1.25 crore citizens have received both shots of corona vaccine so far which ranges to 64 per cent of the population above 18 years of age eligible for vaccination.This means 97% of the adult population and 38 % teens in 15-18 age group have received their first shot of the Covid vaccine.||https://timesofindia.indiatimes.com/city/raipur/cg-paces-up-vax-38-teens-jabbed-in-4-days/articleshow/88765841.cms||---
---||Raipur||Probe into viral video of ‘pledge’ to boycott minority community||Raipur: Chhattisgarh police have begun an investigation after a video began going around, purportedly showing residents of a village in Surguja taking a ‘pledge’ for total social and economic boycott of a minority community.The viral video was shot in Kundi Kalan village, around 50km from Surguja district headquarters and 350km from Raipur. It purportedly shows a group taking a pledge that is announced over loudspeakers – that they will boycott Muslim vendors and end all commercial transactions with them, including giving their land for lease farming. They vow that if anyone has got into any such transaction for rent or lease, it will be cancelled and the people taking the pledge will live by it. Some children are also seen in the video. Surguja SP Amit Kamble told TOI that police got the video on Thursday. “Its contents are of a very serious nature. Police have initiated an investigation and a case will be registered once the person talking on the video is identified. We are probing all angles,” he said. “It is essential to check if the video was doctored. Police will take appropriate action as the nature of content is provocative and sensitive,” he added.According to police, it appears that the video surfaced after a brawl in the area during New Year celebration. A group of villagers from Ara in neighbouring Balrampur district had visited Kundi Kalan for the celebrations when trouble broke out. Police arrested six persons the next day, who got bail within hours.The incident triggered anger in the area. Police feel some outsiders took advantage of this, instigated the locals and organised a public gathering where the ‘pledge’ was administered. Police are trying to identify those who organized the ‘pledge’.||https://timesofindia.indiatimes.com/city/raipur/probe-into-viral-video-of-pledge-to-boycott-minority-community/articleshow/88765842.cms||---
---||Raipur||CG police capable of dealing with any challenge: Baghel||Raipur: Chhattisgarh chief minister Bhupesh Baghel on Friday said the state police is competent and capable of dealing with any kind of challenges and his government is committed to providing a safe environment to every citizen of the state.Speaking after attending the passing out parade of trainee Deputy Superintendents of Police at Netaji Subhash Chandra Bose Police Academy at Chandkhuri, he said Chhattisgarh is establishing its identity as a fast developing state. “There are as many challenges in the state as there are possibilities”, he said adding that besides development the society needs a strong security cover. 33 trainee deputy superintendents of police of the tenth batch and nine trainee deputy superintendents of the eleventh batch took part in the passing out parade. After the salute, Chief Minister. Baghel inspected the parade and administered the oath to the trainees. Without referring to the Maoist problem in certain regions of the state, the chief minister said it has been a challenge to coordinate development and security arrangements in many areas of the state, but our government has never turned back on such challenges. “We are committed to providing a safe environment to every citizen of the state. We aim to provide such obvious sense of security to the citizens that they feel confident in openly opposing any kind of anti-social activity”, he added.About the security arrangements, chief minister said that right from Sarguja to Sukma, a new environment of security has been created in the state. "I believe that our police department is fully equipped and capable of dealing with all kinds of challenges", he added.Chief Minister said that the new officers are ready to join the system and to shoulder the responsibilities to come. Chief Minister inspired the trainee deputy superintendents of police by saying that "You are young, energetic and dynamic force of nature with the willingness to innovate. Your self-confidence, your methodology, your bravery, your courage, your loyalty and dedication would help you serve people of the state, as per their expectations." Chief Minister said that usually, people remember police personnel and doctors at the time of crisis, expecting them to solve their problems. Under such circumstances, a few kind words, a compassionate attitude and a solution-oriented approach towards the person in pain can make the situation a hundred times better.||https://timesofindia.indiatimes.com/city/raipur/cg-police-capable-of-dealing-with-any-challenge-baghel/articleshow/88765843.cms||---
---||Raipur||Chhattisgarh: Maoist lovers who broke ranks to marry murdered by comrades||RAIPUR: A Maoist couple who broke ranks and ran away from a camp to marry have been chased down and murdered by their former comrades in Bijapur district of Bastar. The couple is among three persons killed by Maoists in the district, Bastar range IG P Sundarraj said. “Local police are getting information through various sources about the alleged killing of three persons by Maoists in the interiors of Gangaloor region. It appears Maoists have killed two of their own cadres on January 6,” Sundarraj said, identifying the duo as Kamlu Punem, who was a militia platoon commander, and Mangi, a militia member. Police have inputs that Kamlu and Mangi had left the Maoists’ camp so that they could get married, the IG said. Their colleagues traced the couple and brutally killed them after holding a ‘jan adalat’ in Indinaar village. Kamlu had 11 criminal cases and Mangi was wanted in three cases at various police stations in Bijapur. They were active members of the Maoist Gangaloor Area Committee, which is notorious for killing even their own, including a Maoist area commander, say police. “Right now, we don’t have any details about the third person. Bijapur police are trying to gather information,” Sundarraj said. The Maoists have suffered a series of setbacks in the last couple of years and have become highly frustrated and directionless, said the IG. “They are killing their own cadres on mere suspicion and out of intolerance. Such incidents are on the rise particularly in West Bastar Division. Gangaloor area commander Modiyam Vijja was murdered by his own squad in October 2020,” he said, adding: “All these developments indicate that the CPI Maoist formations are in self-destructive mode.”||https://timesofindia.indiatimes.com/city/raipur/maoist-lovers-who-broke-ranks-to-marry-murdered-by-comrades/articleshow/88765844.cms||---
---||Vijayawada||Andhra Pradesh: Disqualify me or I will quit, says MP Raju||VIJAYAWADA: The YSR Congress rebel MP from Narasapur in West Godavari district, K Raghurama Krishnam Raju, on Friday announced that he would soon resign to the Lok Sabha membership and seek re-election. Speaking to media at his Hyderabad residence, Raghurama Krishnam Raju, said his party leadership had failed to disqualify him from Parliament. He said he was waiting for the party leadership to use its influence and get him disqualified. “I am giving one more week for the leaders to disqualify me. If they fail to do so, I will quit and seek re-election,” Krishnam Raju said. “I am giving one more week for them (YSRC leaders) to disqualify me from Parliament. Or else, I will quit on my own and seek re-election. I will prove how people have turned against the YSR Congress,” Raju said. However, Raju did not hint whether he would seek re-election as an independent candidate or join any other party and seek re-election. However, sources say that Raju is planning to join BJP.||https://timesofindia.indiatimes.com/city/vijayawada/disqualify-me-or-i-will-quit-mp-raju/articleshow/88765845.cms||Gopi Dara
---||Vijayawada||Andhra Pradesh: Bailable warrant issued against Srikakulam collector||VIJAYAWADA: The high court on Friday issued a bailable warrant against Srikakulam collector Srikesh Lathkar for not appearing in the court in a contempt case. Noting that the collector is not above law, the court directed district police to produce him before the court on February 21. One B Nageswara Rao had moved high court with a writ petition seeking directions to remove 0.7 acres of land from the prohibited lands for registration list. The court, on May 3 last year, directed the collector to take action in accordance with the law. When there was no action despite the court’s directions, Rao moved a contempt petition, following which the high court summoned the collector to appear before the court on Friday. Srikesh did not attend and filed an application for dispense with appearance. Justice M Venkata Ramana, expressing displeasure, turned down his application for exemption and issued a warrant against him.||https://timesofindia.indiatimes.com/city/vijayawada/bailable-warrant-issued-against-skulam-collector/articleshow/88765846.cms||Srikanth Aluri
---||Vijayawada||Andhra Pradesh: Political alliance can’t be a ‘one-sided love affair’, says N Chandrababu Naidu||VIJAYAWADA: TDP chief N Chandrababu Naidu on Friday dropped hints about a possible political alliance with the Jana Sena, but went on to add that a “political alliance cannot be a one-sided love affair”. The former chief minister, who inaugurated a new oxygen plant at the Kuppam government area hospital set up at a cost of 50 lakh by the NTR trust, said the TDP forged alliances with various political outfits only to safeguard the interests of Andhra Pradesh. While asserting that alliance does not determine the victory of any party in elections, he also did not rule out an alliance with the Jana Sena and BJP for the 2024 general elections. “It is very crucial for all political parties to come on a common platform to save Andhra Pradesh from the autocratic and destructive rule of this government,” Naidu said, without elaborating. Sources say the BJP top leadership is not interested in having a tie-up with the TDP after the bitter experience with Naidu ahead of the 2019 elections. However, BJP MPs Y S Chowdary and C M Ramesh, who are close to Naidu, are said to be working hard for a patch up between the two parties. Senior Jana Sena leader Nadendla Manohar, while stating that their alliance with BJP will continue, added that an alliance with the TDP is not an issue now. “The elections are two years away. It is too early to comment on any alliance beyond the Jana Sena-BJP tie-up,” he said. Reacting to Naidu’s “love can’t be one-sided in politics” comment, BJP state president Somu Veerraju said Naidu can love anyone for his own benefit. “He is an expert in loving anyone to forge alliances as political gain is the only motive behind his decisions,” fumed Veerraju. He, however, added the BJP central leadership will take the final decision with regard to alliances.||https://timesofindia.indiatimes.com/city/vijayawada/political-alliance-cant-be-a-one-sided-love-affair-naidu/articleshow/88765847.cms||---
---||Vijayawada||Yaswanth wins 100 MH gold||Vijayawada: L Yaswanth Kumar of Acharya Nagarjuna University (ANU) secured gold medal in the 110M hurdles event in the 81st All-India Inter University Athletic Meet in Mangalore University, informed P Johnson, director, physical education, ANU. Yaswanth won silver in the under-23 National athletic meet held in New Delhi last year.Nannayya University lifters win gold, silverM Deepanayomini of Adikavi Nannya University won gold medal in 59 kgs category in the All-India Inter-University Weight Lifting Championship in Jain University, Bangalore. Meanwhile, P Datri clinched silver in 76 kgs category, informed university sports board secretary Subba Rao. Both lifters were felicitated by vice chancellor M Jaganatha Rao.National cross country meet postponedThe 56th National Cross Country Championship, scheduled to be held in Kohima from January 15 has been postponed due to the surging Covid-19 situation in the country. New dates will be announced later.||https://timesofindia.indiatimes.com/city/vijayawada/yaswanth-wins-100-mh-gold/articleshow/88765848.cms||---
---||Ajmer||Molestation: Man jailed for 5 years||Ajmer: A court here on Thursday sentenced a man to five years of rigorous imprisonment for molesting an 8-year-old girl. The court also imposed Rs 50,000 penalty on the accused.Special prosecutor Vikram Singh of POSCO court said on August 23, 2020 Paras alias Kalu (30) was arrested after he offered a chocolate to an 8-year-old girl and later took her to a nearby isolated place and molested her in Beawar city.||https://timesofindia.indiatimes.com/city/ajmer/molestation-man-jailed-for-5-years/articleshow/88765849.cms||---
---||Ajmer||Woman alleges rape by constable||Ajmer: A woman on Thursday lodged a report against a constable alleging that he befriended her on social media and then raped her and when she got pregnant, he forcefully took her for abortion. SP Vikas Sharma has removed the constable and sent him to police lines. SHO Kotwali will investigate the matter.||https://timesofindia.indiatimes.com/city/ajmer/woman-alleges-rape-by-constable/articleshow/88765850.cms||---
---||Jodhpur||Four pistols seized, two arrested in Jodhpur||Jodhpur: Police have arrested two persons and seized four pistols from them on Thursday. One of the accused was the seller while the other was the buyer. One magazine has also been recovered from them.According to preliminary information, the seller identified as Subhash Kanva had 6 pistols, of which four had already been sold by him and was on his way to sell the remaining two. A case against arms Act has been field against both the accused.DCP (East) Bhuwan Bhushan Yadav said the district special team had received information that Kanva from village Netara had a consignment of arms and he had gone to Dangiawas to sell the arms.“We sent a team of Dangiawas police station in his search and succeeded in nabbing him. We found 3 pistols with him”, said Yadav. Based on his information, police arrested one Lokesh Gehlot from Mata ka Than who had purchased a pistol from him on Thursday. Yadav said all the four pistols have been seized and both of them have been arrested. tnn||https://timesofindia.indiatimes.com/city/jodhpur/four-pistols-seized-two-arrested-in-jodhpur/articleshow/88765851.cms||---
---||Udaipur||ACB nabs 2 excise officials for bribery||Udaipur: A special unit of ACB on Thursday nabbed two excise department officials while taking bribe. Excise circle inspector Gopilal Solanki and patrolling officer Mahendra Kumar Jat were arrested for allegedly accepting bribe of Rs 25,000 from a liquor shop owner in Mavli. TNN||https://timesofindia.indiatimes.com/city/udaipur/acb-nabs-2-excise-officials-for-bribery/articleshow/88765852.cms||---
---||Jaipur||Rajasthan CM Ashok Gehlot demands booster dose for people with comorbidities in all age groups||JAIPUR: Chief minister Ashok Gehlot demanded booster dose for people with co-morbidity in all age groups and children to prevent another wave of Covid. He said, children from the age of five are being vaccinated in many countries. The central government should start vaccination of children in India soon and increase the scope of booster dose because patients with comorbidities are found in all age groups, he said. Gehlot was addressing the review meeting of Covid vaccination through video conference from his residence on Friday. The country has a large child population. They must be vaccinated and protecting their health should be our top priority. Experts believe that after a certain time, the effect of the vaccine starts decreasing and patients of diabetes, hypertension, BP, heart related issues are found in all age groups. The chief minister said that in such a situation, the central government should allow booster doses to all such people irrespective of age. Currently, only such people above 60 are allowed 'precautionary dose’. Gehlot claimed that Rajasthan became a model state in the country in terms of vaccination. So far, more than 92% people above 18 years of age have been given the first dose of the vaccine and about 78% people have been given the second dose. In just four days, more than 30% of adolescent in the age group of 15 to 18 years have been vaccinated. He directed that those who have been deprived of vaccination till now get their vaccines to achieve the target of 100%. He said that from the members of the council of ministers to the panchayat level, all the public representatives, officers-employees and voluntary organisations should motivate people for vaccination and make people aware of following the Covid protocol. He said that post-Covid complications have been seen among those infected during the second wave. Its effect is visible in many people till today. We also need to be aware of the side effects of Omicron. Principal secretary (medical) Vaibhav Galaria through a presentation informed that active cases in the state have increased to 7200. The satisfactory thing is that the number of patients admitted in the hospital is only 302. He said that about 8 lakh people are being vaccinated every day. In just 4 days, about 16 lakh beneficiaries in the age group of 15 to 18 have been vaccinated. Approval of 358 vehicles has been issued for cooperation in vaccination.||https://timesofindia.indiatimes.com/city/jaipur/cm-demands-booster-dose-for-people-with-comorbidities-in-all-age-groups/articleshow/88765853.cms||---
---||Jaipur||Jaipur: In current Covid surge, patients report cough with phlegm||JAIPUR: The surge in Covid cases is different from the first and second waves as this time patients are coughing with phlegm and cold, while in earlier two waves, the patients had dry cough. No dry cough has been seen in patients in the current Covid surge. Also, while Covid- patients in first and second waves had high fever, in the current surge, low grade fever is seen. Sawai Man Singh Medical College principal Dr Sudhir Bhandari informed the state government about the difference between the first, second and the current surge in Covid cases. “Currently, we have seen that most of the Covid patients have not lost their smell and taste, like in earlier two waves. But, the main difference is that in the first two waves, the patients had reported dry cough, but in current surge, more patients are reporting coughing with phlegm and cold,” said Dr Bhandari. Besides, respiratory distress is quite rare in current cases, while in second wave, it was severe even without co-morbidity and high oxygen was required. Besides, pneumonia was seen first wave and significant pneumonia with high score on chest CT was witnessed in the second wave, in the current surge, cases are showing no congestion.||https://timesofindia.indiatimes.com/city/jaipur/in-current-surge-patients-report-cough-with-phlegm/articleshow/88765854.cms||---
---||Jaipur||Rajasthan: Vaccination camps at shelters for kids soon||JAIPUR: The child commission will set up vaccination camps at the child shelters across the state for teenagers aged between 15 to 18 years. During various discussions with the officials, the child panel found that there are instances coming to light when a child does not have age proof. The commission has written to CM Ashok Gehlot requesting to not let this anomaly come in the way of getting vaccinated. Rajasthan State Commission for Protection of Child Rights, Sangeeta Beniwal said, "it is our priority that all the children between 15 to 18 years staying in the shelters are vaccinated and we will set up camps across all institutions in the state." Beniwal also appealed to the parents, school authorities and coaching centres to encourage all the children who are eligible to get vaccinated. In anticipation of the third wave which might affect more number of children, the child commission along with Bachpan Bachao Andolan had given Covid aid kit to all the children shelters in the state, especially after few minors staying at these shelters had tested positive. The kit contained 13 essentials like sanitisers, masks, oximeters, thermometers, etc. Officials claimed that while similar kits had been distributed previously at some locations, now they had been given to each shelter in order to prevent the children from getting infected. A total of 170 kits have been distributed to the child care institutions in the state. Moreover, the staff at these shelters had been given strict instructions to follow Covid protocol and wear masks besides maintaining a record of people visiting the shelters.||https://timesofindia.indiatimes.com/city/jaipur/vaccination-camps-at-shelters-for-kids-soon/articleshow/88765855.cms||---
---||Jaipur||Rajasthan: Escrow account mechanism to fund solar plants of farmers||JAIPUR: Farmers struggling to tie up bank financing to set up solar plants under the PM-Kusum scheme may great a breather. In a meeting with bankers, discom and energy department officials, an escrow account mechanism was agreed upon. Additional chief secretary Subodh Agarwal said that since power plant is bought by discoms through a Power Purchase Agreement, the farmers would get a regular payment for 25 years. “The banks showed agreed to the idea of an escrow account where the money against the loan will be deposited. The rest money will be transferred to the account of the farmer.” He said the banks also agreed that with this mechanism, they would not demand for any collateral security from the farmer for the loan. In the past, banks have been reluctant to finance these solar projects without the absence of collaterals. Under the PM-Kusum scheme, Rajasthan Renewable Corporation (RRECL) has already received 623 proposals from farmers having 722 MW capacity but only 11 projects have been commissioned. As per the scheme, farmers can set up projects having 0.5 to 2 MW capacity within the 5km radius of a substation in barren and semi barren land. Rajasthan Electricity Regulator has approved a rate of Rs 3.14 per unit which the discoms will pay to the farmers. Under the scheme, private developers are allowed to enter into contracts with farmers who have such land but not capital to invest. The farmer is entitled to get an annual lease money for the land from the developers. But private developers said that the rate of Rs 3.14 a unit not viable because these are small projects and do not provide the comfort of economy of scale. They said that banks are reluctant because they cannot recover their loans from the farmers through harsh measures.||https://timesofindia.indiatimes.com/city/jaipur/escrow-a/c-mechanism-to-fund-solar-plants-of-farmers/articleshow/88765856.cms||---
---||Jaipur||RVUNL’s plea for power procurement rejected||JAIPUR: Rajasthan Energy Regulatory Commission (RERC) has turned down Rajasthan Vidyut Utpadan Nigam’s (RVUNL) request for procurement of 266MW power from lignite and coal. The Nigam wants bidding for 15 years, while as per the Central norms it cannot be for more than five years. The commission said there were discrepencies in estimates of power requirements from discoms and RVUNL and the latter must target more power from renewable sources than coal and lignite. Energy Assessment Committee (EAC) in its 26th meeting on July 1, 2021, also felt that if two-block supply scheme is implemented, the agricultural load will be shifted to day hours which will further increase the peak demand in Rajasthan. Considering the above-mentioned points, EAC approved procurement of 266MW RTC power from April 1, 2022 on long-term basis through competitive bidding. Commission said that the original bidding documents from which the petitioner is seeking deviation are the Standard Bidding Documents issued by the Union ministry of power for procurement of power. As per Standard Bidding Documents, power can be procured for a maximum of five years but the petitioner is seeking procurement of power for 15 years.||https://timesofindia.indiatimes.com/city/jaipur/rvunls-plea-for-power-procurement-rejected/articleshow/88765857.cms||---
---||Jaipur||Govt postpones investor meet, says new dates in due course||Jaipur: The state government has postponed ‘Invest Rajasthan-2022’ investment summit on account of increasing Covid cases. No further dates have been announced but the industries department said that a decision will be made keeping in view the corona situation.In a tweet, the industries department said, “Kindly note that owing to increasing Covid19 infection, Invest Rajasthan Summit has been postponed… The new dates will be announced in due course.”The industries department had started organizing roadshows in various parts of the country and in Dubai signing MoUs and LoIs (letter of Intents) two months ago. Estimates suggest that MoUs and LoIs of over 7 lakh crore have been inked during the roadshows.Planned for January 24-25, agencies involved with the event had also booked over 800 hotel rooms in the city to accommodate delegates coming from various parts of the country and overseas.Sources in the industries department said, “We delayed the call to postpone thinking that situation will stabilize and we will go ahead with the event taking all the precautionary measures. But the explosion of cases in the past few days left us with no other option than to postpone it.”||https://timesofindia.indiatimes.com/city/jaipur/govt-postpones-investor-meet-says-new-dates-in-due-course/articleshow/88765858.cms||---
---||Jaipur||‘Start FASTag on 3-4 state highways on pilot basis’||Jaipur: Public Works Department (PWD) minister Bhajan Lal Jatav on Friday, after taking charge as the chairman of RSRDC, gave instructions to the officials of the department to start FASTag facilities on three to four main state highways on a pilot basis in Rajasthan. The state government is already in talks with the centre to start FASTag on state highways in collaboration with Indian Highways Management Company Limited (IHMCL). Jatav said this facility will save both time and fuel consumption of vehicles. The IHMCL had agreed to bear 50% of the total capital expenditure (maximum up to 20 lakh per toll plaza) for running the system. It offered a relaxation to the state to make its payment for the remaining 50% in a staggered manner. TNN||https://timesofindia.indiatimes.com/city/jaipur/start-fastag-on-3-4-state-highways-on-pilot-basis/articleshow/88765859.cms||---
---||Jaipur||‘Enhance testing, sampling in Jaipur dist’||Jaipur: In view of the rise in the number of Covid cases in Jaipur city, additional chief secretary (ACS) PHED and secretary in-charge of Jaipur Sudhansh Pant on Friday directed the district officials to increase sampling and testing capacity in the district. He also stressed on the need to complete Covid vaccination in the district at the earliest. “By increasing testing capacity, the infection status of the patients will be known and the spread of Covid can be prevented by making necessary arrangements for treatment and isolation. Pant held a Covid review meeting with the district administration, police department, Jaipur Development Authority (JDA), municipal corporation, superintendents of Jaipur hospitals, officials of the health department. “While conducting tests, it is necessary to collect complete information about the patient. It is necessary to increase sampling and isolation of infected patients,” said Pant. He instructed the officials to issue challans to those who do not wear masks. “Awareness should be created for maintenance of social distancing,” he added. Instructions were also given to keep a vigil on micro containment zones. “In the situation of 20% hospitalisation, all the officers will have to be ready to expand the arrangements for other emergencies as well.tnn||https://timesofindia.indiatimes.com/city/jaipur/enhance-testing-sampling-in-jaipur-dist/articleshow/88765860.cms||---
---||Jaipur||Liquor worth 75L seized at Bagru, 1 arrested||Jaipur: In a crackdown against liquor smuggling, the CID-CB wing of Rajasthan police on Friday seized 575 cartons of Indian Made Foreign Liquor that was being smuggled from Haryana to Gujarat via Rajasthan. Truck driver has been arrested. Acting on a specific tip off, crime branch intercepted a 12-tyre truck container at Bagru during early morning under the guidance of Ravi Prakash Meharda, ADG, Crime. Police stated that the total value of the liquor is above Rs 75 lakh in the market tnn||https://timesofindia.indiatimes.com/city/jaipur/liquor-worth-75l-seized-at-bagru-1-arrested/articleshow/88765862.cms||---
---||Jaipur||Low temp claims four lives in Kota||Kota: Persistent low temperatures in the region have allegedly claimed the lives of four persons, including a homeless woman, in the last two days in Kota.The body of a homeless 47-year-old woman, who reportedly lived by begging in the Shambupura area, was recovered from near the overbridge on Friday. Similarly, two other people, a 60-year-old man and a 35-year-old man were rushed to MBS Hospital on Thursdayafter they were found abandoned on the road They died during treatment later on Thursday, police at MBS police checkpost said.The body of a 65-year-old man was also recovered from Hajaribasti area under Rampura city police station on Thursday. tnn||https://timesofindia.indiatimes.com/city/jaipur/low-temp-claims-four-lives-in-kota/articleshow/88765863.cms||---
---||Jaipur||‘Table accountability bill in budget session’||Jaipur: The statewide Jawabdehi Yatra, organised by Mazdoor Kisan Shakti Sangathan (MKSS), on Friday urged the state government to bring the Rajasthan Transparency and Social Accountability Bill (RTSAB) in the upcoming budget session of state assembly. In the last 17 days, the Yatra has covered 13 districts to learn that people are waiting for the bill to become a law for years. "The places where the Yatra travelled saw that people struggling for receiving benefits under government schemes and policies. The reason is the absence of any law holding the officials accountable for the delivery of the services and timely redressal of complaints. The bill proposed by MKSS has all the required provisions which can ensure timely delivery of services," said Dey.He reminded CM Ashok Gehlot that his party has included RTSAB in the election manifesto in 2018 and repeated the commitment in the budget of 2019. "Thereafter a committee under the then IAS Ram Lubhaya was constituted which had framed the rules in 2019. It is unfortunate that the bill has never been tabled in the assembly," said Dey. Sources said that some of the provisions which allow the prosecution of officials have been objected to by a section of bureaucrats saying that it can be misused. The Yatra, which covered 13 districts before it was postponed due to surge in Covid-19 cases, received 2,300 complaints including 588 for the labour department followed by rural and panchayati raj department. The yatra will resume once the rules allow gathering of people. "Of total 2,300 complaints, we have registered 1,900 on the Rajasthan Sampark Portal hoping they will be resolved soon," Mukesh Goswami of MKSS said. He added that most of the complaints in rural areas were related to pensions, health schemes, etc. The yatra covered a distance of 2,417 kilometres in 17 days.||https://timesofindia.indiatimes.com/city/jaipur/table-accountability-bill-in-budget-session/articleshow/88765865.cms||---
