November 1, 2020||Rising-pollution-levels-covid-scare-seasonal-flu-prepare-yourself-to-keep-health-woes-at-bay||Rising pollution levels, COVID scare, seasonal flu: Prepare yourself to keep health woes at bay||Air pollution levels in the city are again on the rise and the nip in the morning air indicates a season change. With winter round the corner, the fear of COVID cases going up looms large at a time cold, cough and sneezing become a common concern. But this is also the time for festivals and the wedding season is right ahead of us. Clearly not a good time to fall sick and miss out on all the fun, isn’t it? With Kolkata’s Air Quality Index (AQI) hovering between moderate and poor of late, the current season change triggering flu symptoms and winter knocking on the door, taking guard against imminent health issues is prudent. Here’s a guide from experts who tell you how to prepare your mind, body and soul for the days ahead. Crackers, construction work, more vehicles on road bother Kolkata environmentalistsThe city’s deteriorating AQI, which breached the 200-mark on Wednesday, has got environmentalists worried. Identifying the harmful activities that are adding to existing pollution woes, environmentalist Biswajit Mukherjee says, “The first and foremost action should be to ban crackers during Diwali this year. We have already appealed to the state government for this. Another major reason for air pollution is the construction work happening across the city. Air quality surrounding those areas is even more worrisome and needs to be controlled. Since local trains are not running currently, the number of vehicles on road emitting harmful gases has also gone up. People from the outskirts are now commuting to the city by road. Besides, a lot of solid waste from municipalities is being burnt along the highways, contributing to air pollution.” ‘Winter season might have a prevalent environmental influence on COVID. Also, COVID cases are likely to go up if pollution rises. Besides, all viral infections have seasonal increments. To guard against these, strengthen your immunity and make your immediate environment less conducive to diseases. For that, living in well-ventilated rooms is important. Avoiding indoor pollutants, like use of too many gadgets, chemicals, sprays, smokes and fumes, is essential. Balanced diet and exercise help. Screenings and medicines for COVID should not be avoided. Keep masks and sanitisers handy and socially distance yourself in public.’  — Dr Parthasarathi Bhattacharya, founder and consultant, Institute of Pulmocare and Research Healthy living begins with healthy eatingEver since the pandemic struck us, everyone has been looking for ways to improve their immunity levels. However, according to experts, the focus should be on making the right lifestyle choices. Explaining how that can be done, clinical nutritionist Hena Nafis says, “All the claims about ‘this food is going to keep COVID at bay’ are false. Immunity can’t be built in a day or two. It’s partly what you’ve inherited genetically and partly what your lifestyle is. A balanced diet over a long period is the key. Junk food lowers acquired immunity. Not eating enough, not exercising and too much stress can also lower immunity. If you have a robust immune system and further boost it, you may get auto-immune diseases too. Your active immune system can’t differentiate between the good and the bad, it attacks all cells. Make your immune system function well with enough sleep, by avoiding dehydration, eating right, keeping stress at bay and refraining from tobacco and alcohol.” Lifestyle goals Stick to a balanced diet  Avoid junk food  Keep stress at bay  Get enough sleep  Make sure you eat enough  Avoid tobacco and alcohol  Stay hydrated Yoga and exercise must for a holistic lifestyleWith rising pollution, those with respiratory conditions will be more susceptible to breathing troubles. There is no alternative to regular exercise that can help keep your body and mind sound. Yoga specialist Ravi Shankar Pandey thinks it’s the synergy between our body, mind and soul that helps keep illnesses at bay. “And what better way to attain that than India’s age-old magical forms of yoga. It increases the oxygen levels in your blood, giving you more energy to perform day-to-day work. The oxygen supply goes up since the length of your breath increases with yoga. Both asanas and pranayams (breathing exercises) are helpful in developing a healthy body. Ujjayi breathing, like an infant breathing that sounds like light snoring, is helpful for any kind of throat infection. It increases your metabolism and strengthens the immune system. Rapid breathing or bhrastrika pranayam gives more oxygen to the lungs and expels more carbon dioxide. Nadi shodhan pranayam purifies the energy channels in your body like blockage in the heart, impure blood or cancer. It cures hormonal and circulatory imbalances. It is slow, soundless and controlled breathing,” he said, adding that bhujanga asana, paschimottanasana and bhrastrika pranayama are also very helpful.||http://timesofindia.indiatimes.com//city/rising-pollution-levels-covid-scare-seasonal-flu-prepare-yourself-to-keep-health-woes-at-bay/articleshow/78972390.cms||Debolina Sen
November 1, 2020||Hyderabad||Textile industry to be set up in Jangaon soon||Hyderabad: On the requisition of Panchayat Raj minister Errabelli Dayakar Rao, chief minister K Chandrasekhar Rao announced that textile related industry will be established in Jangaon soon. The CM stated that the government will make sure to set up handloom related project in Jangaon, where there are many handloom workers. Kakatiya Mega textile park is going to be set up in Parkal for development of handloom community in the state. TNN||http://timesofindia.indiatimes.com//city/hyderabad/textile-industry-to-be-set-up-in-jangaon-soon/articleshow/78975529.cms||---
November 1, 2020||Kochi||Kerala: CPM central leaders defer discussion on Kodiyeris||THIRUVANANTHAPURAM: CPM central committee (CC) didn’t discuss the serious allegations levelled against Bineesh Kodiyeri, the son of CPM state secretary Kodiyeri Balakrishnan, as the central leadership concluded that raking up unnecessary controversies ahead of upcoming local body polls in Kerala would do more harm than good. According to sources, an available politburo meeting, held in between the CC meeting, discussed the issue briefly and decided not to trigger a debate in CC as criticism in the party forum will only provide more ammunition to party’s enemies. However, a couple of members from Kerala are learnt to have mentioned the topic during their speeches in the forum and they expressed suspicion about ED laying traps for Bineesh using Anoop Mohammed, whose statement led to his arrest. Sources hinted that politburo and CC will review the issue if more credible evidence about the involvement of Bineesh comes up in the public domain in future. “State secretary himself, on record, said please investigate the whole issue and if he is guilty, punish him according to the law (sic). That is the position of the party too,” said CPM general secretary Sitaram Yechury in New Delhi. When asked if Kodiyeri would step down from his post, he said there was no need for such a step. The CC meeting considered the multiple investigations carried out by central agencies against the state government. The CC expressed serious reservations on how agencies are carrying out investigation. Leaders from Kerala explained how CBI had intervened to sabotage Life Mission project which is aimed at providing homes for the poor. “Central agencies are being misused for political gains. They are supposed to discharge duties freely and judiciously. BJP leaders, who are central ministers, are giving directives to these agencies. Central ministers are deciding who will be slapped with a case. Investigators are also leaking probe details to the media,” said senior CPM leader S Ramachandran Pillai. The CC decided to expose the vested agenda behind the ongoing probes against LDF government by organizing a series of campaigns in Kerala. The campaign will begin formally with the people’s movement planned on Kerala Piravi day against ‘media lies’.||http://timesofindia.indiatimes.com//city/kochi/cpm-central-leaders-defer-discussion-on-kodiyeris/articleshow/78974440.cms||B Sreejan
November 1, 2020||Kolkata||West Bengal: PCB gets doctors to talk to housing societies on fireworks’ impact||KOLKATA: The West Bengal Pollution Control Board (WBPCB) will appeal to secretaries of high-rise complexes to not light any kind of firecracker this year. Doctors will be engaged to participate in a digital meeting with representatives of housing societies to educate people about the ill-effects of fireworks during the pandemic. Before Kali Puja every year, WBPCB convenes a meeting with representatives of gated communities to reiterate the firecracker norms. This time, the meeting will be held over video conference, in which doctors will explain how crackers generate suspended particulate matter that can spread the coronavirus and how rising pollution levels can aggravate the condition of Covid patients. “Ironically, the noiseless crackers inflict more harm. We shall appeal to housing society secretaries to make sure that no crackers are lit during the pandemic,” Kalyan Rudra, chairman, WBPCB, said. TOI on Friday reported on citizens, especially doctors, starting social media campaigns for a smoke-free Kali Puja and Diwali. Both festivals will be celebrated on November 14. Rudra said, “There’s not much we can do other than inform and urge people to celebrate a pollution free festival. The Supreme Court had issued an order in 2018 pertaining to the permitted noise levels.” According to this apex court directive, the sound of firecrackers cannot exceed 90 decibels when measured from 5m and they can be burst only from 8pm to 10pm. The city police and teams from WBPCB conduct raids every year to prosecute violators. “This time, too, there will be raids. We shall give the cops 2,000 more noise metres. But we do want to spread the awareness towards smoke-free festivities so that the Covid woes are not worsened,” Rudra said. The city’s housing complexes have reported the most Covid cases and had to be turned into containment zones. WBPCB has a list of 300-odd representatives of residents’ welfare societies. Around 200 attended the annual pre-Kali Puja meet at Salt Lake’s Paribesh Bhavan auditorium last year. WBPCB had announced in that meeting that those who violate noise norms during Diwali could land up in prison for five years or be fined up to Rs 1 lakh. “This time, doctors will be there to elaborate with anecdotal evidence of children and adults with underlying respiratory diseases and senior citizens experiencing breathing distress because of emissions from firecrackers. They will explain how fireworks can harm Covid-19 patients and those who are recovering,” the WBPCB chairman said. Doctors Koushik Lahiri and Kaushik Chaki, members of West Bengal Doctors’ Forum (WBDF), said their organization held a discussion with Rudra. “ICU beds in hospitals are full. It will be terrible if we have more respiratory emergencies arising due to toxic particles released from crackers amid the pandemic,” said Lahiri.||http://timesofindia.indiatimes.com//city/kolkata/pcb-gets-docs-to-talk-to-housing-societies-on-fireworks-impact/articleshow/78975516.cms||Ajanta Chakraborty
November 1, 2020||Chandigarh||Amritsar: Missing saroops, sikh bodies likely to intensify agitation||AMRITSAR: Undeterred by police cases, Sikh leaders who launched a morcha on September 14 to ascertain the whereabouts of the 328 missing saroops of Sri Guru Granth Sahib (SGGS) and registration of police cases against guilty Shiromani Gurdwara Parbandhak Committee (SGPC) employees are likely to intensify their struggle. Sources said Sikh leaders from nine organisations held a meeting on Saturday to discuss the situation after the clash with the SGPC task force on October 24 and registration of police cases. “We held a meeting and will announce our next course of action on November 10,” sources said. Balbir Singh Muchal of Sri Guru Granth Sahib Satkar Committee said their volunteers who had sustained injuries were recovering. He also alleged that the SGPC had planned the attack. He added that they would chart the future course of action after a meeting. Meanwhile, former Akal Takht jathedar Bhai Ranjit Singh has written a letter to SGPC president Gobind Singh Longowal and officiating jathedar of Akal Takht Giani Harpreet Singh asking them to be prepared to answer questions posed by the sangat with respect to the missing saroops. “Both Longowal and Harpreet Singh are answerable to the Panth and I hope they would also like to settle the issue amicably,” he said. He said he has invited them to respond to questions of the Panth on November 7 at a public gathering near the office of the Akal Takht secretariat. Sources said the Sikh bodies have decided to announce their plan on November 10 after questioning of the SGPC president and officiating jathedar of Akal Takht by Bhai Ranjit Singh on November 7.||http://timesofindia.indiatimes.com//city/chandigarh/missing-saroops-sikh-bodies-likely-to-intensify-agitation/articleshow/78975536.cms||Yudhvir Rana
November 1, 2020||Chandigarh||Chandigarh: Girl, 12, killed as police car rams fair stall||HISAR: A police vehicle passing through a fair organised on the occasion of Valmiki Jayanti in Panniwala Ruldu village of Dabwali area in Sirsa hit a toy shop, killing a 12-year-old girl buying toys there and injuring the elderly toy stall owner. The deceased minor has been identified as Rajveer Kaur, and injured trader Sadhu Khan, 60, has been admitted to a hospital in Kalanwali. A police employee is also reported to have received injuries. After the incident, enraged villagers blocked the road demanding arrest of the accused driver of the Bolero car of Kalanwali police station. Sunil Kumar of Sadar Dabwali police station said a case has been registered against Rajkumar, the Bolero driver, on charges of rash driving and causing death by negligence. The police said the Kalanwali police were going to produce three arrested persons in the court by that car. When the police car reached near Panniwala Ruldu village, there was a huge crowd due to the fair at the Valmiki temple. The driver somehow lost control over the vehicle, which rammed the toy shop, injuring the toy seller and the girl. Both were rushed to the hospital, where doctors declared the girl dead. Meanwhile, soon after the crash, a word spread that one of the three arrested persons being taken to the court had given the police a slip. Although some villagers claimed that he was arrested later, the police said it was all a rumour.||http://timesofindia.indiatimes.com//city/chandigarh/girl-12-killed-as-police-car-rams-fair-stall/articleshow/78975514.cms||---
November 1, 2020||Nashik||Doubling rate of Covid-19 cases up to 52 days in dist||CLEARED SKHER Nashik: The rate of doubling of Covid-19 cases across Nashik district has gone up to 52 days by October 30. The district has reported 93,443 cases so far, while 87,644 have recovered. As many as 1,667 people have succumbed to the infection. The death rate is now down to 1.78%. According to senior officers from the Nashik civil hospital, the total number of cases jumped from 23,828 on August 14 in 25 days to 46,444 on September 8. However, these numbers doubled from 46,444 to 93,443 in next 52 days. “This is an encouraging factor as far as managing patients is concerned,” the officer said. The rate of Covid-19 patients being tested positive has gone down from the peak of 2,048 patients testing positive on a single day on September 16. It has come down to 344 being tested positive on October 30. According to the officials, the doubling rate of Covid-19 cases is almost the same in the city and district. The rate of doubling of patients in the rural areas rose from 24 days to 48 days – a very thin difference. Nashik city has registered the death rate at 1.39%. The rural areas of Nashik have witnessed 26,745 patients, out of which, 24,697 have been cured at the rate of 92.34%. The rural areas have registered 598 deaths, which means the death rate was around 2.23%. Officers said the death rate was during the earlier phase of the pandemic in the rural areas – especially out of fear and ignorance but later, the system was put in place that helped curb the death rate to a large extent.||http://timesofindia.indiatimes.com//city/nashik/doubling-rate-of-covid-19-cases-up-to-52-days-in-dist/articleshow/78975548.cms||Abhilash Botekar
November 1, 2020||Nashik||Owner of pav bhaji stall attacked||Nashik: A 46-year-old man, who runs a pav bhaji stall in the Nashik Road area, was attacked by a person for not giving extortion amount. The complaint, Mangesh Kisan Kadam, runs a pav bhaji stall near Muktidham temple. On Thursday, the accused, Sattu Rajput, came to Kadam and asked for a particular amount if he wanted to continue running his business there. Kadam refused to pay, so the accused attacked him with a sharp weapon. Kadam escaped with minor injuries.tnn||http://timesofindia.indiatimes.com//city/nashik/owner-of-pav-bhaji-stall-attacked/articleshow/78973522.cms||---
November 1, 2020||Kochi||Know whereabouts of missing iPhone: Ramesh Chennithala||KOTTAYAM: Opposition leader Ramesh Chennithala said that he knew where the iPhone is, said to have gone missing by the accused in Thiruvananthapuram gold smuggling case. He, however, did not divulge more about the phone. Inaugurating a hunger strike by MLA Thiruvanchoor Radhakrishnan against the anti-development stand of the LDF government in his constituency and against drug and gold smuggling mafia here on Saturday, Chennithala said that he would move the high court against the accused persons in the case who alleged that they had gifted him an iPhone. He also demanded that Sivasankar, former principal secretary of chief minister Pinarayi Vijayan, be expelled from civil service as per article 311 of the Indian Constitution. He also alleged that the state police have not even registered an FIR against the son of CPM state secretary, despite his involvement in a major drugs case. “The Kerala society has hung its head in shame following the misdeeds of the two sons of CPM state secretary. The government elected by people has become an agent for the underworld, smugglers and drug peddlers. The CM is not speaking anything against Sivasankar, as heartbeats of many will increase if CM’s former principal secretary opens his mouth,” said Chennithala. He also said that the reason for the overenthusiasm shown by the CPI state secretary to picture the corrupt LDF government as clean is a different case.||http://timesofindia.indiatimes.com//city/kochi/know-whereabouts-of-missing-iphone-ramesh/articleshow/78974462.cms||---
November 1, 2020||Ahmedabad||Pandemic hurting Gujarat's chess queens’ progress||AHMEDABAD: While most outdoor sports have been revived after Covid-related restrictions, and are taking place using bio-bubbles, the game of 64 squares is being played more online rather than in the traditional form, face-to-face on a wooden board. “No major national or international tournaments have taken place in the last seven months with the world chess body (FIDE) instructing against holding any championship. Players have not been able to participate in any serious competition,” said Bhavesh Patel, CEO, Gujarat State Chess Association. Two of Gujarat’s brightest prospects, Ahmedabad’s 15-year-old Dhyana Patel (ELO rating 1947) and 14-year-old Vishwa Vasnawala (ELO rating 2034) have carved niches for themselves in the sport and are on the verge of making it big on the international stage. However, the pandemic has halted their progress, forcing them to stay home in Ahmedabad. Speaking to TOI, Women FIDE Master (WFM) Dhyana said, “I had plans to participate in tournaments at Sharjah, Greece, Prague and Riga (Latvia) but could not do so because of the pandemic.” She is a Class X student of Nirma Vidyavihar, and had won the National Under-13 Chess Championship 2018 in Ahmedabad. Vishwa, the youngest WFM of Gujarat, is worried that after bagging the first Women International Master (WIM) norm last year in Budapest, her plans to achieving the next two have gone for a toss. “The championships for the second and third International Master norms were to be held in April and May in Hungary and Spain but have been postponed indefinitely,” she says. Vishwa is a Class X student at the Best Higher Secondary School in Maninagar.  She said to keep in touch with chess she has been participating in online tournaments and getting coaching online from a GM from Ukraine.||http://timesofindia.indiatimes.com//city/ahmedabad/pandemic-hurting-chess-queens-progress/articleshow/78975560.cms||Sanjay Chakhaiyar
November 1, 2020||Kolkata||Ex-employee, 2 aides shoot at businessman in Kolkata's Burrabazar||KOLKATA: A middle-aged businessman, who runs a financial firm at Burrabazar, was shot at allegedly by one of his former employees and two aides of the latter on Saturday evening, when he was busy with Diwali sales in the bustling trading district. Ram Avatar, who was hospitalized in a critical condition, was expected to undergo a surgery later at night to remove the bullet lodged in his chest, police said. While Avatar’s former employee, identified as Ravi, has been caught, the two associates managed to flee. A manhunt has been launched for them. Avatar was at his office on Rabindra Sarani, when the three men visited him, police said. Ravi reportedly started off with a discussion on “monetary settlement”, but police suspected his entire plan was to rob the businessman. Police said when Avatar refused to pay, an argument broke out and one of the accomplices of Ravi, called Shaukat, fired at Ram’s chest. The three began to run but people around caught Ravi. The victim was rushed to the hospital. “We are finding the motive and investigating the circumstances under which the shooting took place,” said an IPS officer. The circumstances under which Ravi had left the job is being probed. The cops scanned CCTV footage and studied call records. Besides the Burrabazar police and central division sleuths, at least three wings of the detective department are helping the local cops.||http://timesofindia.indiatimes.com//city/kolkata/ex-employee-2-aides-shoot-at-bizman-in-burrabazar/articleshow/78975572.cms||Dwaipayan Ghosh
November 1, 2020||Kolkata||Activist to move Calcutta high court for ban on fireworks||KOLKATA: The Howrah-based social worker, whose petition to declare Durga puja pandals as no-entry zones kept a great majority of Kolkatans indoors from panchami onwards, now plans to move Calcutta High Court once again, this time to seek a court directive completely banning fireworks in the run up to Diwali and Kali Puja. Traders have said they will contest the case and point to their right to livelihood. Social worker Ajoy Dey’s petition, a public interest litigation (PIL), will be filed in Calcutta High Court on Monday by his advocate Bikash Bhattacharyya and advocate-on-record Sabyasachi Chatterjee. It will seek a total ban on fireworks for this year due to the pandemic. His lawyer Sabyasachi Chatterjee told TOI that besides seeking a total ban on the use of fireworks this year, it will pray for a court directive prohibiting manufacture and marketing of fireworks as well. The PIL, said Chatterjee, will also seek a court directive to the state and police to enforce the ban and disallow the annual bazi bazaar this year. The petitioner will contend that use of fireworks amid soaring Covid cases in the city and suburbs will only help spread the infection as people will give social distancing norms a go by when they come out to burst crackers. Chatterjee said decades ago, late justice Bhagabati Prasad Banerjee had restricted decibel limits of noisy fireworks. But now we will pray for total ban on use of fireworks. He said doctors had already made a similar appeal to the government. Fireworks cause breathing trouble not only among Covid-affected people but others as well, the PIL will state. Burrabazar Fireworks Dealers Association joint secretary Santanu Dutta said they would contest the case. “Fireworks is a legal commodity. Around 7 lakh families are involved in firework manufacturing and trading. There is no call to ban diesel vehicles that pollute all year round,” he argued.||http://timesofindia.indiatimes.com//city/kolkata/activist-to-move-court-for-ban-on-fireworks/articleshow/78975547.cms||Subrata Chattoraj
November 1, 2020||Hyderabad||Govt sets ball rolling for GHMC polls||Hyderabad: The government on Saturday urged the State Election Commission (SEC) to initiate the process for holding elections to the Greater Hyderabad Municipal Corporation (GHMC) within three months before the present elected body’s term expires on February 10, 2021. There had been a talk of the polls being deferred a little because of the impact of the recent floods in many parts of Greater Hyderabad, but sources said that an aggressive TRS would like to see the key civic polls sooner than later. The party has decided to not wait for even the Dubbak byelection result to be announced. In the existing house, TRS controls 100 of the 150 municipal segments. Asaduddin Owaisi’s AIMIM has 44 seats while Congress has two and BJP four. Sources said municipal administration principal secretary Arvind Kumar and GHMC commissioner Lokesh Kumar met state election commissioner C Partha Sarathi on Sunday and handed over government orders pertaining to continuation of delimitation and reservations of wards. Partha Sarathi told STOI that the final list of photo electoral rolls would be published on November 13 after seeking objections and suggestions from the people and also holding a meeting with political parties. Thereafter, the SEC will concentrate on making arrangements at polling booths. Most of the pre-poll exercise is expected to be over by the third week of November.  Arvind Kumar and Lokesh Kumar appraised the SEC about the government order to continue the existing delimitation of wards (which was finalised during GHMC elections-2016) in the forthcoming elections too. They also appraised the SEC that the government recently made amendments to Section-5(2) of the GHMC Act, 1955. Accordingly, the government issued GO No. 562 (dated October 31, 2020) extending the reservation of wards made for STs, SCs, BCs and women during the last GHMC elections to the ensuing elections too. These two GOs allow the SEC to speed up the pre-poll exercise as it will not need to conduct the time-consuming exercise of delimitation of wards and also identifying wards for fixing of reservations to SCs, STs, BCs and women based on their population in respective wards. GFX: Article 243-U (3)(a) of the Constitution of India and Section -7 of GHMC Act mandates that the elections shall be completed within three months before expiry of five years of its term. Preparation of electoral rolls will be done with reference to January 1, 2020 as the qualifying date duly adopting latest Assembly rolls.  ROLLS TIMELINE Nov 7: Preparation of ward-wise draft photo electoral rolls and their display for inspection by the general public at GHMC offices Nov 8 to Nov 11: Receipt of objections on rearrangement of urban Assembly voters into ward-wise photo-electoral rolls Nov 9: Meeting with representatives of political parties at GHMC level by the Commissioner and election authority of GHMC. Nov 10: meeting with representatives of political parties at GHMC circle level by deputy commissioners of GHMC. Nov 12: Disposal of objections by the deputy commissioners Nov 13: Final publication of ward wise photo electoral rolls||http://timesofindia.indiatimes.com//city/hyderabad/govt-sets-ball-rolling-for-ghmc-polls/articleshow/78975546.cms||Roushan Ali
November 1, 2020||Nashik||Groundwater levels up in dry regions after rains||CLEARED SKHER Nashik: The groundwater levels in the parched regions of Nashik district are higher than the five-year average, largely due to the good run of the monsoon this year. In contrast, the areas that usually report good rainfall have not gained much. Officials from the groundwater survey development agency (GSDA), Nashik said that Chandwad taluka was the biggest beneficiary, while Trimbakeshwar taluka has reported a drop. Chandwad witnessed a rise of 2.62 metre as water levels rose from 4.95 m to 2.33 m below surface. Trimbakeshwar, on the other hand, reported a drop in groundwater level from 0.9 metre below surface to 1.65 m below surface. According to the GSDA survey, which measures water levels through its observation wells, Yeola, Nandgaon, Baglan, Chandwad, Malegaon and Deola talukas have witnessed a rise in the groundwater levels. Water level rose by 2.4m in Baglan, Yeola (2.38 m), Deola (2.13 m), Nandgaon (1.98 m), Sinnar (1.52 m) and Malegaon (1.39 m). With the district receiving an average 128 % of its annual rainfall, it is for the first time in past five years that the water levels in Trimbakeshwar taluka have showed a drop. The taluka failed to get even its average rainfall for during this rainy season. Even the talukas of Dindori, Igatpuri and Peth that are known to get good rainfall, have witnessed drop in groundwater levels. Dindori received 104% of its annual rain but still the groundwater levels dropped by 0.53 metre when compared to five-year average of 2.78 m. Similar was the case with Igatpuri taluka that received 123% of rains but water levels dropped by 0.49 metre. Peth received 77% of rain and water level dropped by 0.7 metre. This is in sharp contrast to last year when groundwater levels increased by more than 2 metres.||http://timesofindia.indiatimes.com//city/nashik/groundwater-levels-up-in-dry-regions-after-rains/articleshow/78975544.cms||Abhilash Botekar
November 1, 2020||Nashik||Fewer patients at dist covid hospital||Nashik: With the number of Covid cases falling across the city, the number of patients getting admitted to the Nashik civil hospital is also seeing a dip, said senior medical officials. On Friday, there were only 70 patients admitted to the 110-bed district covid hospital (DCH). Civil surgeon Ratna Raokhande said: “In September, all the 110 beds at the DCH were filled. We had to arrange for another 40-50 beds to accommodate the rising number of patients. However, things started changing in the second week of October. Fewer patients are coming from the city and rural areas now.” Out of the 70 patients, 50 are on oxygen support and two are on ventilator. Raokhande said at one point, more than 100 patients were on oxygen support. Going by the figures available till October 30, there are 5,465 active patients in the entire district. Of them, 4006 are asymptomatic, 630 are on ventilator and 630 on oxygen. In September, there used to be more than 2,500 patients on oxygen and close to 500 on ventilator support. The fatality numbers also have improved. Earlier, there used to be 20-25 daily deaths in the district. However, on October 30, there was only one death, said Raokhande. She said cautioned that people need to take all necessary precautions as the onset of winter may cause the coronavirus to behave differently.||http://timesofindia.indiatimes.com//city/nashik/fewer-patients-at-dist-covid-hospital/articleshow/78975573.cms||Santosh Sonawane
November 1, 2020||Chennai||TN agri minister dies of Covid||Chennai/Trichy: Tamil Nadu agriculture minister R Doraikkannu, who was admitted to a private hospital in Chennai on October 13 with severe breathlessness as a result of Covid-19 and put on life support, died at 11.15 pm on Saturday. He was 72. He is survived by wife D Banumathi and four children.A bulletin from Kauvery Hospital executive director Dr Aravindan Selvaraj on October 25 had said Doraikannu was admitted with severe breathlessness after he tested positive for Covid-19. The viral infection had invaded 90% of his lungs. He was on Ecmo and ventilator and was closely monitored by a panel of specialist doctors in the ICU.Doraikkannu was a three-time MLA representing the Papanasam assembly segment in Thanjavur district since 2006. A close associate of AIADMK’s Thanjavur strongman and Rajya Sabha MP, R Vaithilingam, Doraikkannu worked his way up the ranks to become a minister. He was Papanasam union secretary for more than a decade before being given a ticket to contest in Papanasam constituency in 2006. Doraikkannu got the agriculture and animal husbandry portfolio in May 2016.The unified party of O Panneerselvam and EPS offered him the post of Thanjavur North district secretary when the incumbent, M Rengasamy, a relative of V K Sasikala, moved to her nephew T T V Dhinakaran’s camp.With Doraikkannu as agriculture minister, the AIADMK government enacted crucial laws, including the one to declare Cauvery delta as protected special agricultural zone and Tamil Nadu agricultural produce and livestock contract farming and services. In his last interaction with reporters at the state Secretariat on September 25, Doraikkannu strongly backed the Centre’s farm bills, saying it would not affect the farmers in the state.A native of Rajagiri near Papanasam in Thanjavur district, Duraikkannu , after completing his studies, worked in a cooperative society for some time. Then he joined AIADMK. His elder son D Sivapandian is working in the agriculture department and his younger son D Shanmuga Prabhu is the AIADMK’s youth wing secretary.||http://timesofindia.indiatimes.com//city/chennai/tn-agri-minister-dies-of-covid/articleshow/78975567.cms||---
November 1, 2020||Kochi||‘Wrongdoers will be punished’||T’PURAM: If a government servant or individual is in wrong company, he should face the consequences, CPM politburo member M A Baby said in a Facebook post on Saturday. “This is applicable for those who worked in the chief minister’s office and close relatives of CPM leaders,” he posted, without naming M Sivasankar or Bineesh Kodiyeri, who were arrested in separate criminal cases. The post, which largely criticized the investigation by central agencies in Kerala, promised that CPM would discuss and adopt corrective measures if there were lapses. Responding to the recent developments after the conclusion of CPM central committee meeting, Baby alleged that a planned attack has been launched on his party in Kerala. “A ‘thandava’ of central agencies is being orchestrated by RSS in Kerala. The probe started with a gold smuggling case and it was the government that sought a probe by central agencies. The government and CPM welcomed NIA to probe the case. But, the central agencies and the Centre, which failed miserably in preventing smuggling, focussed on linking the probe to the chief minister’s office so that RSS may get political dividends,” Baby wrote. He said the mala fide intentions of central agencies have now been exposed. Addressing reporters, politburo member S Ramachandran Pillai said the communist party won’t support wrongdoers. “There are allegations against Bineesh… . If he is guilty, let him be punished,” he said. When asked if the probe against Bineesh was politically motivated, Pillai said let agencies furnish evidence. To a query why CPM ignores moral responsibility of the wrongdoings of Sivasankar, who was the private secretary to the CM for four years, Pillai said that as Sivasankar was an all-India service officer, so the Prime Minister too has a moral responsibility for his actions.||http://timesofindia.indiatimes.com//city/kochi/wrongdoers-will-be-punished/articleshow/78974487.cms||---
November 1, 2020||Trichy||TN agriculture minister R Doraikkannu dies due to Covid-19||CHENNAI/TRICHY: Tamil Nadu agriculture minister R Doraikkannu, who was admitted to a private hospital in Chennai on October 13 with severe breathlessness as a result of Covid-19 and put on life support, died at 11.15 pm on Saturday. He was 72. He is survived by wife D Banumathi and four children. A bulletin from Kauvery Hospital executive director Dr Aravindan Selvaraj on October 25 had said Doraikannu was admitted with severe breathlessness after he tested positive for Covid-19. The infection had invaded 90% of his lungs. He was on Ecmo and ventilator and was closely monitored by a panel of specialist doctors in the ICU.  Doraikkannu was a three-time MLA representing the Papanasam assembly segment in Thanjavur district since 2006. A close associate of AIADMK’s Thanjavur strongman and Rajya Sabha MP, R Vaithilingam, Doraikkannu worked his way up the ranks to become a minister. He was Papanasam union secretary for more than a decade before being given a ticket to contest in Papanasam constituency in 2006. Doraikkannu got the agriculture and animal husbandry portfolio in May 2016.  The unified party of O Panneerselvam and EPS offered him the post of Thanjavur north district secretary.  With Doraikkannu as agriculture minister, the AIADMK government enacted crucial laws, including the one to declare Cauvery delta as protected special agricultural zone and Tamil Nadu agricultural produce and livestock contract farming and services. In his last interaction with reporters at the state Secretariat on September 25, Doraikkannu strongly backed the Centre’s farm bills, saying it would not affect the farmers in the state.||http://timesofindia.indiatimes.com//city/trichy/tn-agriculture-minister-dies-due-to-covid-19/articleshow/78977258.cms||---
