---||Mysuru||Mysuru's Arun Yogiraj is working on an Adi Shankaracharya statue for Kedarnath||Mysuru-based sculptor Arun Yogiraj is currently working on a 12-feet statue of guru and philosopher Adi Shankaracharya that is slated to be installed at Kedarnath, at the place where he breathed his last, as per the annals of history. Interestingly, Arun has been contracted by the Prime Minister's office (PMO) to complete the statue. Arun says, “It’s rare opportunity to be able to sculpt someone as revered as Adi Shankaracharya. Before I was selected By the PMO to make the statue, sculptors from across the country were asked to send models. I was selected me in September last year and have been working on the final version since then, with Chlorite Schist stone, the kind that has been used in the Belur and Halebidu temples and are known to withstand the vagaries of rain and sunshine."||http://timesofindia.indiatimes.com//city/mysuru/mysurus-arun-yogiraj-is-working-on-an-adi-shankaracharya-statue/articleshow/83279405.cms||Vinay Lokesh
---||Dehradun||Uttarakhand’s sex ratio at birth falls from 912 in 2005-6 to 840 in 2021; hill state now has worst sex ratio at birth, reveals Niti Aayog’s SDG Index||Nainital: Uttarakhand’s sex ratio at birth is currently among the worst in the country, as per the sustainable development goals (SDG) indicators released by Niti Aayog a few days ago. The state’s performance has been steadily declining every year as far as the sex rtatio at birth is concerned. The third National Family Health Survey (NFHS) done in 2005-6 revealed Uttarakhand’s sex ratio at birth was of 912 female births per 1,000 male births, which was below the then national average of 914. After a decade, in 2015-16, the sex ratio at birth in Uttarakhand dropped to 888, as per the NHFS -4. In 2018, the ratio dipped to 850 and thereafter to 841 the next year, according to SDG surveys in those years. This year, the ratio stands at 840, making Uttarakhand the state with the worst sex ratio at birth. Meanwhile, several states which previously had highly skewed sex ratios at birth have shown improvements. Punjab and Haryana, where the sex ratio at birth was 734 and 762 respectively in 2005-6, increased to 860 and 836 by 2015-16. In 2021, the situation in Punjab has improved, its sex ratio at birth is now 890. Haryana’s has dipped to 843. In fact, neighbouring state Himachal Pradesh was almost at par with Uttarakhand in 2005-06, when its ratio was 913 (compared to Uttarakhand’s 912). This year, Himachal’s figures have increased to 930, leaving Uttarakhand behind by almost 10%. Kerala has been the best performer as per the current SDG survey, with 957 females born per 1,000 males in the state in 2021, which is better than the ideal rate of 950. According to the district-level break-up of the data as per the NHFS-4 in 2015-16, Pauri Garhwal had the worst sex ratio at birth then, at 705. Pithoragarh was the second worst, at 758 sex ratio at birth. The state capital Dehradun did not perform too well either, as the figure was 832. Almora topped the list, with 986 female births per 1,000 male births. Health experts said that the declining numbers are a matter of concern for Uttarakhand. “We are way behind the ideal figure of 950 and our performance is worsening with each survey. For years, we have been hearing about the skewed figures in Haryana and Punjab, but it is high time that the focus is turned on Uttarakhand and it gets its act together. Decision needs to be taken at the highest levels and a survey should be carried out in the state to find the cause of the trend,” said Anoop Nautiyal of Doon-based Social Development for Communities Foundation which is working on health-related issues in the state. Meanwhile, when queried about the state’s dismal performance, state government spokesperson and cabinet minister Subodh Uniyal told TOI, “There may be several reasons for the skewed sex ratio, especially in the hills. However over the last few years, we have worked to increase literacy rates and to inform men and women that there is no difference between a girl and boy. We will begin to see the results of our efforts in the coming days.”||http://timesofindia.indiatimes.com//city/dehradun/uttarakhands-sex-ratio-at-birth-falls-from-912-in-2005-6-to-840-in-2021-hill-state-now-has-worst-sex-ratio-at-birth-reveals-niti-aayogs-sdg-index/articleshow/83288196.cms||Prashant Jha
---||Delhi||Sisodia strikes back after BJP calls scheme a scam||New Delhi: Deputy chief minister Manish Sisodia on Sunday claimed that the central government’s opposition to his government’s doorstep delivery of ration scheme showed that it didn’t want black marketing and pilfering of foodgrain to stop. Sisodia was responding to BJP’s criticism of Delhi government with its spokesperson Sambit Patra accusing chief minister Arvind Kejriwal of doing “drama” for politics.After Patra dubbed the scheme as a “scam”, Sisodia retorted: “Chief minister Arvind Kejriwal wants ration to be delivered at the doorstep of every person’s home, but Sambit Patra wants to continue the illicit tradition of ration appropriation.”Earlier, Patra claimed that CM Kejriwal was trying to mislead the country. “BJP wants to say clearly that the drama has been exposed. Kejriwal painted a picture that Prime Minister Narendra Modi is preventing door-to-door ration delivery. This is false. One nation, one ration card is a central initiative. Delhi government refused to implement it. Thousands of migrant labourers are devoid of the benefit of the scheme (sic),” Patra said.He said under the National Food Security Act, 72.7 lakh people were provided ration. The central government gives foodgrain under two schemes — NFSA and Pradhan Mantri Garib Kalyan Yojana — in Delhi, he added.“Kejriwal has hidden a provision. Delhi agencies will pick and give processed foodgrain and levy extra charges for flour made of wheat. Kejriwal did not speak on how much extra charge he wanted from the poor. We will not be able to find who is getting the ration. It is a scam,” he added.Sisodia hit back in strong terms. “In today’s time, when everything can be delivered at your doorstep, why is the Central Government protesting against the delivery of ration to households?” He said Delhi government wanted to ensure adequate staples for sustenance of every household and also stop black marketing of ration.Sisodia said that after the chief minister’s appeal to the Prime Minister, Delhi government was hopeful that the scheme would be cleared, but Patra berated Kejriwal at his press conference. He said Patra claimed that 80 crore Indians received ration, but missed out on the crucial information on how much of this ration was stolen and sold in the shadow economy on a large scale.“Sambit Patra has alleged that Delhi government wants to earn an extra buck through ration distribution. But he conveniently forgot that the central government has released an order wherein state governments can charge an addition Rs 3 if they wish to provide grounded wheat to people,” he said, adding that BJP government in Haryana charged Rs 3 and distributed flour instead of ration even as Delhi government was charging Rs 2 for the same and also planned to deliver ration to the homes of the people.||http://timesofindia.indiatimes.com//city/delhi/sisodia-strikes-back-after-bjp-calls-scheme-a-scam/articleshow/83291740.cms||---
---||Delhi||BJP, Cong trade charges with AAP on distribution of ration||New Delhi: With a fresh row erupting over the doorstep delivery of ration, BJP and Congress on Sunday tried to corner the AAP government on the issue. Delhi BJP president Adesh Gupta said it was a “total lie” that the Centre was not letting Delhi government distribute food to the poor. He said under the National Food Security Act, 2013, and the Prime Minister Garib Kalyan Yojna, the Centre was already giving free ration to 80 crore people for May and June.Gupta alleged that chief minister Arvind Kejriwal was coming up with such lies to hide his own failures, while the reality was that Delhi had got more than its fixed quota under the PM scheme. He claimed that while Delhi government had got 72,782 MT of ration, it had lifted only 53,000 MT and distributed just 68% of that. Rohini MLA Vijender Gupta said e-PoS devices had been installed all over the country by the Centre. But the scheme was withdrawn in Delhi. Delhi functionary Ramvir Singh Bidhuri and New Delhi MP Meenakshi Lekhi, too, targeted Delhi government on the issue. Lekhi alleged that Delhi government wanted to raise an army of middlemen for sending ration to these shops.Congress, on the other hand, slammed both Centre and the state, claiming that they were conspiring to deny poor people anything free, whether it was free vaccination or ration.||http://timesofindia.indiatimes.com//city/delhi/bjp-cong-trade-charges-with-aap-on-distribution-of-ration/articleshow/83291741.cms||---
---||Ghaziabad||Curbs eased in Noida and Ghaziabad, but malls, gyms to stay closed||NOIDA/GHAZIABAD: Lockdown restrictions would be lifted partially in Noida and Ghaziabad from Monday as the Uttar Pradesh government has announced the relaxation of curbs in several districts where Covid cases have dipped below 600. On Sunday, Ghaziabad’s active cases stood at 496 after the health department discharged 162 people in the past 24 hours. Noida, on the other hand, had 583 active cases. The easing of curbs is only for 12 hours on weekdays. Night curfew and weekend lockdown will continue across the state. According to the government guidelines, all markets, industries, transport, offices and logistical firms can resume operations but with strict Covid protocols in place. However, shopping malls, gyms, spas, cinema halls, clubs and educational institutions will remain closed. Standalone shops can stay open from 7am to 7pm on weekdays. In densely populated areas, vegetable markets have been asked to shift to open places. Restaurants and hotels can stay open for deliveries, but not for dining. However, exceptions have been made for eateries along highways and expressways and street vendors. The guidelines have also specified on the number of people that can gather at one place. No more than 5 devotees will be allowed in religious places while weddings and other such social gatherings will happen with only 25 guests. A maximum of 20 people will be allowed in funerals. For those using the public transport to commute, two passengers can be allowed in auto-rickshaws, while three persons can ride an e-rickshaw. A car can ferry four persons in total. Traders have been demanding that they be allowed to keep their establishments open for a longer period to make up for the losses incurred during the lockdown. During a recent meeting in Ghaziabad over the opening of economic activities, the traders had appealed to the government that shops be allowed to down shutters at 8pm instead of 7pm. The demand was, however, not accepted in the latest order. Officials said traders in Ghaziabad could not be granted special exemption. With the second Covid wave on the wane and the state government lifting the lockdown from most districts on June 1, residents of both Noida and Ghaziabad had been repeatedly demanding that the curbs be eased. The district administrations said the unlock would happen gradually. “We have asked all offices to mandatorily set up Covid helpdesks. The offices should try to encourage work from home. However, if employees have to come to office, nobody with symptoms should be allowed,” said Suhas LY, the Noida district magistrate. Asmita Lal, the acting district magistrate of Ghaziabad, said the guidelines would be enforced strictly. “We will ensure that people follow Covid-appropriate behaviour while they are out. Police will challan violators while the health department will intensify testing and contact tracing in containment zones,” she added.||http://timesofindia.indiatimes.com//city/ghaziabad/curbs-to-be-eased-in-noida-gzb-from-today/articleshow/83296330.cms||Snehil Sinha
---||Mumbai||Mumbai: Woman corporator booked for theft, assault||MUMBAI: A corporator and her associate were booked on Saturday for thrashing the staffer of a snacks shop in Malad a fortnight ago and stealing from the cash counter. After the corporator pressed charges of molestation against the eatery staffer, Radhakant Yadav, he spent six days behind bars before getting bail. Bangur Nagar police said they are probing both complaints and have not arrested the corporator. On May 20, Yadav was working alone at the snacks shop. He had served samosas to a customer who ate them and gargled water before spitting on the street. According to the FIR, the corporator arrived on a scooter and slapped the customer for spitting. She shooed him off before opening the grille of the shop and barging in. “I did not know that she was a corporator. She slapped me as well and asked if the shop had a valid licence. She demanded on knowing where were we getting water from for serving along with snacks,” Yadav said in his statement. The corporator then entered a bathroom inside the shop where she slipped and fell. “She lost her cool and started hitting me on my face and back with a pipe lying there. I suffered a bruise under my eye and started to bleed,” said Yadav. Within half an hour, her three associates landed up. “They rained kicks and blows on Yadav and hurled expletives. Before leaving, one of them stole Rs 28,000 from the cash counter. The corporator then called for an excavator and got the front portion of the shop demolished. Bystanders shot video clips that show she was present during the demolition,” said the shop owner Mahadev Gawale. The group took Yadav to the Bangur Nagar police station where he was booked on charges of molestation. After his release on bail, Yadav went to the police station on Saturday and lodged a complaint against the corporator. She did not respond to repeated calls for comment on Sunday. Her identity has not been disclosed as she has complained of molestation.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-woman-corporator-booked-for-theft-assault/articleshow/83292882.cms||---
---||Delhi||Following HC boost, Centre’s ‘fact sheet’ on Central Vista||NEW DELHI: With Delhi High Court terming redevelopment of Central Vista a project of national importance, the Centre has come out with a detailed “fact sheet” explaining costs and regulatory aspects of the scheme that so far involves an allocation of Rs 790 crore in 2021-22. The housing and urban affairs ministry on Sunday said only two projects of the new Parliament building with tendered cost of Rs 862 crore and redevelopment of Central Vista avenue with tendered cost of Rs 477 crore had been awarded and works were underway. Expenditure incurred on these projects till March 2021 is Rs 195 crore. The ministry said there was no diversion of funds away from health priorities amid Covid-19. Stopping work at this stage will entail creating liabilities and workers’ interests in terms of livelihood would be hurt and, if completed at a later date, the project would cost more with inflation. The government said contrary to claims, the project paid considerable attention to environmental provisions as well as increased public space. It said the various clearances were not bundled into the master plan as that was not permissible. Building plans were uploaded online for DUAC and the heritage conservation committee to scrutinise, increasing transparency. The revamp of Central Vista will increase overall greenery and public space, it claimed. The ministry proposes to transplant 3,230 trees to Eco Park at NTPC, Badarpur and 1,753 within the project sites. Another 2,000 trees are to be planted in the area. While some Jamun trees will be transplanted, those that were part of Lutyens’ original design will not be moved. “Central Vista will have a net gain of 563 trees...Further, the entire project shall be undertaken without cutting a single tree. A total of 36,083 trees will be planted in the city and overall green cover will increase substantially.” Using North and South Blocks for museums will open up around 80,000 sqm display area, much larger than at National Mueseum now. Over 2.25 hectares of public and semi-public land shall also be converted into green spaces. On the overall cost, it said the Rs 20,000 crore was “gross rough estimate” for all work that include new Parliament building, chambers for MPs, Central Vista avenue, 10 buildings of CCS, Central Conference Centre, additional buildings for National Archives, IGNCA, official residences for the PM and the VP, PMO’s executive enclave, Cabinet Secretariat, National Security Council Secretariat, relocation of National Museum. It said none of the listed heritage buildings would be demolished. The annex of the archives, which came up later, is being removed.||http://timesofindia.indiatimes.com//city/delhi/following-hc-boost-centres-fact-sheet-on-central-vista/articleshow/83291749.cms||---
---||Noida||Curbs eased in Noida and Ghaziabad, but malls, gyms to stay closed||NOIDA/GHAZIABAD: Lockdown restrictions would be lifted partially in Noida and Ghaziabad from Monday as the Uttar Pradesh government has announced the relaxation of curbs in several districts where Covid cases have dipped below 600. On Sunday, Ghaziabad’s active cases stood at 496 after the health department discharged 162 people in the past 24 hours. Noida, on the other hand, had 583 active cases. The easing of curbs is only for 12 hours on weekdays. Night curfew and weekend lockdown will continue across the state. According to the government guidelines, all markets, industries, transport, offices and logistical firms can resume operations but with strict Covid protocols in place. However, shopping malls, gyms, spas, cinema halls, clubs and educational institutions will remain closed. Standalone shops can stay open from 7am to 7pm on weekdays. In densely populated areas, vegetable markets have been asked to shift to open places. Restaurants and hotels can stay open for deliveries, but not for dining. However, exceptions have been made for eateries along highways and expressways and street vendors. The guidelines have also specified on the number of people that can gather at one place. No more than 5 devotees will be allowed in religious places while weddings and other such social gatherings will happen with only 25 guests. A maximum of 20 people will be allowed in funerals. For those using the public transport to commute, two passengers can be allowed in auto-rickshaws, while three persons can ride an e-rickshaw. A car can ferry four persons in total. Traders have been demanding that they be allowed to keep their establishments open for a longer period to make up for the losses incurred during the lockdown. During a recent meeting in Ghaziabad over the opening of economic activities, the traders had appealed to the government that shops be allowed to down shutters at 8pm instead of 7pm. The demand was, however, not accepted in the latest order. Officials said traders in Ghaziabad could not be granted special exemption. With the second Covid wave on the wane and the state government lifting the lockdown from most districts on June 1, residents of both Noida and Ghaziabad had been repeatedly demanding that the curbs be eased. The district administrations said the unlock would happen gradually. “We have asked all offices to mandatorily set up Covid helpdesks. The offices should try to encourage work from home. However, if employees have to come to office, nobody with symptoms should be allowed,” said Suhas LY, the Noida district magistrate. Asmita Lal, the acting district magistrate of Ghaziabad, said the guidelines would be enforced strictly. “We will ensure that people follow Covid-appropriate behaviour while they are out. Police will challan violators while the health department will intensify testing and contact tracing in containment zones,” she added.||http://timesofindia.indiatimes.com//city/noida/curbs-to-be-eased-in-noida-gzb-from-today/articleshow/83292885.cms||Snehil Sinha
---||Delhi||Delhi: Rs 1-crore relief for kin of lab technician who died of Covid||NEW DELHI: Revenue minister Kailash Gahlot on Sunday handed over a cheque of Rs 1 crore to the family of corona warrior Jag Parvesh Dagar. Dagar, a resident of Najafgarh in Delhi, was a lab technician in the Chaudhary Brahm Prakash Ayurveda Charak Sansthan, Khera Darbar. He succumbed to Covid-19 in June last year, Delhi government said in a statement. The bereaved family consists of Dagar’s father, wife and two children. He had joined service as a lab technician on a contractual basis in 2012. “We are proud of all the Covid warriors who provided their service in this critical time. It is because of the dedication of these warriors that Delhi was able to fight the pandemic and save lives. I pray to God to give courage to the whole family,” Gahlot said, while offering financial aid to the family of Dagar. The minister also assured the family that Delhi Government is concerned about all the families who lost their loved ones to the pandemic. He also assured them of any support that they might need in the future. The ex-gratia payment has been approved by chief minister Arvind Kejriwal in favour of the wife and father of the deceased, the statement said. Gahlot is the MLA from Najafgarh Assembly Constituency.||http://timesofindia.indiatimes.com//city/delhi/rs-1-crore-relief-for-kin-of-lab-technician-who-died-of-covid/articleshow/83291761.cms||---
---||Dehradun||Dehradun: Vaccination certificates issued to residents without inoculation happening||DEHRADUN: Rajnish Kumar, 36, on Friday, had registered for vaccination at Doon Club where the inoculation drive is being run by Max Hospital. However, he couldn’t reach the vaccination venue on the given day. He then took to the CoWin portal again to re-book the slot and found that his vaccination certificate was already uploaded. “If my certificate has been uploaded on the app, I cannot get vaccinated anywhere else because as per the government, I am already vaccinated,” he told TOI on Sunday. Kumar says that he tried to reach out to Doon Club authorities regarding the matter but was told that the club is only providing space and the vaccination exercise is being managed by the hospital. “I was provided with a doctor's mobile number who was running the drive. She told me that my bill for vaccination is available with her. When I told her that I never came for vaccination, she said that she will look into the matter but never got back. Later, I got a call from another person from the hospital who said that he will get me vaccinated the next day, but it didn’t happen,” he alleged. He added that he also made several calls to the district magistrate’s office and tried to get in touch with the Covid control room as well but no one was ready to help. When queried about the issue, authorities of Max Hospital said that “ the vaccination drive is being conducted at the designated centre under government guidelines in a fair manner". “Once a beneficiary registers on the CoWin portal and gets an appointment for vaccination, the system generates an OTP that is shared before inoculation. We are also maintaining manual data entry. However, since a concern has been raised by the individual, we are looking into the matter to resolve it,” a statement issued by the hospital said. Meanwhile, a somewhat similar experience was related by Sunil Kumar, who had booked a slot at a primary healthcare centre in Selaqui locality of Dehradun on May 14, and found that his vaccination certificate was uploaded on CoWin App even though he didn’t go for the vaccination. “I had booked a slot, but later changed my mind. I didn't avail the shot. However, the app is showing that I took my first dose of Covishield on May 14 and now my second dose is due between June 26 and July 9. I have no idea how this happened,” he told TOI. When contacted, chief medical officer (CMO), Dehradun, Dr Anoop Dimri said, "After investigation, it was found that Sunil Kumar changed his mind after getting a vaccination token at the PHC. As per our staff, all the formalities were already completed and his certificate was also issued by then." On being queried why certificates were not being made after the person had got vaccinated, the CMO said that "the issue will be looked into and rectified". “We will set up an inquiry in this matter,” the CMO added.||http://timesofindia.indiatimes.com//city/dehradun/vaccination-certificates-issued-to-residents-without-inoculation-happening/articleshow/83288246.cms||Ishita Mishra
---||Navi-mumbai||Maharashtra orders fresh probe into Shiv Sena minister Anil Parab’s land deal||NAVI MUMBAI: The state government has ordered a fresh probe into alleged violations related to a Ratnagiri land deal involving state transport minister Anil Parab. The probe has been ordered under the Maharashtra Land Revenue Code, 1966, after objections were raised over the inclusion of a sub-divisional officer (Dapoli), Sharad Pawar, in the first inquiry committee; the two-member panel was headed by Ratnagiri’s zilla parishad CEO. Records in possession of TOI show that Parab sold a little over an acre of the sea-facing Sai Resort at Murud village, Dapoli taluka, to Kandivli resident Sadanand Kadam for Rs 1.1 crore. The three-acre resort is allegedly illegal. Parab told TOI, “I have sold my property in Murud village.” He declined to comment on allegations, levelled by, among others, BJP leader Kirit Somaiya. “It’s between them (the complainants and the plot’s owner),” said Parab. The Ratnagiri collector ordered the fresh inquiry on Friday under section 257 of the Maharashtra Land Revenue Code on a complaint from Prasad Karve, an aide of late Shiv Sena supremo Bal Thackeray. The collector had formed the previous committee on May 25 to inquire into allegations of illegalities and violations that included those pertaining to land transaction, non-agricultural land permission, construction of a road to the resort, violation of CRZ rules, and house tax. Of the property in question, Parab sold 4,250 sq m (1.05 acres) out of about 12,600 sq m to Kadam on December 29, 2020. “Parab had purchased the land from Vibhas Sathe on May 2, 2017. Sathe had illegally obtained the non-agricultural land with permission for a ground-plus-one building from the SDO, Dapoli. But, Parab constructed three buildings, of which two are ground-plus-two,” alleged Somaiya. “Parab violated land transaction rules, non-agricultural (NA) land permission, construction of buildings and road rules, CRZ rules, house tax rules, and resorted to forgery for the resort in collusion with the SDO, revenue staffers and others. I had objected to SDO Dapoli Sharad Pawar’s inclusion in the inquiry committee as he had passed the non agricultural (NA) order with ground-plus-one permission and had complained about it to Dapoli police,” added Somaiya. “I have demanded cancellation of the NA permission and demolition of the illegal structures in Aaple Sarkar portal,” said Karve. The two-member committee comprising the zilla parishad CEO and SDO Dapoli was looking into Somaiya’s complaint. Karve’s complaint will be probed under the new inquiry. This has been learnt from separate letters (in TOI’s possession) written to the complainants by Sanjay Shinde, additional collector, Ratnagiri. Shinde did not respond to calls and text for comment. “The zilla parishad has jurisdiction over the assessment of all properties. SDO is the (land) permission granting authority. A report has been sought on the allegations,” said Dr Indurani Jakhar, CEO, Ratnagiri zilla parishad.||http://timesofindia.indiatimes.com//city/navi-mumbai/maharashtra-orders-fresh-probe-into-sena-minister-anil-parabs-land-deal/articleshow/83292913.cms||Umesh K Parida
---||Mumbai||Lightning, rain and thunder in Mumbai likely today||MUMBAI: The southwest monsoons are likely to make an onset in Mumbai anytime this week as the IMD has forecast thunderstorms with lightning, rain and gusty winds at isolated places on Monday for Mumbai, Thane and Palghar. Till Sunday, the southwest monsoon had entered Ratnagiri, Sindhudurg, Sangli, Satara, Kolhapur, Solapur, Pune, Osmanabad and southern parts of Raigad. Between June 5-6, the IMD Colaba observatory recorded 28.8mm rainfall and IMD Santacruz observatory recorded 16.3mm.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-lightning-rain-and-thunder-in-city-likely-today/articleshow/83292899.cms||---
---||Dehradun||Uttarakhand first state in country to introduce Gross Environment Product (GEP) — forest, air, water & soil quality and quantity to be measured, assigned monetary value||Dehradun: Uttarakhand is set to become the first state in the country to assign monetary value to four of its critical natural resources -- air, water, forest and soil. The quality and quantity of these natural resources would determine the Gross Environment Product (GEP) of the state which would be used in evaluating the state’s Gross Domestic Product GDP). The announcement to this effect was made on the occasion of World Environment Day on Saturday by chief minister Tirath Singh Rawat and state forest and environment minister Harak Singh Rawat. Terming it a ‘breakthrough step’ by Uttarakhand, Rakesh Kumar, director of National Environmental Engineering Institute (NEERI), Nagpur, told TOI, “GDP talks about consumption, while GEP is about what is created naturally. It will give us a good picture of where we are heading in terms of our ecosystem because the base of GDP is GEP. Once Uttarakhand starts the process, other states can also follow suit.” The demand to incorporate GEP in the state’s evaluation mechanism had been pending for the past few decades and many academicians and environmentalists had been pressing for it. The calculation put forward by green activists estimates that Uttarakhand, through its biodiversity, gives services to the tune of Rs 95,112 crore per year to the nation. The state has over 71% area under forests. It is also home to the Himalayas, is the origin point of rivers like Ganga, Yamuna and Sharada as well as home to wildlife reserves like Corbett and Rajaji Tiger Reserves. Noted ecologist and former vice-chancellor of HNB Garhwal University SP Singh who had been mooting the need for ‘Gross Ecosystem Product’ for over two decades, expressed happiness at the step taken by the Uttarakhand government. Singh, who is currently senior honorary scientist at Indian National Science Academy (INSA), New Delhi , told TOI, “It was established back in 1997 by ecological economists like Robert Costanza that at the global level, the value of ecosystem services is about twice as much as the global GDP. Therefore, the step taken by Uttarakhand is an extremely important one as it would help in conservation of environment and also help save us from the effects of climate change.” Doon-based environmentalist Anil Joshi who, too, had been pushing for GEP for close to a decade, said, “It was back in 2009 that then then-government had agreed upon the proposal to incorporate GEP. It has taken over a decade for the proposal to see daylight. Nevertheless, better later than never. This will help everyone in recognising the importance of environmental products.” Meanwhile, forestry experts also hailed the move. “Uttarakhand is a state which provides a lot of environment services and in continuity as a result of which, there is a natural degradation in those services. So, this is a welcome move,” said AS Rawat, director, Indian Council of Forestry Research & Education (ICFRE), Dehradun.||http://timesofindia.indiatimes.com//city/dehradun/uttarakhand-first-state-in-country-to-introduce-gross-environment-product-gep-forest-air-water-soil-quality-and-quantity-to-be-measured-assigned-monetary-value/articleshow/83288278.cms||Shivani Azad
---||Delhi||No first dose of Covaxin for 18-44 years in Delhi now||NEW DELHI: With only limited doses available in the capital, Delhi Disaster Management Authority (DDMA) on Sunday directed all private hospitals and nursing homes to ensure that only those in the 18-44 years age group eligible for a second dose were administered Covaxin. At the government vaccination centres where Covaxin is being administered, the health and family welfare department of Delhi government had already given similar directions on Thursday. The restrictions apply through June or till further orders. At the Delhi government’s vaccination centres, free doses of Covaxin for those aged 45 years or more are also being given to only those eligible for a second dose. While presenting the vaccination bulletin on Sunday, AAP MLA Atishi said that there were 5.8 lakh vaccine doses available for the 45-plus category, including 5.6 lakh doses of Covishield and 21,850 of Covaxin. Atishi said the idea was to ensure that those who had got the first dose of Covaxin a month ago could get their second dose on time. “Covishield is being made available all over Delhi for above 45 years,” she said, adding that there was no vaccination for Delhi’s youth between 18 and 44 years for two weeks now and it would take at least five days for the vaccines for this category to arrive. “It is time for the youth in Delhi to get a second dose. Now, many youngsters are going to Meerut-Bulandshahr, 100 to 200 km away for vaccination because vaccines are not available in Delhi,” she said, urging the Centre to provide sufficient vaccines for the youth. “Vaccines administered at expensive rates are beyond the reach of a lot of young people in Delhi. However, they are forced to get vaccinated at prices as high as Rs1,500,” she said. She said so far 56.5 lakh people have been vaccinated in Delhi, including 12.8 lakh people who have been given both doses of the vaccine. She said that Delhi government is making full preparations to deal with a likely third wave, but vaccination is the only way to avoid the third wave. Atishi said that it is the central government that decides how much vaccine should be given to which state and private hospitals and then the vaccine manufacturers supply it to the states.||http://timesofindia.indiatimes.com//city/delhi/no-first-dose-of-covaxin-for-18-44-years-in-city-now/articleshow/83291780.cms||Sidharatha Roy
---||Nagpur||Deloitte new consultant for airport privatization||Nagpur: Mihan India Limited (MIL), state government agency operating Nagpur airport, has appointed financial consultancy — Deloitte India — as the new transaction advisor for privatization process. Earlier, Ernst and Young was given the assignment. However, the entire process under which GMR Airports had emerged as the highest bidder was cancelled last year.Now under Deloitte, the privatization process will start all over again, said a source in the MIL. This development was also confirmed by airport director Abid Ruhi.Deloitte will be paid around Rs75 lakh for providing the roadmap towards privatization of the airport. Ernst and Young, which had the similar assignment, was paid a slightly higher amount, a source said. Four other consultancies had bid for the assignment. A decision to appoint Deloitte was taken two days ago, said a senior officer in the MIL here.Deloitte has been lately appointed consultant for privatization of six airports under Airports Authority of India (AAI). Under the earlier model, MIL was supposed to get revenue share from the gross earnings of the private player. Now, there is a broad plan to have revenue-sharing model on per passenger basis, said a source.MIL is a joint venture of Maharashtra Airport Development Company (MADC) and AAI. As a part of the plan to develop Nagpur airport under the Mihan project, MIL had invited bids for offloading 74% stake. In turn, the private player is supposed to invest in the airport for creating infrastructure.Now, the whole process would start afresh and Deloitte would be suggesting the modalities of privatization of the airport, based on which fresh tenders will be called. The preliminary report by the consultant is expected to be submitted within 45-50 days.GMR Airport’s tender was cancelled last year because the percentage share of the revenues it offered to MIL was less than what the latter earned on its own. GMR had offered to share over 14% of its revenue with MIL. This, in absolute terms, was much less than what MIL earned on its own from the airport operations.At present, Covid has taken a major toll on the airport’s earnings. The passenger traffic has come down to 2,000 a day, which is 25% of the pre-Covid levels. Even as the traffic had improved after the first wave, there was a sharp decline in the second wave, said sources.In a nutshellEarlier Ernst and Young was the consultantGMR Airports had emerged as the highest bidderThe tender was cancelled, GMR offer on revenue share was less than what MIL earns nowDeloitte to will suggest a fresh roadmapCovid has brought down passenger traffic to 20%||http://timesofindia.indiatimes.com//city/nagpur/deloitte-new-consultant-for-airport-privatization/articleshow/83288368.cms||Shishir Arya
---||Pune||Pune: Vaccine supply to be streamlined this week||PUNE: The supply of Covishield and Covaxin is expected to be streamlined from this week onwards, said officials from the public health services department of the Pune circle. The district received around 29,000 doses of Covaxin on Saturday evening. Of the total, 12,000 Covaxin doses were distributed to Pune rural areas, 10,000 to areas under Pune Municipal Corporation (PMC), and around 7,000 to Pimpri Chinchwad Municipal Corporation (PCMC). The district is likely to receive a large amount of Covishield doses on Monday, added an official. The inconsistent vaccine supply has affected the pace of daily vaccination across the district severely since the second week of April. In the first week of April, the district had witnessed daily vaccination of over 85,000 jabs in a single day. However, after the supply of doses was hit, the average vaccination per day has remained between 10,000 to 15,000 jabs, per day. Sanjay Deshmukh, assistant director (medical), health services, Pune circle, told TOI, “We were expecting the Covishield stock on Sunday. However, it will now be made available on Monday. We are hoping to get more than 50,000 doses of the vaccine. Apart from that, we have been informed by the state authorities that the stock will be replenished at least twice this week.” Subhash Salunke, advisor to the state government on Covid-19 and former director-general of health services (Maharashtra), said that streamlining vaccination is the only solution to tackle the next wave of Covid-19. Meanwhile, officials of the Pune and Pimpri Chinchwad civic bodies had to keep the vaccination shut on Sunday owing to the shortage of doses. Vaccination at private hospitals remained underway without any hassle. On Monday’s vaccination drive, the PMC stated that it will conduct a Covishield vaccination drive across 56 centres while Covaxin will be administered across 16 centres. The slots for both vaccines can be booked via the CoWin app at 8am on Monday. PCMC officials stated that the civic body will conduct Covishield vaccination sessions across 64 centres. Covaxin shots will not be administered in PCMC areas on Monday.||http://timesofindia.indiatimes.com//city/pune/vaccine-supply-to-be-streamlined-this-week/articleshow/83291800.cms||Piyush Bhusari
