---||Bengaluru||Bicycle evangelist Sathya Sankaran shares how his volunteers have been helping people since the first lockdown||Last year, it was during the lockdown that this group of riders from Bengaluru began helping people, especially senior citizens. Today, the volunteer-based Relief Riders has expanded to 14 cities and over 750 riders, where they cater to the needs of senior citizens. Sathya Sankaran, bicycle evangelist and one of the founders of this initiative, takes us through their journey. Sathya recalls, "It was in March 2020, when the first lockdown started, someone pinged me on Twitter asking what are the cyclists of Bengaluru doing. Immediately, it got me thinking and I pinged on a WhatsApp group of ours that has all our ambassadors, about their thoughts on helping people. One of them pitched the idea of calling our initiative Relief Riders. We began with six people volunteering. Soon, we expanded to 20 volunteers and by the end of two months, we were around 80 of us serving around 250 senior citizens and others." The inquiries died down through the unlock phases, but Sathya says that they have expanded and been doing a lot more work this time. "The second wave hit us like we never imagined. The number of riders is over 250 people in Bengaluru alone. Another interesting development was that other cities also got inspired by the idea and we have over 750 volunteers riding across 14 cities in the country. This is the largest contingent of cycling based help that I have heard of anywhere in the world," he proudly shares. No compromise on the environmentAnother idea that Sathya is excited about, is the fact that this is also a green initiative. "In a month of the second lockdown, we had delivered to more than 2,000 people and more importantly, saved around four tonnes of carbon dioxide in all the cities put together. I had two goals behind this initiative - we are not just saving lives in the pandemic but also future lives from climate change. We have tried to show that climate change does not need to be compromised while trying to do something. This is why our slogan reads we are part of the solution and not the problem," he explains. Adding a personal touchThe riders have all learnt some interesting lessons in dealing with their tasks too, shares Sathya, adding that the elders have a different way of functioning. "They do not believe in this impersonal way of communicating. They may call our main helpline once or twice. But after that they latch on to the person who has delivered. For us, we have an algorithm that says closest people first when it comes to riding. We have a back end system which calculates who is the closest active Relief Rider to the request. But the elders end up calling the same person again as they like the personal touch. They know them by name. We have now figured out a way to deal with that, where we answer the call and then excuse ourselves by saying we might not come in for that and send in someone else," he explains. There are times they have had two or three riders doing a relay to ferry something that is available in another part of the city, too. "The elders have really appreciated us, as simple chores like buying coriander leaves, tomatoes or medicines are not done so easily by someone living far away from them. They are not comfortable with the online delivery apps either. They like the personal touch. These might be small deeds we are doing, but they find them valuable," says Sathya. Ensuring safety of ridersFor the Relief Riders, ensuring safety is their topmost priority. "When we know we are at risk, we take greater care of ourselves. We have a collective culture where we say if one gets infected then they let everyone down. So everyone takes all the precautions. We also work on rotations and have more people now, so we do just one or two sortees in a day. We don't have targets to meet, so that's our advantage and it allows people to rest and not be over exposed," he reveals.||http://timesofindia.indiatimes.com//city/bengaluru/bicycle-evangelist-sathya-sankaran-shares-how-his-volunteers-have-been-helping-people-since-the-first-lockdown/articleshow/83744348.cms||Sunayana Suresh
---||Aurangabad||Aurangabad: Man held with banned drugs, booked||AURANGABAD: The special squad of the Aurangabad city police nabbed a 42-year-old suspect and seized 300 pills of scheduled drugs as well as a small quantity of a banned drug. The arrested accused has been identified as Mohsin Ali Hashmi, a resident of Anandnagar in the Padegaon area of the city. Squad’s assistant inspector Rahul Rode said the accused was nabbed soon after he landed at the Aurangabad railway station. The police have seized 100 tablets of nitrazepam, a hypnotic drug, and 200 tablets of alprazolam, an opioid. In addition, police have also seized 0.28 gram of mephedrone from the accused, who has confessed that he brought these drugs from Mumbai. Drug inspector Jeevan Jadhav said that the seized hypnotic drug is used for inducing sleep and is to be given under medical supervision only. He said that nitrazepam tablets belong to a class of medicines called benzodiazepines. The accused has been handed over to the Vedantnagar police station, where a case under sections of the NDPS Act has been booked.||http://timesofindia.indiatimes.com//city/aurangabad/man-held-with-banned-drugs-booked/articleshow/83755367.cms||---
---||Ahmedabad||C R Paatil wants Paresh Dhanani fined over PIL||AHMEDABAD: The state BJP president C R Paatil has opposed the PIL seeking action for the distribution of remdesivir injections and requested the Gujarat high court to impose a fine on the petitioner, the Congress’s Paresh Dhanani. Paatil said that Dhanani has filed the petition with an ulterior motive. Dhanani, the leader of the opposition in the assembly, filed a PIL seeking action over the distribution of 5,000 remdesivir injections in April from the BJP office in Surat when the drug was in short supply. At the time, there was a sudden surge in Covid cases. In response to the PIL, the state Food and Drugs Control Administration has given a clean chit to Paatil and Surat’s MLA Harsh Sanghavi. In his affidavit filed in the HC on Monday, the BJP’s state chief also maintained that the allegation of hoarding of remdesivir injections was “baseless”. He said the distribution was meant to help Covid patients in the hour of need. “…Availability and facilitation of the injections was done strictly in accordance with the statutory provisions and guidelines issued by competent authorities,” the affidavit said. Paatil urged the HC to reject Dhanani’s PIL with “exemplary cost since the petitioner has not approached the court with clean hands and also not with a view to subserve the public interest”. The injections were distributed to help people and no public injury is caused and therefore the petition is misconceived, the state BJP chief said. Paatil has claimed that Dhanani has not followed the PIL rules laid down by the HC and approached the court without any verification of the news reports on the issue. Dhanani’s petition does not mention what steps he has taken to verify facts, Paatil said. Dhanani in his official capacity could have approached statutory authorities to find out the truth but instead rushed to the court, Paatil said.||http://timesofindia.indiatimes.com//city/ahmedabad/paatil-wants-dhanani-fined-over-pil/articleshow/83759757.cms||---
---||Nashik||Two leopard cubs found in Nashik farm||NASHIK: The forest department has found two 10-day-old leopard cubs at a farm in Shivade village — around 20 km from Nashik city. The forest officials tried to unite the cubs with their mother twice, but were unsuccessful due to the rains. They have decided to give it another try on Tuesday night. “The villagers had found three leopard cubs at the farm in Shivade village near Pandhurli on Friday. Due to tumult of the villagers, the mother leopard ran away leaving the cubs behind,” senior forest official Pravin Sonawane said. “One of the three cubs died while we picked the two other cubs. They were just five-day-old when we found them and their eyes were also not open. We tried unite them with their mother on the weekend, but could not do it due to the rains. The health of both the cubs is good and we are planning to reunite them with their mother later tonight (Tuesday),” he added. This is the second time the forest department has found the leopard cubs in the last four weeks. Last month, the forest department had found two cubs and successfully reunited with their mother near Deolaligaon.||http://timesofindia.indiatimes.com//city/nashik/two-leopard-cubs-found-in-nashik-farm/articleshow/83755393.cms||Tushar Pawar
---||Pune||Pune: Private hospital slots free up as 18+ wait for free jabs||PUNE: The announcement of free vaccines for the 18-plus at civic-run centres has freed up hundreds of slots across private hospital sites, where beneficiaries have to pay for the shots. In the PMR, the PMC is set to start the free drive for the 18-plus from Wednesday. On Tuesday, citizens tracking vaccine availability across Pune said slots at private hospitals were now taking hours to be booked, instead of seconds, which was the trend some days ago. A search on CoWin showed that out of the 51 paid vaccination sites in Pune district, 14 had several slots open for bookings on Tuesday. Some sites even had a few hundred vacant slots. Suchdeep Juneja, who started mhVaccineTracker for Maharashtra, said, “The number of slots at private sites significantly increased after June 21 night. It seems people in the 18-plus group seem to be waiting for the free drive at civic-run sites across the state.” Juneja said a private site in Pune city on Monday opened 2,000 paid slots for June 22 at 8:19pm. “Till 11am on Tuesday, that site still had 1,600 vacant slots. That was not the case until recently when those slots would get booked in seconds,” he said. Sources from the central government said the availability of more slots, for longer, also indicated improved vaccine supply to the district. But a senior health ministry official said, “This is because we have also made a minimum 50% online capacity (those booking via CoWin) mandatory for government sites in urban areas. Slot availability at private sites has also improved because some are turning to government centres for their vaccines.” Dr Dhananjay Kelkar, medical director of Deenanath Mangeshkar Hospital, said: “People who can afford paid shots should take them from private hospitals for two reasons: government is still allowing vaccine manufacturers to sell doses to private sites. Two, the cost of vaccination in private sites is minimal, so, free doses should be left for people from lower income groups and those in economic difficulty.” Sanil Mahajan, a city-based working professional who has been helping friends with CoWin appointments, said bookings have become easier to make. “Recently, I struggled to get my domestic help a vaccine slot. It took me at least three days to get an appointment. But in the last 48 hours, hundreds of slots have opened up at private sites. And they continue to show as available even after 6pm.” A 19-year-old Kondhwa resident said, “On Monday, I immediately found slots at nearly 20 private hospitals. I had been trying to get an appointment for days.” Berty Thomas, a programmer who developed ‘under45.in’, a vaccine slot-tracking website said, “In Bengaluru too, ever since the Centre announced free vaccines for everyone over 18, there has been a drop in demand for jabs at private centres.” Ankita Garg, co-founder of Questrack app, which lets users filter alerts by vaccine price and pin code, said, “Our latest app usage data, on how users from metros are filtering their alerts, has shown that about 43% of people are not interested in paid vaccination slots anymore.” In Mumbai too, Lilavati Hospital, which opened 600 slots at 6pm on Tuesday, had around 450 available even after an hour. On Monday, when a private centre in Borivli opened 2,000 slots for Tuesday, as many as 1,500 slots were available 24 hours later. On the contrary, government centres for the 30+ category in Mumbai went red within minutes of opening. (With inputs from Yogita Rao in Mumbai)||http://timesofindia.indiatimes.com//city/pune/pvt-hosp-slots-free-up-as-18-wait-for-free-jabs/articleshow/83761998.cms||Neha Madaan
---||Mumbai||Mumbai: Setback for MVA as byelections announced||Mumbai: In a possible setback for the Maha Vikas Aghadi (MVA) government, the state election commission (SEC) has announced byelections in local bodies without Other Backward Classes (OBC) reservation. State minister for social welfare Vijay Wadettiwar had on Monday said they would not let local body elections in Maharashtra until the OBC political quota issue was sorted out. The state election commission on Tuesday announced the programme in five zilla parishads and 33 panchayat samitis. The Supreme Court had on May 11 had quashed OBC reservation in six zilla parishads and 33 panchayat samitis, and told SEC to fill reserved seats through open category. The state election commission announced the bypolls in five out of six (Dhule, Nandurbar, Akola, Washim and Nagpur) zillla parishads and 33 panchayat samitis without OBC reservation.The Palghar bypolls will take place after the pandemic is under control, the election commission stated. Palghar falls under Level 3 of the five-level unlock guidelines issues by the state. Under these guidelines, Level 3 is applicable to a place that has a weekly positivity rate of 5%-10% or oxygen bed occupancy of more than 40%. The elections will be held on July 19 and the results will be announced on July 20. The code of conduct will be enforced from Tuesday. On Tuesday, the Nagpur Municipal Corporation’s (NMC) general body meeting unanimously passed a resolution to request the state government to defer all local body elections as long as the OBC reservation is not restored by the Supreme Court.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-setback-for-mva-as-byelections-announced/articleshow/83764093.cms||Sujit Mahamulkar
---||Dehradun||Uttarakhand: Jageshwar temple in Almora reopens after a month||ALMORA: Almora’s renowned Jageshwar Dham temple, which was closed on April 15 due to rise in Covid-19 cases in Uttarakhand, reopened on May 22 for visitors. On the first day, more than 250 people visited the shrine. Social distancing and other Covid norms were maintained. Bhagwan Bhatt, manager of the temple management committee, said, “At present, only ‘darshan’ is allowed at the temple. Devotees are required to register themselves using their Aadhaar number before entering the shrine and sanitize themselves at the main entrance. Anyone displaying symptoms of Covid-19 will be stopped at the entrance. Visitors are allowed from 7 am to 6 pm.” The Jageshwar Temple Management Committee and deputy district magistrate had requested the district magistrate to allow the temple to open. DM Nitin Singh Bhadauria granted a conditional permission on Monday.||http://timesofindia.indiatimes.com//city/dehradun/jageshwar-temple-in-almora-reopens-after-a-month/articleshow/83757566.cms||---
---||Hyderabad||Commercial rollout of Sputnik V delayed||HYDERABAD: The full-fledged commercial rollout of the Russian Covid-19 vaccine Sputnik V has been pushed back by at least two weeks due to supply-related issues and mandatory clearances from the Central Drugs Laboratory (CDL) at Kasauli. Even as Dr Reddy’s Laboratories, the Indian partner of Russian Direct Investment Fund (RDIF), is awaiting clearance from CDL Kasauli for the 3 million doses that arrived from Russia earlier this month, the arrival of the second dose component is delayed, top officials at Dr Reddy’s Laboratories said. The biggest tranche of 3 million doses of the first dose component (vector Ad26) landed in Hyderabad on June 1 but second tranche of the second dose component (Ad5) is yet to arrive and is expected to arrive by the end of the month, Dr Reddy’s Laboratories CEO API & services Deepak Sapra told TOI. Sapra also indicated that clearances from CDL Kasauli for the first tranche of 3 million doses are expected any day now. Dr Reddy’s Labs had indicated that a full-fledged rollout would happen in mid-June but the limited pilot soft launch continues well after a month after it began in Hyderabad on May 14. Dr Reddy’s has since scaled up the limited pilot to Vizag, Bengaluru, Mumbai, Kolkata, Delhi, Baddi, Chennai, Miryalaguda, Kolhapur and now Vijayawada, Nagpur, Raipur and Chandigarh. However, the company had said it would be vaccinating only its own employees as part of the pilot that is aimed at testing the cold chain as Sputnik V requires storage temperatures of -18 degrees Celsius. Dr Reddy’s received 1.5 lakh doses of the first dose on May 1, followed by 60,000 doses of the second dose on May 16, which were deployed in the pilot rollout. Sputnik V is the third vaccine to be granted emergency use nod by the Indian drug regulator and could have helped ease the vaccine shortages that the country is facing.||http://timesofindia.indiatimes.com//city/hyderabad/commercial-rollout-of-sputnik-v-delayed/articleshow/83762197.cms||Swati Bharadwaj
---||Hyderabad||Requests mount for jabs in Telangana to those moving abroad for work||HYDERABAD: While the state government has vaccinated over 13,000 foreign-bound students, the fact that it is yet to initiate a drive to inoculate those travelling abroad for work has many worried. The Union ministry of health and family welfare, in its standard operating procedure for vaccinations, has included those who are undertaking international travel for employment opportunities. Despite the central government’s SOP, the state government is yet to come up with a special drive for foreign-bound workers. Many have reached out to minister KT Rama Rao to highlight the issue with one user, Radhika Ramachandran, tweeting, “@KTRTRS sir, would be very grateful if the Telangana government can establish a vaccination programme for workers having to travel abroad similar to their excellent initiative of vaccinating students going abroad. We face similar travel issues. Please help! Thank you!”. Hello @KTRTRS Sir, would be very grateful if the Telangana qgovernment can establish a vaccination programme for wo… https://t.co/LwRzE7SzBI— Radhika Ramachandran (@radhika_ram) 1624028479000Similar requests to commence vaccination drives for employees travelling abroad have been mounting on social media. “...In addition to students travelling abroad, GOI has also allowed those who need to travel for employment opportunities to take the vaccine in 4 weeks. It is yet to be implemented in Telangana. Many professionals are stuck. Please help #vaccination #COVID19,” tweeted Dr Nupur Pavan Bang, also tagging minister KT Rama Rao and his office’s handles. @KTRTRS @KTRoffice In addition to students travelling abroad, GOI has also allowed those who need to travel for emp… https://t.co/blfYfx8XJR— Dr. Nupur Pavan Bang (@npbang) 1624333666000Several states, including Kerala and Karnataka, have been vaccinating those heading abroad for employment as well those flying out for the upcoming Tokyo Olympics. This, along with foreign-bound students.||http://timesofindia.indiatimes.com//city/hyderabad/requests-mount-for-jabs-to-those-moving-abroad-for-work/articleshow/83762020.cms||---
---||Vadodara||Sharp rise, sharper decline marks Vadodara’s second wave||VADODARA: The second wave may have taken two-and-a-half-months to reach its peak after the first wave ended, it took merely 90 months to reach levels where it can be considered as having nearly ended. The second wave also peaked and ended much quicker as compared to the first wave. The first case of Covid-19 was detected on March 20 last year when a Spain-based NRI tested positive at the SSG Hospital (SSGH). This was ahead of the nationwide lockdown clamped the central government. The cases continued to rise gradually and reached the peak of the first wave on September 19, 2020, when 135 new cases were registered in Vadodara city. Sources said that the first wave was slow to catch up with the city and district due to the lockdown. If the lockdown delayed the peak, festivities ensured that the wave did not end early. The number of new cases registered every day were coming down gradually, but the Diwali festivities gave a spike and cases started to rise for over two weeks from November 12, 2020. The spike continued till November 19 when 113 cases were registered. After hitting a low of 41 cases in February this year, the numbers started increasing steadily from February 23 and peaked on May 7. It is believed that the graph did not go down below 41 due to the local body polls in the state. The sharp downward slope after May 7 has brought much needed respite to the health officials. “We are now able to focus on vaccination and other aspects. The monsoon has started and needs attention,” said an official. VMC’s medical officer (health) Dr Devesh Patel said that usually such epidemics increased and decreased at the same rate. “But vaccination and the high number of infections in the second wave may have ensured that the numbers went down sharply,” he said. When asked if the trend would continue, Patel said that this would depend on public behaviour when restrictions were eased.||http://timesofindia.indiatimes.com//city/vadodara/sharp-rise-sharper-decline-marks-vadodaras-second-wave/articleshow/83755725.cms||Sachin Sharma
---||Chandigarh||Punjab: Congress again politicising SIT probe into Kotkapura firing incident, says Akali Dal||CHANDIGARH: The Shiromani Akali Dal (SAD) has alleged that the Congress government in Punjab was again politicising the state police SIT probe into the Kotkapura police firing incident by deputing an unauthorised person to question five-times chief minister Parkash Singh Badal at his residence on Tuesday. Akali Dal’s Prem Singh Chandumajra, Maheshinder Singh Grewal and Daljit Singh Cheema said the entire run up to the questioning of the SAD patron by SIT as well as making a former director (prosecution) part of the team indicated that the Congress government was bent upon politicising the entire issue. Addressing the mediapersons, they said that the retired officer Vijay Singla, who did not hold any official position, was made part of the SIT team after one member – DIG Surjit Singh was left out. “The prosecution steps in only when the challan is presented in the court. How can the former director prosecution be made part of the SIT team,” asked the Akalis. They alleged that the SIT was working on the directions of “the chief minister’s kitchen cabinet, including advisor B I S Chahal”. Grewal said though Badal had cooperated with the SIT as committed by the party despite not being well, it was strange that a former chief minister was being questioned in an attempt to murder case registered under section 307 IPC. He said it was a matter of fact that the Kotkapura firing incident, in which one person was injured, took place on the orders of the sub-divisional magistrate (SDM) who first ordered a lathicharge and use of water cannons before giving orders to open fire. “Instead of questioning the then chief minister in the case, the concerned SDM should be questioned,” he added. The Congress government was also indulging in contempt of court by questioning Badal on the issue of phone calls made by him to the Faridkot deputy commissioner a night prior to the firing incident at Kotkapura, he said, adding the high court had ruled in the case that the CM was well within his rights to ring the deputy commissioner. The SAD leader also questioned the manner in which the new SIT chief – L K Yadav had been “promoted overnight” as ADGP to enable him to head the SIT even though 32 ADGPs were available to hold the inquiry. Chandumajra and Cheema said it was unfortunate that the chief minister and his coterie were misusing the police in the same manner they had done by using former IG Kunwar Vijay Pratap to attack SAD. They said the high court had exposed the former police officer by holding him responsible for conducting a politically motivated and malicious inquiry into the Kotkapura firing issue. “The very fact that the Congress government allowed Kunwar to take premature retirement instead of registering a case against him after he was indicted by the high court proves that AAP and the Congress both were part of the conspiracy to defame the SAD,” they said, adding the party would protest against any probe which sought to politicise the issue.||http://timesofindia.indiatimes.com//city/chandigarh/cong-again-politicising-sit-probe-into-kotkapura-firing-incident-akali-dal/articleshow/83762000.cms||---
---||Delhi||Delhi: They saw hell. Listen to these funeral workers||NEW DELHI: The rampant violation of Covid preventive norms by Delhiites is a dismal reminder that the city barely remembers its daily tryst with death. In contrast, the people at the funeral complexes, who struggled with the massive daily use of the facilities, have not forgotten their experiences and are loath to think of a recurrence of death and disease. Read the entire story on TOI+Funeral workers saw hell and they are worries now||http://timesofindia.indiatimes.com//city/delhi/they-saw-hell-listen-to-these-funeral-workers/articleshow/83759784.cms||Paras Singh
---||Hyderabad||No need to rush over flu vaccines to kids, say Hyderabad doctors||HYDERABAD: As parents across the state rush to get their children flu shots, hoping it will shield them from Covid-19, doctors have urged them to drop the idea as there is no evidence to suggest flu vaccines can save one from coronavirus. Among doctors too, there is yet to be consensus over administration of flu shots as some believe they do work against Covid-19 while others are of the opinion they are only effective against the flu. Another group is of the opinion that these shots are unnecessary as children already have several vaccines administered to them in their early years. However, in the wake of the pandemic, the lack of a common stance over the issue has resulted in concern among several parents. “I had consulted two different paediatricians and got conflicting views. One doctor said that there are some studies which show that flu vaccine might prevent Covid-19, another said that it won’t but it will at least prevent flu which is very common during this time of the year. Also, since flu and Covid-19 have similar symptoms, in case of the kid being given flu vaccine, identifying Covid will be easier,” said Sushma Jain, mother to a five year old. Another reason doctors are advocating flu shots is that with more children being protected from flu, the requirement for hospital beds in case of a third wave will be reduced as lesser number of kids will fall ill due to flu. “Flu vaccine giving protection against Covid-19 is just a hypothesis, it is not proven. It is being recommended that all children take flu vaccines for the next two to three years. On one hand it makes diagnosis easier and on the other it cuts down the need for hospitalisation for flu. That way, our healthcare system can cater more effectively to children affected by Covid-19. However, there is no need to frantically rush for the vaccine thinking it will protect from Covid-19 and it (the flu vaccine) can be taken later in July or August too. The flu vaccine will only protect from flu,” informed Dr Sharmila K, senior consultant paediatrician at Apollo Hospitals, Hyderabad.||http://timesofindia.indiatimes.com//city/hyderabad/no-need-to-rush-over-flu-vaccines-to-kids-say-doctors/articleshow/83761859.cms||Amrita Didyala
---||Delhi||No shortcuts: Exercise of mind, body key when Covid casts long shadow||NEW DELHI: For Covid-19 patients with moderate to severe symptoms, the fight against disease doesn’t end with a discharge from the hospital. In 30-40% of these cases, doctors say the fight continues even at home. The World Health Organization suggests that one can manage the post-Covid complications oneself with guidance from the treating physician. A policy document issued by the United Nations health body on self-management after Covid states that it is common to experience breathlessness after the illness. “Feeling breathless can make you feel anxious, which can make breathlessness worse,” it says. The World Health Organization advisory says staying calm and learning the best way to manage breathlessness, for example by leaning forward or standing with back support, will help. Exercise is an important part of recovery after a severe Covid-19 bout, says World Health Organization. Dr Neeraj Nischal, assistant professor, department of medicine at All India Institute of Medical Sciences, agreed. He said. “Many people think they must rest completely for a week or more for faster recovery. This is not required. In my opinion, a person should resume physical activity and exercise in a graded manner for better recovery.” According to Dr Sanjeev Sinha, professor of medicine, AIIMS, the most common post-Covid complications are recurrent fever, breathlessness, fatigue and lack of sleep. “Anxiety, post-traumatic stress disorder and depression are also common. We refer such patients for counselling,” Sinha said. Many hospitals in NCR are running post-Covid care programmes that include consultations with a pulmonologist, physiotherapist, dietician and psychological counselling. “Long Covid symptoms like fatigue, cough, breathlessness on exertion, fever, palpitations, brain fog, anxiety and insomnia are the commonest signs,” informed Dr Rommel Tickoo, director, internal medicine, Max Hospital, Saket. “Very few patients have cardiac and neurological complications. Secondary infections like Urinary tract infection (UTI) are also common. Adequate sleep, good nutrition, yoga, meditation and pulmonary rehabilitation aid quicker recovery.” Tickoo added that the need for hospitalisation was rare in recovered patients. However, he said people needed to be watchful of warning signs such as severe breathing difficulty, irregular heartbeat and loss of consciousness that may warrant urgent medical attention. Post-Covid complications are categorised into three phases depending on the persistence of symptoms. In acute Covid, symptoms can persist for up to four weeks. In symptomatic Covid, the symptoms can persist for four to 12 weeks. But there are also patients who continue to have symptoms, residual effects of the infection, for over 12 weeks and this phenomenon is being described as ‘Long Covid’. It is a patient-coined term. Long Covid, experts say, was initially talked about by support groups started by patients who described the constellation of symptoms that continued to affect the infected individual weeks after the disease.||http://timesofindia.indiatimes.com//city/delhi/no-shortcuts-exercise-of-mind-body-key-when-covid-casts-long-shadow/articleshow/83759768.cms||Durgesh Nandan Jha
---||Hyderabad||49% parents in Telangana ready to send kids to school once vaccinated||HYDERABAD: Even as testing for children vaccine for Covid-19 is underway, 49 per cent of parents in the state said that they will get their school-going children right away if a vaccine is made available, revealed a survey. In a survey conducted by LocalCircles, which received little over 1,600 responses, 31% of respondents said that they will wait for one to three months and then consider whether or not to get their children vaccinated based on data/findings. 49% said that they will get their children vaccinated if the vaccine is made available by September 2021. Around 14 per cent said that they will not get their children vaccinated in 2021 and 6% opted for the ‘can’t say’ option. To another question on whether they will be willing to send their children to schools if physical classes are resumed, 26% of the total 1,789 respondents said that they will send whenever schools reopen. 15% of them said that they will send their children to schools only if there are no Covid-19 cases in their district, 24% said that they send if there are no cases in their district and nearby districts as well. A majority, 33%, of respondents said that they are not ready to send their children to school until they are vaccinated and 2% opted for the ‘can’t say’ option. When it comes to parents across the country, 76% of 10,826 Indian parents who were part of the survey said they are not ready to send their children to school till cases in their district go down to zero or children get vaccinated. In the last four months, the percentage of parents willing to send their kids to schools has reduced from 69% to 20%. Likewise, 65% of parents of 8,452 parents approve of their children receiving the Covid-19 vaccine if it is made available by September 2021. Telangana is the only state that is planning to start physical classes from July 1. However, parents and managements of several schools are against the move.||http://timesofindia.indiatimes.com//city/hyderabad/49-parents-in-t-ready-to-send-kids-to-school-once-vaccinated/articleshow/83762247.cms||Nirupa Vatyam
---||Nashik||Biker dies in accident on Nashik-Pune highway||NASHIK: A 48-year-old man died on Tuesday morning after the motorcycle he was riding was knocked down by a milk tanker on Nashik-Pune highway in Datta Mandir area of the city on Tuesday morning. The deceased has been identified as Vinayak Ganpat Nagare, a farmer from Chadegaon. Upnagar police have booked the driver of the tanker for causing death due to negligence. “The accident took place at around 11 am. The speeding tanker ran over Nagare when he was riding towards Nashik Road after crossing the Datta Mandir junction,” a police officer said. According to eye-witnesses, the tanker was at such a speed that it dragged the bike of the victim for at least 100 feet away before coming to a halt. The traffic on the already busy Pune road was also affected due to the accident. Senior officers and personnel of the Upnagar police station rushed to the spot and cleared the vehicular traffic along with detaining the accused driver.||http://timesofindia.indiatimes.com//city/nashik/biker-dies-in-accident-on-nashik-pune-highway/articleshow/83755423.cms||---
---||Thiruvananthapuram||Cinema loses poetic soul with Poovachal Khader’s demise||THIRUVANANTHAPURAM: The passing away of Poovachal Khader further attenuates the poetic link of Malayalam cinema songs with poetry. Khader, an engineer by education, was a soulful poet who stirred the poetic sensibilities of Malayalalis for decades and yet lived an unassuming life. The light music songs of Khader were roaring hits in the late 1970s and ’80s. As Khader teamed up with ace music composer M G Radhakrishnan, a generation of music lovers used to patiently wait for their songs to be broadcast on Akashvani radio at 7:30 every morning. The songs ‘Jayadeva Kaviyude Geethikal Kettente Radhe Urakkamayo’ and ‘Ramayanakkili Sarikappainkili Rajeevanethrane Kando’ have assumed the envious proportion of classics as they have turned out to be evergreen light-music songs in Malayalam. “Perhaps, these two light-music songs were the most preferred ones for students who participated in school, college youth festivals for decades. They still exude a refreshing charm,” said poet-lyricist Prabha Varma, who had a pretty long association with Khader. Khader was undoubtedly one of the most prolific lyricists ever in Malayalam cinema. He penned around 1,400 songs for about 400 films. For over a decade, Khader was an inevitable ingredient in the new formulaic cinema of the ’80s that came into being with the rise of new stars and star directors like I V Sasi. “Poovachal Khader was an ingenious person and a prolific poet-lyricist. His songs such as ‘Nadha Neevarum Kalocha Kelkkuvan’ and ‘Adya Samagama Lajayiladhyamay’ marked the first-rate poet in Khader. The fact that Khader, despite being a very busy lyricist, could still maintain the link with poetry underscored his genius,” says poet-lyricist Rafeeq Ahamed. Though major awards never came his way, Khader was not a person to feel a let-down about it. He was happy for the popularity of his songs and never ever nursed any grouse against anybody for denying him an award. Still, at least a few think that Khader had misspent significant time and talent by choosing to swim along with the commercial interests of cinema, which many times did restrict his poetic talent to match with cinema’s mediocrity. But a writer is known for his good works only. The fact that he produced scores of evergreen songs like ‘Sararanthal Thiri Thazhum Mukilin Kudilil’ and ‘Adyasamagama Lajjayiladyamay, Mouname Nirayum Mouname’ stand testimony to his poetic genius.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/cinema-loses-poetic-soul-with-khaders-demise/articleshow/83759791.cms||B S Anilkumar
---||Hyderabad||Telangana government set to call for school fee concessions||HYDERABAD: The state government is said to have schools managements to offer fee concessions for the academic year 2021-22. This will come as a relief to parents of school students who have been fighting for over a year to get fee concessions in the wake of the pandemic. However, while the state has reportedly called for a 30 per cent fee concessions, managements of private budget schools are considering a fee concession between 10 and 15 per cent. “During the last academic year, there was no fee hike. The same is the case with this academic year as well as many schools have decided against increasing the fee amid the pandemic. This means that parents have already received about 20% to 30% concession. As the state has asked to give some concession, we are contemplating to give another 10% to 15%,” said Telangana Recognised Schools Management Association (TRSMA) president Y Shekhar Rao. The TRSMA president said that a final decision will be taken on Wednesday during the meeting with state education minister P Sabitha Indra Reddy. Meanwhile, members of the Independent Schools Management Association (ISMA) said that they will decide on concessions after meeting the minister. The ISMA said that instead of announcing blanket relief to all parents, schools should be asked to deal on a case to-case basis. “If genuine requests for fee concession are not entertained by managements, the state can ask district-level officials to intervene and ensure that they get concession,” said ISMA president, KV Praveen Raju. He said that several schools are already providing concessions to parents who are facing financial constraints due to the pandemic. During the academic year 2020-21, the government had released GO-46 on fee regulations directing schools to not hike the fee and collect only tuition fees on monthly basis. However, many schools have clubbed the entire fee into the tuition fee and collected the same from parents. Ever since, parents have been demanding the state to direct schools to provide at least 50 per cent concession on annual fees as schools are conducting only online classes. GO-46 will most likely be implemented this year as well. “When we are buying gadgets, providing internet access, and acting as teachers at home, it is only fair that schools reduce the fee by 40 to 50 per cent. They are saving a lot as classes are being conducted in online mode and the same should be extended to parents,” said Uma V, whose son is studying in class 10 at a private school in Kukatpally.||http://timesofindia.indiatimes.com//city/hyderabad/state-set-to-call-for-fee-concessions/articleshow/83761926.cms||Nirupa Vatyam
